,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,0.68,0.0,32.17,0.0,0.0,0.07,3.33,1.05,0.21,0.0,-0.6,0.0
1,2016.0,0.0,0.68,0.0,33.29,0.0,0.0,0.08,3.33,1.14,0.21,0.0,0.18,0.0
2,2017.0,0.0,0.68,0.0,43.81,0.0,0.0,0.09,3.33,0.0,0.21,0.0,-0.6,0.0
3,2018.0,0.0,0.68,0.0,52.33,0.0,0.0,0.09,3.33,0.0,0.21,0.0,-0.6,0.0
4,2019.0,0.0,0.68,0.0,5.19,0.0,0.0,0.06,1.29,0.0,0.21,0.0,57.07,0.0
5,2020.0,0.0,0.68,0.0,7.84,0.0,0.0,0.06,1.74,0.0,3.43,0.0,59.17,0.0
6,2021.0,0.0,0.65,0.0,8.29,0.0,0.0,0.05,1.54,0.0,7.98,0.0,58.97,0.0
7,2022.0,0.0,0.62,0.0,9.74,0.0,0.0,0.06,1.95,0.0,10.66,0.0,59.29,0.0
8,2023.0,0.0,0.58,0.0,10.05,0.0,0.0,0.06,1.62,0.0,16.03,0.0,59.14,0.0
9,2024.0,0.0,0.55,0.0,10.04,0.0,0.0,0.05,1.28,0.0,22.73,0.0,58.27,0.0
10,2025.0,0.0,0.51,0.0,10.76,0.0,0.0,0.05,1.22,0.0,28.09,0.0,58.09,0.0
11,2026.0,0.0,0.48,0.0,14.37,0.0,0.0,0.06,2.48,0.0,28.08,0.0,59.32,0.0
12,2027.0,0.0,0.44,0.0,20.62,0.0,0.0,0.07,2.71,0.0,28.07,0.0,59.32,0.0
13,2028.0,0.0,0.41,0.0,27.58,0.0,0.0,0.06,2.62,0.0,28.06,0.0,59.32,0.0
14,2029.0,0.0,0.38,0.0,34.95,0.0,0.0,0.06,2.53,0.0,28.05,0.0,59.32,0.0
15,2030.0,0.0,0.34,0.0,42.74,0.0,0.0,0.06,2.44,0.0,28.04,0.0,59.32,0.0
16,2031.0,0.0,0.31,0.0,50.93,0.0,0.0,0.05,2.36,0.0,28.03,0.0,59.32,0.0
17,2032.0,0.0,0.27,0.0,59.63,0.0,0.0,0.05,2.27,0.0,28.02,0.0,59.32,0.0
18,2033.0,0.0,0.24,0.0,68.86,0.0,0.0,0.05,2.18,0.0,28.01,0.0,59.32,0.0
19,2034.0,0.0,0.2,0.0,78.65,0.0,0.0,0.04,2.09,0.0,28.0,0.0,59.32,0.0
20,2035.0,0.0,0.17,0.0,91.14,0.0,0.0,0.03,2.0,0.0,27.99,0.0,59.32,0.0
21,2036.0,0.0,0.14,0.0,102.54,0.0,0.0,0.02,1.91,0.0,27.98,0.0,59.32,0.0
22,2037.0,0.0,0.1,0.0,114.63,0.0,0.0,0.01,1.83,0.0,27.97,0.0,59.32,0.0
23,2038.0,0.0,0.07,0.0,127.43,0.0,0.0,0.0,1.74,0.0,27.96,0.0,59.32,0.0
24,2039.0,0.0,0.03,0.0,141.02,0.0,0.0,0.0,1.65,0.0,27.94,0.0,59.32,0.0
25,2040.0,0.0,0.12,1.66,152.65,0.0,0.0,0.0,0.0,0.0,27.93,0.0,61.79,0.0
26,2041.0,0.0,0.22,9.85,162.39,0.0,0.0,0.0,0.0,0.0,27.92,0.0,61.74,0.0
27,2042.0,0.0,0.32,18.75,172.8,0.0,0.0,0.0,0.0,0.0,27.91,0.0,61.64,0.0
28,2043.0,0.0,0.3,26.78,182.35,0.0,0.0,2.7,0.0,0.0,27.9,0.0,61.62,0.0
29,2044.0,0.0,0.29,26.03,182.32,0.0,0.0,22.06,0.0,0.0,27.89,0.0,61.96,0.0
30,2045.0,0.0,0.28,27.26,185.22,0.0,0.0,41.43,0.0,0.0,24.66,0.0,62.29,0.0
31,2046.0,0.0,0.26,24.1,183.0,0.0,0.0,65.34,0.0,0.0,26.4,0.0,63.67,0.0
32,2047.0,0.0,0.25,22.1,180.22,0.0,0.0,89.51,0.0,0.0,30.42,0.0,63.81,0.0
33,2048.0,0.0,0.24,22.2,180.26,0.0,0.0,113.68,0.0,0.0,31.76,0.0,63.81,0.0
34,2049.0,0.0,0.23,23.82,181.85,0.0,0.0,137.84,0.0,0.0,31.76,0.0,64.27,0.0
35,2050.0,0.0,0.22,27.48,182.91,0.0,0.0,162.02,0.0,0.0,33.1,0.0,64.29,0.0
36,2051.0,0.0,0.2,25.22,180.02,0.0,0.0,183.74,0.0,0.0,33.1,0.0,63.96,0.0
37,2052.0,0.0,0.19,24.03,175.89,0.0,0.0,206.34,0.0,0.0,33.1,0.0,63.65,0.0
38,2053.0,0.0,0.18,22.79,173.63,0.0,0.0,227.81,0.0,0.0,33.1,0.0,63.65,0.0
39,2054.0,0.0,0.17,21.0,165.7,0.0,0.0,254.02,0.0,0.0,34.84,0.0,63.51,0.0
40,2055.0,0.0,0.17,17.83,157.82,0.0,0.0,278.18,0.0,0.0,41.54,0.0,63.01,0.0
41,2056.0,0.0,0.16,17.43,161.48,0.0,0.0,302.35,0.0,0.0,37.7,0.0,63.13,0.0
42,2057.0,0.0,0.15,17.16,149.77,0.0,0.0,326.52,0.0,0.0,43.81,0.0,62.62,0.0
43,2058.0,0.0,0.14,17.04,149.5,0.0,0.0,347.23,0.0,0.0,45.67,0.0,63.18,0.0
44,2059.0,0.0,0.13,16.59,138.81,0.0,0.0,374.86,0.0,0.0,52.28,0.0,62.79,0.0
45,2060.0,0.0,0.07,16.33,147.7,0.0,0.0,399.02,0.0,0.0,51.45,0.0,62.64,0.0
46,2061.0,0.0,0.13,15.67,152.23,0.0,0.0,418.16,0.0,0.0,45.15,0.0,55.02,0.0
47,2062.0,0.0,0.13,13.69,137.59,0.0,0.0,438.86,0.0,0.0,55.81,0.0,57.19,0.0
48,2063.0,0.0,0.13,12.3,131.95,0.0,0.0,457.27,0.0,0.0,66.08,0.0,54.76,0.0
49,2064.0,0.0,0.15,14.79,123.67,0.0,0.0,471.03,0.0,0.0,74.74,0.0,55.59,0.0
50,2065.0,8.15,0.1,10.48,145.05,0.0,0.0,475.84,0.0,0.0,59.5,0.0,61.58,0.0
51,2066.0,13.7,0.06,10.57,141.43,0.0,0.0,476.06,0.0,0.0,78.6,0.0,62.14,0.0
52,2067.0,19.49,0.06,10.66,161.54,0.0,0.0,476.09,0.0,0.0,75.0,0.0,62.14,0.0
53,2068.0,24.93,0.08,6.67,159.6,0.0,0.0,484.58,0.0,0.0,89.94,0.0,62.14,0.0
54,2069.0,25.99,0.07,6.89,152.43,0.0,0.0,508.3,0.0,0.0,95.61,0.0,62.14,0.0
55,2070.0,26.42,0.06,7.17,135.95,0.0,0.0,524.29,0.0,0.0,119.48,0.0,62.14,0.0
