,y,Solar PV (utility),Solar PV (roof top),Solar PV with storage,Solar FPV
8,2023.0,0.0,0.01148,0.0,0.0
9,2024.0,0.0,0.011075000000000002,0.0,0.0
10,2025.0,0.0,0.010670000000000002,0.0,0.0
11,2026.0,0.0,0.010265,0.0,0.0
12,2027.0,0.0,0.00986,0.0,0.014558068967675126
13,2028.0,0.0,0.009455000000000002,0.0,0.060000000000003294
14,2029.0,0.0,0.009049999999999999,0.0,0.6600000000000033
15,2030.0,0.0,0.008645,0.0,0.6600000000000033
16,2031.0,1.0506333538425596,0.00824,0.0,0.6600000000000033
17,2032.0,2.5506333538425596,0.007835,0.0,1.129453156781383
18,2033.0,4.05063335384256,0.00743,0.0,2.1339896660831723
19,2034.0,5.55063335384256,0.007025,0.0,3.025246308738239
20,2035.0,5.778812726400869,0.00362,0.0,3.025246308738239
21,2036.0,7.278812726400869,0.002215,0.0,3.185000000000023
22,2037.0,8.778812726400869,0.00081,0.0,3.185000000000023
23,2038.0,10.278812726400869,0.000405,0.0,3.1950000000000234
24,2039.0,11.778812726400869,0.0,0.0,3.1950000000000234
25,2040.0,13.278812726400869,0.0,0.0,3.4950000000000534
26,2041.0,15.981320368314417,0.0,0.0,3.4950000000000534
27,2042.0,18.981320368314417,0.0,0.0,3.4950000000000534
28,2043.0,21.67824373076728,0.0,0.0,3.4950000000000534
29,2044.0,24.67824373076728,0.0,0.0,3.4950000000000534
30,2045.0,27.67824373076728,0.0,0.0,3.4950000000000534
31,2046.0,30.67824373076728,0.0,0.0,3.4950000000000534
32,2047.0,33.67824373076728,0.0,0.0,3.4950000000000534
33,2048.0,36.67824373076728,0.0,0.0,3.4950000000000534
34,2049.0,39.67824373076728,0.0,0.0,3.4950000000000534
35,2050.0,42.67824373076728,0.0,0.0,3.4950000000000534
36,2051.0,45.67824373076728,0.0,0.0,3.4950000000000534
37,2052.0,48.67824373076728,0.0,0.0,3.480441931032378
38,2053.0,51.67824373076728,0.0,0.0,3.447000000000037
39,2054.0,54.67824373076728,0.0,0.0,3.5070000000000277
40,2055.0,57.67824373076728,0.0,0.0,3.5070000000000277
41,2056.0,59.62761037692472,0.0,0.0,3.526000000000028
42,2057.0,61.12761037692472,0.0,0.5,3.5260000000000926
43,2058.0,62.62761037692472,0.0,1.0,3.552000000000134
44,2059.0,64.12761037692472,0.0,1.5,3.588992802299736
45,2060.0,66.89943100436642,0.0,2.0,3.8220000000000565
46,2061.0,68.39943100436642,1.3320222778107165,2.5,3.8220000000000165
47,2062.0,69.89943100436642,2.7194648277415907,3.0,3.8220000000000165
48,2063.0,71.39943100436642,4.243685886012245,3.5,3.8220000000000165
49,2064.0,72.89943100436642,6.047408280625488,4.0,3.8220000000000165
50,2065.0,74.39943100436642,7.915765600282516,4.5,3.8219999999999996
51,2066.0,74.69692336245286,9.850366923688856,5.0,3.8219999999999996
52,2067.0,74.69692336245286,11.852907021464368,5.5,3.8219999999999996
53,2068.0,75.0,13.92512315768834,6.0,3.8219999999999996
54,2069.0,75.0,16.06882774495901,6.5,3.8219999999999996
55,2070.0,75.0,18.285887237099814,7.0,3.8219999999999996
