,y,Coal power plant - OTF/OTS cooling (new),Light Fuel Oil stand alone (1kW)
0,2015.0,0.0,0.00029174287937846295
1,2016.0,0.0,0.0063743863547706114
2,2040.0,0.37744124691646,0.0
3,2048.0,2.77684200002275,0.0
4,2056.0,0.0028893058294583765,0.0
5,2057.0,0.4784710141116368,0.0
6,2058.0,0.8447195843985227,0.0
7,2059.0,0.05403291013235069,0.0
