,y,Coal,Oil,Gas,Hydro,Solar PV,Geothermal,Biomass,Crude Oil production,Crude oil Refinery,Natural gas extraction
0,2015.0,0.0,7.0,0.0,3587.89,0.0,0.0,1.08,12.38,9.31,0.0
1,2016.0,0.0,7.28,0.0,3587.89,0.0,0.0,1.08,0.0,10.47,0.0
2,2017.0,0.0,7.0,0.0,3834.24,0.0,0.0,1.08,12.63,10.1,0.0
3,2018.0,0.0,7.0,0.0,3834.24,0.0,0.0,1.08,24.47,9.91,0.0
4,2019.0,0.0,7.0,0.0,3834.24,0.0,0.0,1.08,19.57,9.65,0.0
5,2020.0,0.0,7.0,0.0,3834.24,0.0,0.0,1.08,0.0,9.38,0.0
6,2021.0,0.0,28.53,6.77,3834.24,0.0,0.0,1.03,0.0,9.65,0.03
7,2022.0,0.0,29.27,6.77,3834.24,0.0,0.0,0.97,0.0,10.33,0.03
8,2023.0,0.0,11.65,6.77,3834.24,0.0,0.0,0.92,0.0,10.14,0.03
9,2024.0,0.0,5.6,6.77,4847.03,0.0,0.03,0.86,0.0,10.41,0.03
10,2025.0,0.0,5.24,6.77,6013.26,0.0,0.06,0.54,0.0,10.69,0.42
11,2026.0,0.0,4.89,0.0,6013.26,0.0,0.09,0.49,0.0,10.97,0.39
12,2027.0,0.0,4.54,0.08,6013.26,0.0,0.13,0.43,0.0,11.26,0.39
13,2028.0,0.0,4.2,0.0,6891.01,0.0,0.13,0.38,0.0,11.57,0.39
14,2029.0,0.0,3.85,0.68,6891.01,0.0,0.13,0.32,0.0,11.89,0.0
15,2030.0,0.0,3.49,0.0,9728.28,0.01,0.13,0.27,0.0,12.04,0.0
16,2031.0,0.0,3.14,0.0,9728.28,0.06,0.13,0.22,0.0,1.07,0.0
17,2032.0,0.0,2.79,0.48,9728.28,0.12,0.13,0.16,0.0,0.72,0.0
18,2033.0,0.0,2.46,6.77,9728.28,0.18,0.13,0.11,0.0,0.36,0.0
19,2034.0,0.0,2.1,6.77,9728.28,0.25,0.13,0.05,0.0,0.0,0.0
20,2035.0,0.41,1.75,6.77,9728.28,0.25,0.13,0.0,0.0,0.0,0.0
21,2036.0,0.52,1.4,6.77,9728.28,0.3,0.13,0.0,0.0,0.0,0.0
22,2037.0,2.95,1.05,6.77,9728.28,0.36,0.13,0.0,0.0,0.0,0.0
23,2038.0,8.23,0.7,6.77,9728.28,0.43,0.13,0.0,0.0,0.0,0.0
24,2039.0,11.56,0.35,6.77,9728.28,0.5,0.13,0.0,0.0,0.0,0.0
25,2040.0,15.57,0.0,6.77,9728.28,0.58,0.13,0.0,0.0,0.0,0.0
26,2041.0,16.03,0.0,6.49,9728.28,0.64,0.13,0.0,0.0,0.0,0.0
27,2042.0,16.03,0.0,6.49,9691.71,0.72,0.13,0.0,0.0,0.0,0.0
28,2043.0,16.03,0.0,6.32,9691.71,0.81,0.13,0.0,0.0,0.0,0.0
29,2044.0,16.03,0.0,6.27,9671.46,0.9,0.13,0.0,0.0,0.0,0.0
30,2045.0,17.17,0.0,5.38,9671.46,0.96,0.13,0.0,0.0,0.0,0.0
31,2046.0,19.17,0.0,3.99,9291.66,1.02,0.13,0.0,0.0,0.0,0.0
32,2047.0,20.1,0.0,3.71,9291.66,1.08,0.13,0.0,0.0,0.0,0.0
33,2048.0,20.15,0.0,3.54,9291.66,1.2,0.13,0.0,0.0,0.0,0.0
34,2049.0,20.74,0.0,3.02,9291.66,1.29,0.13,0.0,0.0,0.0,0.0
35,2050.0,21.48,0.0,3.26,9291.66,1.35,0.13,0.0,0.0,0.0,0.0
36,2051.0,22.73,0.0,1.62,9291.66,1.33,0.13,0.0,0.0,0.0,0.0
37,2052.0,22.73,0.0,1.9,9291.66,1.38,0.13,0.0,0.0,0.0,0.0
38,2053.0,22.73,0.0,2.55,9291.66,1.42,0.13,0.0,0.0,0.0,0.0
39,2054.0,22.73,0.0,3.22,9291.66,1.49,0.13,0.0,0.0,0.0,0.0
40,2055.0,22.65,0.0,3.47,9291.66,1.57,0.13,0.0,0.0,0.0,0.0
41,2056.0,22.29,0.0,3.6,9291.66,1.66,0.13,0.0,0.0,0.0,0.0
42,2057.0,22.18,0.0,3.96,9291.66,1.74,0.13,0.0,0.0,0.0,0.0
43,2058.0,22.32,0.0,4.86,9291.66,1.81,0.13,0.0,0.0,0.0,0.0
44,2059.0,22.7,0.0,5.33,9291.66,1.88,0.13,0.0,0.0,0.0,0.0
45,2060.0,22.41,0.0,5.42,9291.66,2.0,0.13,0.0,0.0,0.0,0.0
46,2061.0,22.25,0.0,5.49,9291.66,2.08,0.13,0.0,0.0,0.0,0.0
47,2062.0,22.07,0.0,5.55,9291.66,2.15,0.13,0.0,0.0,0.0,0.0
48,2063.0,21.87,0.0,5.63,9291.66,2.24,0.13,0.0,0.0,0.0,0.0
49,2064.0,21.64,0.0,5.7,9291.66,2.34,0.13,0.0,0.0,0.0,0.0
50,2065.0,21.01,0.0,5.81,9291.66,2.45,0.13,0.0,0.0,0.0,0.0
51,2066.0,19.67,0.0,5.14,9291.66,2.63,0.13,0.0,0.0,0.0,0.0
52,2067.0,21.27,0.0,4.07,9291.66,2.71,0.13,0.0,0.0,0.0,0.0
53,2068.0,20.98,0.0,5.65,9277.1,2.85,0.13,0.0,0.0,0.0,0.0
54,2069.0,19.67,0.0,6.64,9192.59,3.03,0.11,0.0,0.0,0.0,0.0
55,2070.0,17.83,0.0,7.92,9105.04,3.17,0.13,0.0,0.0,0.0,0.0
