,y,CSP (with storage),CSP (without storage),Solar FPV,Solar PV (roof top),Solar PV (utility),Solar PV with storage
0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2022.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,0.4,0.4,0.1347413223237016,0.16548000000000002,0.94747675,0.15000000000000002
9,2024.0,0.4,0.4,0.1347413223237016,0.16507500000000003,1.19701,0.15000000000000002
10,2025.0,0.4,0.4,0.9061712425028339,0.3146700000000005,1.44654325,0.30000000000000027
11,2026.0,0.4,0.4,0.9061712425028339,0.31426500000000046,1.6522747772583113,0.30000000000000027
12,2027.0,0.4,0.4,0.9061712425028339,0.31386000000000047,1.810955039057098,0.30000000000000027
13,2028.0,0.4,0.4,0.9061712425028339,0.3134550000000005,2.0604882890570977,0.30000000000000027
14,2029.0,0.4,0.4,0.9061712425028339,0.3130500000000005,2.3100215390570975,0.30000000000000027
15,2030.0,0.4,0.4,0.9061712425028339,1.0220526628939284,2.5595547890570978,0.8000000000000003
16,2031.0,0.4,0.4,0.9061712425028339,1.6822052494896176,3.059088039057098,1.3500000000000028
17,2032.0,0.4,0.4,0.9061712425028339,2.745822161864702,3.5586212890570983,1.900000000000004
18,2033.0,0.4,0.4,0.9061712425028339,4.283246988251265,4.0581545390570986,2.450000000000005
19,2034.0,0.4,0.4,0.9061712425028339,5.841966372569342,4.557687789057098,3.000000000000006
20,2035.0,0.4,0.4,1.206171242502834,6.86336834676063,5.057221039057098,3.0500000000000065
21,2036.0,0.4,0.4,1.5847413223237017,8.225285938963758,5.556754289057098,3.600000000000008
22,2037.0,0.4,0.4,1.8847413223237017,9.914071639301751,6.056287539057099,4.150000000000009
23,2038.0,0.4,0.4,2.1847413223237018,11.832230889718062,6.555820789057098,4.700000000000011
24,2039.0,0.4,0.4,2.4847413223237016,13.99596033387161,7.055354039057098,5.250000000000012
25,2040.0,0.4,0.4,2.6500000000000004,16.658119368084915,7.545354039057099,5.800000000000013
26,2041.0,0.4,0.4,2.6500000000000004,19.02285495637334,8.265354039057097,6.350000000000016
27,2042.0,0.4,0.4,2.6500000000000004,21.616539932613406,9.015354039057097,6.900000000000027
28,2043.0,0.4,0.4,2.6500000000000004,25.432001017559962,9.715354039057098,7.450000000000016
29,2044.0,0.4,0.4,2.6500000000000004,28.928336497188425,10.465354039057098,8.000000000000018
30,2045.0,0.4,0.4,2.6500000000000004,31.44032083873303,11.115345289057098,8.55000000000002
31,2046.0,0.0,0.0,2.6500000000000004,35.34735357900353,11.615345289057098,9.10000000000002
32,2047.0,0.0,0.0,2.6500000000000004,39.340557693063055,12.115345289057098,9.650000000000018
33,2048.0,0.0,0.1340737002266814,2.650000000000018,43.42545091142312,12.615345289057098,10.700000000000022
34,2049.0,0.0,0.1340737002266814,2.650000000000018,48.204500503149305,13.115345289057098,11.750000000000023
35,2050.0,0.0,1.017114583213074,3.4230806056109566,53.20916837440677,13.615345289057098,12.550000000000026
36,2051.0,0.0,2.5171145832130737,3.5167981230925554,56.287722608503046,14.159147011798787,12.600000000000026
37,2052.0,0.0,4.017114583213074,4.07521310452133,60.46416107932902,14.75,12.650000000000027
38,2053.0,0.3000000000000904,5.517114583213074,4.702000000000105,64.31145673414838,15.25,13.179065404203348
39,2054.0,1.8000000000000904,7.000000000000072,4.8706541311987674,68.83690505305718,15.75,13.72906540420335
40,2055.0,3.3000000000000904,7.199999999999999,5.086609759902544,72.73054335451478,16.25,14.779065404203322
41,2056.0,4.80000000000009,7.400000000000079,5.086609759902544,77.36708803308906,16.5,15.332431888285834
42,2057.0,6.30000000000009,7.600000000000001,5.791064387740644,82.00012201912202,16.75,15.93708677858615
43,2058.0,7.80000000000009,7.800000000000001,5.791064387740642,86.49806630282711,17.0,16.487086778586146
44,2059.0,8.000000000000087,8.0,5.791064387740642,90.7611846326529,17.25,17.037086778586147
45,2060.0,8.200000000000092,8.200000000000092,8.329097971268864,94.53737907314402,18.209451544244914,17.587086778586148
46,2061.0,8.40000000000009,8.399999999999999,8.530123984829434,98.51253208276434,19.090383950836145,18.13708677858615
47,2062.0,8.600000000000087,8.600000000000001,9.035964623354683,102.26411122558544,20.166151551193675,18.687086778586146
48,2063.0,8.800000000000095,8.8,10.247433398696959,104.79849494584919,21.433189839518896,19.237086778586146
49,2064.0,9.000000000000107,9.0,11.87580952703201,107.63013953817125,23.56749544628972,19.787086778586147
50,2065.0,9.2,9.2,13.344015417743924,111.4512895102649,24.679548702377595,20.337086778586148
51,2066.0,9.4,9.4,15.163433398696986,113.8867753728009,29.456477123886312,20.88708677858615
52,2067.0,9.6,9.6,16.163433398696988,116.26779393808947,31.54771965281204,21.43708677858615
53,2068.0,9.8,9.8,16.569000000000123,118.5633464004359,36.69426674567445,21.487086778586146
54,2069.0,10.0,10.0,17.24300612044223,120.17113532421128,39.94426674567445,21.537086778586147
55,2070.0,10.2,10.2,18.729006120442257,121.21474490238944,43.99522167917211,21.587086778586148
