,y,Solar PV (roof top),Solar PV with storage
0,2050.0,0.11429104296059663,0.0
1,2051.0,0.11669409498214715,0.0
2,2052.0,0.35893581204113206,0.0
3,2053.0,0.6098377514848606,0.0
4,2054.0,0.8693706159457188,0.0
5,2055.0,1.1377886968992645,0.0
6,2056.0,1.4169294936538963,0.00336648408248619
7,2057.0,1.6411541800248486,0.05802137438282639
8,2058.0,1.957662714146267,0.05802137438282639
9,2059.0,2.28491548812561,0.05802137438282639
10,2060.0,2.623268962830048,0.05802137438282639
11,2061.0,2.8631575607388022,0.05802137438282639
12,2062.0,3.108421679799952,0.05802137438282639
13,2063.0,3.358266485010235,0.05802137438282639
14,2064.0,3.586246556960784,0.05802137438282639
15,2065.0,3.819380870599005,0.05802137438282639
16,2066.0,4.061899473405478,0.05802137438282639
17,2067.0,4.3361221527535845,0.05802137438282639
18,2068.0,4.616567833460104,0.05802137438282639
19,2069.0,4.903406348961665,0.05802137438282639
20,2070.0,5.196800418330643,0.05802137438282639
