,y,CSP (with storage),CSP (without storage),Solar FPV,Solar PV (roof top),Solar PV (utility),Solar PV with storage
0,2015.0,0.0,0.0,0.0,0.0121,0.019334999999999998,0.0
1,2016.0,0.0,0.0,0.0,0.015099999999999999,0.049335000000000004,0.0
2,2017.0,0.0,0.0,0.0,0.0171,0.049335000000000004,0.0
3,2018.0,0.0,0.0,0.0,0.0171,0.099335,0.0
4,2019.0,0.0,0.0,0.0,0.0171,0.099335,0.0
5,2020.0,0.0,0.0,0.0,0.016695,0.19887699999999997,0.0
6,2021.0,0.4,0.4,0.0,0.11629,0.44841024999999995,0.10000000000000003
7,2022.0,0.4,0.4,0.0,0.1658850000000001,0.6979434999999999,0.15000000000000005
8,2023.0,0.4,0.4,0.0,0.16548000000000007,0.69747675,0.15000000000000005
9,2024.0,0.4,0.4,0.0,0.16507500000000008,0.69701,0.15000000000000005
10,2025.0,0.4,0.4,0.0,0.1646700000000001,0.69654325,0.15000000000000005
11,2026.0,0.4,0.4,0.0,0.16426500000000008,0.6960765,0.15000000000000005
12,2027.0,0.4,0.4,0.0,0.1638600000000001,0.6956097499999999,0.15000000000000005
13,2028.0,0.4,0.4,0.0,0.16345500000000007,0.945143,0.15000000000000005
14,2029.0,0.4,0.4,0.0,0.31305000000000205,1.19467625,0.15000000000000005
15,2030.0,0.4,0.4,0.0,0.5626450000000021,1.4442095,0.65
16,2031.0,0.4,0.4,0.0,1.4114425854507564,1.94374275,1.3500000000000028
17,2032.0,0.4,0.4,0.0,2.477274365436927,2.443276,1.900000000000004
18,2033.0,0.4,0.4,0.0,3.721329226033236,2.94280925,2.450000000000005
19,2034.0,0.4,0.4,0.0,5.275954956799274,3.4423425,3.000000000000006
20,2035.0,0.4,0.4,0.3,6.5710174780373345,3.94187575,3.0500000000000065
21,2036.0,0.4,0.4,0.6,8.04454796325611,4.441409,3.600000000000007
22,2037.0,0.4,0.4,1.45,9.733042298335974,4.94094225,4.150000000000009
23,2038.0,0.4,0.4,1.75,11.897233729574467,5.4404755,4.700000000000011
24,2039.0,0.4,0.4,2.05,14.061423814363183,5.94000875,5.250000000000011
25,2040.0,0.4,0.4,2.3499999999999996,16.739141238951262,6.43000875,5.800000000000011
26,2041.0,0.4,0.4,2.65000000000002,20.1225101944181,7.15000875,6.3500000000000165
27,2042.0,0.4,0.4,2.65000000000002,23.718311229301015,7.90000875,6.900000000000027
28,2043.0,0.4,0.4,2.65000000000002,28.076097191426346,8.60000875,7.450000000000025
29,2044.0,0.4,0.4,2.65000000000002,31.606494388294138,9.35000875,8.000000000000023
30,2045.0,0.4,0.4,2.65000000000002,34.9491602543915,10.0,8.55000000000002
31,2046.0,0.0,0.0,2.65000000000002,38.856192994661995,10.5,9.10000000000002
32,2047.0,0.0,0.0,2.65000000000002,42.849397108721696,11.0,9.650000000000018
33,2048.0,0.0,0.06186898422153787,2.65000000000002,48.0551300866255,11.75,10.700000000000022
34,2049.0,0.0,0.06186898422153787,2.65000000000002,52.81620781752263,12.5,11.750000000000023
35,2050.0,0.0,1.0402020197643318,2.65000000000002,57.38573172747036,13.25,12.254587618215519
36,2051.0,0.0,2.540202019764332,4.388273072263776,59.64055476661183,14.0,12.30458761821552
37,2052.0,0.0,4.040202019764331,5.0607632449405715,63.81431111660532,14.75,12.35458761821552
38,2053.0,0.2999999999999998,5.540202019764331,5.652248993793615,67.954246103519,15.25,12.693472713062375
39,2054.0,1.7999999999999998,7.000000000000071,5.652248993793615,72.53232601120413,15.75,13.243472713062376
40,2055.0,3.3,7.2000000000000774,5.652248993793615,75.96864041056676,16.25,14.293472713062378
41,2056.0,4.8,7.400000000000072,6.01934516919399,80.8760379343267,16.5,14.843472713062376
42,2057.0,6.3,7.600000000000001,6.227356875122855,85.51606420771128,16.75,15.443654148010335
43,2058.0,7.8,7.800000000000001,7.028434603956671,89.52217503595988,17.0,15.993654148010332
44,2059.0,8.000000000000085,8.0,7.028434603956671,93.78483272515048,17.25,16.543654148010333
45,2060.0,8.20000000000009,8.200000000000003,7.906924288930533,97.54546877526685,18.750564058427017,17.093654148010334
46,2061.0,8.400000000000091,8.399999999999999,8.84276986085668,100.50198841770876,19.631496465018166,17.643654148010334
47,2062.0,8.600000000000096,8.600000000000096,8.99393970891104,103.251451501887,20.70726406537578,18.193654148010335
48,2063.0,8.800000000000102,8.800000000000079,10.213039349345596,105.24234372269534,21.97430235370087,18.74365414801034
49,2064.0,9.000000000000096,9.000000000000062,10.85029902298182,108.0399265977781,23.41808150334554,19.29365414801034
50,2065.0,9.200000000000115,9.200000000000077,11.64609964043479,111.03039504531897,24.67954870237764,19.843654148010337
51,2066.0,9.400000000000118,9.400000000000077,12.807365197625336,113.46715311993586,27.92954870237764,20.393654148010334
52,2067.0,9.600000000000112,9.600000000000113,14.252612217720346,115.84817168522426,28.17954870237764,20.943654148010335
53,2068.0,9.800000000000113,9.8000000000001,16.215087042639773,117.02288438802698,31.42954870237764,20.993654148010332
54,2069.0,10.000000000000101,10.0,16.215087042639773,118.64864517263139,34.679548702377645,21.043654148010337
55,2070.0,10.2000000000001,10.200000000000003,17.375000000000192,120.58680637501324,38.99676070431214,21.389066529794846
