r,l,t,m,y,RateOfActivity
REGION,S2D2,EGSOLAR00X,1,2046, 1.6840314408881316e+03
REGION,S3D1,EGSOLAR00X,1,2046, 2.8375621348298291e+03
REGION,S3D2,EGSOLAR00X,1,2046, 1.7025372808978991e+03
REGION,S4D1,EGSOLAR00X,1,2046, 2.8690906029946054e+03
REGION,S4D2,EGSOLAR00X,1,2046, 1.7214543617967613e+03
REGION,S1D1,EGSOLAR00X,1,2047, 2.9127797534015649e+03
REGION,S1D2,EGSOLAR00X,1,2047, 1.7476678520409332e+03
REGION,S2D1,EGSOLAR00X,1,2047, 2.9127797534015649e+03
REGION,S2D2,EGSOLAR00X,1,2047, 1.7476678520409332e+03
REGION,S3D1,EGSOLAR00X,1,2047, 2.9447883221202642e+03
REGION,S3D2,EGSOLAR00X,1,2047, 1.7668729932721603e+03
REGION,S4D1,EGSOLAR00X,1,2047, 2.9775081923660455e+03
REGION,S4D2,EGSOLAR00X,1,2047, 1.7865049154196254e+03
REGION,S1D1,EGSOLAR00X,1,2048, 3.0188404386562338e+03
REGION,S1D2,EGSOLAR00X,1,2048, 1.8113042631937344e+03
REGION,S2D1,EGSOLAR00X,1,2048, 3.0188404386562338e+03
REGION,S2D2,EGSOLAR00X,1,2048, 1.8113042631937344e+03
REGION,S3D1,EGSOLAR00X,1,2048, 3.0520145094106988e+03
REGION,S3D2,EGSOLAR00X,1,2048, 1.8312087056464213e+03
REGION,S4D1,EGSOLAR00X,1,2048, 3.0859257817374851e+03
REGION,S4D2,EGSOLAR00X,1,2048, 1.8515554690424890e+03
REGION,S1D1,EGSOLAR00X,1,2049, 3124.9011239109
REGION,S1D2,EGSOLAR00X,1,2049, 1.8749406743465338e+03
REGION,S2D1,EGSOLAR00X,1,2049, 3124.9011239109
REGION,S2D2,EGSOLAR00X,1,2049, 1.8749406743465338e+03
REGION,S3D1,EGSOLAR00X,1,2049, 3.1592406967011307e+03
REGION,S3D2,EGSOLAR00X,1,2049, 1.8955444180206803e+03
REGION,S4D1,EGSOLAR00X,1,2049, 3.1943433711089215e+03
REGION,S4D2,EGSOLAR00X,1,2049, 1.9166060226653508e+03
REGION,S1D1,EGSOLAR00X,1,2050, 3.2309618091655607e+03
REGION,S1D2,EGSOLAR00X,1,2050, 1.9385770854993320e+03
REGION,S2D1,EGSOLAR00X,1,2050, 3.2309618091655643e+03
REGION,S2D2,EGSOLAR00X,1,2050, 1.9385770854993320e+03
REGION,S3D1,EGSOLAR00X,1,2050, 3.2664668839915603e+03
REGION,S3D2,EGSOLAR00X,1,2050, 1.9598801303949383e+03
REGION,S4D1,EGSOLAR00X,1,2050, 3.3027609604803561e+03
REGION,S4D2,EGSOLAR00X,1,2050, 1.9816565762882115e+03
REGION,S1D1,EGSOLAR00X,1,2051, 3.3370224944202273e+03
REGION,S1D2,EGSOLAR00X,1,2051, 2.0022134966521298e+03
REGION,S2D1,EGSOLAR00X,1,2051, 3.3370224944202273e+03
REGION,S2D2,EGSOLAR00X,1,2051, 2.0022134966521298e+03
REGION,S3D1,EGSOLAR00X,1,2051, 3.3736930712819890e+03
REGION,S3D2,EGSOLAR00X,1,2051, 2.0242158427691954e+03
REGION,S4D1,EGSOLAR00X,1,2051, 3.4111785498517897e+03
REGION,S4D2,EGSOLAR00X,1,2051, 2.0467071299110714e+03
REGION,S1D1,EGSOLAR00X,1,2052, 3.4430831796748917e+03
REGION,S1D2,EGSOLAR00X,1,2052, 2.0658499078049281e+03
REGION,S2D1,EGSOLAR00X,1,2052, 3.4430831796748917e+03
REGION,S2D2,EGSOLAR00X,1,2052, 2.0658499078049281e+03
REGION,S3D1,EGSOLAR00X,1,2052, 3.4809192585724186e+03
REGION,S3D2,EGSOLAR00X,1,2052, 2.0885515551434532e+03
REGION,S4D1,EGSOLAR00X,1,2052, 3.5195961392232243e+03
REGION,S4D2,EGSOLAR00X,1,2052, 2.1117576835339323e+03
REGION,S1D1,EGSOLAR00X,1,2053, 3.5491438649295478e+03
REGION,S1D2,EGSOLAR00X,1,2053, 2.1294863189577241e+03
REGION,S2D1,EGSOLAR00X,1,2053, 3.5491438649295515e+03
REGION,S2D2,EGSOLAR00X,1,2053, 2.1294863189577241e+03
REGION,S3D1,EGSOLAR00X,1,2053, 3.5881454458628441e+03
REGION,S3D2,EGSOLAR00X,1,2053, 2.1528872675177090e+03
REGION,S4D1,EGSOLAR00X,1,2053, 3.6280137285946544e+03
REGION,S4D2,EGSOLAR00X,1,2053, 2.1768082371567903e+03
REGION,S1D1,EGSOLAR00X,1,2054, 3.6552045501842135e+03
REGION,S1D2,EGSOLAR00X,1,2054, 2.1931227301105209e+03
REGION,S2D1,EGSOLAR00X,1,2054, 3.6552045501842135e+03
REGION,S2D2,EGSOLAR00X,1,2054, 2.1931227301105209e+03
REGION,S3D1,EGSOLAR00X,1,2054, 3.6953716331532714e+03
REGION,S3D2,EGSOLAR00X,1,2054, 2.2172229798919652e+03
REGION,S4D1,EGSOLAR00X,1,2054, 3.7364313179660867e+03
REGION,S4D2,EGSOLAR00X,1,2054, 2.2418587907796496e+03
REGION,S1D1,EGSOLAR00X,1,2055, 3.7612652354388788e+03
REGION,S1D2,EGSOLAR00X,1,2055, 2.2567591412633196e+03
REGION,S2D1,EGSOLAR00X,1,2055, 3.7612652354388788e+03
REGION,S2D2,EGSOLAR00X,1,2055, 2.2567591412633196e+03
REGION,S3D1,EGSOLAR00X,1,2055, 3.8025978204437029e+03
REGION,S3D2,EGSOLAR00X,1,2055, 2.2815586922662242e+03
REGION,S4D1,EGSOLAR00X,1,2055, 3.8448489073375226e+03
REGION,S4D2,EGSOLAR00X,1,2055, 2.3069093444025111e+03
REGION,S1D1,EGSOLAR00X,1,2056, 3.8496731080755276e+03
REGION,S1D2,EGSOLAR00X,1,2056, 2.3098038648453112e+03
REGION,S2D1,EGSOLAR00X,1,2056, 3.8496731080755312e+03
REGION,S2D2,EGSOLAR00X,1,2056, 2.3098038648453112e+03
REGION,S3D1,EGSOLAR00X,1,2056, 3.8919772081642741e+03
REGION,S3D2,EGSOLAR00X,1,2056, 2.3351863248985669e+03
REGION,S4D1,EGSOLAR00X,1,2056, 3.9352213993661007e+03
REGION,S4D2,EGSOLAR00X,1,2056, 2.3611328396196577e+03
REGION,S1D1,EGSOLAR00X,1,2057, 3.9380809807121859e+03
REGION,S1D2,EGSOLAR00X,1,2057, 2.3628485884273036e+03
REGION,S2D1,EGSOLAR00X,1,2057, 3.9380809807121859e+03
REGION,S2D2,EGSOLAR00X,1,2057, 2.3628485884273036e+03
REGION,S3D1,EGSOLAR00X,1,2057, 3.9813565958848485e+03
REGION,S3D2,EGSOLAR00X,1,2057, 2.3888139575309115e+03
REGION,S4D1,EGSOLAR00X,1,2057, 4.0255938913946811e+03
REGION,S4D2,EGSOLAR00X,1,2057, 2.4153563348368061e+03
REGION,S1D1,EGSOLAR00X,1,2058, 4026.48885334884
REGION,S1D2,EGSOLAR00X,1,2058, 2.4158933120092961e+03
REGION,S2D1,EGSOLAR00X,1,2058, 4026.48885334884
REGION,S2D2,EGSOLAR00X,1,2058, 2.4158933120092961e+03
REGION,S3D1,EGSOLAR00X,1,2058, 4.0707359836054220e+03
REGION,S3D2,EGSOLAR00X,1,2058, 2.4424415901632556e+03
REGION,S4D1,EGSOLAR00X,1,2058, 4.1159663834232606e+03
REGION,S4D2,EGSOLAR00X,1,2058, 2.4695798300539536e+03
REGION,S1D1,EGSOLAR00X,1,2059, 4.1148967259855017e+03
REGION,S1D2,EGSOLAR00X,1,2059, 2.4689380355912931e+03
REGION,S2D1,EGSOLAR00X,1,2059, 4.1148967259855017e+03
REGION,S2D2,EGSOLAR00X,1,2059, 2.4689380355912931e+03
REGION,S3D1,EGSOLAR00X,1,2059, 4.1601153713260028e+03
REGION,S3D2,EGSOLAR00X,1,2059, 2.4960692227956047e+03
REGION,S4D1,EGSOLAR00X,1,2059, 4.2063388754518492e+03
REGION,S4D2,EGSOLAR00X,1,2059, 2.5238033252711066e+03
REGION,S1D1,EGSOLAR00X,1,2060, 4.2033045986221687e+03
REGION,S1D2,EGSOLAR00X,1,2060, 2.5219827591732928e+03
REGION,S2D1,EGSOLAR00X,1,2060, 4.2033045986221687e+03
REGION,S2D2,EGSOLAR00X,1,2060, 2.5219827591732928e+03
REGION,S3D1,EGSOLAR00X,1,2060, 4.2494947590465890e+03
REGION,S3D2,EGSOLAR00X,1,2060, 2.5496968554279565e+03
REGION,S4D1,EGSOLAR00X,1,2060, 4.2967113674804414e+03
REGION,S4D2,EGSOLAR00X,1,2060, 2.5780268204882618e+03
REGION,S1D1,EGSOLAR00X,1,2061, 4.3093652838768385e+03
REGION,S1D2,EGSOLAR00X,1,2061, 2.5856191703260947e+03
REGION,S2D1,EGSOLAR00X,1,2061, 4.3093652838768385e+03
REGION,S2D2,EGSOLAR00X,1,2061, 2.5856191703260947e+03
REGION,S3D1,EGSOLAR00X,1,2061, 4.3567209463370245e+03
REGION,S3D2,EGSOLAR00X,1,2061, 2.6140325678022177e+03
REGION,S4D1,EGSOLAR00X,1,2061, 4.4051289568518814e+03
REGION,S4D2,EGSOLAR00X,1,2061, 2.6430773741111261e+03
REGION,S1D1,EGSOLAR00X,1,2062, 4.4154259691315074e+03
REGION,S1D2,EGSOLAR00X,1,2062, 2.6492555814788957e+03
REGION,S2D1,EGSOLAR00X,1,2062, 4.4154259691315074e+03
REGION,S2D2,EGSOLAR00X,1,2062, 2.6492555814788957e+03
REGION,S3D1,EGSOLAR00X,1,2062, 4.4639471336274592e+03
REGION,S3D2,EGSOLAR00X,1,2062, 2.6783682801764785e+03
REGION,S4D1,EGSOLAR00X,1,2062, 4.5135465462233215e+03
REGION,S4D2,EGSOLAR00X,1,2062, 2.7081279277339895e+03
REGION,S1D1,EGSOLAR00X,1,2063, 4.5214866543861763e+03
REGION,S1D2,EGSOLAR00X,1,2063, 2.7128919926316971e+03
REGION,S2D1,EGSOLAR00X,1,2063, 4.5214866543861763e+03
REGION,S2D2,EGSOLAR00X,1,2063, 2.7128919926316971e+03
REGION,S3D1,EGSOLAR00X,1,2063, 4.5711733209178938e+03
REGION,S3D2,EGSOLAR00X,1,2063, 2.7427039925507393e+03
REGION,S4D1,EGSOLAR00X,1,2063, 4.6219641355947606e+03
REGION,S4D2,EGSOLAR00X,1,2063, 2.7731784813568534e+03
REGION,S1D1,EGSOLAR00X,1,2064, 4627.54733964084
REGION,S1D2,EGSOLAR00X,1,2064, 2.7765284037844990e+03
REGION,S2D1,EGSOLAR00X,1,2064, 4.6275473396408470e+03
REGION,S2D2,EGSOLAR00X,1,2064, 2.7765284037844990e+03
REGION,S3D1,EGSOLAR00X,1,2064, 4678.39950820833
REGION,S3D2,EGSOLAR00X,1,2064, 2.8070397049250009e+03
REGION,S4D1,EGSOLAR00X,1,2064, 4.7303817249662015e+03
REGION,S4D2,EGSOLAR00X,1,2064, 2.8382290349797177e+03
REGION,S1D1,EGSOLAR00X,1,2065, 4.7336080248955132e+03
REGION,S1D2,EGSOLAR00X,1,2065, 2.8401648149372986e+03
REGION,S2D1,EGSOLAR00X,1,2065, 4.7336080248955132e+03
REGION,S2D2,EGSOLAR00X,1,2065, 2.8401648149372986e+03
REGION,S3D1,EGSOLAR00X,1,2065, 4.7856256954987621e+03
REGION,S3D2,EGSOLAR00X,1,2065, 2.8713754172992603e+03
REGION,S4D1,EGSOLAR00X,1,2065, 4.8387993143376389e+03
REGION,S4D2,EGSOLAR00X,1,2065, 2.9032795886025797e+03
REGION,S1D1,EGSOLAR00X,1,2066, 4822.01589753217
REGION,S1D2,EGSOLAR00X,1,2066, 2.8932095385192924e+03
REGION,S2D1,EGSOLAR00X,1,2066, 4822.01589753217
REGION,S2D2,EGSOLAR00X,1,2066, 2.8932095385192924e+03
REGION,S3D1,EGSOLAR00X,1,2066, 4.8750050832193383e+03
REGION,S3D2,EGSOLAR00X,1,2066, 2.9250030499316058e+03
REGION,S4D1,EGSOLAR00X,1,2066, 4.9291718063662211e+03
REGION,S4D2,EGSOLAR00X,1,2066, 2.9575030838197290e+03
REGION,S1D1,EGSOLAR00X,1,2067, 4.9104237701688289e+03
REGION,S1D2,EGSOLAR00X,1,2067, 2.9462542621012876e+03
REGION,S2D1,EGSOLAR00X,1,2067, 4.9104237701688289e+03
REGION,S2D2,EGSOLAR00X,1,2067, 2.9462542621012876e+03
REGION,S3D1,EGSOLAR00X,1,2067, 4.9643844709399164e+03
REGION,S3D2,EGSOLAR00X,1,2067, 2.9786306825639531e+03
REGION,S4D1,EGSOLAR00X,1,2067, 5.0195442983948060e+03
REGION,S4D2,EGSOLAR00X,1,2067, 3011.72657903688
REGION,S1D1,EGSOLAR00X,1,2068, 4.9988316428054777e+03
REGION,S1D2,EGSOLAR00X,1,2068, 2.9992989856832769e+03
REGION,S2D1,EGSOLAR00X,1,2068, 4.9988316428054777e+03
REGION,S2D2,EGSOLAR00X,1,2068, 2.9992989856832769e+03
REGION,S3D1,EGSOLAR00X,1,2068, 5.0537638586604844e+03
REGION,S3D2,EGSOLAR00X,1,2068, 3.0322583151962940e+03
REGION,S4D1,EGSOLAR00X,1,2068, 5109.91679042338
REGION,S4D2,EGSOLAR00X,1,2068, 3.0659500742540245e+03
REGION,S1D1,EGSOLAR00X,1,2069, 5.0872395154421238e+03
REGION,S1D2,EGSOLAR00X,1,2069, 3.0523437092652684e+03
REGION,S2D1,EGSOLAR00X,1,2069, 5.0872395154421311e+03
REGION,S2D2,EGSOLAR00X,1,2069, 3.0523437092652684e+03
REGION,S3D1,EGSOLAR00X,1,2069, 5.1431432463810570e+03
REGION,S3D2,EGSOLAR00X,1,2069, 3.0858859478286372e+03
REGION,S4D1,EGSOLAR00X,1,2069, 5.2002892824519586e+03
REGION,S4D2,EGSOLAR00X,1,2069, 3.1201735694711715e+03
REGION,S1D1,EGSOLAR00X,1,2070, 5.1756473880787780e+03
REGION,S1D2,EGSOLAR00X,1,2070, 3.1053884328472604e+03
REGION,S2D1,EGSOLAR00X,1,2070, 5.1756473880787853e+03
REGION,S2D2,EGSOLAR00X,1,2070, 3.1053884328472604e+03
REGION,S3D1,EGSOLAR00X,1,2070, 5232.52263410163
REGION,S3D2,EGSOLAR00X,1,2070, 3.1395135804609813e+03
REGION,S4D1,EGSOLAR00X,1,2070, 5.2906617744805380e+03
REGION,S4D2,EGSOLAR00X,1,2070, 3.1743970646883195e+03
REGION,S1D1,EGWIND000X,1,2015, 9.6268220775391224e+00
REGION,S1D2,EGWIND000X,1,2015, 1.0770003071608690e+01
REGION,S2D1,EGWIND000X,1,2015, 9.8249583950608788e+00
REGION,S2D2,EGWIND000X,1,2015, 1.1393530635521753e+01
REGION,S3D1,EGWIND000X,1,2015, 8.2236047555077
REGION,S3D2,EGWIND000X,1,2015, 1.0083859697670324e+01
REGION,S4D1,EGWIND000X,1,2015, 8.15215674
REGION,S4D2,EGWIND000X,1,2015, 9.7115048051999970e+00
REGION,S1D1,EGWIND000X,1,2016, 1.2060911098408683e+01
REGION,S1D2,EGWIND000X,1,2016, 1.3493139120055892e+01
REGION,S2D1,EGWIND000X,1,2016, 1.2309145094191319e+01
REGION,S2D2,EGWIND000X,1,2016, 1.4274322199496915e+01
REGION,S3D1,EGWIND000X,1,2016, 1.0302897993309902e+01
REGION,S3D2,EGWIND000X,1,2016, 1.2633508167372044e+01
REGION,S4D1,EGWIND000X,1,2016, 10.21338474
REGION,S4D2,EGWIND000X,1,2016, 1.2167005388057138e+01
REGION,S1D1,EGWIND000X,1,2017, 1.2060911098408683e+01
REGION,S1D2,EGWIND000X,1,2017, 1.3493139120055892e+01
REGION,S2D1,EGWIND000X,1,2017, 1.2309145094191319e+01
REGION,S2D2,EGWIND000X,1,2017, 1.4274322199496915e+01
REGION,S3D1,EGWIND000X,1,2017, 1.0302897993309902e+01
REGION,S3D2,EGWIND000X,1,2017, 1.2633508167372044e+01
REGION,S4D1,EGWIND000X,1,2017, 10.21338474
REGION,S4D2,EGWIND000X,1,2017, 1.2167005388057138e+01
REGION,S1D1,EGWIND000X,1,2018, 1.6198862433886937e+01
REGION,S1D2,EGWIND000X,1,2018, 1.8122470402416130e+01
REGION,S2D1,EGWIND000X,1,2018, 1.6532262482713065e+01
REGION,S2D2,EGWIND000X,1,2018, 1.9171667858254686e+01
REGION,S3D1,EGWIND000X,1,2018, 1.3837696497573642e+01
REGION,S3D2,EGWIND000X,1,2018, 1.6967910565864969e+01
REGION,S4D1,EGWIND000X,1,2018, 13.71747234
REGION,S4D2,EGWIND000X,1,2018, 1.6341356378914277e+01
REGION,S1D1,EGWIND000X,1,2019, 1.6198862433886937e+01
REGION,S1D2,EGWIND000X,1,2019, 1.8122470402416130e+01
REGION,S2D1,EGWIND000X,1,2019, 1.6532262482713065e+01
REGION,S2D2,EGWIND000X,1,2019, 1.9171667858254686e+01
REGION,S3D1,EGWIND000X,1,2019, 1.3837696497573642e+01
REGION,S3D2,EGWIND000X,1,2019, 1.6967910565864969e+01
REGION,S4D1,EGWIND000X,1,2019, 13.71747234
REGION,S4D2,EGWIND000X,1,2019, 1.6341356378914277e+01
REGION,S1D1,EGWIND000X,1,2020, 1.6198862433886937e+01
REGION,S1D2,EGWIND000X,1,2020, 1.8122470402416130e+01
REGION,S2D1,EGWIND000X,1,2020, 1.6532262482713065e+01
REGION,S2D2,EGWIND000X,1,2020, 1.9171667858254686e+01
REGION,S3D1,EGWIND000X,1,2020, 1.3837696497573642e+01
REGION,S3D2,EGWIND000X,1,2020, 1.6967910565864969e+01
REGION,S4D1,EGWIND000X,1,2020, 13.71747234
REGION,S4D2,EGWIND000X,1,2020, 1.6341356378914277e+01
REGION,S1D1,EGWIND000X,1,2021, 1.8906177947349221e+01
REGION,S1D2,EGWIND000X,1,2021, 2.1151278472301655e+01
REGION,S2D1,EGWIND000X,1,2021, 1.9295299138821015e+01
REGION,S2D2,EGWIND000X,1,2021, 2.2375828275286182e+01
REGION,S3D1,EGWIND000X,1,2021, 1.6150390401319243e+01
REGION,S3D2,EGWIND000X,1,2021, 1.9803757076290822e+01
REGION,S4D1,EGWIND000X,1,2021, 1.6010073183000074e+01
REGION,S4D2,EGWIND000X,1,2021, 1.9072486902197273e+01
REGION,S1D1,EGWIND000X,1,2022, 2.4555001006463595e+01
REGION,S1D2,EGWIND000X,1,2022, 2.7508836212994545e+01
REGION,S2D1,EGWIND000X,1,2022, 2.5343782840581039e+01
REGION,S2D2,EGWIND000X,1,2022, 2.9148331164367349e+01
REGION,S3D1,EGWIND000X,1,2022, 2.1312756105064782e+01
REGION,S3D2,EGWIND000X,1,2022, 2.5993289481536063e+01
REGION,S4D1,EGWIND000X,1,2022, 2.1149836086000143e+01
REGION,S4D2,EGWIND000X,1,2022, 2.4926250825480142e+01
REGION,S1D1,EGWIND000X,1,2023, 3.0203824065578061e+01
REGION,S1D2,EGWIND000X,1,2023, 3.3866393953687478e+01
REGION,S2D1,EGWIND000X,1,2023, 31.3922665423412
REGION,S2D2,EGWIND000X,1,2023, 3.5920834053448196e+01
REGION,S3D1,EGWIND000X,1,2023, 2.6475121808810368e+01
REGION,S3D2,EGWIND000X,1,2023, 3.2182821886781412e+01
REGION,S4D1,EGWIND000X,1,2023, 2.6289598989000222e+01
REGION,S4D2,EGWIND000X,1,2023, 3.0780014748763165e+01
REGION,S1D1,EGWIND000X,1,2024, 3.5852647124692552e+01
REGION,S1D2,EGWIND000X,1,2024, 4.0223951694380467e+01
REGION,S2D1,EGWIND000X,1,2024, 3.7440750244101345e+01
REGION,S2D2,EGWIND000X,1,2024, 4.2693336942529243e+01
REGION,S3D1,EGWIND000X,1,2024, 3.1637487512555968e+01
REGION,S3D2,EGWIND000X,1,2024, 3.8372354292026742e+01
REGION,S4D1,EGWIND000X,1,2024, 3.1429361892000347e+01
REGION,S4D2,EGWIND000X,1,2024, 3.6633778672046127e+01
REGION,S1D1,EGWIND000X,1,2025, 3.9439330810207665e+01
REGION,S1D2,EGWIND000X,1,2025, 4.4247894560899894e+01
REGION,S2D1,EGWIND000X,1,2025, 41.1859763109358
REGION,S2D2,EGWIND000X,1,2025, 4.6964258789951259e+01
REGION,S3D1,EGWIND000X,1,2025, 3.4802095151971010e+01
REGION,S3D2,EGWIND000X,1,2025, 4.2210790321328453e+01
REGION,S4D1,EGWIND000X,1,2025, 3.4573126180064854e+01
REGION,S4D2,EGWIND000X,1,2025, 4.0298425218093769e+01
REGION,S1D1,EGWIND000X,1,2026, 4.2146646323670026e+01
REGION,S1D2,EGWIND000X,1,2026, 4.7276702630784634e+01
REGION,S2D1,EGWIND000X,1,2026, 4.3949012967043892e+01
REGION,S2D2,EGWIND000X,1,2026, 5.0168419206983572e+01
REGION,S3D1,EGWIND000X,1,2026, 3.7114789055716827e+01
REGION,S3D2,EGWIND000X,1,2026, 4.5046636831754185e+01
REGION,S4D1,EGWIND000X,1,2026, 3.6865727023065183e+01
REGION,S4D2,EGWIND000X,1,2026, 43.0295557413768
REGION,S1D1,EGWIND000X,1,2027, 4.4853961837132324e+01
REGION,S1D2,EGWIND000X,1,2027, 5.0305510700670034e+01
REGION,S2D1,EGWIND000X,1,2027, 4.6712049623151813e+01
REGION,S2D2,EGWIND000X,1,2027, 5.3372579624013994e+01
REGION,S3D1,EGWIND000X,1,2027, 39.4274829594626
REGION,S3D2,EGWIND000X,1,2027, 4.7882483342181075e+01
REGION,S4D1,EGWIND000X,1,2027, 3.9158327866065378e+01
REGION,S4D2,EGWIND000X,1,2027, 4.5760686264658766e+01
REGION,S1D1,EGWIND000X,1,2028, 4.7561277350594779e+01
REGION,S1D2,EGWIND000X,1,2028, 5.3334318770555434e+01
REGION,S2D1,EGWIND000X,1,2028, 4.9475086279259870e+01
REGION,S2D2,EGWIND000X,1,2028, 5.6576740041047081e+01
REGION,S3D1,EGWIND000X,1,2028, 4.1740176863208319e+01
REGION,S3D2,EGWIND000X,1,2028, 50.7183298526071
REGION,S4D1,EGWIND000X,1,2028, 4.1450928709065472e+01
REGION,S4D2,EGWIND000X,1,2028, 4.8491816787941609e+01
REGION,S1D1,EGWIND000X,1,2029, 5.0268592864055776e+01
REGION,S1D2,EGWIND000X,1,2029, 5.6363126840440835e+01
REGION,S2D1,EGWIND000X,1,2029, 5.2238122935366505e+01
REGION,S2D2,EGWIND000X,1,2029, 5.9780900458079238e+01
REGION,S3D1,EGWIND000X,1,2029, 4.4052870766954015e+01
REGION,S3D2,EGWIND000X,1,2029, 5.3554176363031388e+01
REGION,S4D1,EGWIND000X,1,2029, 4.3743529552065588e+01
REGION,S4D2,EGWIND000X,1,2029, 5.1222947311224566e+01
REGION,S1D1,EGWIND000X,1,2030, 5.2975908377517946e+01
REGION,S1D2,EGWIND000X,1,2030, 5.9391934910328509e+01
REGION,S2D1,EGWIND000X,1,2030, 5.5001159591476615e+01
REGION,S2D2,EGWIND000X,1,2030, 6.2985060875108147e+01
REGION,S3D1,EGWIND000X,1,2030, 4.6365564670698035e+01
REGION,S3D2,EGWIND000X,1,2030, 5.6390022873457141e+01
REGION,S4D1,EGWIND000X,1,2030, 4.6036130395064404e+01
REGION,S4D2,EGWIND000X,1,2030, 5.3954077834507324e+01
REGION,S1D1,EGWIND000X,1,2031, 5.8725835167067061e+01
REGION,S1D2,EGWIND000X,1,2031, 6.5824663040770616e+01
REGION,S2D1,EGWIND000X,1,2031, 6.0869429621497908e+01
REGION,S2D2,EGWIND000X,1,2031, 6.9790210747108446e+01
REGION,S3D1,EGWIND000X,1,2031, 5.1277375121699087e+01
REGION,S3D2,EGWIND000X,1,2031, 6.2412929971013142e+01
REGION,S4D1,EGWIND000X,1,2031, 5.0905266238064414e+01
REGION,S4D2,EGWIND000X,1,2031, 5.9754584086361589e+01
REGION,S1D1,EGWIND000X,1,2032, 6.4475761956619465e+01
REGION,S1D2,EGWIND000X,1,2032, 7.2257391171215019e+01
REGION,S2D1,EGWIND000X,1,2032, 6.6737699651516110e+01
REGION,S2D2,EGWIND000X,1,2032, 7.6595360619108760e+01
REGION,S3D1,EGWIND000X,1,2032, 5.6189185572697838e+01
REGION,S3D2,EGWIND000X,1,2032, 68.4358370685629
REGION,S4D1,EGWIND000X,1,2032, 5.5774402081067393e+01
REGION,S4D2,EGWIND000X,1,2032, 6.5555090338215876e+01
REGION,S1D1,EGWIND000X,1,2033, 70.2256887461653
REGION,S1D2,EGWIND000X,1,2033, 7.8690119301655074e+01
REGION,S2D1,EGWIND000X,1,2033, 72.6059696815416
REGION,S2D2,EGWIND000X,1,2033, 8.3400510491109088e+01
REGION,S3D1,EGWIND000X,1,2033, 6.1100996023696574e+01
REGION,S3D2,EGWIND000X,1,2033, 7.4458744166115792e+01
REGION,S4D1,EGWIND000X,1,2033, 6.0643537924064404e+01
REGION,S4D2,EGWIND000X,1,2033, 7.1355596590070149e+01
REGION,S1D1,EGWIND000X,1,2034, 7.5975615535720280e+01
REGION,S1D2,EGWIND000X,1,2034, 8.5122847432103811e+01
REGION,S2D1,EGWIND000X,1,2034, 7.8474239711557885e+01
REGION,S2D2,EGWIND000X,1,2034, 90.2056603631099
REGION,S3D1,EGWIND000X,1,2034, 6.6012806474695083e+01
REGION,S3D2,EGWIND000X,1,2034, 80.4816512636687
REGION,S4D1,EGWIND000X,1,2034, 6.5512673767068534e+01
REGION,S4D2,EGWIND000X,1,2034, 7.7156102841930149e+01
REGION,S1D1,EGWIND000X,1,2035, 8.1725542325270169e+01
REGION,S1D2,EGWIND000X,1,2035, 91.5555755625415
REGION,S2D1,EGWIND000X,1,2035, 8.4342509741578780e+01
REGION,S2D2,EGWIND000X,1,2035, 9.7010810235109759e+01
REGION,S3D1,EGWIND000X,1,2035, 7.0924616925689264e+01
REGION,S3D2,EGWIND000X,1,2035, 8.6504558361221555e+01
REGION,S4D1,EGWIND000X,1,2035, 7.0381809610070178e+01
REGION,S4D2,EGWIND000X,1,2035, 8.2956609093778710e+01
REGION,S1D1,EGWIND000X,1,2036, 8.7475469114812668e+01
REGION,S1D2,EGWIND000X,1,2036, 9.7988303692992616e+01
REGION,S2D1,EGWIND000X,1,2036, 9.0210779771599647e+01
REGION,S2D2,EGWIND000X,1,2036, 1.0381596010711006e+02
REGION,S3D1,EGWIND000X,1,2036, 7.5836427376687510e+01
REGION,S3D2,EGWIND000X,1,2036, 9.2527465458774444e+01
REGION,S4D1,EGWIND000X,1,2036, 7.5250945453071552e+01
REGION,S4D2,EGWIND000X,1,2036, 8.8757115345641324e+01
REGION,S1D1,EGWIND000X,1,2037, 9.3225395904361790e+01
REGION,S1D2,EGWIND000X,1,2037, 1.0442103182343696e+02
REGION,S2D1,EGWIND000X,1,2037, 9.6079049801620528e+01
REGION,S2D2,EGWIND000X,1,2037, 1.1062110997911036e+02
REGION,S3D1,EGWIND000X,1,2037, 8.0748237827685756e+01
REGION,S3D2,EGWIND000X,1,2037, 9.8550372556327375e+01
REGION,S4D1,EGWIND000X,1,2037, 8.0120081296072414e+01
REGION,S4D2,EGWIND000X,1,2037, 9.4557621597487184e+01
REGION,S1D1,EGWIND000X,1,2038, 1.8219464114115340e+03
REGION,S1D2,EGWIND000X,1,2038, 1.0931678468469167e+03
REGION,S2D1,EGWIND000X,1,2038, 1.8219464114115340e+03
REGION,S2D2,EGWIND000X,1,2038, 1.0931678468469167e+03
REGION,S3D1,EGWIND000X,1,2038, 1.8419678005479250e+03
REGION,S3D2,EGWIND000X,1,2038, 1.1051806803287561e+03
REGION,S4D1,EGWIND000X,1,2038, 1.8624341094429024e+03
REGION,S4D2,EGWIND000X,1,2038, 1.1174604656657402e+03
REGION,S1D1,EGWIND000X,1,2039, 1.9525279473611770e+03
REGION,S1D2,EGWIND000X,1,2039, 1.1715167684167025e+03
