r,l,t,m,y,RateOfActivity
REGION,S4D2,EGCR00I00X,1,2050, 100.5
REGION,S1D1,EGCR00I00X,1,2051, 100.5
REGION,S1D2,EGCR00I00X,1,2051, 1.0050000000000001e+02
REGION,S2D1,EGCR00I00X,1,2051, 100.5
REGION,S2D2,EGCR00I00X,1,2051, 100.5
REGION,S3D1,EGCR00I00X,1,2051, 100.5
REGION,S3D2,EGCR00I00X,1,2051, 100.5
REGION,S4D1,EGCR00I00X,1,2051, 100.5
REGION,S4D2,EGCR00I00X,1,2051, 100.5
REGION,S1D1,EGCR00I00X,1,2052, 100.5
REGION,S1D2,EGCR00I00X,1,2052, 100.5
REGION,S2D1,EGCR00I00X,1,2052, 100.5
REGION,S2D2,EGCR00I00X,1,2052, 100.5
REGION,S3D1,EGCR00I00X,1,2052, 100.5
REGION,S3D2,EGCR00I00X,1,2052, 100.5
REGION,S4D1,EGCR00I00X,1,2052, 100.5
REGION,S4D2,EGCR00I00X,1,2052, 100.5
REGION,S1D1,EGCR00I00X,1,2053, 100.5
REGION,S1D2,EGCR00I00X,1,2053, 100.5
REGION,S2D1,EGCR00I00X,1,2053, 100.5
REGION,S2D2,EGCR00I00X,1,2053, 100.5
REGION,S3D1,EGCR00I00X,1,2053, 100.5
REGION,S3D2,EGCR00I00X,1,2053, 100.5
REGION,S4D1,EGCR00I00X,1,2053, 100.5
REGION,S4D2,EGCR00I00X,1,2053, 100.5
REGION,S1D1,EGCR00I00X,1,2054, 100.5
REGION,S1D2,EGCR00I00X,1,2054, 100.5
REGION,S2D1,EGCR00I00X,1,2054, 100.5
REGION,S2D2,EGCR00I00X,1,2054, 100.5
REGION,S3D1,EGCR00I00X,1,2054, 100.5
REGION,S3D2,EGCR00I00X,1,2054, 100.5
REGION,S4D1,EGCR00I00X,1,2054, 100.5
REGION,S4D2,EGCR00I00X,1,2054, 100.5
REGION,S1D1,EGCR00X00X,1,2015, 1607.06815425
REGION,S1D2,EGCR00X00X,1,2015, 1607.06815425
REGION,S2D1,EGCR00X00X,1,2015, 1607.06815425
REGION,S2D2,EGCR00X00X,1,2015, 4.5159506493506612e+01
REGION,S3D1,EGCR00X00X,1,2015, 1607.06815425
REGION,S3D2,EGCR00X00X,1,2015, 1607.06815425
REGION,S4D1,EGCR00X00X,1,2015, 7.2864047429231150e+03
REGION,S4D2,EGCR00X00X,1,2015, 1607.06815425
REGION,S1D1,EGCR00X00X,1,2016, 1607.06815425
REGION,S1D2,EGCR00X00X,1,2016, 1607.06815425
REGION,S2D1,EGCR00X00X,1,2016, 1607.06815425
REGION,S3D1,EGCR00X00X,1,2016, 1.6070681542499997e+03
REGION,S3D2,EGCR00X00X,1,2016, 4.7169830101717616e+03
REGION,S4D1,EGCR00X00X,1,2016, 1.0810151546223904e+03
REGION,S4D2,EGCR00X00X,1,2016, 1607.06815425
REGION,S1D1,EGCR00X00X,1,2017, 5.9247099921388690e+03
REGION,S2D1,EGCR00X00X,1,2017, 1607.06815425
REGION,S2D2,EGCR00X00X,1,2017, 1607.06815425
REGION,S3D1,EGCR00X00X,1,2017, 1.6070681542499997e+03
REGION,S3D2,EGCR00X00X,1,2017, 1607.06815425
REGION,S4D1,EGCR00X00X,1,2017, 838.516794393858
REGION,S4D2,EGCR00X00X,1,2017, 1607.06815425
REGION,S1D1,EGCR00X00X,1,2018, 1607.06815425
REGION,S1D2,EGCR00X00X,1,2018, 1607.06815425
REGION,S2D1,EGCR00X00X,1,2018, 1607.06815425
REGION,S3D1,EGCR00X00X,1,2018, 6.5128273917443075e+03
REGION,S3D2,EGCR00X00X,1,2018, 1607.06815425
REGION,S4D1,EGCR00X00X,1,2018, 9.8223246363111991e+02
REGION,S4D2,EGCR00X00X,1,2018, 1607.06815425
REGION,S1D1,EGCR00X00X,1,2019, 6.4595039217715421e+03
REGION,S1D2,EGCR00X00X,1,2019, 1607.06815425
REGION,S2D1,EGCR00X00X,1,2019, 1607.06815425
REGION,S3D1,EGCR00X00X,1,2019, 1.6070681542499997e+03
REGION,S3D2,EGCR00X00X,1,2019, 1607.06815425
REGION,S4D1,EGCR00X00X,1,2019, 7.8965631619181363e+02
REGION,S4D2,EGCR00X00X,1,2019, 1607.06815425
REGION,S1D1,EGCR00X00X,1,2020, 1707.56815425
REGION,S2D1,EGCR00X00X,1,2020, 1707.56815425
REGION,S2D2,EGCR00X00X,1,2020, 1707.56815425
REGION,S3D1,EGCR00X00X,1,2020, 1.7075681542499997e+03
REGION,S3D2,EGCR00X00X,1,2020, 4.6510236967465880e+03
REGION,S4D1,EGCR00X00X,1,2020, 1.5718890859847534e+03
REGION,S4D2,EGCR00X00X,1,2020, 6.3358280391065250e+02
REGION,S1D1,EGCR00X00X,1,2021, 1707.56815425
REGION,S1D2,EGCR00X00X,1,2021, 1707.56815425
REGION,S2D1,EGCR00X00X,1,2021, 1707.56815425
REGION,S2D2,EGCR00X00X,1,2021, 1707.56815425
REGION,S3D1,EGCR00X00X,1,2021, 6.6133273917443075e+03
REGION,S3D2,EGCR00X00X,1,2021, 1707.56815425
REGION,S4D1,EGCR00X00X,1,2021, 7.9954245454545443e+01
REGION,S4D2,EGCR00X00X,1,2021, 8.2265324098428755e+02
REGION,S1D1,EGCR00X00X,1,2022, 1707.56815425
REGION,S1D2,EGCR00X00X,1,2022, 1707.56815425
REGION,S2D1,EGCR00X00X,1,2022, 1707.56815425
REGION,S2D2,EGCR00X00X,1,2022, 1707.56815425
REGION,S3D1,EGCR00X00X,1,2022, 4.7153114506550037e+02
REGION,S3D2,EGCR00X00X,1,2022, 1.1043676854599371e+03
REGION,S4D1,EGCR00X00X,1,2022, 6.3018801419449446e+03
REGION,S4D2,EGCR00X00X,1,2022, 1707.56815425
REGION,S1D1,EGCR00X00X,1,2023, 1707.56815425
REGION,S1D2,EGCR00X00X,1,2023, 1707.56815425
REGION,S2D1,EGCR00X00X,1,2023, 1707.56815425
REGION,S2D2,EGCR00X00X,1,2023, 1.3967887354425607e+03
REGION,S3D1,EGCR00X00X,1,2023, 1.7075681542499997e+03
REGION,S3D2,EGCR00X00X,1,2023, 1707.56815425
REGION,S4D1,EGCR00X00X,1,2023, 6.4601733597954069e+02
REGION,S4D2,EGCR00X00X,1,2023, 3.2052325950516179e+03
REGION,S1D1,EGCR00X00X,1,2024, 1707.56815425
REGION,S1D2,EGCR00X00X,1,2024, 1707.56815425
REGION,S2D1,EGCR00X00X,1,2024, 6.5600039217715421e+03
REGION,S2D2,EGCR00X00X,1,2024, 1707.56815425
REGION,S3D1,EGCR00X00X,1,2024, 1.7075681542499997e+03
REGION,S3D2,EGCR00X00X,1,2024, 8.8464561537470013e+02
REGION,S4D1,EGCR00X00X,1,2024, 1707.56815425
REGION,S4D2,EGCR00X00X,1,2024, 3.0221185890222318e+02
REGION,S1D1,EGCR00X00X,1,2025, 1546.861338825
REGION,S1D2,EGCR00X00X,1,2025, 4.4583227993379160e+03
REGION,S2D1,EGCR00X00X,1,2025, 1546.861338825
REGION,S2D2,EGCR00X00X,1,2025, 1546.861338825
REGION,S3D1,EGCR00X00X,1,2025, 1.5468613388250003e+03
REGION,S3D2,EGCR00X00X,1,2025, 6.9365545089353373e+02
REGION,S4D1,EGCR00X00X,1,2025, 1546.861338825
REGION,S4D2,EGCR00X00X,1,2025, 1.4427501078753075e+03
REGION,S1D1,EGCR00X00X,1,2026, 1386.1545234
REGION,S1D2,EGCR00X00X,1,2026, 1.3861545233999911e+03
REGION,S2D1,EGCR00X00X,1,2026, 1386.1545234
REGION,S2D2,EGCR00X00X,1,2026, 1386.1545234
REGION,S3D1,EGCR00X00X,1,2026, 1386.1545234
REGION,S3D2,EGCR00X00X,1,2026, 1386.1545234
REGION,S4D1,EGCR00X00X,1,2026, 1386.1545234
REGION,S4D2,EGCR00X00X,1,2026, 4.3623151274798774e+03
REGION,S1D1,EGCR00X00X,1,2027, 1225.447707975
REGION,S1D2,EGCR00X00X,1,2027, 1.2254477079749913e+03
REGION,S2D1,EGCR00X00X,1,2027, 1225.447707975
REGION,S2D2,EGCR00X00X,1,2027, 1225.447707975
REGION,S3D1,EGCR00X00X,1,2027, 6.1312069454693074e+03
REGION,S3D2,EGCR00X00X,1,2027, 1225.447707975
REGION,S4D1,EGCR00X00X,1,2027, 1225.447707975
REGION,S4D2,EGCR00X00X,1,2027, 1225.447707975
REGION,S1D1,EGCR00X00X,1,2028, 1064.74089255
REGION,S1D2,EGCR00X00X,1,2028, 1.0647408925499929e+03
REGION,S2D1,EGCR00X00X,1,2028, 1064.74089255
REGION,S2D2,EGCR00X00X,1,2028, 3.9762023530629153e+03
REGION,S3D1,EGCR00X00X,1,2028, 1064.74089255
REGION,S3D2,EGCR00X00X,1,2028, 1064.74089255
REGION,S4D1,EGCR00X00X,1,2028, 1064.74089255
REGION,S4D2,EGCR00X00X,1,2028, 1064.74089255
REGION,S1D1,EGCR00X00X,1,2029, 9.0403407712499984e+02
REGION,S1D2,EGCR00X00X,1,2029, 904.034077125
REGION,S2D1,EGCR00X00X,1,2029, 5.7564698446465418e+03
REGION,S2D2,EGCR00X00X,1,2029, 904.034077124995
REGION,S3D1,EGCR00X00X,1,2029, 904.034077125
REGION,S3D2,EGCR00X00X,1,2029, 9.0403407712500007e+02
REGION,S4D1,EGCR00X00X,1,2029, 904.034077125
REGION,S4D2,EGCR00X00X,1,2029, 904.034077125
REGION,S1D1,EGCR00X00X,1,2030, 7.4332726170000012e+02
REGION,S1D2,EGCR00X00X,1,2030, 7.3014897036022660e+02
REGION,S2D1,EGCR00X00X,1,2030, 5.0155819790799842e+03
REGION,S1D1,EGCRUDPROX,1,2015, 1607.06815425
REGION,S1D2,EGCRUDPROX,1,2015, 1607.06815425
REGION,S2D1,EGCRUDPROX,1,2015, 1607.06815425
REGION,S2D2,EGCRUDPROX,1,2015, 4.5159506493506612e+01
REGION,S3D1,EGCRUDPROX,1,2015, 1607.06815425
REGION,S3D2,EGCRUDPROX,1,2015, 1607.06815425
REGION,S4D1,EGCRUDPROX,1,2015, 1.5715466061733650e+03
REGION,S4D2,EGCRUDPROX,1,2015, 1607.06815425
REGION,S1D1,EGCRUDPROX,1,2016, 1607.06815425
REGION,S1D2,EGCRUDPROX,1,2016, 1607.06815425
REGION,S2D1,EGCRUDPROX,1,2016, 1607.06815425
REGION,S3D1,EGCRUDPROX,1,2016, 1.6070681542499997e+03
REGION,S3D2,EGCRUDPROX,1,2016, 1607.06815425
REGION,S4D1,EGCRUDPROX,1,2016, 1.0810151546223904e+03
REGION,S4D2,EGCRUDPROX,1,2016, 1607.06815425
REGION,S1D1,EGCRUDPROX,1,2017, 1607.06815425
REGION,S2D1,EGCRUDPROX,1,2017, 1607.06815425
REGION,S2D2,EGCRUDPROX,1,2017, 1607.06815425
REGION,S3D1,EGCRUDPROX,1,2017, 1.6070681542499997e+03
REGION,S3D2,EGCRUDPROX,1,2017, 1607.06815425
REGION,S4D1,EGCRUDPROX,1,2017, 8.3851679439385816e+02
REGION,S4D2,EGCRUDPROX,1,2017, 1607.06815425
REGION,S1D1,EGCRUDPROX,1,2018, 1607.06815425
REGION,S1D2,EGCRUDPROX,1,2018, 1607.06815425
REGION,S2D1,EGCRUDPROX,1,2018, 1607.06815425
REGION,S3D1,EGCRUDPROX,1,2018, 1.6070681542499997e+03
REGION,S3D2,EGCRUDPROX,1,2018, 1607.06815425
REGION,S4D1,EGCRUDPROX,1,2018, 9.8223246363111991e+02
REGION,S4D2,EGCRUDPROX,1,2018, 1607.06815425
REGION,S1D1,EGCRUDPROX,1,2019, 1607.06815425
REGION,S1D2,EGCRUDPROX,1,2019, 1607.06815425
REGION,S2D1,EGCRUDPROX,1,2019, 1607.06815425
REGION,S3D1,EGCRUDPROX,1,2019, 1.6070681542499997e+03
REGION,S3D2,EGCRUDPROX,1,2019, 1607.06815425
REGION,S4D1,EGCRUDPROX,1,2019, 7.8965631619181374e+02
REGION,S4D2,EGCRUDPROX,1,2019, 1607.06815425
REGION,S1D1,EGCRUDPROX,1,2020, 1707.56815425
REGION,S2D1,EGCRUDPROX,1,2020, 1707.56815425
REGION,S2D2,EGCRUDPROX,1,2020, 1707.56815425
REGION,S3D1,EGCRUDPROX,1,2020, 1707.56815425
REGION,S3D2,EGCRUDPROX,1,2020, 1707.56815425
REGION,S4D1,EGCRUDPROX,1,2020, 1.5718890859847534e+03
REGION,S4D2,EGCRUDPROX,1,2020, 6.3358280391065261e+02
REGION,S1D1,EGCRUDPROX,1,2021, 1707.56815425
REGION,S1D2,EGCRUDPROX,1,2021, 1707.56815425
REGION,S2D1,EGCRUDPROX,1,2021, 1707.56815425
REGION,S2D2,EGCRUDPROX,1,2021, 1707.56815425
REGION,S3D1,EGCRUDPROX,1,2021, 1707.56815425
REGION,S3D2,EGCRUDPROX,1,2021, 1707.56815425
REGION,S4D1,EGCRUDPROX,1,2021, 7.9954245454545443e+01
REGION,S4D2,EGCRUDPROX,1,2021, 8.2265324098428755e+02
REGION,S1D1,EGCRUDPROX,1,2022, 1707.56815425
REGION,S1D2,EGCRUDPROX,1,2022, 1707.56815425
REGION,S2D1,EGCRUDPROX,1,2022, 1707.56815425
REGION,S2D2,EGCRUDPROX,1,2022, 1707.56815425
REGION,S3D1,EGCRUDPROX,1,2022, 4.7153114506550037e+02
REGION,S3D2,EGCRUDPROX,1,2022, 1.1043676854599369e+03
REGION,S4D1,EGCRUDPROX,1,2022, 1.3416124684784763e+03
REGION,S4D2,EGCRUDPROX,1,2022, 1707.56815425
REGION,S1D1,EGCRUDPROX,1,2023, 1707.56815425
REGION,S1D2,EGCRUDPROX,1,2023, 1707.56815425
REGION,S2D1,EGCRUDPROX,1,2023, 1707.56815425
REGION,S2D2,EGCRUDPROX,1,2023, 1.3967887354425607e+03
REGION,S3D1,EGCRUDPROX,1,2023, 1707.56815425
REGION,S3D2,EGCRUDPROX,1,2023, 1707.56815425
REGION,S4D1,EGCRUDPROX,1,2023, 6.4601733597954080e+02
REGION,S4D2,EGCRUDPROX,1,2023, 2.2907199097174026e+02
REGION,S1D1,EGCRUDPROX,1,2024, 1707.56815425
REGION,S1D2,EGCRUDPROX,1,2024, 1707.56815425
REGION,S2D1,EGCRUDPROX,1,2024, 1707.56815425
REGION,S2D2,EGCRUDPROX,1,2024, 1707.56815425
REGION,S3D1,EGCRUDPROX,1,2024, 1707.56815425
REGION,S3D2,EGCRUDPROX,1,2024, 8.8464561537470013e+02
REGION,S4D1,EGCRUDPROX,1,2024, 1707.56815425
REGION,S4D2,EGCRUDPROX,1,2024, 3.0221185890222318e+02
REGION,S1D1,EGCRUDPROX,1,2025, 1546.861338825
REGION,S1D2,EGCRUDPROX,1,2025, 1546.861338825
REGION,S2D1,EGCRUDPROX,1,2025, 1546.861338825
REGION,S2D2,EGCRUDPROX,1,2025, 1546.861338825
REGION,S3D1,EGCRUDPROX,1,2025, 1546.861338825
REGION,S3D2,EGCRUDPROX,1,2025, 6.9365545089353373e+02
REGION,S4D1,EGCRUDPROX,1,2025, 1546.861338825
REGION,S4D2,EGCRUDPROX,1,2025, 1.4427501078753075e+03
REGION,S1D1,EGCRUDPROX,1,2026, 1386.1545234
REGION,S1D2,EGCRUDPROX,1,2026, 1.3861545233999911e+03
REGION,S2D1,EGCRUDPROX,1,2026, 1386.1545234
REGION,S2D2,EGCRUDPROX,1,2026, 1386.1545234
REGION,S3D1,EGCRUDPROX,1,2026, 1386.1545234
REGION,S3D2,EGCRUDPROX,1,2026, 1386.1545234
REGION,S4D1,EGCRUDPROX,1,2026, 1386.1545234
REGION,S4D2,EGCRUDPROX,1,2026, 1386.1545234
REGION,S1D1,EGCRUDPROX,1,2027, 1225.447707975
REGION,S1D2,EGCRUDPROX,1,2027, 1.2254477079749913e+03
REGION,S2D1,EGCRUDPROX,1,2027, 1225.447707975
REGION,S2D2,EGCRUDPROX,1,2027, 1225.447707975
REGION,S3D1,EGCRUDPROX,1,2027, 1225.447707975
REGION,S3D2,EGCRUDPROX,1,2027, 1225.447707975
REGION,S4D1,EGCRUDPROX,1,2027, 1225.447707975
REGION,S4D2,EGCRUDPROX,1,2027, 1225.447707975
REGION,S1D1,EGCRUDPROX,1,2028, 1064.74089255
REGION,S1D2,EGCRUDPROX,1,2028, 1.0647408925499929e+03
REGION,S2D1,EGCRUDPROX,1,2028, 1064.74089255
REGION,S2D2,EGCRUDPROX,1,2028, 1064.74089255
REGION,S3D1,EGCRUDPROX,1,2028, 1064.74089255
REGION,S3D2,EGCRUDPROX,1,2028, 1064.74089255
REGION,S4D1,EGCRUDPROX,1,2028, 1.0647408925499997e+03
REGION,S4D2,EGCRUDPROX,1,2028, 1064.74089255
REGION,S1D1,EGCRUDPROX,1,2029, 904.034077125
REGION,S1D2,EGCRUDPROX,1,2029, 904.034077125
REGION,S2D1,EGCRUDPROX,1,2029, 904.034077125
REGION,S2D2,EGCRUDPROX,1,2029, 904.034077124995
REGION,S3D1,EGCRUDPROX,1,2029, 904.034077125
REGION,S3D2,EGCRUDPROX,1,2029, 904.034077125
REGION,S4D1,EGCRUDPROX,1,2029, 904.034077125
REGION,S4D2,EGCRUDPROX,1,2029, 904.034077125
REGION,S1D1,EGCRUDPROX,1,2030, 743.3272617
REGION,S1D2,EGCRUDPROX,1,2030, 7.3014897036022660e+02
REGION,S2D1,EGCRUDPROX,1,2030, 1.6314621155844185e+02
REGION,S1D1,EGCRUDPROX,1,2038, 100.5
REGION,S1D2,EGCRUDPROX,1,2038, 100.5
REGION,S2D1,EGCRUDPROX,1,2038, 100.5
REGION,S2D2,EGCRUDPROX,1,2038, 100.5
REGION,S3D1,EGCRUDPROX,1,2038, 100.5
REGION,S3D2,EGCRUDPROX,1,2038, 100.5
REGION,S4D1,EGCRUDPROX,1,2038, 100.5
REGION,S4D2,EGCRUDPROX,1,2038, 100.5
REGION,S1D1,EGCRUDPROX,1,2039, 100.5
REGION,S1D2,EGCRUDPROX,1,2039, 100.5
REGION,S2D1,EGCRUDPROX,1,2039, 100.5
REGION,S2D2,EGCRUDPROX,1,2039, 100.5
REGION,S3D1,EGCRUDPROX,1,2039, 100.5
REGION,S3D2,EGCRUDPROX,1,2039, 100.5
REGION,S4D1,EGCRUDPROX,1,2039, 100.5
REGION,S4D2,EGCRUDPROX,1,2039, 100.5
REGION,S1D1,EGCRUDPROX,1,2040, 100.5
REGION,S1D2,EGCRUDPROX,1,2040, 100.5
REGION,S2D1,EGCRUDPROX,1,2040, 100.5
REGION,S2D2,EGCRUDPROX,1,2040, 100.5
REGION,S3D1,EGCRUDPROX,1,2040, 100.5
REGION,S3D2,EGCRUDPROX,1,2040, 100.5
REGION,S4D1,EGCRUDPROX,1,2040, 100.5
REGION,S4D2,EGCRUDPROX,1,2040, 100.5
REGION,S1D1,EGCRUDPROX,1,2041, 100.5
REGION,S1D2,EGCRUDPROX,1,2041, 100.5
REGION,S2D1,EGCRUDPROX,1,2041, 100.5
REGION,S2D2,EGCRUDPROX,1,2041, 100.5
REGION,S3D1,EGCRUDPROX,1,2041, 100.5
REGION,S3D2,EGCRUDPROX,1,2041, 100.5
REGION,S4D1,EGCRUDPROX,1,2041, 100.5
REGION,S4D2,EGCRUDPROX,1,2041, 100.5
REGION,S1D1,EGCRUDPROX,1,2042, 100.5
REGION,S1D2,EGCRUDPROX,1,2042, 100.5
REGION,S2D1,EGCRUDPROX,1,2042, 100.5
REGION,S2D2,EGCRUDPROX,1,2042, 100.5
REGION,S3D1,EGCRUDPROX,1,2042, 100.5
REGION,S3D2,EGCRUDPROX,1,2042, 100.5
REGION,S4D1,EGCRUDPROX,1,2042, 100.5
REGION,S4D2,EGCRUDPROX,1,2042, 100.5
REGION,S1D1,EGCRUDPROX,1,2043, 100.5
REGION,S1D2,EGCRUDPROX,1,2043, 100.5
REGION,S2D1,EGCRUDPROX,1,2043, 100.5
REGION,S2D2,EGCRUDPROX,1,2043, 100.5
REGION,S3D1,EGCRUDPROX,1,2043, 100.5
REGION,S3D2,EGCRUDPROX,1,2043, 100.5
REGION,S4D1,EGCRUDPROX,1,2043, 100.5
REGION,S4D2,EGCRUDPROX,1,2043, 100.5
REGION,S1D1,EGCRUDPROX,1,2044, 100.5
REGION,S1D2,EGCRUDPROX,1,2044, 100.5
REGION,S2D1,EGCRUDPROX,1,2044, 100.5
REGION,S2D2,EGCRUDPROX,1,2044, 100.5
REGION,S3D1,EGCRUDPROX,1,2044, 100.5
REGION,S3D2,EGCRUDPROX,1,2044, 100.5
REGION,S4D1,EGCRUDPROX,1,2044, 100.5
REGION,S4D2,EGCRUDPROX,1,2044, 100.5
REGION,S1D1,EGCRUDPROX,1,2045, 100.5
REGION,S1D2,EGCRUDPROX,1,2045, 100.5
REGION,S2D1,EGCRUDPROX,1,2045, 100.5
REGION,S2D2,EGCRUDPROX,1,2045, 100.5
REGION,S3D1,EGCRUDPROX,1,2045, 100.5
REGION,S3D2,EGCRUDPROX,1,2045, 100.5
REGION,S4D1,EGCRUDPROX,1,2045, 100.5
REGION,S4D2,EGCRUDPROX,1,2045, 100.5
REGION,S1D1,EGCRUDPROX,1,2046, 100.5
REGION,S1D2,EGCRUDPROX,1,2046, 100.5
REGION,S2D1,EGCRUDPROX,1,2046, 100.5
REGION,S2D2,EGCRUDPROX,1,2046, 100.5
REGION,S3D1,EGCRUDPROX,1,2046, 100.5
REGION,S3D2,EGCRUDPROX,1,2046, 100.5
REGION,S4D1,EGCRUDPROX,1,2046, 100.5
REGION,S4D2,EGCRUDPROX,1,2046, 100.5
REGION,S1D1,EGCRUDPROX,1,2047, 100.5
REGION,S1D2,EGCRUDPROX,1,2047, 100.5
REGION,S2D1,EGCRUDPROX,1,2047, 100.5
REGION,S2D2,EGCRUDPROX,1,2047, 100.5
REGION,S3D1,EGCRUDPROX,1,2047, 100.5
REGION,S3D2,EGCRUDPROX,1,2047, 100.5
REGION,S4D1,EGCRUDPROX,1,2047, 100.5
REGION,S4D2,EGCRUDPROX,1,2047, 100.5
REGION,S1D1,EGCRUDPROX,1,2048, 100.5
REGION,S1D2,EGCRUDPROX,1,2048, 100.5
REGION,S2D1,EGCRUDPROX,1,2048, 100.5
REGION,S2D2,EGCRUDPROX,1,2048, 100.5
REGION,S3D1,EGCRUDPROX,1,2048, 100.5
REGION,S3D2,EGCRUDPROX,1,2048, 100.5
REGION,S4D1,EGCRUDPROX,1,2048, 100.5
REGION,S4D2,EGCRUDPROX,1,2048, 100.5
REGION,S1D1,EGCRUDPROX,1,2049, 100.5
REGION,S1D2,EGCRUDPROX,1,2049, 100.5
REGION,S2D1,EGCRUDPROX,1,2049, 100.5
REGION,S2D2,EGCRUDPROX,1,2049, 100.5
REGION,S3D1,EGCRUDPROX,1,2049, 100.5
REGION,S3D2,EGCRUDPROX,1,2049, 100.5
REGION,S4D1,EGCRUDPROX,1,2049, 100.5
REGION,S4D2,EGCRUDPROX,1,2049, 100.5
REGION,S1D1,EGCRUDPROX,1,2050, 100.5
REGION,S1D2,EGCRUDPROX,1,2050, 100.5
REGION,S2D1,EGCRUDPROX,1,2050, 100.5
REGION,S2D2,EGCRUDPROX,1,2050, 100.5
REGION,S3D1,EGCRUDPROX,1,2050, 100.5
REGION,S3D2,EGCRUDPROX,1,2050, 100.5
REGION,S4D1,EGCRUDPROX,1,2050, 100.5
REGION,S4D2,EGCRUDPROX,1,2050, 100.5
REGION,S1D1,EGCRUDPROX,1,2051, 100.5
REGION,S1D2,EGCRUDPROX,1,2051, 100.5
REGION,S2D1,EGCRUDPROX,1,2051, 100.5
REGION,S2D2,EGCRUDPROX,1,2051, 100.5
REGION,S3D1,EGCRUDPROX,1,2051, 100.5
REGION,S3D2,EGCRUDPROX,1,2051, 100.5
REGION,S4D1,EGCRUDPROX,1,2051, 100.5
REGION,S4D2,EGCRUDPROX,1,2051, 100.5
REGION,S1D1,EGCRUDPROX,1,2052, 100.5
REGION,S1D2,EGCRUDPROX,1,2052, 100.5
REGION,S2D1,EGCRUDPROX,1,2052, 100.5
REGION,S2D2,EGCRUDPROX,1,2052, 100.5
REGION,S3D1,EGCRUDPROX,1,2052, 100.5
REGION,S3D2,EGCRUDPROX,1,2052, 100.5
REGION,S4D1,EGCRUDPROX,1,2052, 100.5
REGION,S4D2,EGCRUDPROX,1,2052, 100.5
REGION,S1D1,EGCRUDPROX,1,2053, 100.5
REGION,S1D2,EGCRUDPROX,1,2053, 100.5
REGION,S2D1,EGCRUDPROX,1,2053, 100.5
REGION,S2D2,EGCRUDPROX,1,2053, 100.5
REGION,S3D1,EGCRUDPROX,1,2053, 100.5
REGION,S3D2,EGCRUDPROX,1,2053, 100.5
REGION,S4D1,EGCRUDPROX,1,2053, 100.5
REGION,S4D2,EGCRUDPROX,1,2053, 100.5
REGION,S1D1,EGCRUDPROX,1,2054, 100.5
REGION,S1D2,EGCRUDPROX,1,2054, 100.5
REGION,S2D1,EGCRUDPROX,1,2054, 100.5
REGION,S2D2,EGCRUDPROX,1,2054, 100.5
REGION,S3D1,EGCRUDPROX,1,2054, 100.5
REGION,S3D2,EGCRUDPROX,1,2054, 100.5
REGION,S4D1,EGCRUDPROX,1,2054, 100.5
REGION,S4D2,EGCRUDPROX,1,2054, 100.5
REGION,S1D1,EGCRUDRE1X,1,2015, 1.5909974727074994e+03
REGION,S1D2,EGCRUDRE1X,1,2015, 1.5909974727074941e+03
REGION,S2D1,EGCRUDRE1X,1,2015, 1.5909974727074994e+03
REGION,S2D2,EGCRUDRE1X,1,2015, 4.4707911428571386e+01
REGION,S3D1,EGCRUDRE1X,1,2015, 1590.9974727075
REGION,S3D2,EGCRUDRE1X,1,2015, 1.5909974727075019e+03
REGION,S4D1,EGCRUDRE1X,1,2015, 1.5558311401116327e+03
REGION,S4D2,EGCRUDRE1X,1,2015, 1.5909974727074994e+03
REGION,S1D1,EGCRUDRE1X,1,2016, 1.5909974727074994e+03
REGION,S1D2,EGCRUDRE1X,1,2016, 1.5909974727074941e+03
REGION,S2D1,EGCRUDRE1X,1,2016, 1.5909974727074994e+03
REGION,S3D1,EGCRUDRE1X,1,2016, 1590.9974727075
REGION,S3D2,EGCRUDRE1X,1,2016, 1.5909974727075019e+03
REGION,S4D1,EGCRUDRE1X,1,2016, 1.0702050030761675e+03
REGION,S4D2,EGCRUDRE1X,1,2016, 1.5909974727074994e+03
REGION,S1D1,EGCRUDRE1X,1,2017, 1.5909974727074991e+03
REGION,S2D1,EGCRUDRE1X,1,2017, 1.5909974727074991e+03
REGION,S2D2,EGCRUDRE1X,1,2017, 1.5909974727074941e+03
REGION,S3D1,EGCRUDRE1X,1,2017, 1590.9974727075
REGION,S3D2,EGCRUDRE1X,1,2017, 1.5909974727075019e+03
REGION,S4D1,EGCRUDRE1X,1,2017, 8.3013162644992030e+02
REGION,S4D2,EGCRUDRE1X,1,2017, 1.5909974727074994e+03
REGION,S1D1,EGCRUDRE1X,1,2018, 1.5909974727074991e+03
REGION,S1D2,EGCRUDRE1X,1,2018, 1.5909974727074941e+03
REGION,S2D1,EGCRUDRE1X,1,2018, 1.5909974727074991e+03
REGION,S3D1,EGCRUDRE1X,1,2018, 1590.9974727075
REGION,S3D2,EGCRUDRE1X,1,2018, 1.5909974727075019e+03
REGION,S4D1,EGCRUDRE1X,1,2018, 9.7241013899480947e+02
REGION,S4D2,EGCRUDRE1X,1,2018, 1.5909974727074994e+03
REGION,S1D1,EGCRUDRE1X,1,2019, 1.5909974727074991e+03
REGION,S1D2,EGCRUDRE1X,1,2019, 1.5909974727074941e+03
REGION,S2D1,EGCRUDRE1X,1,2019, 1.5909974727074989e+03
REGION,S3D1,EGCRUDRE1X,1,2019, 1590.9974727075
REGION,S3D2,EGCRUDRE1X,1,2019, 1.5909974727075019e+03
