r,t,y,SalvageValue
REGION,ETSOV2F01X,2069, 733.56787135493
REGION,ETSOV2F01X,2070, 736.969804954985
REGION,SDNG00ILGX,2057, 1.3041622113011943e+01
REGION,SDNG00ILGX,2058, 4.5170996355144884e-02
REGION,SDNG00ILGX,2059, 6.7228858083601
REGION,SDNG00ILGX,2060, 2.3447758500385131e+01
REGION,SDCOSCP04N,2044, 8.8157125607859925e+01
REGION,SDCOSCP04N,2045, 3.3820191550218777e+02
REGION,SDCOSCP04N,2046, 4.0831550257075043e+02
REGION,SDCOSCP04N,2048, 4.5832645467460475e+02
REGION,SDCOSCP04N,2049, 4.8038848862629322e+02
REGION,SDCOSCP04N,2050, 6.0593584410593587e+02
REGION,SDCOSCP04N,2051, 1.1865800353017810e+03
REGION,SDCOSCP04N,2052, 4.7777318709627529e+01
REGION,SDCOSCP04N,2054, 4.6600720228535293e+00
REGION,SDCOSCP04N,2066, 9.3486353860676479e+02
REGION,SDCOSCP04N,2067, 3.7904597417485525e+03
REGION,SDCOSCP04N,2068, 3.9422065303442837e+03
REGION,SDCOSCP04N,2069, 3.2945189181258866e+03
REGION,SDCOSCP04N,2070, 4.4546860372719442e+02
REGION,SDNGCCP02N,2053, 2.9620285228708167e+02
REGION,SDNGCCP02N,2054, 4.5657573636956886e+02
REGION,SDNGCCP02N,2055, 1.7468042379604483e+02
REGION,SDHYDMS03X,2017, 9.0176293366280652e+02
REGION,SDHYDMS03X,2029, 1.5869670558514777e+03
REGION,SDHYDMS03X,2030, 1.6013657460780059e+03
REGION,SDHYDMS03X,2032, 1.4726899528484364e+02
REGION,SDHYDMS03X,2033, 1.1331769205906349e+02
REGION,SDHYDMS02X,2028, 7.5254912714251915e+01
REGION,SDHYDMS02X,2030, 4.1085712981887145e+03
REGION,SDHYDMS02X,2031, 2.9475639730439468e+02
REGION,SDHYDMS02X,2035, 8.4558627625187910e+02
REGION,SDHYDMS01X,2017, 6.6424501809983553e+01
REGION,SDGOCVP02N,2049, 108.704048678688
REGION,SDGOCVP02N,2050, 1.3804830621915002e+02
REGION,SDGOCVP02N,2051, 164.478117486221
REGION,SDGOCVP02N,2052, 188.267536940473
REGION,SDEL00T00X,2016, 5.1934428867293747e+01
REGION,SDEL00T00X,2021, 3.5284778847483715e+01
REGION,SDEL00T00X,2022, 4.5247633724086967e+01
REGION,SDEL00T00X,2023, 5.0178239321217966e+01
REGION,SDEL00T00X,2024, 5.2376481912187380e+01
REGION,SDEL00T00X,2025, 5.6307089178529971e+01
REGION,SDEL00T00X,2026, 6.3029028114396070e+01
REGION,SDEL00T00X,2027, 6.4913981581781925e+01
REGION,SDEL00T00X,2028, 69.5322525671474
REGION,SDEL00T00X,2029, 7.4426625244635744e+01
REGION,SDEL00T00X,2030, 4.2094186959147905e+01
REGION,SDEL00T00X,2031, 2.0108718778696524e+00
REGION,SDEL00T00X,2044, 7.9325081368407613e+00
REGION,SDEL00T00X,2045, 1.0379047505744958e+02
REGION,SDEL00T00X,2046, 1.1288074599474243e+02
REGION,SDEL00T00X,2047, 1.2313205223773130e+02
REGION,SDEL00T00X,2048, 6.7795001317155837e+01
REGION,SDEL00T00X,2049, 1.3569117271665024e+02
REGION,SDEL00T00X,2050, 1.5757841021946032e+02
REGION,SDEL00T00X,2051, 1.6232251512384656e+02
REGION,SDEL00T00X,2052, 8.3450167006033453e+01
REGION,SDEL00T00X,2053, 7.9996386903910093e+01
REGION,SDEL00T00X,2054, 8.9571806257580562e+01
REGION,SDEL00T00X,2055, 6.2629889698308247e+01
REGION,SDEL00T00X,2056, 8.8734868415788327e+01
REGION,SDEL00T00X,2057, 1.0832254767192109e+02
REGION,SDEL00T00X,2058, 1.2058618917897795e+02
REGION,SDEL00T00X,2059, 1.3348139214171144e+02
REGION,SDEL00T00X,2060, 1.4698132630080519e+02
REGION,SDEL00T00X,2061, 1.0003025533740224e+02
REGION,SDEL00T00X,2062, 1.1143989992768599e+02
REGION,SDEL00T00X,2063, 1.2349035139199168e+02
REGION,SDEL00T00X,2064, 1.3257825966648426e+02
REGION,SDEL00T00X,2065, 1.0202805782385035e+02
REGION,SDEL00T00X,2066, 1.1171253476035433e+02
REGION,SDEL00T00X,2067, 1.2212116740993854e+02
REGION,SDEL00T00X,2068, 2.0008934103819539e+02
REGION,SDEL00T00X,2069, 1.5504028164137856e+02
REGION,SDEL00T00X,2070, 1.7829587412073681e+02
REGION,SDEL00TDTX,2016, 338.199798869599
REGION,SDEL00TDTX,2021, 2.2977641326735346e+02
REGION,SDEL00TDTX,2022, 2.9465507013364987e+02
REGION,SDEL00TDTX,2023, 3.2676344395233770e+02
REGION,SDEL00TDTX,2024, 3.4107852015637911e+02
REGION,SDEL00TDTX,2025, 3.6667485005054209e+02
REGION,SDEL00TDTX,2026, 4.1044848472632339e+02
REGION,SDEL00TDTX,2027, 4.2272340499106093e+02
REGION,SDEL00TDTX,2028, 4.5279783870370636e+02
REGION,SDEL00TDTX,2029, 4.8467026176431460e+02
REGION,SDEL00TDTX,2030, 2.7411965200876307e+02
REGION,SDEL00TDTX,2031, 1.3094907853450197e+01
REGION,SDEL00TDTX,2044, 5.1656927645036340e+01
REGION,SDEL00TDTX,2045, 6.7588926072342690e+02
REGION,SDEL00TDTX,2046, 7.3508560316411422e+02
REGION,SDEL00TDTX,2047, 8.0184267113386727e+02
REGION,SDEL00TDTX,2048, 4.4148476337190868e+02
REGION,SDEL00TDTX,2049, 8.8362835186357563e+02
REGION,SDEL00TDTX,2050, 1.0261592417825539e+03
REGION,SDEL00TDTX,2051, 1.0570531128708769e+03
REGION,SDEL00TDTX,2052, 5.4343206015517728e+02
REGION,SDEL00TDTX,2053, 5.2094085488192559e+02
REGION,SDEL00TDTX,2054, 5.8329651039353553e+02
REGION,SDEL00TDTX,2055, 4.0784927349015754e+02
REGION,SDEL00TDTX,2056, 5.7784632530818487e+02
REGION,SDEL00TDTX,2057, 7.0540236592160886e+02
REGION,SDEL00TDTX,2058, 785.263871395923
REGION,SDEL00TDTX,2059, 8.6923813967570538e+02
REGION,SDEL00TDTX,2060, 957.150450642139
REGION,SDEL00TDTX,2061, 6.5140250386703906e+02
REGION,SDEL00TDTX,2062, 7.2570273462497823e+02
REGION,SDEL00TDTX,2063, 8.0417593485924044e+02
REGION,SDEL00TDTX,2064, 8.6335689151031613e+02
REGION,SDEL00TDTX,2065, 6.6441230312742368e+02
REGION,SDEL00TDTX,2066, 7.2747814759420055e+02
REGION,SDEL00TDTX,2067, 7.9525973374433431e+02
REGION,SDEL00TDTX,2068, 1.3029927526402232e+03
REGION,SDEL00TDTX,2069, 1.0096308094065499e+03
REGION,SDEL00TDTX,2070, 1.1610725019111715e+03
REGION,SDSOU1P03X,2057, 1.0910584337357611e+03
REGION,SDSOU1P03X,2058, 1.3646625827181881e+03
REGION,SDSOU1P03X,2059, 1.4749742790118444e+03
REGION,SDSOU1P03X,2060, 1.3837290599900775e+03
REGION,SDSOU1P03X,2061, 9.5497459064223710e+02
REGION,SDSOU1P03X,2062, 1.1138202242448569e+03
REGION,SDSOU1P03X,2063, 1.3535576679130868e+03
REGION,SDSOU1P03X,2064, 1.5232328452488769e+03
REGION,SDSOU1P03X,2065, 7.8905838067768525e+02
REGION,SDSOU1P03X,2066, 2.5503999564037767e+03
REGION,SDSOU1P03X,2067, 2.5405725225824458e+03
REGION,SDSOU1P03X,2068, 2.5256358447949742e+03
REGION,SDSOU1P03X,2069, 2.5061193615451680e+03
REGION,SDSOU1P03X,2070, 2.4824984749474288e+03
REGION,SDSOV1F01X,2052, 371.941942999165
REGION,SDSOV1F01X,2053, 7.8628099117996874e+02
REGION,SDSOV1F01X,2054, 1.1181767982066121e+03
REGION,SDSOV1F01X,2055, 9.5556335357065484e+02
REGION,SDSOV1F01X,2056, 1.6456971910854450e+03
REGION,SDSOV1F01X,2057, 1.8569892537899789e+03
REGION,SDSOV1F01X,2058, 2.0380471959103020e+03
REGION,SDSOV1F01X,2059, 2.1919812260232598e+03
REGION,SDSOV1F01X,2060, 2.3215859290023423e+03
REGION,SDSOV1F01X,2061, 2.4293719479424408e+03
REGION,SDSOV1F01X,2062, 2.5175945141950378e+03
REGION,SDSOV1F01X,2063, 2.5882791367504979e+03
REGION,SDSOV1F01X,2064, 2.6432447316644848e+03
REGION,SDSOV1F01X,2065, 2.6841244446659821e+03
REGION,SDSOV1F01X,2066, 2.7123843952162320e+03
REGION,SDSOV1F01X,2067, 2.7293405478489271e+03
REGION,SDSOV1F01X,2068, 2.7361738963763460e+03
REGION,SDSOV1F01X,2069, 2.7339441282805828e+03
REGION,SDSOV1F01X,2070, 2.7236019201305039e+03
REGION,SDSOV2F01X,2052, 1.0513396984966650e+02
REGION,SDSOV2F01X,2053, 1.9769965148548650e+02
REGION,SDSOV2F01X,2054, 2.7903465745485050e+02
REGION,SDSOV2F01X,2055, 350.33640416623
REGION,SDSOV2F01X,2056, 412.676774080649
REGION,SDSOV2F01X,2057, 4.6701524495785651e+02
REGION,SDSOV2F01X,2058, 514.210646420845
REGION,SDSOV2F01X,2059, 555.031687347525
REGION,SDSOV2F01X,2060, 590.16638259518
REGION,SDSOV2F01X,2061, 620.23049412852
REGION,SDSOV2F01X,2062, 645.775089592215
REGION,SDSOV2F01X,2063, 667.29331059605
REGION,SDSOV2F01X,2064, 685.226433334835
REGION,SDSOV2F01X,2065, 699.969295527325
REGION,SDSOV2F01X,2066, 711.87515592362
REGION,SDSOV2F01X,2067, 721.26004570455
REGION,SDSOV2F01X,2068, 728.406664894425
REGION,SDSOV2F01X,2069, 733.56787135493
REGION,SDSOV2F01X,2070, 736.969804954985
REGION,ETELKEBP00,2019, 1.2471031136495180e+03
REGION,SSNGCCP02N,2042, 6.13706940742093
REGION,SSNGCCP02N,2043, 2.8929034726365184e+00
REGION,SSNGCCP02N,2050, 9.8079164860641441e+01
REGION,SSNGCCP02N,2051, 3.4962462311835050e+00
REGION,SSNGCCP02N,2063, 7.7154321730742668e+00
REGION,SSNGCCP02N,2064, 1.4608760995550334e+00
REGION,SSNGCCP02N,2065, 7.9852772029951491e-01
REGION,SSNGCCP02N,2066, 2.8507352406483349e+01
REGION,SSNGCCP02N,2067, 3.8716588569727456e+01
REGION,SSNGCCP02N,2068, 3.1553382326058820e+01
REGION,SSNGCCP02N,2069, 4.1583838204278592e+01
REGION,SSNGCCP02N,2070, 4.5511707176991457e+01
REGION,SSNGGCP01N,2050, 1.4342422832050662e+01
REGION,SSNGGCP01N,2051, 2.1361722018345950e+00
REGION,SSNGGCP01N,2052, 3.5876530998055896e+00
REGION,SSHFGCP02N,2049, 1.3138100375685022e-01
REGION,SSHFGCP02N,2050, 0.390086232223804
REGION,SSHFGCP02N,2051, 4.1885600324056571e-01
REGION,SSGOCVP02N,2049, 4.9715056653928123e+01
REGION,SSGOCVP02N,2050, 3.2101536812919214e+01
REGION,SSGOCVP02N,2051, 4.0439899673273885e+01
REGION,SSGOCVP02N,2052, 4.8950377580863396e+01
REGION,SSGOCVP02N,2053, 5.7649520651994862e+01
REGION,SSGOCVP02N,2054, 6.6850675814114226e+01
REGION,SSGOCVP02N,2055, 7.6496397962180424e+01
REGION,SSGOCVP02N,2056, 8.9310757280100233e+01
REGION,SSGOCVP02N,2057, 95.087448586502
REGION,SSGOCVP02N,2058, 1.0507320079071975e+02
REGION,SSGOCVP02N,2059, 1.1542251217027241e+02
REGION,SSGOCVP02N,2060, 1.2616588924018703e+02
REGION,SSGOCVP02N,2061, 2.5660959383452262e+01
REGION,SSEL00T00X,2015, 6.5679725333074543e+00
REGION,SSEL00T00X,2020, 6.8983071347368764e+01
REGION,SSEL00T00X,2021, 4.8512242775489192e+00
REGION,SSEL00T00X,2022, 5.2091363337215890e+00
REGION,SSEL00T00X,2023, 4.4387794125112627e+00
REGION,SSEL00T00X,2024, 7.4333292253071095e+00
REGION,SSEL00T00X,2025, 6.4211180728102288e+00
REGION,SSEL00T00X,2026, 6.8651452233084012e+00
REGION,SSEL00T00X,2027, 7.3332616965158026e+00
REGION,SSEL00T00X,2028, 7.8260040475294330e+00
REGION,SSEL00T00X,2029, 8.34417527995412
REGION,SSEL00T00X,2030, 8.8901214294780075e+00
REGION,SSEL00T00X,2031, 9.8412526501609818e+00
REGION,SSEL00T00X,2032, 1.0006930586203987e+01
REGION,SSEL00T00X,2033, 1.0643587916206132e+01
REGION,SSEL00T00X,2034, 1.1318887759126447e+01
REGION,SSEL00T00X,2035, 1.2035007578012145e+01
REGION,SSEL00T00X,2036, 1.2793109524050745e+01
REGION,SSEL00T00X,2037, 1.3595004432284325e+01
REGION,SSEL00T00X,2038, 1.4443462912863140e+01
REGION,SSEL00T00X,2039, 1.5341229726086238e+01
REGION,SSEL00T00X,2040, 16.2914308633528
REGION,SSEL00T00X,2041, 2.1377595869097696e+01
REGION,SSEL00T00X,2042, 2.2993548748887779e+01
REGION,SSEL00T00X,2043, 5.6880163789875819e+00
REGION,SSEL00TDTX,2015, 42.7709970258038
REGION,SSEL00TDTX,2020, 4.4922154050838435e+02
REGION,SSEL00TDTX,2021, 3.1591438315906839e+01
REGION,SSEL00TDTX,2022, 3.3922181237322945e+01
REGION,SSEL00TDTX,2023, 2.8905574755063267e+01
REGION,SSEL00TDTX,2024, 4.8406247220910728e+01
REGION,SSEL00TDTX,2025, 4.1814672732226306e+01
REGION,SSEL00TDTX,2026, 4.4706201866525475e+01
REGION,SSEL00TDTX,2027, 47.7546019902695
REGION,SSEL00TDTX,2028, 5.0963367179651236e+01
REGION,SSEL00TDTX,2029, 5.4337726638145149e+01
REGION,SSEL00TDTX,2030, 5.7892957878702092e+01
REGION,SSEL00TDTX,2031, 6.2525043565992128e+01
REGION,SSEL00TDTX,2032, 66.6080264930899
REGION,SSEL00TDTX,2033, 7.0939996700480179e+01
REGION,SSEL00TDTX,2034, 7.5540506963677473e+01
REGION,SSEL00TDTX,2035, 80.4251403215597
REGION,SSEL00TDTX,2036, 8.5602927670812846e+01
REGION,SSEL00TDTX,2037, 9.1087201825433866e+01
REGION,SSEL00TDTX,2038, 9.6897672972284838e+01
REGION,SSEL00TDTX,2039, 1.0305400106719284e+02
REGION,SSEL00TDTX,2040, 1.0957847333184382e+02
REGION,SSEL00TDTX,2041, 1.4067746594493997e+02
REGION,SSEL00TDTX,2042, 1.5131140989295463e+02
REGION,SSEL00TDTX,2043, 3.7430576167174088e+01
REGION,SSSOV1F01X,2065, 5.9057107365108186e+02
REGION,SSSOV1F01X,2066, 6.2681419608529211e+02
REGION,SSSOV1F01X,2067, 6.7595002859778833e+02
REGION,SSSOV1F01X,2068, 7.1435569964411127e+02
REGION,SSSOV1F01X,2069, 6.2858668979132233e+02
REGION,SSSOV1F01X,2070, 1.0807036019976277e+02
REGION,SSSOV2F01X,2052, 4.2910367451002138e+01
REGION,SSSOV2F01X,2053, 8.3822080098754427e+01
REGION,SSSOV2F01X,2054, 1.2287343793464454e+02
REGION,SSSOV2F01X,2055, 1.6020254055232306e+02
REGION,SSSOV2F01X,2056, 1.9594960947550967e+02
REGION,SSSOV2F01X,2057, 2.3024650742057733e+02
REGION,SSSOV2F01X,2058, 2.6321073500549011e+02
REGION,SSSOV2F01X,2059, 2.9495099296539956e+02
REGION,SSSOV2F01X,2060, 3.2558549880284971e+02
REGION,SSSOV2F01X,2061, 2.3649160181589596e+02
REGION,SSSOV2F01X,2062, 2.5228136182947983e+02
REGION,SSSOV2F01X,2063, 4.6231258854334368e+02
REGION,SSSOV2F01X,2064, 5.7528179405673382e+02
REGION,SSSOV2F01X,2069, 1.3180173450931667e+02
REGION,SSSOV2F01X,2070, 736.969804954985
