,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019.0,0.0,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020.0,0.0,0.449,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021.0,0.0,0.447,0.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2022.0,0.0,0.446,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,0.0,0.444,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024.0,0.0,0.443,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0,0.0
10,2025.0,0.0,0.311,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.0
11,2026.0,0.0,0.309,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0
12,2027.0,0.0,0.245,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0
13,2028.0,0.0,0.131,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0
14,2029.0,0.0,0.018,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,0.0,0.0
15,2030.0,0.0,0.016,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.0,0.0,0.0
16,2031.0,0.0,0.014,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,0.0,0.0
17,2032.0,0.0,0.013,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0
18,2033.0,0.0,0.011,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.379,0.0,0.0,0.0
19,2034.0,0.0,0.01,0.326,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
20,2035.0,0.0,0.008,0.377,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
21,2036.0,0.0,0.006,0.431,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
22,2037.0,0.0,0.005,0.489,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
23,2038.0,0.0,0.003,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
24,2039.0,0.0,0.002,0.618,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
25,2040.0,0.0,0.0,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
26,2041.0,0.0,0.0,0.753,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
27,2042.0,0.0,0.0,0.753,0.0,0.0,0.0,0.17,0.0,0.0,0.4,0.0,0.0,0.0
28,2043.0,0.0,0.0,0.753,0.0,0.0,0.0,0.358,0.0,0.0,0.4,0.0,0.0,0.0
29,2044.0,0.0,0.0,0.753,0.0,0.0,0.0,0.558,0.0,0.0,0.4,0.0,0.0,0.0
30,2045.0,0.0,0.0,0.753,0.0,0.0,0.0,0.769,0.0,0.0,0.4,0.0,0.0,0.0
31,2046.0,0.0,0.0,0.753,0.0,0.0,0.0,0.995,0.0,0.0,0.4,0.0,0.0,0.0
32,2047.0,0.0,0.0,0.753,0.0,0.0,0.0,1.241,0.0,0.0,0.4,0.0,0.0,0.0
33,2048.0,0.0,0.0,0.753,0.0,0.0,0.0,1.502,0.0,0.0,0.4,0.0,0.0,0.0
34,2049.0,0.0,0.0,0.753,0.0,0.0,0.0,1.779,0.0,0.0,0.4,0.0,0.0,0.0
35,2050.0,0.0,0.0,0.753,0.0,0.0,0.0,2.071,0.0,0.0,0.4,0.0,0.0,0.0
