,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019.0,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020.0,0.0,0.06,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021.0,0.0,0.06,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2022.0,0.0,0.05,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,0.0,0.23,7.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024.0,0.0,0.05,6.85,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0
10,2025.0,0.0,0.04,6.7,0.0,0.0,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0
11,2026.0,0.0,0.04,6.54,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,0.0
12,2027.0,0.0,0.04,6.37,0.0,0.0,0.0,0.0,0.0,0.0,3.63,0.0,0.0,0.0
13,2028.0,0.0,0.03,6.18,0.0,0.0,0.0,0.0,0.0,0.0,4.51,0.0,0.0,0.0
14,2029.0,0.0,0.03,5.98,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0
15,2030.0,0.0,0.03,5.77,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0
16,2031.0,0.0,0.03,5.51,0.0,0.0,0.0,0.0,0.0,0.0,7.63,0.0,0.0,0.0
17,2032.0,0.0,0.02,5.25,0.0,0.0,0.0,0.0,0.0,0.0,8.86,0.0,0.0,0.0
18,2033.0,0.0,0.02,4.97,0.0,0.0,0.0,0.0,0.0,0.0,10.17,0.0,0.0,0.0
19,2034.0,0.0,0.02,5.52,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
20,2035.0,0.0,0.01,6.7,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
21,2036.0,0.0,0.01,7.97,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
22,2037.0,0.0,0.01,9.33,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
23,2038.0,0.0,0.01,10.78,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
24,2039.0,0.0,0.0,12.35,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
25,2040.0,0.0,0.0,14.02,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
26,2041.0,0.0,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,10.72,0.0,0.0,0.0
27,2042.0,0.0,0.0,15.44,0.0,0.0,0.0,1.45,0.0,0.0,10.72,0.0,0.0,0.0
28,2043.0,0.0,0.0,15.32,0.0,0.0,0.0,3.05,0.0,0.0,10.72,0.0,0.0,0.0
29,2044.0,0.0,0.0,15.2,0.0,0.0,0.0,4.75,0.0,0.0,10.72,0.0,0.0,0.0
30,2045.0,0.0,0.0,15.06,0.0,0.0,0.0,6.56,0.0,0.0,10.72,0.0,0.0,0.0
31,2046.0,0.0,0.0,14.91,0.0,0.0,0.0,8.48,0.0,0.0,10.72,0.0,0.0,0.0
32,2047.0,0.0,0.0,14.67,0.0,0.0,0.0,10.58,0.0,0.0,10.72,0.0,0.0,0.0
33,2048.0,0.0,0.0,14.42,0.0,0.0,0.0,12.8,0.0,0.0,10.72,0.0,0.0,0.0
34,2049.0,0.0,0.0,14.16,0.0,0.0,0.0,15.15,0.0,0.0,10.72,0.0,0.0,0.0
35,2050.0,0.0,0.0,13.88,0.0,0.0,0.0,17.65,0.0,0.0,10.72,0.0,0.0,0.0
36,2051.0,0.0,0.0,13.7,0.0,0.0,0.0,19.19,0.0,0.0,10.72,0.0,0.0,0.0
37,2052.0,0.0,0.0,13.53,0.0,0.0,0.0,20.79,0.0,0.0,10.72,0.0,0.0,0.0
38,2053.0,0.0,0.0,13.33,0.0,0.0,0.0,22.45,0.0,0.0,10.72,0.0,0.0,0.0
39,2054.0,0.0,0.0,13.15,0.0,0.0,0.0,24.16,0.0,0.0,10.72,0.0,0.0,0.0
40,2055.0,0.0,0.0,12.95,0.0,0.0,0.0,25.92,0.0,0.0,10.72,0.0,0.0,0.0
41,2056.0,0.0,0.0,12.74,0.0,0.0,0.0,27.75,0.0,0.0,10.72,0.0,0.0,0.0
42,2057.0,0.0,0.0,12.53,0.0,0.0,0.0,29.63,0.0,0.0,10.72,0.0,0.0,0.0
43,2058.0,0.0,0.0,12.31,0.0,0.0,0.0,31.58,0.0,0.0,10.72,0.0,0.0,0.0
44,2059.0,0.0,0.0,12.09,0.0,0.0,0.0,33.58,0.0,0.0,10.72,0.0,0.0,0.0
45,2060.0,0.0,0.0,11.97,0.0,0.0,0.0,35.56,0.0,0.0,10.72,0.0,0.0,0.0
46,2061.0,0.0,0.0,11.9,0.0,0.0,0.0,36.96,0.0,0.0,10.72,0.0,0.0,0.0
47,2062.0,0.0,0.0,11.84,0.0,0.0,0.0,38.4,0.0,0.0,10.69,0.0,0.0,0.0
48,2063.0,0.0,0.0,11.81,0.0,0.0,0.0,39.87,0.0,0.0,10.63,0.0,0.0,0.0
49,2064.0,0.0,0.0,12.02,0.0,0.0,0.0,41.43,0.0,0.0,10.26,0.0,0.0,0.0
