,y,Aswan 1 FPV,Aswan 2 FPV,High Aswan Dam FPV
0,2035.0,0.0,0.0,0.3
1,2036.0,0.0,0.0,0.3
2,2037.0,0.28,0.27,0.3
3,2038.0,0.0,0.0,0.3
4,2039.0,0.0,0.0,0.3
5,2040.0,0.0,0.0,0.3
6,2041.0,0.0,0.0,0.3000000000000196
7,2060.0,0.0,0.0,0.30000000000001115
8,2061.0,0.0,0.0,0.30000000000000493
9,2062.0,0.28,0.27,0.2999999999999978
10,2063.0,0.0,0.0,0.29999999999996874
11,2064.0,0.0,0.0,0.3000000000000089
12,2065.0,0.0,0.0,0.30000000000004223
13,2066.0,0.0,0.0,0.30000000000000937
