r,t,y,CapitalInvestment
REGION,ETCRUDPROX,2064, 4.8112935777905142e+02
REGION,ETCRUDPROX,2065, 4.7236464080222197e+02
REGION,ETCRUDPROX,2066, 4.6087262777230296e+02
REGION,ETCRUDPROX,2067, 4.6896006080062733e+02
REGION,ETCRUDPROX,2068, 4.8884905267307408e+02
REGION,ETCRUDPROX,2069, 4.8667050419983582e+02
REGION,ETCRUDPROX,2070, 6.0306212854369619e+02
REGION,ETNGCCP02N,2030, 5.6237480545390429e+02
REGION,ETNGCCP02N,2034, 77.8545211316626
REGION,ETNGCCP02N,2035, 1.9346516695007335e+02
REGION,ETNGCCP02N,2038, 1.4553560762322806e+02
REGION,ETNGCCP02N,2039, 1.5012637975215264e+02
REGION,ETNGCCP02N,2040, 2.9449720962984543e+02
REGION,ETNGCCP02N,2041, 8.9387761230750570e+01
REGION,ETNGGCP01N,2040, 6.0034311782348645e+01
REGION,ETHFGCP02N,2025, 3.3918736473943772e-01
REGION,ETHYDMS03X,2017, 5.7495207000000009e+03
REGION,ETHYDMS03X,2023, 2115.33168
REGION,ETWINDP00X,2015, 299.735
REGION,ETWINDP00X,2027, 3.0089414447543186e+02
REGION,ETWINDP00X,2028, 5.0321213896169519e+02
REGION,ETWINDP00X,2029, 284.444170257422
REGION,ETWINDP00X,2031, 6.2776434782544243e+02
REGION,ETWINDP00X,2032, 3.6338373657137623e+02
REGION,ETWINDP00X,2033, 2.1242320971663545e+02
REGION,ETWINDP00X,2034, 2.6496389316767738e+02
REGION,ETWINDP00X,2035, 1.3769969489658051e+03
REGION,ETWINDP00X,2036, 8.4273228655051093e+02
REGION,ETWINDP00X,2037, 7.7031585150761816e+02
REGION,ETWINDP00X,2038, 3.6331272277854328e+02
REGION,ETWINDP00X,2039, 4.1306734842956070e+02
REGION,ETWINDP00X,2040, 1.3912192424192750e+02
REGION,ETWINDP00X,2046, 5.9613669880653538e+02
REGION,ETWINDP00X,2047, 5.9215363063692178e+02
REGION,ETWINDP00X,2048, 8.2762588414842423e+02
REGION,ETWINDP00X,2049, 9.0223260563672363e+02
REGION,ETWINDP00X,2050, 1.0970351553688981e+03
REGION,ETWINDP00X,2051, 2.3088788043064005e+02
REGION,ETWINDP00X,2052, 6.1109129601496534e+02
REGION,ETWINDP00X,2053, 6.1832012684745371e+02
REGION,ETWINDP00X,2054, 7.3947981762030872e+02
REGION,ETWINDP00X,2055, 5.6126215083590864e+02
REGION,ETWINDP00X,2056, 1.5493886583751930e+03
REGION,ETWINDP00X,2057, 1.3836257084675692e+03
REGION,ETWINDP00X,2058, 1.1808909044546576e+03
REGION,ETWINDP00X,2059, 1.7961615279776456e+03
REGION,ETWINDP00X,2060, 3.4633555864290988e+03
REGION,ETWINDP00X,2061, 1.0441433949005727e+03
REGION,ETWINDP00X,2065, 3.1820887402917674e+02
REGION,ETWINDP00X,2066, 2.0666848744084916e+02
REGION,ETWINDP00X,2067, 2.3966967642631812e+02
REGION,ETWINDP00X,2068, 4.8488713154778088e+02
REGION,ETWINDP00X,2069, 5.1821715131281314e+02
REGION,ETWINDP00X,2070, 8.1558114553333894e+02
REGION,ETGOCVP02N,2020, 527.076
REGION,ETGOCVP02N,2021, 744.20203
REGION,ETGOCVP02N,2022, 436.3018
REGION,ETGOCVP02N,2023, 8.6967540000000008e+02
REGION,ETGOCVP02N,2024, 1083.434
REGION,ETGOCVP02N,2025, 8.6381900000000007e+02
REGION,ETEL00T00X,2016, 2.9376314925097244e+01
REGION,ETEL00T00X,2017, 1.2325423143090873e+02
REGION,ETEL00T00X,2018, 1.2261061059230136e+02
REGION,ETEL00T00X,2019, 1.2186976098147417e+02
REGION,ETEL00T00X,2020, 1.2113560579483851e+02
REGION,ETEL00T00X,2021, 7.3968695936709551e+01
REGION,ETEL00T00X,2022, 7.9135265511481492e+01
REGION,ETEL00T00X,2023, 8.4636435536687188e+01
REGION,ETEL00T00X,2024, 9.0496969465149292e+01
REGION,ETEL00T00X,2025, 9.6740391577313972e+01
REGION,ETEL00T00X,2026, 1.0236449618485243e+02
REGION,ETEL00T00X,2027, 1.0935691923712876e+02
REGION,ETEL00T00X,2028, 1.1677766521506362e+02
REGION,ETEL00T00X,2029, 1.2464637189246137e+02
REGION,ETEL00T00X,2030, 1.3300007591517883e+02
REGION,ETEL00T00X,2031, 1.5162218494115621e+02
REGION,ETEL00T00X,2032, 1.6305056644628078e+02
REGION,ETEL00T00X,2033, 1.7528430098909971e+02
REGION,ETEL00T00X,2034, 1.8839716390307956e+02
REGION,ETEL00T00X,2035, 2.3696588182060665e+02
REGION,ETEL00T00X,2036, 2.2424787853879945e+02
REGION,ETEL00T00X,2037, 2.4078887351794779e+02
REGION,ETEL00T00X,2038, 2.5860155816747783e+02
REGION,ETEL00T00X,2039, 2.7790141363866849e+02
REGION,ETEL00T00X,2040, 2.9868782187398546e+02
REGION,ETEL00T00X,2041, 2.5116069235595569e+02
REGION,ETEL00T00X,2042, 2.6575761246921769e+02
REGION,ETEL00T00X,2043, 2.8124442061002094e+02
REGION,ETEL00T00X,2044, 297.680803412819
REGION,ETEL00T00X,2045, 3.1511163901855707e+02
REGION,ETEL00T00X,2046, 3.3353095308129343e+02
REGION,ETEL00T00X,2047, 3.5306481532085866e+02
REGION,ETEL00T00X,2048, 3.7373730729375916e+02
REGION,ETEL00T00X,2049, 3.9560487070862979e+02
REGION,ETEL00T00X,2050, 4.1873086536193887e+02
REGION,ETEL00T00X,2051, 2.6015633415442710e+02
REGION,ETEL00T00X,2052, 2.6898801914715710e+02
REGION,ETEL00T00X,2053, 2.7806462379781021e+02
REGION,ETEL00T00X,2054, 2.8738016213453750e+02
REGION,ETEL00T00X,2055, 2.9694890429670886e+02
REGION,ETEL00T00X,2056, 3.0680626339684835e+02
REGION,ETEL00T00X,2057, 3.1696262088440955e+02
REGION,ETEL00T00X,2058, 3.2740012398177004e+02
REGION,ETEL00T00X,2059, 3.3812076320599033e+02
REGION,ETEL00T00X,2060, 3.4914555858413053e+02
REGION,ETEL00T00X,2061, 1.5934691097238345e+02
REGION,ETEL00T00X,2062, 3.4116057111864123e+01
REGION,ETEL00T00X,2063, 4.9067187110083843e+01
REGION,ETEL00T00X,2069, 5.5527701633384652e+00
REGION,ETEL00T00X,2070, 1.9205714757085932e+01
REGION,ETEL00TDTX,2016, 1.9130028504332432e+02
REGION,ETEL00TDTX,2017, 802.638308734594
REGION,ETEL00TDTX,2018, 7.9844701456668759e+02
REGION,ETEL00TDTX,2019, 7.9362256130648223e+02
REGION,ETEL00TDTX,2020, 7.8884170250342936e+02
REGION,ETEL00TDTX,2021, 4.8168820101908216e+02
REGION,ETEL00TDTX,2022, 5.1533318518969929e+02
REGION,ETEL00TDTX,2023, 5.5115710582781253e+02
REGION,ETEL00TDTX,2024, 5.8932122389510778e+02
REGION,ETEL00TDTX,2025, 629.978730794838
REGION,ETEL00TDTX,2026, 6.6660320816924991e+02
REGION,ETEL00TDTX,2027, 7.1213825023214008e+02
REGION,ETEL00TDTX,2028, 7.6046255465666991e+02
REGION,ETEL00TDTX,2029, 8.1170400370189680e+02
REGION,ETEL00TDTX,2030, 866.103782035035
REGION,ETEL00TDTX,2031, 9.8737197640173929e+02
REGION,ETEL00TDTX,2032, 1.0617942229757909e+03
REGION,ETEL00TDTX,2033, 1.1414609726602503e+03
REGION,ETEL00TDTX,2034, 1.2268526544691204e+03
REGION,ETEL00TDTX,2035, 1.5431348068476727e+03
REGION,ETEL00TDTX,2036, 1.4603144725996463e+03
REGION,ETEL00TDTX,2037, 1.5680303382597551e+03
REGION,ETEL00TDTX,2038, 1.6840275167350046e+03
REGION,ETEL00TDTX,2039, 1.8097092330897367e+03
REGION,ETEL00TDTX,2040, 1.9450714624993871e+03
REGION,ETEL00TDTX,2041, 1635.5721908517
REGION,ETEL00TDTX,2042, 1.7306281344604979e+03
REGION,ETEL00TDTX,2043, 1.8314790776656407e+03
REGION,ETEL00TDTX,2044, 1.9385137031011711e+03
REGION,ETEL00TDTX,2045, 2.0520242596800290e+03
REGION,ETEL00TDTX,2046, 2.1719718421340490e+03
REGION,ETEL00TDTX,2047, 2.2991774233867150e+03
REGION,ETEL00TDTX,2048, 2.4337978238534947e+03
REGION,ETEL00TDTX,2049, 2576.20059503383
REGION,ETEL00TDTX,2050, 2726.79833939395
REGION,ETEL00TDTX,2051, 1.6941523031552317e+03
REGION,ETEL00TDTX,2052, 1.7516647197558211e+03
REGION,ETEL00TDTX,2053, 1.8107720665890868e+03
REGION,ETEL00TDTX,2054, 1.8714353626783011e+03
REGION,ETEL00TDTX,2055, 1.9337475359530197e+03
REGION,ETEL00TDTX,2056, 1.9979391985423679e+03
REGION,ETEL00TDTX,2057, 2.0640779550141174e+03
REGION,ETEL00TDTX,2058, 2.1320475471021236e+03
REGION,ETEL00TDTX,2059, 2.2018609371625002e+03
REGION,ETEL00TDTX,2060, 2.2736550087633454e+03
REGION,ETEL00TDTX,2061, 1.0376758155897389e+03
REGION,ETEL00TDTX,2062, 2.2216563328545067e+02
REGION,ETEL00TDTX,2063, 3.1952821107384830e+02
REGION,ETEL00TDTX,2069, 3.6159943565078009e+01
REGION,ETEL00TDTX,2070, 1.2506866686608481e+02
REGION,ETSOU1P03X,2027, 472.4
REGION,ETSOU1P03X,2028, 462.6
REGION,ETSOU1P03X,2029, 452.8
REGION,ETSOU1P03X,2030, 443
REGION,ETSOU1P03X,2031, 1.3031999999999998e+03
REGION,ETSOU1P03X,2032, 1277.4
REGION,ETSOU1P03X,2033, 1251.6
REGION,ETSOU1P03X,2034, 1.2258000000000002e+03
REGION,ETSOU1P03X,2036, 1176.9
REGION,ETSOU1P03X,2037, 1.1538000000000002e+03
REGION,ETSOU1P03X,2038, 1.1306999999999998e+03
REGION,ETSOU1P03X,2039, 1107.6
REGION,ETSOU1P03X,2040, 1084.5
REGION,ETSOU1P03X,2041, 2116.2
REGION,ETSOU1P03X,2042, 2.0633999999999996e+03
REGION,ETSOU1P03X,2043, 2.0106000000000001e+03
REGION,ETSOU1P03X,2044, 1.9578000000000002e+03
REGION,ETSOU1P03X,2045, 1905
REGION,ETSOU1P03X,2046, 1.8521999999999998e+03
REGION,ETSOU1P03X,2047, 1.7993999999999999e+03
REGION,ETSOU1P03X,2048, 1.7466000000000001e+03
REGION,ETSOU1P03X,2049, 1.6938000000000002e+03
REGION,ETSOU1P03X,2050, 1641
REGION,ETSOU1P03X,2051, 1.5881999999999998e+03
REGION,ETSOU1P03X,2052, 1535.4
REGION,ETSOU1P03X,2053, 1482.6
REGION,ETSOU1P03X,2054, 1.4298000000000002e+03
REGION,ETSOU1P03X,2055, 1377
REGION,ETSOU1P03X,2056, 1.3241999999999998e+03
REGION,ETSOU1P03X,2057, 1271.4
REGION,ETSOU1P03X,2058, 1218.6
REGION,ETSOU1P03X,2059, 1.1658000000000002e+03
REGION,ETSOU1P03X,2060, 1113
REGION,ETSOU1P03X,2061, 1.0601999999999998e+03
REGION,ETSOU1P03X,2062, 1.0074000000000001e+03
REGION,ETSOU1P03X,2063, 9.5459999999999991e+02
REGION,ETSOU1P03X,2064, 9.0180000000000007e+02
REGION,ETSOU1P03X,2065, 849
REGION,ETSOU1P03X,2066, 7.9619999999999993e+02
REGION,ETSOU1P03X,2067, 7.4340000000000009e+02
REGION,ETSOU1P03X,2068, 6.9059999999999991e+02
REGION,ETSOU1P03X,2069, 637.8
REGION,ETSOU1P03X,2070, 585
REGION,ETSOV1F01X,2015, 3.124
REGION,ETSOV1F01X,2016, 5.9048000000000007e+00
REGION,ETSOV1F01X,2017, 2.7808
REGION,ETSOV1F01X,2061, 1.0225660313009454e+03
REGION,ETSOV1F01X,2062, 2.4728677994786217e+03
REGION,ETSOV1F01X,2063, 2.3236032139107665e+03
REGION,ETSOV1F01X,2064, 2.8721010914525332e+03
REGION,ETSOV1F01X,2065, 2878.53943538373
REGION,ETSOV1F01X,2066, 2.8836763621766718e+03
REGION,ETSOV1F01X,2067, 2.8875845507881404e+03
REGION,ETSOV1F01X,2068, 2.8903974639586395e+03
REGION,ETSOV1F01X,2069, 2838
REGION,ETSOV1F01X,2070, 2772
REGION,SDNG00ILGX,2040, 1.2319782038855593e+00
REGION,SDNG00ILGX,2042, 4.6004660069949006e+00
REGION,SDNG00ILGX,2043, 6.6047624411224728e+00
REGION,SDNG00ILGX,2044, 6.7920915952902154e+00
REGION,SDNG00ILGX,2045, 7.5634251160469477e+00
REGION,SDNG00ILGX,2046, 1.4924981663607317e+01
REGION,SDNG00ILGX,2047, 9.7699044536645125e+00
REGION,SDNG00ILGX,2048, 1.1575162107638960e+01
REGION,SDNG00ILGX,2049, 1.3109674306881821e+01
REGION,SDNG00ILGX,2050, 14.7334973700414
REGION,SDNG00ILGX,2051, 4.3088419185973086e+00
REGION,SDNG00ILGX,2052, 5.04189746145981
REGION,SDNG00ILGX,2053, 5.8120945086844680e+00
REGION,SDNG00ILGX,2054, 6.0838715094685591e+00
REGION,SDNG00ILGX,2055, 7.4019209349808541e+00
REGION,SDNG00ILGX,2056, 1.7673618259677287e+01
REGION,SDNG00ILGX,2057, 1.4688897118442016e+01
REGION,SDNG00ILGX,2058, 1.1148157968824334e+01
REGION,SDNG00ILGX,2059, 1.3209713591273871e+01
REGION,SDNG00ILGX,2060, 8.86195173912943
REGION,SDNG00ILGX,2066, 3.4730012771957250e+00
REGION,SDNG00ILGX,2067, 1.2925375992017544e+01
REGION,SDNG00ILGX,2068, 1.2523186948782021e+01
REGION,SDNG00ILGX,2069, 1.5479079676105906e+01
REGION,SDNG00ILGX,2070, 1.5035205249468902e+01
REGION,SDNG00ELGX,2025, 1.2352304386033627e+03
REGION,SDCOSCP04N,2068, 3.1548360709374055e+01
REGION,SDNGCCP02N,2040, 2.6493199551535369e+01
REGION,SDNGCCP02N,2042, 9.9349266565908266e+01
REGION,SDNGCCP02N,2043, 1.4295198466038946e+02
REGION,SDNGCCP02N,2044, 1.4748072220987683e+02
REGION,SDNGCCP02N,2045, 1.6469303926769618e+02
REGION,SDNGCCP02N,2046, 3.2512560939782037e+02
REGION,SDNGCCP02N,2047, 2.1404424222950323e+02
REGION,SDNGCCP02N,2048, 2.5408353179727652e+02
REGION,SDNGCCP02N,2049, 2.8840732105692348e+02
REGION,SDNGCCP02N,2050, 324.848710068064
REGION,SDNGCCP02N,2051, 97.6168510065898
REGION,SDNGCCP02N,2052, 1.1400506562537974e+02
REGION,SDNGCCP02N,2053, 1.3128811925866503e+02
REGION,SDNGCCP02N,2054, 1.3768556839903246e+02
REGION,SDNGCCP02N,2055, 1.4359084055515910e+02
REGION,SDNGCCP02N,2058, 2.5452049585558532e+02
REGION,SDNGCCP02N,2059, 1.9955934312257284e+02
REGION,SDNGCCP02N,2069, 2.99823550663395
REGION,SDNGCCP02N,2070, 1.2376881140595616e+02
REGION,SDNGGCP04N,2055, 8.76508689551082
REGION,SDNGGCP04N,2056, 1.4706718560907223e+02
REGION,SDNGGCP04N,2057, 1.2371879031168565e+02
REGION,SDNGGCP04N,2059, 3.8152953313220280e+01
REGION,SDNGGCP04N,2060, 7.7534830287637618e+01
REGION,SDNGGCP04N,2062, 2.2995122102070056e+00
REGION,SDNGGCP04N,2066, 3.8891613801673728e+01
REGION,SDNGGCP04N,2067, 7.5691552409340176e+01
REGION,SDNGGCP04N,2068, 5.5442330537346621e+01
REGION,SDNGGCP04N,2069, 7.8858430074723387e+01
REGION,SDNGGCP04N,2070, 3.2338164547118808e+01
REGION,SDGOCVP02N,2037, 3.6888520548038480e+02
REGION,SDGOCVP02N,2038, 412.8762
REGION,SDGOCVP02N,2039, 411.4121
REGION,SDGOCVP02N,2040, 409.948
REGION,SDGOCVP02N,2042, 7.3745635427869480e+00
REGION,SDGOCVP02N,2047, 3.6606979926271180e+01
REGION,SDGOCVP02N,2062, 3.3629817319413110e+02
REGION,SDGOCVP02N,2063, 3.7627370000000008e+02
REGION,SDGOCVP02N,2064, 2.8521998284888366e+02
REGION,SDGOCVP02N,2065, 3.0255868054923417e+02
REGION,SDGOCVP02N,2066, 1.5939892234749394e+02
REGION,SDGOCVP02N,2067, 6.7113833680759205e+00
REGION,SDEL00T00X,2016, 6.9952272301456489e+01
REGION,SDEL00T00X,2021, 4.7422567718285727e+01
REGION,SDEL00T00X,2022, 5.8821670232800962e+01
REGION,SDEL00T00X,2023, 6.3199337277083664e+01
REGION,SDEL00T00X,2024, 6.7698574526212184e+01
REGION,SDEL00T00X,2025, 7.2614729720175376e+01
REGION,SDEL00T00X,2026, 7.9708852718400067e+01
REGION,SDEL00T00X,2027, 83.0219786626204
REGION,SDEL00T00X,2028, 8.8871422749864166e+01
REGION,SDEL00T00X,2029, 9.5140963070828164e+01
REGION,SDEL00T00X,2030, 1.0185819808735040e+02
REGION,SDEL00T00X,2031, 1.5009047455844143e+02
REGION,SDEL00T00X,2032, 1.6053852363012786e+02
REGION,SDEL00T00X,2033, 171.988498962723
REGION,SDEL00T00X,2034, 1.8448361518010668e+02
REGION,SDEL00T00X,2035, 5.5372717611246793e+00
REGION,SDEL00T00X,2036, 1.6814008684560204e+02
REGION,SDEL00T00X,2037, 1.8096060947542210e+02
REGION,SDEL00T00X,2038, 1.9464111717862235e+02
REGION,SDEL00T00X,2039, 2.0949514747902310e+02
REGION,SDEL00T00X,2040, 2.2543772480946441e+02
REGION,SDEL00T00X,2041, 194.310391003847
REGION,SDEL00T00X,2042, 2.0615317674619030e+02
REGION,SDEL00T00X,2043, 2.1872996470136019e+02
REGION,SDEL00T00X,2044, 2.3209017073854153e+02
REGION,SDEL00T00X,2045, 2.4628010305679737e+02
REGION,SDEL00T00X,2046, 2.6020875970161603e+02
REGION,SDEL00T00X,2047, 2.7613486459199629e+02
REGION,SDEL00T00X,2048, 2.9304474476475707e+02
REGION,SDEL00T00X,2049, 3.1100123724360174e+02
REGION,SDEL00T00X,2050, 3.3006555216370595e+02
REGION,SDEL00T00X,2051, 2.1118919101008976e+02
REGION,SDEL00T00X,2052, 2.1897339867636822e+02
REGION,SDEL00T00X,2053, 2.2704218447386083e+02
REGION,SDEL00T00X,2054, 2.3540413415671418e+02
REGION,SDEL00T00X,2055, 2.4406748881622710e+02
REGION,SDEL00T00X,2056, 2.5304481213850872e+02
REGION,SDEL00T00X,2057, 1.8341024430128434e+02
REGION,SDEL00T00X,2058, 1.9303399446063128e+02
REGION,SDEL00T00X,2059, 2.0299111766741981e+02
REGION,SDEL00T00X,2060, 2.1350634925779329e+02
REGION,SDEL00T00X,2061, 3.4757179947080274e-01
REGION,SDEL00T00X,2063, 4.6926611895849391e+00
REGION,SDEL00TDTX,2016, 4.5553296767830511e+02
REGION,SDEL00TDTX,2021, 3.0881835947833747e+02
REGION,SDEL00TDTX,2022, 3.8304993966121839e+02
REGION,SDEL00TDTX,2023, 4.1155754732575321e+02
REGION,SDEL00TDTX,2024, 4.4085682682562754e+02
REGION,SDEL00TDTX,2025, 4.7287109882707995e+02
REGION,SDEL00TDTX,2026, 5.1906841651058858e+02
REGION,SDEL00TDTX,2027, 5.4064367420050132e+02
REGION,SDEL00TDTX,2028, 5.7873557461411372e+02
REGION,SDEL00TDTX,2029, 6.1956316472068977e+02
REGION,SDEL00TDTX,2030, 6.6330616721595106e+02
REGION,SDEL00TDTX,2031, 977.397394460165
REGION,SDEL00TDTX,2032, 1.0454356625108260e+03
REGION,SDEL00TDTX,2033, 1.1199985292725880e+03
REGION,SDEL00TDTX,2034, 1.2013674107440991e+03
REGION,SDEL00TDTX,2035, 3.6059017120596920e+01
REGION,SDEL00TDTX,2036, 1.0949374586940010e+03
REGION,SDEL00TDTX,2037, 1.1784254045537828e+03
REGION,SDEL00TDTX,2038, 1.2675136203338857e+03
REGION,SDEL00TDTX,2039, 1364.24387956956
REGION,SDEL00TDTX,2040, 1.4680628167112754e+03
REGION,SDEL00TDTX,2041, 1.2653599133617654e+03
REGION,SDEL00TDTX,2042, 1.3424807830356733e+03
REGION,SDEL00TDTX,2043, 1.4243815153387991e+03
REGION,SDEL00TDTX,2044, 1.5113839091190066e+03
REGION,SDEL00TDTX,2045, 1.6037895259060306e+03
REGION,SDEL00TDTX,2046, 1.6944937011911582e+03
REGION,SDEL00TDTX,2047, 1.7982053689005759e+03
REGION,SDEL00TDTX,2048, 1.9083234351544004e+03
REGION,SDEL00TDTX,2049, 2.0252570980940209e+03
REGION,SDEL00TDTX,2050, 2.1494049614737314e+03
REGION,SDEL00TDTX,2051, 1.3752755838681703e+03
REGION,SDEL00TDTX,2052, 1.4259667707228932e+03
REGION,SDEL00TDTX,2053, 1.4785111459614218e+03
REGION,SDEL00TDTX,2054, 1.5329646204852065e+03
REGION,SDEL00TDTX,2055, 1589.38086073228
REGION,SDEL00TDTX,2056, 1.6478416821151363e+03
REGION,SDEL00TDTX,2057, 1.1943775607663588e+03
REGION,SDEL00TDTX,2058, 1.2570479491328063e+03
REGION,SDEL00TDTX,2059, 1.3218892810512127e+03
REGION,SDEL00TDTX,2060, 1.3903650453447901e+03
REGION,SDEL00TDTX,2061, 2.2634066031861977e+00
REGION,SDEL00TDTX,2063, 3.0558866798691767e+01
REGION,SDLFRCFURX,2015, 2.4132970982186458e-01
REGION,SDLFRCFURX,2016, 4.8641939917334653e+00
REGION,SDSOU1P03X,2031, 9.1279025781841574e+02
REGION,SDSOU1P03X,2032, 1277.4
REGION,SDSOU1P03X,2033, 1251.6
REGION,SDSOU1P03X,2034, 1.2258000000000002e+03
REGION,SDSOU1P03X,2035, 1.8254349804664679e+02
REGION,SDSOU1P03X,2036, 1176.9
REGION,SDSOU1P03X,2037, 1.1538000000000002e+03
REGION,SDSOU1P03X,2038, 1.1306999999999998e+03
REGION,SDSOU1P03X,2039, 1107.6
REGION,SDSOU1P03X,2040, 1084.5
REGION,SDSOU1P03X,2041, 1.9063488906058171e+03
REGION,SDSOU1P03X,2042, 2.0633999999999996e+03
REGION,SDSOU1P03X,2043, 1807.47803751591
REGION,SDSOU1P03X,2044, 1.9578000000000002e+03
REGION,SDSOU1P03X,2045, 1905
REGION,SDSOU1P03X,2046, 1.8521999999999998e+03
REGION,SDSOU1P03X,2047, 1.7993999999999999e+03
REGION,SDSOU1P03X,2048, 1.7466000000000001e+03
REGION,SDSOU1P03X,2049, 1.6938000000000002e+03
REGION,SDSOU1P03X,2050, 1641
REGION,SDSOU1P03X,2051, 1.5881999999999998e+03
REGION,SDSOU1P03X,2052, 1535.4
REGION,SDSOU1P03X,2053, 1482.6
REGION,SDSOU1P03X,2054, 1.4298000000000002e+03
REGION,SDSOU1P03X,2055, 1377
REGION,SDSOU1P03X,2056, 1.3241999999999998e+03
REGION,SDSOU1P03X,2057, 1271.4
REGION,SDSOU1P03X,2058, 1218.6
REGION,SDSOU1P03X,2059, 1.1658000000000002e+03
REGION,SDSOU1P03X,2060, 1113
REGION,SDSOU1P03X,2061, 1.0601999999999998e+03
REGION,SDSOU1P03X,2062, 1.0074000000000001e+03
REGION,SDSOU1P03X,2063, 9.5459999999999991e+02
REGION,SDSOU1P03X,2064, 9.0180000000000007e+02
REGION,SDSOU1P03X,2065, 849
REGION,SDSOU1P03X,2066, 7.9619999999999993e+02
REGION,SDSOU1P03X,2067, 7.4340000000000009e+02
REGION,SDSOU1P03X,2068, 6.9059999999999991e+02
REGION,SDSOU1P03X,2069, 637.8
REGION,SDSOU1P03X,2070, 585
REGION,SDSOV1F01X,2015, 9.372
REGION,SDSOV1F01X,2016, 2.9524000000000004e+00
REGION,SDSOV1F01X,2017, 2.7808
REGION,SDSOV1F01X,2061, 1.4945289957036239e+03
REGION,SDSOV1F01X,2062, 1.5261868049239617e+03
REGION,SDSOV1F01X,2063, 1.6431103008157656e+03
REGION,SDSOV1F01X,2064, 1.9047308487115852e+03
REGION,SDSOV1F01X,2065, 1.9318814685253669e+03
REGION,SDSOV1F01X,2066, 1.9578165392872168e+03
REGION,SDSOV1F01X,2067, 1.9825146967977564e+03
REGION,SDSOV1F01X,2068, 2.0059052198648046e+03
REGION,SDSOV1F01X,2069, 2.0279445395580517e+03
REGION,SDSOV1F01X,2070, 2.0485629707381058e+03
REGION,SDSOV2F01X,2057, 912.910689029085
REGION,SDSOV2F01X,2058, 899.21702869365
REGION,SDSOV2F01X,2059, 885.728773263245
REGION,SDSOV2F01X,2060, 872.442841664295
REGION,SDSOV2F01X,2061, 859.356199039335
REGION,SDSOV2F01X,2062, 846.465856053745
REGION,SDSOV2F01X,2063, 833.768868212935
REGION,SDSOV2F01X,2064, 821.262335189745
REGION,SDSOV2F01X,2065, 808.943400161895
REGION,SDSOV2F01X,2066, 796.80924915947
REGION,SDSOV2F01X,2067, 784.857110422075
REGION,SDSOV2F01X,2068, 773.084253765745
REGION,SDSOV2F01X,2069, 761.48798995926
REGION,SDSOV2F01X,2070, 750.06567010987
REGION,ETELKEBP00,2019, 1260
REGION,SSCRUDPROX,2020, 7.4293666704661909e+00
REGION,SSNGCCP02N,2020, 2.3628385984041867e+02
REGION,SSNGCCP02N,2049, 2.1342721609779179e+01
REGION,SSNGCCP02N,2050, 2.4678125062539848e+02
REGION,SSNGCCP02N,2051, 6.51983460209271
REGION,SSNGCCP02N,2052, 6.7413655011471167e+00
REGION,SSNGCCP02N,2053, 6.9691250929063031e+00
REGION,SSNGCCP02N,2057, 4.8003442308851474e+00
REGION,SSNGGCP01N,2021, 6.3295214692737742e+00
REGION,SSNGGCP01N,2022, 1.0028766965186826e+01
REGION,SSNGGCP01N,2023, 4.8504224729664074e+00
REGION,SSNGGCP01N,2033, 1.8897232302957853e+01
REGION,SSNGGCP01N,2034, 2.3025696237255005e+01
REGION,SSNGGCP01N,2035, 2.4633628648787543e+01
REGION,SSNGGCP01N,2044, 1.0121075824016506e+01
REGION,SSNGGCP01N,2045, 7.4374987357105455e+00
REGION,SSNGGCP01N,2046, 7.9212983659377691e+00
REGION,SSNGGCP01N,2047, 2.0780241142635387e+00
REGION,SSNGGCP01N,2058, 6.6236513578014078e+00
REGION,SSNGGCP01N,2059, 9.8365216673299116e+00
REGION,SSNGGCP01N,2060, 2.0903317140239015e+01
REGION,SSNGGCP01N,2061, 7.7569877211355180e+00
REGION,SSNGGCP01N,2062, 0.969584793722293
REGION,SSNGGCP01N,2065, 3.8556256076088830e-01
REGION,SSEL00T00X,2015, 8.9044852500000413e+00
REGION,SSEL00T00X,2020, 8.2362679224653263e+01
REGION,SSEL00T00X,2021, 6.4122210330162952e+00
REGION,SSEL00T00X,2022, 6.8317985034368824e+00
REGION,SSEL00T00X,2023, 5.9450352005616409e+00
REGION,SSEL00T00X,2024, 9.4302906957155486e+00
REGION,SSEL00T00X,2025, 8.2988346607394519e+00
REGION,SSEL00T00X,2026, 8.8505549322097732e+00
REGION,SSEL00T00X,2027, 9.4397791705692118e+00
REGION,SSEL00T00X,2028, 1.0067875111715974e+01
REGION,SSEL00T00X,2029, 1.0736580407498252e+01
REGION,SSEL00T00X,2030, 1.1449466795935097e+01
REGION,SSEL00T00X,2031, 1.3553025228596233e+01
REGION,SSEL00T00X,2032, 1.3987366462444573e+01
REGION,SSEL00T00X,2033, 1.4987893686703867e+01
REGION,SSEL00T00X,2034, 1.6063925813110441e+01
REGION,SSEL00T00X,2035, 1.7220763987503027e+01
REGION,SSEL00T00X,2036, 1.8462724792547704e+01
REGION,SSEL00T00X,2037, 1.9795093618174850e+01
REGION,SSEL00T00X,2038, 2.1224552885831773e+01
REGION,SSEL00T00X,2039, 2.2758043109264147e+01
REGION,SSEL00T00X,2040, 2.4403279243068340e+01
REGION,SSEL00T00X,2041, 2.1176207302427521e+01
REGION,SSEL00T00X,2042, 2.2414366424668458e+01
REGION,SSEL00T00X,2043, 2.3727212502588323e+01
REGION,SSEL00T00X,2044, 2.5119535242958545e+01
