r,t,y,SalvageValue
REGION,ETSOU1P03X,2058, 9.1474366519332307e+02
REGION,ETSOU1P03X,2059, 9.1231201409257187e+02
REGION,ETSOU1P03X,2060, 903.281589935385
REGION,ETSOU1P03X,2061, 8.8839153252528592e+02
REGION,ETSOU1P03X,2062, 868.301127925125
REGION,ETSOU1P03X,2063, 843.598218725604
REGION,ETSOU1P03X,2064, 8.1480674512234214e+02
REGION,ETSOU1P03X,2065, 7.8239350532993092e+02
REGION,ETSOU1P03X,2066, 746.774214948768
REGION,ETSOU1P03X,2067, 708.318936876609
REGION,ETSOU1P03X,2068, 667.356946133841
REGION,ETSOU1P03X,2069, 624.181087470129
REGION,ETSOU1P03X,2070, 5.7905167776883809e+02
REGION,ETSOV1F01X,2061, 7.3802532126005610e+02
REGION,ETSOV1F01X,2062, 1.8865692140293734e+03
REGION,ETSOV1F01X,2063, 1.8596579222794189e+03
REGION,ETSOV1F01X,2064, 2.3963592420422115e+03
REGION,ETSOV1F01X,2065, 2.4907666226461906e+03
REGION,ETSOV1F01X,2066, 2.5762973536304066e+03
REGION,ETSOV1F01X,2067, 2.6536032322586534e+03
REGION,ETSOV1F01X,2068, 2.7233574693650203e+03
REGION,ETSOV1F01X,2069, 2.7339441282805828e+03
REGION,ETSOV1F01X,2070, 2.7236019201305039e+03
REGION,SDNG00ILGX,2047, 0.978483217400836
REGION,SDNG00ILGX,2048, 2.2131800982146190e+00
REGION,SDNG00ILGX,2049, 3.5916796208620587e+00
REGION,SDNG00ILGX,2050, 5.1452019737027435e+00
REGION,SDNG00ILGX,2051, 1.7994743775160116e+00
REGION,SDNG00ILGX,2052, 2.4191562249934604e+00
REGION,SDNG00ILGX,2053, 3.1172838523861488e+00
REGION,SDNG00ILGX,2054, 3.5757257250551135e+00
REGION,SDNG00ILGX,2055, 4.6962268388297490e+00
REGION,SDNG00ILGX,2056, 1.1963892764502587e+01
REGION,SDNG00ILGX,2057, 1.0510616091983845e+01
REGION,SDNG00ILGX,2058, 8.3683791896902449e+00
REGION,SDNG00ILGX,2059, 1.0337433875485569e+01
REGION,SDNG00ILGX,2060, 7.1921274544936926e+00
REGION,SDNG00ILGX,2066, 3.2574074381988227e+00
REGION,SDNG00ILGX,2067, 1.2315427201232593e+01
REGION,SDNG00ILGX,2068, 1.2101702574576255e+01
REGION,SDNG00ILGX,2069, 1.5148555636984280e+01
REGION,SDNG00ILGX,2070, 1.4882326197100520e+01
REGION,SDCOSCP04N,2068, 3.0913534761044396e+01
REGION,SDNGCCP02N,2042, 9.5808141016019039e+00
REGION,SDNGCCP02N,2043, 2.6318100863547059e+01
REGION,SDNGCCP02N,2044, 3.8905914437197154e+01
REGION,SDNGCCP02N,2045, 5.5379178018117948e+01
REGION,SDNGCCP02N,2046, 1.3074074903480769e+02
REGION,SDNGCCP02N,2047, 9.8889035154909152e+01
REGION,SDNGCCP02N,2048, 1.3121844393512674e+02
REGION,SDNGCCP02N,2049, 1.6321690179343096e+02
REGION,SDNGCCP02N,2050, 1.9845427308368539e+02
REGION,SDNGCCP02N,2051, 6.3627743070972535e+01
REGION,SDNGCCP02N,2052, 78.5484856927578
REGION,SDNGCCP02N,2053, 9.4893911233503317e+01
REGION,SDNGCCP02N,2054, 1.0374864858753644e+02
REGION,SDNGCCP02N,2055, 1.1220944538674559e+02
REGION,SDNGCCP02N,2058, 2.1657666815551895e+02
REGION,SDNGCCP02N,2059, 1.7361655473443270e+02
REGION,SDNGCCP02N,2069, 2.9599587689081019e+00
REGION,SDNGCCP02N,2070, 1.2301639007548592e+02
REGION,SDNGGCP04N,2055, 5.5611018659819438e+00
REGION,SDNGGCP04N,2056, 9.9554941832056159e+01
REGION,SDNGGCP04N,2057, 8.8526776234150887e+01
REGION,SDNGGCP04N,2059, 2.9857091851744563e+01
REGION,SDNGGCP04N,2060, 6.2925233403043606e+01
REGION,SDNGGCP04N,2062, 1.9820022293034922e+00
REGION,SDNGGCP04N,2066, 3.6477335298713321e+01
REGION,SDNGGCP04N,2067, 72.1196663076728
REGION,SDNGGCP04N,2068, 5.3576345777507512e+01
REGION,SDNGGCP04N,2069, 7.7174569834161261e+01
REGION,SDNGGCP04N,2070, 3.2009347755510930e+01
REGION,SDGOCVP02N,2047, 3.6662912792509941e+00
REGION,SDGOCVP02N,2062, 2.8986309619180321e+02
REGION,SDGOCVP02N,2063, 3.3252024206295005e+02
REGION,SDGOCVP02N,2064, 2.5770588364265814e+02
REGION,SDGOCVP02N,2065, 2.7882208085148903e+02
REGION,SDGOCVP02N,2066, 1.4950389989918284e+02
REGION,SDGOCVP02N,2067, 6.3946730323471774e+00
REGION,SDEL00T00X,2016, 5.3273711161506071e+01
REGION,SDEL00T00X,2021, 4.0424692094304220e+01
REGION,SDEL00T00X,2022, 5.0937562938298868e+01
REGION,SDEL00T00X,2023, 5.5505836224469441e+01
REGION,SDEL00T00X,2024, 6.0214367578198527e+01
REGION,SDEL00T00X,2025, 6.5325192473941556e+01
REGION,SDEL00T00X,2026, 7.2443774956118986e+01
REGION,SDEL00T00X,2027, 7.6152408282891443e+01
REGION,SDEL00T00X,2028, 8.2196596070946526e+01
REGION,SDEL00T00X,2029, 8.8655828542434577e+01
REGION,SDEL00T00X,2030, 9.5558115912807821e+01
REGION,SDEL00T00X,2031, 1.4166839113286943e+02
REGION,SDEL00T00X,2032, 1.5236760987611811e+02
REGION,SDEL00T00X,2033, 1.6405042917897859e+02
REGION,SDEL00T00X,2034, 1.7676417144989020e+02
REGION,SDEL00T00X,2035, 5.3272745753525532e+00
REGION,SDEL00T00X,2036, 1.6236256080118818e+02
REGION,SDEL00T00X,2037, 1.7532868752489964e+02
REGION,SDEL00T00X,2038, 1.8915655860319805e+02
REGION,SDEL00T00X,2039, 2.0415282750009604e+02
REGION,SDEL00T00X,2040, 220.23746236624
REGION,SDEL00T00X,2041, 1.9025802698634664e+02
REGION,SDEL00T00X,2042, 2.0226844057576349e+02
REGION,SDEL00T00X,2043, 2.1500814563960867e+02
REGION,SDEL00T00X,2044, 2.2852678377987382e+02
REGION,SDEL00T00X,2045, 2.4287098734519489e+02
REGION,SDEL00T00X,2046, 2.5696427601328173e+02
REGION,SDEL00T00X,2047, 2.7303663427485469e+02
REGION,SDEL00T00X,2048, 2.9008946676839207e+02
REGION,SDEL00T00X,2049, 3.0818584211459711e+02
REGION,SDEL00T00X,2050, 3.2738725082304654e+02
REGION,SDEL00T00X,2051, 2.0965563697177470e+02
REGION,SDEL00T00X,2052, 2.1755311048227611e+02
REGION,SDEL00T00X,2053, 2.2572960433779713e+02
REGION,SDEL00T00X,2054, 2.3419406410994574e+02
REGION,SDEL00T00X,2055, 2.4295507117508322e+02
REGION,SDEL00T00X,2056, 2.5202549135480683e+02
REGION,SDEL00T00X,2057, 1.8275973167643775e+02
REGION,SDEL00T00X,2058, 1.9243383784014028e+02
REGION,SDEL00T00X,2059, 2.0244077390697788e+02
REGION,SDEL00T00X,2060, 2.1300472807338230e+02
REGION,SDEL00T00X,2061, 3.4686949573450976e-01
REGION,SDEL00T00X,2063, 4.6858573917645243e+00
REGION,SDEL00TDTX,2016, 3.4692127855484097e+02
REGION,SDEL00TDTX,2021, 2.6324780996973016e+02
REGION,SDEL00TDTX,2022, 3.3170820095354162e+02
REGION,SDEL00TDTX,2023, 3.6145704690942858e+02
REGION,SDEL00TDTX,2024, 3.9211926108663181e+02
REGION,SDEL00TDTX,2025, 4.2540123285290656e+02
REGION,SDEL00TDTX,2026, 4.7175783203616260e+02
REGION,SDEL00TDTX,2027, 4.9590865547289053e+02
REGION,SDEL00TDTX,2028, 5.3526873753707594e+02
REGION,SDEL00TDTX,2029, 5.7733161332195380e+02
REGION,SDEL00TDTX,2030, 6.2227968688534679e+02
REGION,SDEL00TDTX,2031, 9.2255232570881685e+02
REGION,SDEL00TDTX,2032, 9.9222622442341424e+02
REGION,SDEL00TDTX,2033, 1.0683053838781159e+03
REGION,SDEL00TDTX,2034, 1.1510979701897115e+03
REGION,SDEL00TDTX,2035, 3.4691503940153709e+01
REGION,SDEL00TDTX,2036, 1.0573138925160079e+03
REGION,SDEL00TDTX,2037, 1.1417500202135168e+03
REGION,SDEL00TDTX,2038, 1.2317978743669662e+03
REGION,SDEL00TDTX,2039, 1.3294543991369253e+03
REGION,SDEL00TDTX,2040, 1.4341984227351086e+03
REGION,SDEL00TDTX,2041, 1.2389706968324613e+03
REGION,SDEL00TDTX,2042, 1.3171831682315944e+03
REGION,SDEL00TDTX,2043, 1.4001448256733840e+03
REGION,SDEL00TDTX,2044, 1.4881789379900840e+03
REGION,SDEL00TDTX,2045, 1.5815891775912150e+03
REGION,SDEL00TDTX,2046, 1.6733654456327974e+03
REGION,SDEL00TDTX,2047, 1.7780295233093036e+03
REGION,SDEL00TDTX,2048, 1.8890785029090321e+03
REGION,SDEL00TDTX,2049, 2.0069230907457206e+03
REGION,SDEL00TDTX,2050, 2.1319637163871153e+03
REGION,SDEL00TDTX,2051, 1.3652889959403078e+03
REGION,SDEL00TDTX,2052, 1.4167177761789555e+03
REGION,SDEL00TDTX,2053, 1.4699635521931748e+03
REGION,SDEL00TDTX,2054, 1.5250845780354387e+03
REGION,SDEL00TDTX,2055, 1.5821367360987576e+03
REGION,SDEL00TDTX,2056, 1.6412038093184781e+03
REGION,SDEL00TDTX,2057, 1.1901413869088299e+03
REGION,SDEL00TDTX,2058, 1.2531396963348777e+03
REGION,SDEL00TDTX,2059, 1.3183054123273935e+03
REGION,SDEL00TDTX,2060, 1.3870984607058131e+03
REGION,SDEL00TDTX,2061, 2.2588331627730542e+00
REGION,SDEL00TDTX,2063, 3.0514560094474433e+01
REGION,SDSOU1P03X,2047, 1.8021493554429449e+02
REGION,SDSOU1P03X,2048, 333.951293605695
REGION,SDSOU1P03X,2049, 464.053247960754
REGION,SDSOU1P03X,2050, 573.066681100068
REGION,SDSOU1P03X,2051, 663.269913439128
REGION,SDSOU1P03X,2052, 736.701310617195
REGION,SDSOU1P03X,2053, 795.184082544072
REGION,SDSOU1P03X,2054, 8.4034855662663290e+02
REGION,SDSOU1P03X,2055, 8.7365217946431608e+02
REGION,SDSOU1P03X,2056, 896.397475942971
REGION,SDSOU1P03X,2057, 909.748171805946
REGION,SDSOU1P03X,2058, 9.1474366519332307e+02
REGION,SDSOU1P03X,2059, 9.1231201409257187e+02
REGION,SDSOU1P03X,2060, 903.281589935385
REGION,SDSOU1P03X,2061, 8.8839153252528592e+02
REGION,SDSOU1P03X,2062, 868.301127925125
REGION,SDSOU1P03X,2063, 843.598218725604
REGION,SDSOU1P03X,2064, 8.1480674512234214e+02
REGION,SDSOU1P03X,2065, 7.8239350532993092e+02
REGION,SDSOU1P03X,2066, 746.774214948768
REGION,SDSOU1P03X,2067, 708.318936876609
REGION,SDSOU1P03X,2068, 667.356946133841
REGION,SDSOU1P03X,2069, 624.181087470129
REGION,SDSOU1P03X,2070, 5.7905167776883809e+02
REGION,SDSOV1F01X,2061, 1.0786591852492493e+03
REGION,SDSOV1F01X,2062, 1.1643392508222480e+03
REGION,SDSOV1F01X,2063, 1.3150365216392333e+03
REGION,SDSOV1F01X,2064, 1.5892265723155683e+03
REGION,SDSOV1F01X,2065, 1.6716345176873476e+03
REGION,SDSOV1F01X,2066, 1.7491274801906764e+03
REGION,SDSOV1F01X,2067, 1.8218712958506862e+03
REGION,SDSOV1F01X,2068, 1.8899812331952937e+03
REGION,SDSOV1F01X,2069, 1.9535895230455974e+03
REGION,SDSOV1F01X,2070, 2.0127958299460875e+03
REGION,SDSOV2F01X,2057, 4.6701524495785651e+02
REGION,SDSOV2F01X,2058, 514.210646420845
REGION,SDSOV2F01X,2059, 555.031687347525
REGION,SDSOV2F01X,2060, 590.16638259518
REGION,SDSOV2F01X,2061, 620.23049412852
REGION,SDSOV2F01X,2062, 645.775089592215
REGION,SDSOV2F01X,2063, 667.29331059605
REGION,SDSOV2F01X,2064, 685.226433334835
REGION,SDSOV2F01X,2065, 699.969295527325
REGION,SDSOV2F01X,2066, 711.87515592362
REGION,SDSOV2F01X,2067, 721.26004570455
REGION,SDSOV2F01X,2068, 728.406664894425
REGION,SDSOV2F01X,2069, 733.56787135493
REGION,SDSOV2F01X,2070, 736.969804954985
REGION,ETELKEBP00,2019, 1.2471031136495180e+03
REGION,SSNGCCP02N,2049, 1.2078378885188986e+01
REGION,SSNGCCP02N,2050, 1.5076185370502097e+02
REGION,SSNGCCP02N,2051, 4.2497002991746449e+00
REGION,SSNGCCP02N,2052, 4.6447414306704538e+00
REGION,SSNGCCP02N,2053, 5.0372230303526386e+00
REGION,SSNGCCP02N,2057, 3.9839647188633407e+00
REGION,SSNGGCP01N,2047, 2.0811991875708208e-01
REGION,SSNGGCP01N,2058, 4.9720524536336725e+00
REGION,SSNGGCP01N,2059, 7.6976984851492229e+00
REGION,SSNGGCP01N,2060, 1.6964583595111122e+01
REGION,SSNGGCP01N,2061, 6.4999454908124994e+00
REGION,SSNGGCP01N,2062, 0.83570733572376
REGION,SSNGGCP01N,2065, 3.5531406765335227e-01
REGION,SSEL00T00X,2015, 6.5679725333074543e+00
REGION,SSEL00T00X,2020, 6.8983071347368764e+01
REGION,SSEL00T00X,2021, 5.4660064473977261e+00
REGION,SSEL00T00X,2022, 5.9161048109194683e+00
REGION,SSEL00T00X,2023, 5.2213229506559058e+00
REGION,SSEL00T00X,2024, 8.3877540154293833e+00
REGION,SSEL00T00X,2025, 7.4657438457916339e+00
REGION,SSEL00T00X,2026, 8.04386950607515
REGION,SSEL00T00X,2027, 8.6586941082046209e+00
REGION,SSEL00T00X,2028, 9.3117116643855962e+00
REGION,SSEL00T00X,2029, 1.0004738243301260e+01
REGION,SSEL00T00X,2030, 1.0741300118892280e+01
REGION,SSEL00T00X,2031, 12.7925192106099
REGION,SSEL00T00X,2032, 1.3275452820621881e+01
REGION,SSEL00T00X,2033, 1.4296132628761356e+01
REGION,SSEL00T00X,2034, 1.5391754621757674e+01
REGION,SSEL00T00X,2035, 1.6567678473512089e+01
REGION,SSEL00T00X,2036, 1.7828320021258740e+01
REGION,SSEL00T00X,2037, 1.9179023509967195e+01
REGION,SSEL00T00X,2038, 2.0626491668207809e+01
REGION,SSEL00T00X,2039, 2.2177691965827378e+01
REGION,SSEL00T00X,2040, 2.3840359010234629e+01
REGION,SSEL00T00X,2041, 2.0734575230894162e+01
REGION,SSEL00T00X,2042, 2.1991991657704222e+01
REGION,SSEL00T00X,2043, 2.3323480019501552e+01
REGION,SSEL00T00X,2044, 2.4733863484401439e+01
REGION,SSEL00T00X,2045, 2.6227328998571636e+01
REGION,SSEL00T00X,2046, 2.7807011459047125e+01
REGION,SSEL00T00X,2047, 29.4767814063611
REGION,SSEL00T00X,2048, 3.1241221359774272e+01
REGION,SSEL00T00X,2049, 3.3105286974909710e+01
REGION,SSEL00T00X,2050, 3.5073659344815283e+01
REGION,SSEL00T00X,2051, 2.1802665311179286e+01
REGION,SSEL00T00X,2052, 2.2561084108208433e+01
REGION,SSEL00T00X,2053, 2.3339866955112328e+01
REGION,SSEL00T00X,2054, 2.4138583207327670e+01
REGION,SSEL00T00X,2055, 2.4959121560509612e+01
REGION,SSEL00T00X,2056, 25.8039750519813
REGION,SSEL00T00X,2057, 2.6674663275769721e+01
REGION,SSEL00T00X,2058, 2.7571678117819662e+01
REGION,SSEL00T00X,2059, 2.8495529818336660e+01
REGION,SSEL00T00X,2060, 2.9448552286703944e+01
REGION,SSEL00T00X,2061, 2.0994214992712678e+01
REGION,SSEL00T00X,2062, 2.1461589222655526e+01
REGION,SSEL00T00X,2063, 2.1940142679701829e+01
REGION,SSEL00T00X,2064, 2.2430715108225680e+01
REGION,SSEL00T00X,2065, 2.2932956771646253e+01
REGION,SSEL00T00X,2066, 2.3446026262006626e+01
REGION,SSEL00T00X,2067, 2.3970239513937681e+01
REGION,SSEL00T00X,2068, 2.4507685527024055e+01
REGION,SSEL00T00X,2069, 2.5059351388807364e+01
REGION,SSEL00T00X,2070, 2.5624597227369023e+01
REGION,SSEL00TDTX,2015, 4.2770997025803794e+01
REGION,SSEL00TDTX,2020, 4.4922154050838435e+02
REGION,SSEL00TDTX,2021, 3.5594933492656530e+01
REGION,SSEL00TDTX,2022, 3.8525998698834179e+01
REGION,SSEL00TDTX,2023, 3.4001541154559163e+01
REGION,SSEL00TDTX,2024, 5.4621513751435835e+01
REGION,SSEL00TDTX,2025, 4.8617333005649677e+01
REGION,SSEL00TDTX,2026, 5.2382118983534291e+01
REGION,SSEL00TDTX,2027, 5.6385890481620677e+01
REGION,SSEL00TDTX,2028, 6.0638376589255273e+01
REGION,SSEL00TDTX,2029, 6.5151403645213080e+01
REGION,SSEL00TDTX,2030, 6.9947934938616442e+01
REGION,SSEL00TDTX,2031, 8.1603137241980633e+01
REGION,SSEL00TDTX,2032, 88.0210733925273
REGION,SSEL00TDTX,2033, 94.9142632895065
REGION,SSEL00TDTX,2034, 1.0232302727013098e+02
REGION,SSEL00TDTX,2035, 1.1028500357444827e+02
REGION,SSEL00TDTX,2036, 1.1883188419866696e+02
REGION,SSEL00TDTX,2037, 1.2800163764630040e+02
REGION,SSEL00TDTX,2038, 1.3784137983373060e+02
REGION,SSEL00TDTX,2039, 1.4840025665032064e+02
REGION,SSEL00TDTX,2040, 1.5973276377527537e+02
REGION,SSEL00TDTX,2041, 1.3644600257147772e+02
REGION,SSEL00TDTX,2042, 1.4472056055472021e+02
REGION,SSEL00TDTX,2043, 1.5348255651627764e+02
REGION,SSEL00TDTX,2044, 1.6276372980946184e+02
REGION,SSEL00TDTX,2045, 1.7259163306369626e+02
REGION,SSEL00TDTX,2046, 1.8298689579099812e+02
REGION,SSEL00TDTX,2047, 1.9397498848100315e+02
REGION,SSEL00TDTX,2048, 205.58606687252
REGION,SSEL00TDTX,2049, 2.1785274216650768e+02
REGION,SSEL00TDTX,2050, 2.3080581877670767e+02
REGION,SSEL00TDTX,2051, 1.4347467908007687e+02
REGION,SSEL00TDTX,2052, 1.4846553189366554e+02
REGION,SSEL00TDTX,2053, 1.5359039242965238e+02
REGION,SSEL00TDTX,2054, 1.5884642678724509e+02
REGION,SSEL00TDTX,2055, 1.6424606372224375e+02
REGION,SSEL00TDTX,2056, 1.6980570892289023e+02
REGION,SSEL00TDTX,2057, 1.7553536223379936e+02
REGION,SSEL00TDTX,2058, 181.438260560969
REGION,SSEL00TDTX,2059, 1.8751776159249076e+02
REGION,SSEL00TDTX,2060, 1.9378922385884951e+02
REGION,SSEL00TDTX,2061, 1.3815458869944084e+02
REGION,SSEL00TDTX,2062, 1.4123019283747962e+02
REGION,SSEL00TDTX,2063, 1.4437936302802652e+02
REGION,SSEL00TDTX,2064, 1.4760762529520605e+02
REGION,SSEL00TDTX,2065, 1.5091267816151520e+02
REGION,SSEL00TDTX,2066, 1.5428898465544862e+02
REGION,SSEL00TDTX,2067, 1.5773862381730689e+02
REGION,SSEL00TDTX,2068, 1.6127534252347840e+02
REGION,SSEL00TDTX,2069, 1.6490563640494375e+02
REGION,SSEL00TDTX,2070, 1.6862529471880046e+02
REGION,SSSOU1P03X,2047, 2.8689872920151444e+01
REGION,SSSOU1P03X,2048, 52.4427295878826
REGION,SSSOU1P03X,2049, 5.2875668784171637e+01
REGION,SSSOU1P03X,2050, 8.0718730280641637e+01
REGION,SSSOU1P03X,2051, 5.8024936568036793e+01
REGION,SSSOU1P03X,2052, 6.6638791855641074e+01
REGION,SSSOU1P03X,2053, 7.4359033483032974e+01
REGION,SSSOU1P03X,2054, 9.1355347333948146e+01
REGION,SSSOU1P03X,2055, 9.8146849071945510e+01
REGION,SSSOU1P03X,2056, 1.0405542860618594e+02
REGION,SSSOU1P03X,2057, 1.0180288452159920e+02
REGION,SSSOU1P03X,2058, 1.4954564881231389e+02
REGION,SSSOU1P03X,2059, 1.5558222837585859e+02
REGION,SSSOU1P03X,2060, 1.5601596491496440e+02
REGION,SSSOU1P03X,2061, 78.5247357495629
REGION,SSSOU1P03X,2062, 1.1909731925422838e+02
REGION,SSSOU1P03X,2063, 1.2388353945600252e+02
REGION,SSSOU1P03X,2064, 1.2230065893930919e+02
REGION,SSSOU1P03X,2065, 1.1800756786831735e+02
REGION,SSSOU1P03X,2066, 1.1711249071776787e+02
REGION,SSSOU1P03X,2067, 1.4914133654527262e+02
REGION,SSSOU1P03X,2068, 1.8030439741522150e+02
REGION,SSSOU1P03X,2069, 1.9697618123319711e+02
REGION,SSSOU1P03X,2070, 2.4263387781497340e+02
REGION,ETHYDBRS03,2025, 1.5133041544169316e+03
REGION,ETHYDRNS03,2023, 1.3578371591342529e+04
REGION,ETHYDT2S03,2025, 9.2842430459047478e+02
REGION,SDHYDDGS03,2028, 7.8640531887174188e+02
REGION,SDHYDDLS03,2030, 1.5437499950349713e+03
REGION,SDHYDKBS03,2024, 8.8146334791864706e+02
REGION,SDHYDMGS03,2040, 8.0264072015014062e+02
REGION,SDHYDSBS03,2030, 5.3646824500335833e+02
REGION,SDHYDSHS03,2025, 1.0132988662098162e+03
REGION,SDHYDUAS03,2017, 7.5941452037178885e+02
REGION,EGHYDNBS02,2018, 82.6815821669753
REGION,SSHYDBDS03,2036, 1.3742960221593951e+03
REGION,SSHYDLKS03,2024, 9.8826738844424551e+02
REGION,EGSOFPVA13,2056, 9.0356865575051614e+01
REGION,EGSOFPVA23,2056, 87.1298346616569
REGION,EGSOFPVHA3,2053, 8.5879880914765920e+01
REGION,EGSOFPVHA3,2054, 9.0757644115676811e+01
REGION,EGSOFPVHA3,2055, 9.4354435382146519e+01
REGION,EGSOFPVHA3,2056, 9.6810927401842079e+01
REGION,EGSOFPVHA3,2057, 9.8252802555042052e+01
REGION,EGSOFPVHA3,2058, 9.8792315840878658e+01
REGION,EGSOFPVHA3,2059, 9.8529697521989377e+01
REGION,ETSOFPVAN3,2055, 3.0822448891501093e+01
REGION,ETSOFPVBR3,2057, 3.9055264133725727e+00
REGION,ETSOFPVBR3,2058, 2.0847650711488916e+02
REGION,ETSOFPVFC3,2054, 3.8723261489355266e+01
REGION,ETSOFPVLT3,2055, 9.4354435382153881e+01
REGION,ETSOFPVLT3,2064, 3.3283920488435953e+01
REGION,ETSOFPVLT3,2065, 1.3105989067538617e+01
REGION,ETSOFPVRN3,2047, 3.7225616808660554e+01
REGION,ETSOFPVRN3,2048, 7.2133479418829992e+01
REGION,ETSOFPVRN3,2049, 1.0023550155952319e+02
REGION,ETSOFPVRN3,2050, 1.2378240311761439e+02
REGION,ETSOFPVRN3,2052, 4.2310250671837345e+01
REGION,ETSOFPVRN3,2053, 1.2554853272997788e+02
REGION,ETSOFPVRN3,2062, 5.7913162038754777e+01
REGION,ETSOFPVRN3,2063, 9.1108607622366762e+01
REGION,ETSOFPVRN3,2064, 8.7999128473200855e+01
REGION,ETSOFPVRN3,2065, 84.4984985756321
REGION,ETSOFPVRN3,2067, 1.1835233432196688e+02
REGION,ETSOFPVRN3,2068, 8.5714879784911432e+01
REGION,ETSOFPVRN3,2069, 7.2338873362954288e+01
REGION,ETSOFPVRN3,2070, 1.2507516239806891e+02
REGION,ETSOFPVS23,2058, 1.64653859734798
REGION,ETSOFPVT13,2054, 90.7576441156764
REGION,ETSOFPVT23,2049, 6.1204688998639867e+01
REGION,ETSOFPVT23,2054, 4.1248326994243207e+00
REGION,SDSOFPVDG3,2058, 9.3700068984014763e+01
REGION,SDSOFPVDG3,2059, 9.0198981046399727e+00
REGION,SDSOFPVDL3,2057, 5.5497491851908563e+01
REGION,SDSOFPVDL3,2058, 9.8792315840880079e+01
REGION,SDSOFPVDL3,2059, 5.8640554852782643e+01
REGION,SDSOFPVJA3,2056, 6.13135873544993
REGION,SDSOFPVKB3,2054, 1.0890917293881168e+02
REGION,SDSOFPVKS3,2063, 3.03695358741217
REGION,SDSOFPVMR3,2054, 9.0757644115673628e+01
REGION,SDSOFPVMR3,2057, 9.8252802555053492e+01
REGION,SDSOFPVMR3,2058, 9.8792315840880022e+01
REGION,SDSOFPVMR3,2059, 9.8529697521998372e+01
REGION,SDSOFPVMR3,2061, 1.2792838068354401e+01
REGION,SDSOFPVMG3,2053, 3.4351952365865639e+00
REGION,SDSOFPVMG3,2065, 8.4498498575636262e+01
REGION,SDSOFPVRS3,2059, 1.2149632070261720e+01
REGION,SDSOFPVRS3,2060, 7.5769600321848273e+01
REGION,SDSOFPVSB3,2059, 2.7997643382813731e+01
REGION,SDSOFPVSB3,2061, 3.8299739510019059e+01
REGION,SDSOFPVSN3,2058, 8.5620007062094956e+00
REGION,SDSOFPVSH3,2058, 3.9516926336359582e+01
REGION,SDSOFPVSH3,2059, 9.8529697521989760e+01
