r,t,y,CapitalInvestment
REGION,SSSOV1F01X,2069, 6.5251114943219841e+02
REGION,SSSOV1F01X,2070, 1.0999075755512324e+02
REGION,SSSOV2F01X,2043, 3.2998680780158281e+02
REGION,SSSOV2F01X,2044, 4.7708715844028751e+02
REGION,SSSOV2F01X,2045, 5.0452727004590230e+02
REGION,SSSOV2F01X,2046, 5.3354592398413160e+02
REGION,SSSOV2F01X,2047, 5.8468864165375953e+02
REGION,SSSOV2F01X,2048, 620.674171384728
REGION,SSSOV2F01X,2049, 6.5627807751384137e+02
REGION,SSSOV2F01X,2050, 6.9386684880941323e+02
REGION,SSSOV2F01X,2051, 3.9266749505172584e+02
REGION,SSSOV2F01X,2052, 4.0185216228559557e+02
REGION,SSSOV2F01X,2053, 4.1118370964408285e+02
REGION,SSSOV2F01X,2054, 4.2064861403689054e+02
REGION,SSSOV2F01X,2055, 4.3026890577648805e+02
REGION,SSSOV2F01X,2056, 4.4007473582901866e+02
REGION,SSSOV2F01X,2057, 4.5008059159787717e+02
REGION,SSSOV2F01X,2058, 4.6028524827196941e+02
REGION,SSSOV2F01X,2059, 4.7068768707694272e+02
REGION,SSSOV2F01X,2060, 4.8131297572584748e+02
REGION,SSSOV2F01X,2061, 3.2766935190245607e+02
REGION,SSSOV2F01X,2062, 3.3068410712813852e+02
REGION,SSSOV2F01X,2063, 577.649794460052
REGION,SSSOV2F01X,2064, 689.490723934629
REGION,SSSOV2F01X,2069, 1.3681820292819597e+02
REGION,SSSOV2F01X,2070, 750.06567010987
