,y,CSP (without storage),CSP (with storage),Solar PV (utility),Solar PV (roof top),Solar PV with storage,Solar FPV
0,2015.0,0.0,0.0,0.01,0.0,0.0,0.0
1,2016.0,0.0,0.0,0.03,0.0,0.0,0.0
2,2018.0,0.0,0.0,0.05,0.0,0.0,0.0
3,2020.0,0.0,0.0,0.10000875,0.0,0.0,0.0
4,2021.0,0.4,0.4,0.25,0.1,0.10000000000000003,0.0
5,2022.0,0.0,0.0,0.25,0.050000000000000024,0.049999999999999996,0.0
6,2028.0,0.0,0.0,0.25,0.0,0.0,0.0
7,2029.0,0.0,0.0,0.25,0.0,0.0,0.0
8,2030.0,0.0,0.0,0.25,0.0,0.0,0.0
9,2031.0,0.0,0.0,0.5,0.45000000000000223,0.1709323700171116,0.0
10,2032.0,0.0,0.0,0.5,0.050000000000001224,0.32906762998289235,0.0
11,2033.0,0.0,0.0,0.5,0.05000000000000088,0.05000000000000099,0.0
12,2034.0,0.0,0.0,0.5,0.050000000000000704,0.050000000000001044,0.3
13,2035.0,0.0,0.0,0.5,0.05000000000000114,0.05000000000000118,0.3
14,2036.0,0.0,0.0,0.5,0.05000000000000042,0.05000000000000093,0.8500000000000001
15,2037.0,0.0,0.0,0.5,0.05000000000000231,0.05000000000000149,0.3
16,2038.0,0.0,0.0,0.5,0.05000000000000134,0.05000000000000093,0.3
17,2039.0,0.0,0.0,0.5,0.049999999999989705,0.050000000000001765,0.3
18,2040.0,0.0,0.0,0.5,0.050000000000000044,0.04999999999998672,0.3
19,2041.0,0.0,0.0,0.75,0.15000000000000002,0.1500000000000163,0.0
20,2042.0,0.0,0.0,0.75,0.09999999999999992,0.10000000000000031,0.0
21,2043.0,0.0,0.0,0.75,0.050000000000000044,0.049999999999998046,0.0
22,2044.0,0.0,0.0,0.75,0.04999999999999999,0.0500000000000036,0.0
23,2045.0,0.0,0.0,0.75,0.0500000000000001,0.04999999999999938,0.0
24,2046.0,0.0,0.0,0.75,0.05000000000001853,0.05000000000000121,0.0
25,2047.0,0.0,0.0,0.75,0.05000000000000426,0.05000000000000071,0.0
26,2048.0,1.5,0.0,0.75,0.049999999999998934,0.05000000000000293,0.0
27,2049.0,1.0551853823937174,0.0,0.75,0.05000000000000293,0.05000000000000249,0.0
28,2050.0,1.5,0.0,0.75,0.05000000000000138,0.05000000000000421,0.0
29,2051.0,0.0,0.0,0.75,0.5000000000000007,0.2209323700171042,0.0
30,2052.0,0.0,0.0,0.75,0.10000000000000231,0.37906762998289967,0.0
31,2053.0,0.0,0.0,0.75,0.10000000000000142,0.09999999999999565,0.0
32,2054.0,1.2910420992813076,0.0,0.75,0.10000000000000187,0.10000000000000187,0.0
33,2055.0,0.08310281406463993,0.0,0.75,0.10000000000000231,0.1000000000000072,0.0
34,2056.0,0.0,0.0,0.75,0.10000000000000098,0.09999999999999809,0.0
35,2057.0,0.25000915263722145,0.0,0.75,0.10000000000000364,0.10000000000000409,0.0
36,2058.0,0.9598239477349448,0.0,0.75,0.10000000000000187,0.10000000000000098,0.0
37,2059.0,1.1089399349215467,0.0,0.75,0.09999999999999076,0.1000000000000012,0.300000000000028
38,2060.0,0.4518966689667012,1.25017154943926,0.75,0.10000000000000231,0.09999999999998876,0.3000000000000027
39,2061.0,0.20000000000000462,1.07075392410616,1.0,0.19999999999999907,0.20000000000001683,0.8499999999999983
40,2062.0,0.19999999999991758,1.0909566150751833,1.0,0.15000000000000102,0.15000000000000147,0.30000000000000493
41,2063.0,0.1999999999999993,1.1501347269536957,1.0,0.0999999999999992,0.09999999999999698,0.30000000000000426
42,2064.0,0.1999999999999993,1.23928592454529,1.0,0.09999999999999831,0.10000000000000275,0.30000000000000493
43,2065.0,0.1999999999999993,1.3293934224214705,1.0,0.1000000000000012,0.09999999999999964,0.30000000000000093
44,2066.0,0.1999999999999993,1.776794675298332,1.0,0.1000000000000183,0.10000000000000231,0.0
45,2067.0,0.20000000000007567,0.6925091621607267,1.0,0.10000000000000497,0.09999999999999853,0.0
46,2068.0,0.19999999999992646,0.20000000000000284,1.0,0.09999999999999876,0.10000000000000142,0.0
47,2069.0,0.20000000000009877,0.1999999999999993,1.0,0.1000000000000032,0.10000000000000586,0.0
48,2070.0,0.19999999999997264,0.2000000000000135,1.0,0.10000000000000653,0.10000000000000764,0.0
