,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,1.35,2.8,0.0,0.0,0.0,0.01,0.24,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,1.522,1.15,0.0,0.0,0.0,0.03,0.2,0.25,0.0,0.0,0.0,0.0
2,2017.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,0.0,16.35,0.032,0.0,0.0,0.05,0.34,0.0,0.0,0.0,0.0,0.0
4,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5,2021.0,0.0,0.0,0.0,0.0,0.0,0.8,0.45,0.25,0.2,0.0,0.0,0.0,0.0
6,2022.0,0.0,0.0,0.0,0.0,0.0,0.397,0.35,0.5,0.2,0.0,0.0,0.0,0.0
7,2023.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0
8,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0
9,2025.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0
10,2026.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0
11,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0
12,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.0,0.0,0.0,0.0
13,2029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.0,0.0,0.0,0.0
14,2030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.1,0.0,0.0,0.0,0.0
15,2031.0,0.0,0.0,0.0,0.75,0.0,0.0,1.121,0.5,0.0,0.0,0.0,0.0,0.0
16,2032.0,0.0,0.0,0.0,0.25,0.0,0.0,0.879,0.5,0.0,0.0,0.0,0.0,0.0
17,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
18,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
19,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
20,2036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
21,2037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
22,2038.0,0.0,0.0,0.0,0.0,0.302,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
23,2039.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
24,2040.0,0.0,0.0,1.353,0.0,0.5,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0
25,2041.0,0.0,0.0,0.0,0.75,0.498,0.0,1.05,0.75,0.1,0.0,0.0,0.0,0.0
26,2042.0,0.0,0.0,0.0,0.0,0.5,0.0,0.95,0.75,0.1,0.0,0.0,0.0,0.0
27,2043.0,0.0,0.0,0.785,0.0,0.2,0.0,0.85,1.5,0.05,0.0,0.0,0.0,0.0
28,2044.0,0.0,0.0,0.929,0.0,0.0,0.0,0.85,1.5,0.0,0.0,0.0,0.0,0.0
29,2045.0,0.0,0.0,1.106,0.0,0.0,0.0,0.85,1.5,0.0,0.0,0.0,0.0,0.0
30,2046.0,0.0,0.0,1.716,0.0,0.0,0.0,0.85,1.5,0.0,0.0,0.0,0.0,0.0
31,2047.0,0.0,0.0,2.151,0.0,0.0,0.0,0.85,1.5,0.0,0.0,0.0,0.0,0.0
32,2048.0,0.0,0.0,7.516,0.0,0.0,1.5,0.85,1.5,0.0,0.0,0.0,0.0,0.0
33,2049.0,0.0,0.0,0.852,0.0,0.0,0.971,0.85,1.5,0.0,0.0,0.0,0.0,0.0
34,2050.0,0.0,0.0,0.093,0.0,0.0,1.5,0.85,1.5,0.0,0.0,0.0,0.0,0.0
35,2051.0,0.0,0.0,0.0,0.0,0.493,0.0,1.471,1.5,0.1,0.0,0.0,0.0,0.0
36,2052.0,0.0,0.0,0.0,0.0,0.338,0.0,1.229,1.5,0.1,0.0,0.0,0.0,0.0
37,2053.0,0.0,0.0,0.0,0.0,0.17,0.397,0.95,1.5,0.05,0.0,0.0,0.0,0.0
38,2054.0,0.0,0.0,0.0,0.0,0.0,0.979,0.95,1.5,0.0,0.0,0.0,0.0,0.0
39,2055.0,0.0,0.0,2.666,0.0,0.0,0.0,0.95,1.5,0.0,0.0,0.0,0.0,0.0
40,2056.0,0.0,0.0,4.315,0.0,0.0,0.0,0.95,1.5,0.0,0.0,0.0,0.0,0.0
41,2057.0,0.0,0.0,0.758,0.0,0.0,0.351,0.95,1.5,0.0,0.0,0.0,0.0,0.0
42,2058.0,0.0,0.0,0.569,0.0,0.0,0.847,0.95,1.5,0.0,0.0,0.0,0.0,0.0
43,2059.0,0.0,0.0,0.517,0.0,0.0,0.879,0.95,1.5,0.0,0.0,0.0,0.0,0.0
44,2060.0,0.0,0.0,0.0,0.0,0.0,1.818,0.95,1.5,0.0,0.0,0.0,0.0,0.0
45,2061.0,0.0,0.0,0.0,0.0,0.0,1.244,1.4,2.0,0.1,0.0,0.0,0.0,0.0
46,2062.0,0.0,0.0,0.057,0.0,0.0,1.318,1.3,2.0,0.1,0.0,0.0,0.0,0.0
47,2063.0,0.0,0.0,0.021,0.0,0.0,1.358,1.2,2.0,0.1,0.0,0.0,0.0,0.0
48,2064.0,0.0,0.0,0.009,0.0,0.0,1.445,1.2,2.0,0.1,0.0,0.0,0.0,0.0
49,2065.0,0.0,0.0,0.0,0.0,0.0,1.529,1.2,2.0,0.1,0.0,0.0,0.0,0.0
50,2066.0,0.0,0.0,0.0,0.0,0.0,1.977,1.2,2.0,0.1,0.0,0.0,0.0,0.0
51,2067.0,0.574,0.0,0.0,0.0,0.0,1.085,1.2,2.0,0.1,0.0,0.0,0.0,0.0
52,2068.0,1.545,0.0,0.0,0.0,0.0,0.4,1.2,2.0,0.1,0.0,0.0,0.0,0.0
53,2069.0,1.63,0.0,0.0,0.0,0.0,0.4,1.2,2.0,0.1,0.0,0.0,0.0,0.0
54,2070.0,0.751,0.0,2.295,0.0,0.0,0.4,1.2,2.0,0.1,0.0,0.0,0.0,0.0
