,y,Amarti-Neshe FPV,Aswan 1 FPV,Aswan 2 FPV,Baro FPV,Birbir FPV,Chemoga Yeda FPV,Dagash FPV,Dal FPV,Finchaa FPV,Genji FPV,High Aswan Dam FPV,Jebel Aulia FPV,Kajbar FPV,Karadobi FPV,Kashm El Girba  FPV,Lake Tana - Beles FPV,Lower Dabus FPV,Lower Dedessa FPV,Merowe FPV,Mograt FPV,Renaissance FPV,Sabaloka FPV,Shereik FPV,Tekeze 1 FPV,Tekeze 2 FPV,Upper Atbara FPV,Upper Mandaya FPV
42,2057.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.0,2.5264,5.4042,0.0,0.0,0.0,0.0,8.6109,2.1957,0.0,0.0,2.9257,0.0,0.0,0.0,0.0
43,2058.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,5.4042,0.065,0.0,0.0,0.0,8.6109,2.1957,0.0,1.3986,2.9257,0.0,0.0,1.6652,0.0
44,2059.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,0.7043,1.3986,2.9257,0.0,0.0,2.051,0.0
45,2060.0,0.0,1.9639,1.8937,0.0,0.0,1.6469,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,5.5224,1.3986,2.9257,0.0,0.0,2.051,0.0
46,2061.0,0.0,1.9639,1.8937,0.0,0.0,1.6469,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,9.3132,1.3986,2.9257,0.0,0.0,2.051,0.0
47,2062.0,0.0,1.9639,1.8937,0.0,0.0,1.6469,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,15.0961,1.3986,2.9257,0.0,1.9591,2.051,0.0
48,2063.0,0.0,1.9639,1.8937,0.0,0.0,1.6469,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,20.879,1.3986,2.9257,0.0,2.2299,2.051,0.0
49,2064.0,0.0,1.9639,1.8937,0.0,0.0,1.5134,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,26.6618,1.3986,2.9257,0.2438,2.3429,2.051,0.0
50,2065.0,0.0,1.9639,1.8937,0.0,0.0,1.351,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,32.4447,1.3986,2.9257,0.7656,1.4336,2.051,0.0
51,2066.0,0.0,1.9639,1.8937,0.0,0.0,0.7984,2.1835,4.5653,0.3484,0.0,14.7028,0.1025,2.072,10.0959,0.0539,2.1426,0.0,0.0,7.0995,2.1957,32.8851,1.1478,2.9257,1.0867,1.1129,1.699,0.0
52,2067.0,0.0,1.9639,1.8937,0.0,0.9846,1.0699,1.8132,4.5653,0.433,0.0,14.7028,0.1025,2.072,8.0919,0.0539,1.738,0.0,0.0,8.6109,1.8161,26.921,1.1478,2.4281,0.8686,1.1129,1.699,0.0
53,2068.0,0.2628,1.9639,1.8937,0.0,1.8187,1.0699,1.8132,4.5653,0.4581,0.7084,14.7028,0.1025,2.072,7.321,0.0539,2.2564,0.0,1.435,7.0995,2.1957,29.9494,1.1478,2.4281,1.0806,1.3975,2.051,0.0
54,2069.0,0.3201,1.9639,1.8937,1.5052,1.1759,1.0943,1.8132,4.5653,0.3484,0.5216,14.7028,0.1025,2.072,4.7294,0.0539,2.5757,0.5992,1.745,7.0995,2.1957,33.5765,1.1478,2.4281,0.8686,1.1129,2.051,0.0
55,2070.0,0.2628,1.9639,1.8937,2.9475,1.1759,0.7984,2.1835,3.7959,0.3484,0.5216,14.7028,0.1025,2.072,9.0831,0.0539,2.5757,0.5992,1.745,8.6109,1.8161,33.5765,1.1478,2.4281,1.3152,1.1129,1.699,5.138
