,y,Coal power plant - OTF/OTS cooling (new)
2,2040.0,0.37744124691646
3,2048.0,2.77684200002275
4,2056.0,0.0028893058294583765
5,2057.0,0.4784710141116368
6,2058.0,0.8447195843985227
7,2059.0,0.05403291013235069
