,y,CSP (with storage),CSP (without storage),Solar FPV,Solar PV (roof top),Solar PV (utility),Solar PV with storage
0,2015.0,0.0,0.0,0.0,0.0121,0.019334999999999998,0.0
1,2016.0,0.0,0.0,0.0,0.015099999999999999,0.049335000000000004,0.0
2,2017.0,0.0,0.0,0.0,0.0171,0.049335000000000004,0.0
3,2018.0,0.0,0.0,0.0,0.0171,0.099335,0.0
4,2019.0,0.0,0.0,0.0,0.0171,0.099335,0.0
5,2020.0,0.0,0.0,0.0,0.016695,0.19887699999999997,0.0
6,2021.0,0.0,0.0,0.0,0.016290000000000002,0.44841024999999995,0.0
7,2022.0,0.0,0.0,0.0,0.015885,0.6979434999999999,0.0
8,2023.0,0.0,0.0,0.8500000000000001,0.2154800000000001,0.94747675,0.20000000000000015
9,2024.0,0.0,0.5,1.15,0.26507500000000006,1.19701,0.25000000000000033
10,2025.0,0.0,0.5,1.15,0.31467000000000045,1.44654325,0.3000000000000005
11,2026.0,0.0,0.5,1.15,0.3642650000000005,1.6879100577548514,0.3500000000000009
12,2027.0,0.0,0.5,1.15,0.413860000000001,1.6874433077548514,0.40000000000000085
13,2028.0,0.0,0.5,1.15,0.46345500000000167,1.6869765577548514,0.44999999999999996
14,2029.0,0.0,0.5,1.15,0.5130500000000014,1.6865098077548515,0.4732393062384989
15,2030.0,0.0,0.5,1.15,0.562645000000002,1.6860430577548513,0.5571904445385684
16,2031.0,0.0,0.5,1.15,1.2864784784412195,1.6855763077548513,1.1794023267570841
17,2032.0,0.0,0.5,1.15,2.3401223607852044,2.1851095577548514,1.7339511383000699
18,2033.0,0.0,0.5,1.15,4.627800191659546,2.684642807754851,2.2839511383000715
19,2034.0,0.0,0.5,1.15,7.4483498983543495,3.184176057754851,2.8339511383000726
20,2035.0,0.0,0.5,1.15,8.920773184411498,3.6837093077548513,2.931221625955298
21,2036.0,0.0,0.5,1.15,11.391333738722494,4.183242557754852,3.4812216259553006
22,2037.0,0.0,0.5,1.15,13.897528143308273,4.682775807754851,4.031221625955304
23,2038.0,0.0,0.5,1.4500000000000006,16.911562892848515,5.182309057754852,4.581221625955306
24,2039.0,0.0,0.5,1.7500000000000007,19.961157892848505,5.681842307754851,5.131221625955306
25,2040.0,0.0,0.5,2.0500000000000007,23.011157892848505,6.171842307754852,5.681221625955306
26,2041.0,0.0,0.5,2.6500000000000004,27.41221947540741,6.891842307754851,6.23122162595531
27,2042.0,0.0,0.5,2.6500000000000004,31.9772774513117,7.641842307754851,6.781221625955309
28,2043.0,0.0,0.5,2.6500000000000004,36.50776778253639,8.341842307754852,7.331221625955311
29,2044.0,0.0,0.5,2.6500000000000004,40.37243988511289,9.091842307754852,7.881221625955312
30,2045.0,0.0,0.5,2.7380000000000333,43.80481548702475,9.741833557754852,8.431221625955315
31,2046.0,0.0,0.5,2.7380000000000333,47.82876501335411,10.241833557754852,8.981221625955314
32,2047.0,0.0,0.5,3.338000000000033,51.94292777764838,10.741833557754852,9.690214092073042
33,2048.0,0.0,0.5,5.835000000000086,57.99292777764838,11.241833557754852,10.74021409207304
34,2049.0,0.0,0.0,5.835000000000095,61.04292777764838,11.741833557754852,11.790214092073043
35,2050.0,0.0,0.0,5.835000000000095,66.30469779029507,12.241833557754852,12.756262953772978
36,2051.0,0.0,0.0,5.835000000000095,71.07006350248253,12.75,13.057756836293281
37,2052.0,0.0,0.0,5.835000000000095,76.05748936779229,13.5,13.399653464481153
38,2053.0,0.0,0.0,5.835000000000095,80.03137266932593,14.25,13.723136620070074
39,2054.0,0.0,0.0,6.184000000000115,83.47781885845872,15.194830293231721,14.351461773631414
40,2055.0,0.0,0.0,6.184000000000115,88.27398059678058,15.944830293231721,15.435131535172857
41,2056.0,0.0,0.0,6.184000000000115,92.07876558989595,16.965858847229736,16.068767073723155
42,2057.0,0.0,0.0,6.184000000000115,95.95260966552247,20.215858847229736,16.649356951617865
43,2058.0,0.0,0.0,6.498096103657294,99.3539106263298,23.465858847229736,17.21729655747134
44,2059.0,0.0,0.0,6.901996848080964,102.73010075032343,26.19559939044433,17.78582987315107
45,2060.0,0.0,0.17456844098305205,7.5370636836788,106.13896166840296,26.692208732647106,18.340366780576574
46,2061.0,0.0,0.7286937789765244,9.090590947256675,108.09849523110933,28.945609409680806,18.89036678057657
47,2062.0,0.0,1.3999126698018771,10.650354670116105,109.89975400599701,30.17571405410971,19.440366780576575
48,2063.0,0.0,2.1164020563998287,11.91314093376217,111.46926367477232,31.428551663992483,20.17207157014783
49,2064.0,0.0,2.8801880684203205,13.612046505872373,113.70459157219582,32.01338212268286,20.907793250998868
50,2065.0,0.0,4.8801880684203205,15.015435131128253,116.65657914166975,34.110438530824396,21.45779325099887
51,2066.0,0.0,6.8801880684203205,15.962330607658686,119.02329531757455,36.555869771271105,22.007793250998866
52,2067.0,0.0,8.88018806842032,17.700000000000195,121.30624185282542,39.805869771271105,22.398800784881143
53,2068.0,0.0,9.8,18.32618265502437,121.65996147245654,43.055869771271105,22.44880078488114
54,2069.0,0.0,10.0,18.32618265502437,125.02047013973666,45.94339106916694,22.498800784881148
55,2070.0,2.0,10.200000000000003,18.77692536371824,126.29021601084641,50.72278271242578,22.54880078488115
