,y,Coal power plant - Air cooling (new),Coal power plant - OTF/OTS cooling (new),Light Fuel Oil power plant - MDT cooling (old),Light Fuel Oil power plant - OTF/OTS cooling (new),Light Fuel Oil power plant - OTF/OTS cooling (old),Light Fuel Oil stand alone (1kW),Natural gas power plant (combined cycle) - Air cooling (new),Natural gas power plant (combined cycle) - Air cooling (old),Natural gas power plant (combined cycle) - MDT cooling (new),Natural gas power plant (combined cycle) - MDT cooling (old),Natural gas power plant (combined cycle) - OTF/OTS cooling (new),Natural gas power plant (combined cycle) - OTF/OTS cooling (old),Natural gas power plant (single cycle) - Air cooling (new),Natural gas power plant (single cycle) - MDT cooling (old),Natural gas power plant (single cycle) - OTF/OTS cooling (new),Natural gas power plant (single cycle) - OTF/OTS cooling (old),Oil fired gas turbine (SCGT) - Air cooling (new),Oil fired gas turbine (SCGT) - Air cooling (old),Oil fired gas turbine (SCGT) - MDT cooling (new),Oil fired gas turbine (SCGT) - MDT cooling (old),Oil fired gas turbine (SCGT) - OTF/OTS cooling (old)
22,2037.0,0.0,7148.6507,0.5125,0.0,9.1514,0.0,1041.3389,8.3549,2351.6537999999996,3.0043,1574.9033,415.52209999999997,0.0,1.8387,653.981,354.3762,247.91920000000002,0.467,247.9223,1.9098,44.358599999999996
23,2038.0,0.0,8192.9321,0.34169999999999995,0.0,6.1008,0.0,1041.3389,5.5699,2353.3839999999996,2.0028,1706.4526,277.0147,0.0,1.2258,840.4953,236.2508,247.91920000000002,0.3113,247.92130000000003,1.2731000000000001,29.572300000000002
24,2039.0,0.0,8976.3446,0.1708,0.0,3.0504,0.0,1263.2224,0.8743,2576.8391,0.31429999999999997,1681.217,43.4812,0.1406,0.6129,564.1487999999999,118.1254,247.91920000000002,0.1557,247.92020000000002,0.6366,14.786200000000001
25,2040.0,0.0,10032.2121,0.0,54.0181,0.0,0.0,1485.1061000000002,0.0,2795.2912,0.0,1471.4791,0.0,0.37720000000000004,0.0,423.1564,0.0,164.97899999999998,0.0,0.0009,0.0,0.0
26,2041.0,0.0,11207.330999999998,0.0,0.0,0.0,0.0,1817.9315000000001,0.0,2781.2298,0.0,1218.5566,0.0,0.5246,0.0,256.5336,0.0,0.0,0.0,0.0,0.0,0.0
27,2042.0,0.0,11599.0373,0.0,0.0,0.0,0.0,1833.83,0.0,2939.2201,0.0,1222.8622,0.0,0.8861,0.0,375.9496,0.0,0.0,0.0,0.0,0.0,0.0
28,2043.0,0.0,11948.397500000001,0.0,0.0,0.0,0.0,2023.3697,0.0,1867.9525,0.0,2392.2251,0.0,1.2686,0.0,284.10760000000005,0.0,0.0,0.0,0.0,0.0,0.0
29,2044.0,0.0,12507.818200000002,0.0,0.0,0.0,0.0,1897.8715000000002,0.0,1925.2521,0.0,2671.6169,0.0,1.5482,0.0,284.10760000000005,0.0,0.0,0.0,0.0,0.0,0.0
30,2045.0,0.0,12941.0318,0.0,0.0,0.0,0.0,2223.065,0.0,1916.8613999999998,0.0,2616.1459999999997,0.0,1.5867,0.0,284.10760000000005,0.0,0.0,0.0,0.0018,0.0,0.0
31,2046.0,0.0,12983.196600000001,0.0,0.0,0.0,0.0,2295.2039,0.0,2056.331,0.0,2838.0296000000003,0.0,1.5846,0.0,284.10760000000005,0.0,0.0,0.0,0.0018,0.0,0.0
32,2047.0,0.0,12988.1386,0.0,0.0,0.0,0.0,2325.0014,0.0,2303.3050000000003,0.0,3004.4423,0.0,1.5824,0.0,136.92399999999998,0.0,0.0,0.0,0.0018,0.0,0.0
33,2048.0,0.0,16308.728900000002,0.0,0.0,0.0,0.0,2960.8545999999997,0.0,1490.773,0.0,2221.3057,0.0,1.5736,0.0,962.3152,0.0,0.0,0.0,0.0018,0.0,0.0
34,2049.0,0.0,16857.2979,0.0,0.0,0.0,0.0,3255.8008,0.0,1802.7522999999999,0.0,2136.8338,0.0,1.5775,0.0,726.2046,0.0,0.0,0.0,0.0018,0.0,0.0
35,2050.0,14.2426,17249.0042,0.0,0.0,0.0,0.0,2207.4368,0.0,2323.2281,0.0,2937.8772,0.0,1.5679,0.0,700.1021,0.0,0.0,0.0,0.0,0.0,0.0
36,2051.0,13.8782,17640.7104,0.0,0.0,0.0,0.0,2665.7251,0.0,2468.6805000000004,0.0,2659.9835,0.0,1.5566,0.0,678.8085,0.0,0.0,0.0,0.0,0.0,0.0
37,2052.0,13.5504,18032.416800000003,0.0,0.0,0.0,0.0,2170.0234,0.0,2948.9973999999997,0.0,2997.1348,0.0,1.5449,0.0,654.7339000000001,0.0,0.0,0.0,0.0,0.0,0.0
38,2053.0,11.5522,18422.0403,0.0,0.0,0.0,0.0,2665.2430999999997,0.0,2948.9775999999997,0.0,2820.6089,0.0,1.5286,0.0,667.4916000000001,0.0,0.0,0.0,0.0,0.0,0.0
39,2054.0,13.0725,18728.4792,0.0,0.0,0.0,0.0,2418.8291999999997,0.0,3059.6078,0.0,3336.4904,0.0,1.5118,0.0,643.3637,0.0,0.0,0.0,0.0,0.0,0.0
40,2055.0,12.9643,17553.3603,0.0,0.0,0.0,0.0,2510.3179999999998,0.0,3392.4121999999998,0.0,3669.3158,0.0,1.4944,0.0,633.6623,0.0,0.0,0.0,0.0,0.0,0.0
41,2056.0,12.8713,16378.241500000002,0.0,0.0,0.0,0.0,2767.4816,0.0,3710.7871999999998,0.0,4002.1412,0.0,1.4764,0.0,607.9905,0.0,0.0,0.0,0.0,0.0,0.0
42,2057.0,12.7937,17476.397100000002,0.0,0.0,0.0,0.0,2814.1771,0.0,3820.9838,0.0,4002.1412,0.0,1.4328,0.0,597.6352999999999,0.0,0.0,0.0,0.0,0.0,0.0
43,2058.0,12.8935,19368.7527,0.0,0.0,0.0,0.0,2793.8482999999997,0.0,3818.3867,0.0,4002.1412,0.0,1.3815,0.0,589.2618,0.0,0.0,0.0,0.0,0.0,0.0
44,2059.0,13.0649,20758.0829,0.0,0.0,0.0,0.0,2918.0369,0.0,3797.2765,0.0,4002.1412,0.0,1.3285,0.0,579.3179,0.0,0.0,0.0,0.0,0.0,0.0
45,2060.0,13.3016,21954.3024,0.0,0.0,0.0,0.0,2894.9647,0.0,3747.5745,0.0,4323.7216,0.0,1.1423,0.0,585.1171999999999,0.0,0.0,0.0,0.0,0.0,0.0
46,2061.0,14.2709,22307.3782,0.0,0.0,0.0,0.0,2758.0731,0.0,4307.2915,0.0,4323.7216,0.0,1.1022,0.0,585.1171999999999,0.0,0.0,0.0,0.0,0.0,0.0
47,2062.0,15.2164,22691.4481,0.0,0.0,0.0,0.0,2924.8358,0.0,4090.5196,0.0,4840.0292,0.0,1.0613,0.0,612.9295999999999,0.0,0.0,0.0,0.0,0.0,0.0
48,2063.0,15.8099,23075.3218,0.0,0.0,0.0,0.0,2739.0191,0.0,4557.578100000001,0.0,5044.5077,0.0,1.0342,0.0,640.9214,0.0,0.0,0.0,0.0,0.0,0.0
49,2064.0,16.7588,23458.9944,0.0,0.0,0.0,0.0,2746.6111,0.0,5185.6265,0.0,4914.668500000001,0.0,1.038,0.0,670.1543,0.0,0.0,0.0,0.0,0.0,0.0
50,2065.0,17.7994,23776.287999999997,0.0,0.0,0.0,0.0,2432.1322999999998,0.0,5772.744,0.0,4999.0974,0.0,1.1105,0.0,665.8172,0.0,0.0,0.0,0.0,0.0,0.0
51,2066.0,18.3337,24027.5073,0.0,0.0,0.0,0.0,3847.3197999999998,0.0,4842.6685,0.0,4830.0845,0.0,1.1846,0.0,668.2887000000001,0.0,0.0,0.0,0.0,0.0,0.0
52,2067.0,19.2184,24225.879800000002,0.0,0.0,0.0,0.0,2682.1135,0.0,5666.8278,0.0,5517.8493,0.0,0.8746,0.0,619.8557,0.0,0.0,0.0,0.0,0.0,0.0
53,2068.0,18.3182,24424.2485,0.0,0.0,0.0,0.0,3759.5995,0.0,5844.7418,0.0,4818.2508,0.0,0.8281,0.0,644.7672,0.0,0.0,0.0,0.0,0.0,0.0
54,2069.0,18.1448,24770.5093,0.0,0.0,0.0,0.0,2894.9051999999997,0.0,5785.468199999999,0.0,6364.6546,0.0,0.7806,0.0,662.2810000000001,0.0,0.0,0.0,0.0,0.0,0.0
55,2070.0,19.2645,25005.8065,0.0,0.0,0.0,0.0,3897.3919,0.0,4916.728699999999,0.0,6663.5554,0.0,0.8141,0.0,735.4228,0.0,0.0,0.0,0.0,0.0,0.0
