,y,Coal,Oil,Gas,Hydro,Solar PV,Geothermal,Biomass,Crude Oil production,Crude oil Refinery,Natural gas extraction
0,2015.0,0.0,1.11,0.0,665.28,0.0,0.0,0.89,0.0,0.0,0.0
1,2016.0,0.0,1.64,0.0,665.28,0.0,0.0,0.89,0.0,0.0,0.0
2,2017.0,0.0,0.52,0.0,1253.22,0.0,0.0,0.27,0.0,0.0,0.0
3,2018.0,0.0,0.55,0.0,1328.39,0.0,0.0,0.74,0.0,0.0,0.0
4,2019.0,0.0,2.62,0.0,1328.39,0.0,0.0,0.89,0.0,0.0,0.0
5,2020.0,0.0,0.52,15.09,1328.39,0.0,0.04,0.89,0.0,0.0,0.06
6,2021.0,0.0,0.52,15.15,1328.39,0.0,0.09,0.85,0.0,0.0,0.06
7,2022.0,0.0,0.49,15.32,1328.39,0.0,0.12,0.8,0.0,0.0,0.07
8,2023.0,0.0,0.45,2.38,3127.96,0.0,0.18,0.48,0.0,0.0,0.01
9,2024.0,0.0,0.42,2.39,3121.5,0.0,0.26,0.45,0.0,0.0,0.01
10,2025.0,0.0,0.39,2.74,3131.86,0.0,0.33,0.28,0.15,13.06,0.01
11,2026.0,0.0,0.37,3.61,3193.93,0.0,0.33,0.3,0.0,13.52,0.01
12,2027.0,0.0,0.34,2.87,3438.5,0.0,0.33,0.23,0.0,13.98,0.01
13,2028.0,0.0,0.32,2.89,3500.24,0.0,0.33,0.23,0.0,14.47,0.01
14,2029.0,0.0,0.29,1.35,3972.87,0.0,0.33,0.12,0.0,14.97,0.01
15,2030.0,0.0,0.26,1.92,4072.83,0.0,0.33,0.14,0.0,15.44,0.01
16,2031.0,0.0,0.24,3.06,4141.87,0.0,0.33,0.13,0.0,15.91,0.01
17,2032.0,0.0,0.21,2.74,4471.57,0.0,0.33,0.1,0.0,16.37,0.01
18,2033.0,0.0,0.18,3.14,4643.05,0.05,0.33,0.07,0.0,16.85,0.01
19,2034.0,0.0,0.16,3.05,4662.35,0.11,0.33,0.03,0.0,17.34,0.01
20,2035.0,0.0,0.13,3.55,4696.78,0.17,0.34,0.0,0.0,18.05,0.01
21,2036.0,0.0,0.11,3.01,4783.69,0.22,0.42,0.0,0.0,18.6,0.01
22,2037.0,0.0,0.08,2.95,4789.51,0.27,0.5,0.0,0.0,19.16,0.01
23,2038.0,0.0,0.05,3.24,4818.41,0.33,0.53,0.0,0.0,19.74,0.01
24,2039.0,0.0,0.03,3.49,4819.3,0.39,0.61,0.0,0.0,20.33,0.01
25,2040.0,0.0,0.0,4.02,4852.47,0.46,0.69,0.0,0.0,20.94,0.02
26,2041.0,0.0,0.0,3.26,4771.82,0.58,0.72,0.0,0.0,21.42,0.01
27,2042.0,0.0,0.0,2.79,4728.86,0.7,0.72,0.0,0.0,21.91,0.01
28,2043.0,0.0,0.0,2.5,4696.62,0.83,0.72,0.0,0.0,22.42,0.01
29,2044.0,0.0,0.0,2.37,4675.77,0.95,0.72,0.0,0.0,22.93,0.01
30,2045.0,0.0,0.0,2.62,4784.46,1.05,0.68,0.0,0.0,23.45,0.01
31,2046.0,0.0,0.0,2.49,4764.37,1.18,0.71,0.0,0.0,23.99,0.01
32,2047.0,0.0,0.0,2.52,4693.4,1.31,0.75,0.0,0.0,24.53,0.01
33,2048.0,0.0,0.0,2.84,4611.68,1.46,0.77,0.0,0.0,25.09,0.01
34,2049.0,0.0,0.0,2.79,4574.32,1.62,0.77,0.0,0.0,25.67,0.01
35,2050.0,1.27,0.0,0.0,4541.15,1.77,0.79,0.0,0.0,26.25,0.0
36,2051.0,1.24,0.0,0.0,4437.87,1.9,0.79,0.0,0.0,26.71,0.0
37,2052.0,1.21,0.0,0.0,4337.97,2.04,0.79,0.0,0.0,27.19,0.0
38,2053.0,1.03,0.0,0.0,4526.66,2.13,0.79,0.0,0.0,27.66,0.0
39,2054.0,1.17,0.0,0.0,4562.34,2.22,0.79,0.0,0.0,28.15,0.0
40,2055.0,1.16,0.0,0.0,4496.08,2.31,0.86,0.0,0.0,28.65,0.0
41,2056.0,1.15,0.0,0.0,4428.02,2.41,0.94,0.0,0.0,29.15,0.0
42,2057.0,1.14,0.0,0.0,4358.1,2.52,1.02,0.0,0.0,29.66,0.0
43,2058.0,1.15,0.0,0.0,4305.77,2.61,1.1,0.0,0.0,30.17,0.0
44,2059.0,1.17,0.0,0.0,4256.82,2.7,1.18,0.0,0.0,30.7,0.0
45,2060.0,1.19,0.0,0.0,4225.29,2.79,1.24,0.0,0.0,31.23,0.0
46,2061.0,1.28,0.0,0.0,4262.93,2.82,1.24,0.0,0.0,31.67,0.0
47,2062.0,1.36,0.0,0.0,4311.84,2.85,1.24,0.0,0.0,32.1,0.0
48,2063.0,1.41,0.0,0.0,4323.59,2.88,1.28,0.0,0.0,32.55,0.0
49,2064.0,1.5,0.0,0.0,4403.69,2.92,1.28,0.0,0.0,32.99,0.0
50,2065.0,1.59,0.0,0.0,4372.48,2.97,1.28,0.0,0.0,33.45,0.0
51,2066.0,1.64,0.0,0.0,4561.52,3.0,1.31,0.0,0.0,33.9,0.0
52,2067.0,1.72,0.0,0.0,4930.73,3.02,1.38,0.0,0.0,34.36,0.0
53,2068.0,1.64,0.0,0.0,5346.27,3.02,1.48,0.0,0.0,34.83,0.0
54,2069.0,1.62,0.0,0.0,5544.04,3.07,1.56,0.0,0.0,35.3,0.0
55,2070.0,1.72,0.0,0.0,5438.02,3.19,1.56,0.0,0.0,35.78,0.0
