,y,Amarti-Neshe FPV,Aswan 1 FPV,Aswan 2 FPV,Baro FPV,Birbir FPV,Chemoga Yeda FPV,Dagash FPV,Dal FPV,Finchaa FPV,Genji FPV,High Aswan Dam FPV,Jebel Aulia FPV,Kajbar FPV,Karadobi FPV,Kashm El Girba  FPV,Lake Tana - Beles FPV,Lower Dabus FPV,Lower Dedessa FPV,Merowe FPV,Mograt FPV,Renaissance FPV,Sabaloka FPV,Shereik FPV,Tekeze 1 FPV,Tekeze 2 FPV,Upper Atbara FPV,Upper Mandaya FPV
42,2057.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,2.5856,0.065,0.0,0.0,0.0,8.6109,2.1957,0.0,1.3986,2.9257,0.0,0.0,2.051,0.0
43,2058.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,5.1468,0.065,0.0,0.0,0.0,8.6109,2.1957,0.0,1.3986,2.9257,0.0,0.0,2.051,0.0
44,2059.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,0.0,1.3986,2.9257,0.0,0.0,2.051,0.0
45,2060.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,5.7829,1.3986,2.9257,0.0,0.0,2.051,0.0
46,2061.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,11.2241,1.3986,2.9257,0.0,0.0,2.051,0.0
47,2062.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,17.007,1.3986,2.9257,0.0,0.0,2.051,0.0
48,2063.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1258,2.5264,10.0959,0.065,0.0,0.0,0.0,8.6109,2.1957,17.876,1.3986,2.9257,0.0,0.0,2.051,0.0
49,2064.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1025,2.5264,10.0959,0.0539,0.0,0.0,0.0,8.6109,1.8161,20.5915,1.3986,2.9257,0.0,0.0,2.051,0.0
50,2065.0,0.0,1.9639,1.8937,0.0,0.0,0.0,2.1835,4.5653,0.0,0.0,14.7028,0.1025,2.5264,10.0959,0.0539,0.0,0.0,0.0,8.6109,1.8161,26.3744,1.1478,2.4281,0.0,0.0,2.051,0.0
51,2066.0,0.0,1.9639,1.8937,0.0,0.0,0.0,1.8132,3.7959,0.6785,0.0,14.7028,0.1025,2.072,10.0959,0.0539,0.4043,0.0,0.0,8.6109,1.8161,25.4331,1.1478,2.4281,1.2528,1.7377,1.699,0.0
52,2067.0,0.326,1.9639,1.8937,0.0,1.1759,0.0,1.8132,3.7959,0.3484,0.0,14.7028,0.1025,2.072,9.0831,0.0539,1.3094,0.0,1.435,8.6109,1.8161,31.1628,1.1478,2.4281,1.2528,1.4702,1.699,0.0
53,2068.0,0.3496,1.9639,1.8937,0.0,1.1759,0.7984,1.8132,4.5653,0.3484,0.0,14.7028,0.1025,2.072,7.321,0.0539,1.6241,0.0,1.745,7.0995,1.8161,26.4223,1.1478,2.4281,1.0867,1.1129,2.051,0.0
54,2069.0,0.326,1.9639,1.8937,1.1166,1.4072,0.7984,1.8132,4.5653,0.3484,0.5216,14.7028,0.0828,2.072,8.3338,0.044,1.8279,0.5992,1.745,7.0995,2.1957,31.6644,1.1478,2.4281,1.0867,1.1129,2.051,0.0
55,2070.0,0.2628,1.9639,1.8937,1.4798,2.0661,0.7984,1.8132,4.5653,0.3484,0.5216,14.7028,0.1025,2.072,8.0919,0.0539,1.6287,0.5992,1.435,7.0995,1.8161,37.0105,1.1478,2.4281,1.3213,1.1129,2.051,4.6332
