,y,Coal power plant - Air cooling (new),Oil fired gas turbine (SCGT) - MDT cooling (new)
5,2025.0,0.0,0.0003002747587540841
6,2046.0,0.029576419387903067,0.0
7,2048.0,0.5785733902222875,0.0
8,2049.0,1.43039594259875,0.0
9,2050.0,0.23638669695569048,0.0
10,2054.0,0.21762380838994763,0.0
11,2055.0,0.19514368127315931,0.0
