,y,Solar PV (utility),Solar PV (roof top),Solar PV with storage,Solar FPV
8,2023.0,0.007328,0.004,0.0,0.0
9,2024.0,0.00687,0.004,0.0,0.0
10,2025.0,0.006412,0.004,0.0,0.0
11,2026.0,0.005954,0.004,0.0,0.0
12,2027.0,0.005496,0.004,0.0,0.0
13,2028.0,0.005038,0.004,0.0,0.0
14,2029.0,0.00458,0.004,0.0,0.0
15,2030.0,0.004122,0.004,0.0,0.0
16,2031.0,0.003664,0.004,0.0,0.0
17,2032.0,0.003206,0.2583037355669144,0.0,0.0
18,2033.0,0.002748,0.8933065235936726,0.0,0.0
19,2034.0,0.00229,1.4482546755681742,0.0,0.0
20,2035.0,0.001832,2.423061649759461,0.0,0.0
21,2036.0,0.001374,3.0904794911460827,0.0,0.0
22,2037.0,0.000916,3.869148377090743,0.0,0.0
23,2038.0,0.000458,4.766956602960539,0.0,0.0
24,2039.0,0.0,5.792483417498963,0.0,0.0
25,2040.0,0.0,7.190439686275595,0.0,0.0
26,2041.0,0.0,8.306908873508247,0.0,0.0
27,2042.0,0.0,9.530957994867013,0.0,0.0
28,2043.0,0.0,11.847620717267688,0.0,0.0
29,2044.0,0.0,14.310683730283795,0.0,0.0
30,2045.0,0.0,15.991250212965426,0.0,0.0
31,2046.0,0.0,18.991250212965426,0.0,0.0
32,2047.0,0.0,21.991250212965426,0.0,0.0
33,2048.0,0.0,24.991250212965426,0.5,0.0
34,2049.0,0.0,27.991250212965426,1.0,0.0
35,2050.0,0.0,30.991250212965426,1.5,0.0
36,2051.0,0.0,33.8709368012715,1.5,0.0
37,2052.0,0.0,36.61663306570458,1.5,0.0
38,2053.0,0.0,38.98163027767782,1.9790654042033224,0.0
39,2054.0,0.0,41.42668212570332,2.4790654042033227,0.0
40,2055.0,0.0,43.45087515151204,2.9790654042033227,0.0
41,2056.0,0.0,45.78145731012542,3.4790654042033227,0.0
42,2057.0,0.0,48.00178842418076,3.9790654042033227,0.0
43,2058.0,0.0,50.103980198310964,4.479065404203323,0.0
44,2059.0,0.0,52.07845338377254,4.979065404203323,0.0
45,2060.0,0.0,53.6804971149959,5.479065404203323,2.182097971268778
46,2061.0,0.0,55.56402792776325,5.979065404203323,2.3831239848293486
47,2062.0,0.0,57.33997880640449,6.479065404203323,2.888964623354597
48,2063.0,0.0,58.02331608400381,6.979065404203323,4.090433398696872
49,2064.0,0.0,58.5602530709877,7.479065404203323,5.718809527031924
50,2065.0,0.0,59.87968658830607,7.979065404203323,7.1870154177438375
51,2066.0,1.5269284215087162,59.87968658830607,8.479065404203322,9.006433398696899
52,2067.0,3.36817095043431,59.87968658830607,8.979065404203322,10.006433398696899
53,2068.0,5.2647180432967176,59.87968658830607,8.979065404203322,10.412000000000038
54,2069.0,5.2647180432967176,59.87968658830607,8.979065404203322,11.086006120442146
55,2070.0,6.065672976794383,59.87968658830607,8.979065404203322,12.553006120442168
