,y,Solar PV (utility),Solar PV (roof top),Solar PV with storage,Solar FPV
3,2032.0,0.0,0.2543037355669144,0.0,0.0
4,2033.0,0.0,0.6350027880267581,0.0,0.0
5,2034.0,0.0,0.5549481519745018,0.0,0.0
6,2035.0,0.0,0.9758069741912868,0.0,0.0
7,2036.0,0.0,0.6694178413866217,0.0,0.0
8,2037.0,0.0,0.7796688859446603,0.0,0.0
9,2038.0,0.0,0.8978082258697961,0.0,0.0
10,2039.0,0.0,1.0255268145384246,0.0,0.0
11,2040.0,0.0,1.397956268776632,0.0,0.0
12,2041.0,0.0,1.1164691872326515,0.0,0.0
13,2042.0,0.0,1.2240491213587665,0.0,0.0
14,2043.0,0.0,2.3166627224006757,0.0,0.0
15,2044.0,0.0,2.4630630130161073,0.0,0.0
16,2045.0,0.0,1.6805664826816298,0.0,0.0
17,2046.0,0.0,3.0,0.0,0.0
18,2047.0,0.0,3.0,0.0,0.0
19,2048.0,0.0,3.0,0.5,0.0
20,2049.0,0.0,3.0,0.5,0.0
21,2050.0,0.0,3.0,0.5,0.0
22,2051.0,0.0,2.879686588306071,0.0,0.0
23,2052.0,0.0,3.0,0.0,0.0
24,2053.0,0.0,3.0,0.4790654042033224,0.0
25,2054.0,0.0,3.0,0.5,0.0
26,2055.0,0.0,3.0,0.5,0.0
27,2056.0,0.0,3.0,0.5,0.0
28,2057.0,0.0,3.0,0.5,0.0
29,2058.0,0.0,3.0,0.5,0.0
30,2059.0,0.0,3.0,0.5,0.0
31,2060.0,0.0,3.0,0.5,2.182097971268778
32,2061.0,0.0,3.0,0.5,0.20102601356057087
33,2062.0,0.0,3.0,0.5,0.5058406385252485
34,2063.0,0.0,3.0,0.5,1.2014687753422753
35,2064.0,0.0,3.0,0.5,1.6283761283350522
36,2065.0,0.0,3.0,0.5,1.4682058907119133
37,2066.0,1.5269284215087162,3.0,0.5,1.8194179809530597
38,2067.0,1.8412425289255938,3.0,0.5,1.0
39,2068.0,1.8965470928624077,3.0,0.5,0.4055666013031398
40,2069.0,0.0,3.0,0.5,0.6740061204421077
41,2070.0,0.8009549334976661,3.0,0.5,1.4670000000000223
