,y,Solar PV (roof top),Solar PV with storage
0,2050.0,0.11429104296059667,0.0
1,2051.0,0.11831666755281692,0.0
2,2052.0,0.36082176508686603,0.0
3,2053.0,0.6117237045305888,0.0
4,2054.0,0.8712565689914471,0.0
5,2055.0,1.1396746499449928,0.0
6,2056.0,1.4240076589237178,0.0
7,2057.0,1.6549332673881518,0.05018143494795679
8,2058.0,1.9714418015095732,0.05018143494795679
9,2059.0,2.2986945754889145,0.05018143494795679
10,2060.0,2.637048050193352,0.05018143494795679
11,2061.0,2.8769366481021064,0.05018143494795679
12,2062.0,3.122200767163259,0.05018143494795679
13,2063.0,3.3708789500969423,0.05018143494795679
14,2064.0,3.598859022047494,0.05018143494795679
15,2065.0,3.8319933356857145,0.05018143494795679
16,2066.0,4.075784150573061,0.05018143494795679
17,2067.0,4.350006829921169,0.05018143494795679
18,2068.0,4.63045251062769,0.05018143494795679
19,2069.0,4.917291026129249,0.05018143494795679
20,2070.0,5.210685095498226,0.05018143494795679
