,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Solar FPV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
44,2059.0,0.0,0.0,8.98,4.98,0.0,0.0,31.87,0.0,0.0,0.0,10.72,0.0,0.0,0.0
45,2060.0,0.0,0.0,8.95,4.67,0.0,0.0,34.05,0.0,0.0,0.0,10.72,0.0,0.0,0.0
46,2061.0,0.0,0.0,8.92,4.52,0.0,0.0,35.53,0.0,0.0,0.0,10.72,0.0,0.0,0.0
47,2062.0,0.0,0.0,8.9,4.41,0.0,0.0,37.01,0.0,0.0,0.0,10.72,0.0,0.0,0.0
48,2063.0,0.0,0.0,9.1,4.38,0.0,0.0,38.24,0.0,0.0,0.0,10.72,0.0,0.0,0.0
49,2064.0,0.0,0.0,9.32,4.36,0.0,0.0,39.8,0.0,0.0,0.0,10.38,0.0,0.0,0.0
50,2065.0,0.0,0.0,9.54,4.33,0.0,0.0,40.92,0.0,0.0,0.0,10.55,0.0,0.0,0.0
51,2066.0,0.0,0.0,9.77,4.3,0.0,0.0,42.05,0.0,0.0,0.0,10.72,0.0,0.0,0.0
52,2067.0,0.0,0.0,10.02,4.39,0.0,0.0,44.18,0.0,0.0,0.0,9.73,0.0,0.0,0.0
53,2068.0,0.0,0.0,10.28,4.25,0.0,0.0,45.61,0.0,0.0,0.0,9.73,0.0,0.0,0.0
54,2069.0,0.0,0.0,10.54,4.48,0.0,0.0,46.96,0.0,0.0,0.0,9.48,0.0,0.0,0.0
55,2070.0,0.0,0.0,10.83,4.21,0.0,0.0,48.34,0.0,0.0,0.0,9.73,0.0,0.0,0.0
