,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,2.92,30.798,2.843,0.0,0.0,0.01,0.791,0.832,0.0,0.0,0.0,0.0
1,2016.0,0.0,4.442,31.948,2.843,0.0,0.0,0.04,0.991,1.082,0.0,0.0,0.0,0.0
2,2017.0,0.0,4.442,33.028,2.843,0.0,0.0,0.04,0.991,1.082,0.0,0.0,0.0,0.0
3,2018.0,0.0,4.442,49.378,2.875,0.0,0.0,0.09,1.331,1.082,0.0,0.0,0.0,0.0
4,2019.0,0.0,4.442,49.378,2.875,0.0,0.0,0.09,1.331,1.082,0.0,0.0,0.0,0.0
5,2020.0,0.0,4.442,49.378,2.875,0.0,0.0,0.19,1.331,1.082,0.0,0.0,0.0,0.0
6,2021.0,0.0,4.364,47.979,2.875,0.0,0.8,0.64,1.553,1.24,0.0,0.0,0.0,0.0
7,2022.0,0.0,4.285,46.578,2.875,0.0,1.197,0.99,2.026,1.399,0.0,0.0,0.0,0.0
8,2023.0,0.0,4.206,45.179,3.625,0.0,1.197,0.99,2.248,1.457,0.0,0.0,0.0,0.0
9,2024.0,0.0,4.128,43.778,3.625,0.0,1.197,0.99,2.471,1.516,0.0,0.0,0.0,0.0
10,2025.0,3.0,4.049,42.379,3.625,0.0,1.197,0.99,2.693,1.366,0.0,0.0,0.0,0.0
11,2026.0,6.0,3.972,40.98,3.625,0.0,1.197,0.99,2.916,1.424,0.0,0.0,0.0,0.0
12,2027.0,6.0,3.893,39.578,3.625,0.0,1.197,0.99,3.138,1.483,0.0,0.0,0.0,0.0
13,2028.0,6.0,3.814,38.178,3.625,0.0,1.197,1.24,3.361,1.541,0.0,0.0,0.0,0.0
14,2029.0,6.0,3.736,36.778,3.625,0.0,1.197,1.49,3.583,1.6,0.0,0.0,0.0,0.0
15,2030.0,6.0,3.656,35.378,3.625,0.0,1.197,1.74,3.806,1.658,0.0,0.0,0.0,0.0
16,2031.0,6.0,3.578,33.978,4.375,0.0,1.197,2.861,4.278,1.616,0.0,0.0,0.0,0.0
17,2032.0,6.0,3.5,32.578,4.625,0.0,1.197,3.74,4.75,1.575,0.0,0.0,0.0,0.0
18,2033.0,6.0,3.421,31.179,4.625,0.0,1.197,4.34,5.223,1.533,0.0,0.0,0.0,0.0
19,2034.0,6.0,3.343,29.779,4.625,0.0,1.197,4.94,5.695,1.492,0.0,0.0,0.0,0.0
20,2035.0,6.0,3.264,28.379,4.625,0.0,1.197,5.54,6.168,1.45,0.0,0.0,0.0,0.0
21,2036.0,6.0,3.185,26.98,4.625,0.0,1.197,6.14,6.64,1.45,0.0,0.0,0.0,0.0
22,2037.0,6.0,3.107,25.579,4.625,0.0,1.197,6.74,7.113,1.45,0.0,0.0,0.0,0.0
23,2038.0,6.0,3.029,24.179,4.625,0.302,1.197,7.34,7.585,1.45,0.0,0.0,0.0,0.0
24,2039.0,6.0,2.951,22.779,4.625,0.802,1.197,7.94,8.058,1.45,0.0,0.0,0.0,0.0
25,2040.0,6.0,1.522,20.783,4.625,1.302,1.197,8.53,8.29,1.45,0.0,0.0,0.0,0.0
26,2041.0,6.0,0.0,20.133,5.375,1.8,1.197,9.35,8.84,1.55,0.0,0.0,0.0,0.0
27,2042.0,6.0,0.0,19.803,5.375,2.3,1.197,10.2,9.59,1.65,0.0,0.0,0.0,0.0
28,2043.0,6.0,0.0,18.638,5.375,2.5,1.197,11.0,10.75,1.7,0.0,0.0,0.0,0.0
29,2044.0,6.0,0.0,19.567,5.375,2.5,1.197,11.85,12.25,1.7,0.0,0.0,0.0,0.0
30,2045.0,6.0,0.0,19.823,5.375,2.5,1.197,12.6,13.75,1.7,0.0,0.0,0.0,0.0
31,2046.0,6.0,0.0,21.039,5.375,2.5,0.397,13.2,15.0,1.7,0.0,0.0,0.0,0.0
32,2047.0,6.0,0.0,22.44,5.375,2.5,0.0,13.8,16.0,1.7,0.0,0.0,0.0,0.0
33,2048.0,6.0,0.0,15.556,5.375,2.5,1.5,14.65,17.25,1.7,0.0,0.0,0.0,0.0
34,2049.0,6.0,0.0,16.408,5.375,2.5,2.471,15.5,18.5,1.7,0.0,0.0,0.0,0.0
35,2050.0,6.0,0.0,16.501,5.375,2.5,3.971,16.35,19.75,1.7,0.0,0.0,0.0,0.0
36,2051.0,6.0,0.0,16.501,5.375,2.993,3.971,17.2,21.0,1.8,0.0,0.0,0.0,0.0
37,2052.0,6.0,0.0,16.501,5.375,3.33,3.971,18.05,22.25,1.9,0.0,0.0,0.0,0.0
38,2053.0,6.0,0.0,16.501,5.375,3.5,4.368,18.65,23.5,1.95,0.0,0.0,0.0,0.0
39,2054.0,6.0,0.0,16.501,5.375,3.5,5.347,19.25,24.75,1.95,0.0,0.0,0.0,0.0
40,2055.0,3.0,0.0,19.167,5.375,3.5,5.347,19.85,26.0,1.95,0.0,0.0,0.0,0.0
41,2056.0,0.0,0.0,23.482,5.375,3.5,5.347,20.2,27.0,1.7,0.0,0.0,0.0,0.0
42,2057.0,0.0,0.0,24.241,5.375,3.5,5.698,20.55,28.0,1.7,0.0,0.0,0.0,0.0
43,2058.0,0.0,0.0,24.809,5.375,3.5,6.545,20.9,29.0,1.7,0.0,0.0,0.0,0.0
44,2059.0,0.0,0.0,25.325,5.375,3.5,7.424,21.25,30.0,1.7,0.0,0.0,0.0,0.0
45,2060.0,0.0,0.0,25.325,5.375,3.5,9.242,21.6,31.0,1.7,0.0,0.0,0.0,0.0
46,2061.0,0.0,0.0,25.325,5.375,3.5,10.487,22.2,32.5,1.6,0.0,0.0,0.0,0.0
47,2062.0,0.0,0.0,25.381,5.375,3.5,11.805,22.8,34.0,1.5,0.0,0.0,0.0,0.0
48,2063.0,0.0,0.0,25.403,5.375,3.5,13.163,23.4,35.5,1.5,0.0,0.0,0.0,0.0
49,2064.0,0.0,0.0,25.411,5.375,3.5,14.608,24.0,37.0,1.5,0.0,0.0,0.0,0.0
50,2065.0,0.0,0.0,25.411,5.375,3.5,16.138,24.6,38.5,1.5,0.0,0.0,0.0,0.0
51,2066.0,0.0,0.0,25.411,5.375,3.5,18.115,24.95,39.75,1.5,0.0,0.0,0.0,0.0
52,2067.0,0.574,0.0,25.411,5.375,3.5,19.2,25.3,41.0,1.5,0.0,0.0,0.0,0.0
53,2068.0,2.119,0.0,25.411,5.375,3.5,19.6,25.65,41.5,1.5,0.0,0.0,0.0,0.0
54,2069.0,3.749,0.0,25.411,5.375,3.5,20.0,26.0,42.0,1.5,0.0,0.0,0.0,0.0
55,2070.0,4.5,0.0,26.354,5.375,3.5,20.4,26.35,42.5,1.5,0.0,0.0,0.0,0.0
