,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Geothermal,Biomass,Coal Production,Crude Oil production,Crude oil Refinery,Natural gas extraction,Uranium extraction,Transmission & Distribution,Backstop,Biofuel and Biomass production,Biomass exports,Coal exports,Crude oil exports,HFO exports,LFO exports
0,2015.0,0.0,17.27,0.0,2216.97,0.0,0.0,0.0,0.0,0.0,126.0,0.0,12.28,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,18.53,0.0,2216.97,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2017.0,0.0,17.25,0.0,2678.2,0.0,0.0,0.0,0.0,0.0,126.0,0.0,12.49,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2018.0,0.0,16.99,0.0,2678.2,0.0,0.0,0.0,0.0,0.0,126.0,0.0,24.32,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2019.0,0.0,16.99,0.0,2678.2,0.0,0.0,0.0,0.0,0.0,126.0,0.0,19.95,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2020.0,0.0,16.99,0.0,2678.2,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2021.0,0.0,51.63,9.15,2678.2,0.0,0.0,0.0,0.0,0.0,119.7,0.0,0.0,9.56,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2022.0,0.0,55.59,10.05,2678.2,0.0,0.0,0.0,0.0,0.0,113.4,0.0,0.0,10.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2023.0,0.0,16.82,10.05,5811.52,0.0,0.0,0.0,0.0,0.0,107.1,0.0,0.0,10.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2024.0,0.0,13.59,10.05,5811.52,0.0,0.0,0.0,0.0,0.05,100.8,0.0,0.0,10.47,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2025.0,0.0,15.21,10.05,5958.2,0.0,0.0,0.0,0.0,0.1,63.0,0.0,0.0,10.81,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2026.0,0.0,11.9,10.05,5958.2,0.0,0.0,0.0,0.0,0.15,56.7,0.0,0.0,11.14,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2027.0,0.0,11.05,8.2,5958.2,0.0,0.0,0.0,0.0,0.2,50.4,0.0,0.0,11.5,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2028.0,0.0,10.19,7.16,5958.2,0.0,0.0,0.0,0.0,0.2,44.1,0.0,0.0,11.87,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2029.0,0.0,9.35,6.22,5958.2,0.0,0.0,0.0,0.0,0.2,37.8,0.0,0.0,12.25,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2030.0,0.0,8.5,4.73,5958.2,0.0,0.0,0.01,0.0,0.2,31.5,0.0,0.0,12.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2031.0,0.0,7.65,0.0,5958.2,0.0,0.0,0.06,0.0,0.2,25.2,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2032.0,0.0,6.8,0.0,5958.2,0.0,0.0,0.13,0.0,0.2,18.9,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2033.0,0.0,5.95,4.01,6787.31,0.0,0.0,0.2,0.0,0.2,12.6,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2034.0,0.0,5.1,4.02,6787.31,0.0,0.0,0.28,0.0,0.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2035.0,0.0,4.25,4.05,6787.31,0.0,0.0,0.28,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2036.0,0.0,3.4,4.05,6787.31,0.0,0.0,0.35,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2037.0,0.0,2.55,4.3,6787.31,0.0,0.0,0.43,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2038.0,0.0,1.69,4.54,6787.31,0.0,0.0,0.51,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2039.0,0.0,0.86,4.87,6787.31,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2040.0,825.07,0.0,2.75,6787.31,0.0,0.0,0.69,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2041.0,837.02,0.0,2.1,6787.31,0.0,0.0,0.77,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2042.0,1569.98,0.0,1.33,6787.31,0.0,0.0,0.86,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2043.0,1620.37,0.0,1.06,6787.31,0.0,0.0,0.94,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2044.0,1620.37,0.0,1.33,6787.31,0.0,0.0,0.99,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2045.0,1620.37,0.0,1.06,6787.31,0.0,0.0,1.08,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2046.0,1620.37,0.0,1.09,6787.31,0.0,0.0,1.12,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2047.0,1620.37,0.0,1.48,6787.31,0.0,0.0,1.19,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2048.0,3669.07,0.0,1.41,6787.31,0.0,0.0,1.33,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
