,y,Medium hydropower plant (Run-of river),Large hydropower plant (Dam)
0,2015.0,0.06890147070153857,0.0434928679617151
1,2017.0,0.018939528446627076,0.03365348007108059
2,2018.0,0.02066900252818391,0.07255222550431971
3,2019.0,0.014165217964347897,0.07905601006815557
