"TECHNOLOGY","2015.0","2016.0","2017.0","2018.0","2019.0","2020.0","2021.0","2022.0","2023.0","2024.0","2025.0","2026.0","2027.0","2028.0","2029.0","2030.0","2031.0","2032.0","2033.0","2034.0","2035.0","2036.0","2037.0","2038.0","2039.0","2040.0","2041.0","2042.0","2043.0","2044.0","2045.0","2046.0","2047.0","2048.0","2049.0","2050.0","2051.0","2052.0","2053.0","2054.0","2055.0","2056.0","2057.0","2058.0","2059.0","2060.0","2061.0","2062.0","2063.0","2064.0","2065.0","2066.0","2067.0","2068.0","2069.0","2070.0"
"ETHYDAES03","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189","0.189"
"ETHYDAWS03","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265","0.265"
"ETHYDBRS03","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645","0.645"
"ETHYDBAS03","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935","0.935"
"ETHYDBBS03","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467","0.467"
"ETHYDCYS03","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28","0.28"
"ETHYDGBS03","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372","0.372"
"ETHYDGJS03","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216","0.216"
"ETHYDKRS03","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6","1.6"
"ETHYDLDS03","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25","0.25"
"ETHYDLSS03","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55","0.55"
"ETHYDRNS03","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4","6.4"
"ETHYDTMS03","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0","1.0"
"ETHYDT2S03","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38","0.38"
"ETHYDUDS03","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326","0.326"
"ETHYDUMS03","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7","1.7"
"SSHYDJBS03","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12","0.12"
"SSHYDWAS02","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104","0.0104"
"SDHYDDGS03","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312","0.312"
