r,t,y,SalvageValue
REGION,ETEL00TDTX,2065, 9.6104096124744524e+02
REGION,ETEL00TDTX,2066, 1.4234769481527364e+03
REGION,ETEL00TDTX,2067, 1.4553420915937704e+03
REGION,ETEL00TDTX,2068, 1.7189266314930189e+03
REGION,ETEL00TDTX,2069, 1.7562539137078934e+03
REGION,ETEL00TDTX,2070, 1.5617593651609682e+03
REGION,ETSOU1P03X,2070, 8.8311738908265761e+02
REGION,ETSOV1F01X,2052, 4.2285464918116503e+02
REGION,ETSOV1F01X,2053, 7.9381350050827791e+02
REGION,ETSOV1F01X,2054, 1.1181767982066121e+03
REGION,ETSOV1F01X,2055, 1.4007099966245669e+03
REGION,ETSOV1F01X,2056, 1.6456971910854450e+03
REGION,ETSOV1F01X,2057, 1.8569892537899789e+03
REGION,ETSOV1F01X,2058, 2.0380471959103020e+03
REGION,ETSOV1F01X,2059, 2.1919812260232598e+03
REGION,ETSOV1F01X,2060, 2.3215859290023423e+03
REGION,ETSOV1F01X,2061, 2.4293719479424408e+03
REGION,ETSOV1F01X,2062, 2.5175945141950378e+03
REGION,ETSOV1F01X,2063, 2.5882791367504979e+03
REGION,ETSOV1F01X,2064, 2.6432447316644848e+03
REGION,ETSOV1F01X,2065, 2.6841244446659821e+03
REGION,ETSOV1F01X,2066, 2.7123843952162320e+03
REGION,ETSOV1F01X,2067, 2.7293405478489271e+03
REGION,ETSOV1F01X,2068, 2.7361738963763460e+03
REGION,ETSOV1F01X,2069, 2.7339441282805828e+03
REGION,ETSOV1F01X,2070, 2.7236019201305039e+03
REGION,ETSOV2F01X,2053, 1.1422496514114980e+02
REGION,ETSOV2F01X,2054, 2.7903465745485050e+02
REGION,ETSOV2F01X,2055, 350.33640416623
REGION,ETSOV2F01X,2056, 412.676774080649
REGION,ETSOV2F01X,2057, 4.6701524495785651e+02
REGION,ETSOV2F01X,2058, 514.210646420845
REGION,ETSOV2F01X,2059, 555.031687347525
REGION,ETSOV2F01X,2060, 590.16638259518
REGION,ETSOV2F01X,2061, 620.23049412852
REGION,ETSOV2F01X,2062, 645.775089592215
REGION,ETSOV2F01X,2063, 667.29331059605
REGION,ETSOV2F01X,2064, 685.226433334835
REGION,ETSOV2F01X,2065, 699.969295527325
REGION,ETSOV2F01X,2066, 711.87515592362
REGION,ETSOV2F01X,2067, 721.26004570455
REGION,ETSOV2F01X,2068, 728.406664894425
REGION,ETSOV2F01X,2069, 733.56787135493
REGION,ETSOV2F01X,2070, 736.969804954985
REGION,SDNG00ILGX,2057, 8.4168427707804589e+00
REGION,SDNG00ILGX,2058, 3.5331678066191657e+01
REGION,SDNG00ILGX,2059, 4.1442294577258734e+00
REGION,SDNG00ILGX,2060, 3.7231913898605025e+00
REGION,SDNG00ILGX,2068, 7.6968281212673077e+01
REGION,SDNG00ILGX,2069, 1.7824645247492644e+01
REGION,SDNG00ILGX,2070, 2.1334433458168714e+01
REGION,SDCOSCP04N,2045, 2.8352750902868712e+02
REGION,SDCOSCP04N,2046, 5.9028126093286483e+02
REGION,SDCOSCP04N,2047, 3.1505624663059012e+02
REGION,SDCOSCP04N,2048, 1.9895660663178791e+01
REGION,SDCOSCP04N,2049, 2.4350908509301345e+02
REGION,SDCOSCP04N,2050, 3.3219427478003661e+02
REGION,SDCOSCP04N,2051, 5.9919601626509007e+02
REGION,SDCOSCP04N,2059, 2.2892064768707948e+02
REGION,SDCOSCP04N,2067, 3.5387947484754463e+03
REGION,SDCOSCP04N,2068, 3.9826449120666648e+03
REGION,SDCOSCP04N,2069, 1.5706178609721426e+03
REGION,SDCOSCP04N,2070, 1.6646675567363611e+03
REGION,SDNGCCP02N,2051, 4.1521953770095183e+02
REGION,SDNGCCP02N,2052, 5.0496535096457514e+01
REGION,SDNGCCP02N,2053, 1.4621751818817145e+02
REGION,SDNGCCP02N,2054, 1.4136462484657238e+02
REGION,SDNGCCP02N,2057, 6.3143773248647221e+01
REGION,SDNGCCP02N,2058, 1.9644442002645323e+02
REGION,SDNGCCP02N,2059, 1.0419587585296968e+02
REGION,SDNGCCP02N,2069, 1.6884447839177543e+02
REGION,SDNGCCP02N,2070, 3.6033664761090682e+02
REGION,SDNGGCP04N,2068, 6.7514017566491850e+02
REGION,SDNGGCP04N,2069, 9.4477145777821661e+01
REGION,SDNGGCP04N,2070, 5.2018780118114222e+01
REGION,SDGOCVP02N,2049, 1.0870404867868832e+02
REGION,SDGOCVP02N,2050, 1.3804830621915002e+02
REGION,SDGOCVP02N,2051, 1.6447811748622132e+02
REGION,SDGOCVP02N,2052, 1.8826753694047159e+02
REGION,SDEL00T00X,2016, 5.1934428867293754e+01
REGION,SDEL00T00X,2021, 3.7003370670603104e+01
REGION,SDEL00T00X,2022, 4.7227412083792210e+01
REGION,SDEL00T00X,2023, 5.2429564683153423e+01
REGION,SDEL00T00X,2024, 5.4955088752170830e+01
REGION,SDEL00T00X,2025, 5.9233975114117690e+01
REGION,SDEL00T00X,2026, 6.6379226366595219e+01
REGION,SDEL00T00X,2027, 6.8650294775571524e+01
REGION,SDEL00T00X,2028, 73.7272511842109
REGION,SDEL00T00X,2029, 7.9123178974917082e+01
REGION,SDEL00T00X,2030, 4.7338647584040970e+01
REGION,SDEL00T00X,2044, 4.2714887793692276e+00
REGION,SDEL00T00X,2045, 8.5242414372439413e+01
REGION,SDEL00T00X,2046, 9.1564306904088227e+01
REGION,SDEL00T00X,2047, 9.8758202741206233e+01
REGION,SDEL00T00X,2048, 6.0703605376110119e+01
REGION,SDEL00T00X,2049, 9.0934009590070545e+01
REGION,SDEL00T00X,2050, 1.3645270632057833e+02
REGION,SDEL00T00X,2051, 1.5666782942344872e+02
REGION,SDEL00T00X,2052, 9.3964036140094549e+01
REGION,SDEL00T00X,2053, 9.7573559514295169e+01
REGION,SDEL00T00X,2054, 7.6959009701697184e+01
REGION,SDEL00T00X,2055, 6.0854157358004983e+01
REGION,SDEL00T00X,2056, 6.6708070171294793e+01
REGION,SDEL00T00X,2057, 8.1762755094894828e+01
REGION,SDEL00T00X,2058, 1.0274374468486862e+02
REGION,SDEL00T00X,2059, 1.0412167256515040e+02
REGION,SDEL00T00X,2060, 1.1615315680458869e+02
REGION,SDEL00T00X,2061, 6.5167152352043274e+01
REGION,SDEL00T00X,2062, 7.3827964774933079e+01
REGION,SDEL00T00X,2063, 8.2899410948843638e+01
REGION,SDEL00T00X,2064, 9.0441540203920340e+01
REGION,SDEL00T00X,2065, 6.3224274799730580e+01
REGION,SDEL00T00X,2066, 7.0372549868271008e+01
REGION,SDEL00T00X,2067, 7.8061581291695958e+01
REGION,SDEL00T00X,2068, 1.3224080997762113e+02
REGION,SDEL00T00X,2069, 1.1829698677827398e+02
REGION,SDEL00T00X,2070, 1.1018041306504527e+02
REGION,SDEL00TDTX,2016, 338.199798869599
REGION,SDEL00TDTX,2021, 2.4096797738892261e+02
REGION,SDEL00TDTX,2022, 3.0754749529305542e+02
REGION,SDEL00TDTX,2023, 3.4142419806955525e+02
REGION,SDEL00TDTX,2024, 357.870549191877
REGION,SDEL00TDTX,2025, 3.8573489164040041e+02
REGION,SDEL00TDTX,2026, 4.3226515931715119e+02
REGION,SDEL00TDTX,2027, 4.4705448123850982e+02
REGION,SDEL00TDTX,2028, 4.8011589956096191e+02
REGION,SDEL00TDTX,2029, 5.1525447700131633e+02
REGION,SDEL00TDTX,2030, 3.0827186696577189e+02
REGION,SDEL00TDTX,2044, 2.7816168985435358e+01
REGION,SDEL00TDTX,2045, 5.5510327321049749e+02
REGION,SDEL00TDTX,2046, 5.9627178378171936e+02
REGION,SDEL00TDTX,2047, 6.4311882765909422e+02
REGION,SDEL00TDTX,2048, 3.9530520443417890e+02
REGION,SDEL00TDTX,2049, 5.9216725313599341e+02
REGION,SDEL00TDTX,2050, 8.8858750042021848e+02
REGION,SDEL00TDTX,2051, 1.0202294897441728e+03
REGION,SDEL00TDTX,2052, 6.1189895205852463e+02
REGION,SDEL00TDTX,2053, 6.3540436605349646e+02
REGION,SDEL00TDTX,2054, 5.0116128810948788e+02
REGION,SDEL00TDTX,2055, 396.285607189698
REGION,SDEL00TDTX,2056, 4.3440660819219164e+02
REGION,SDEL00TDTX,2057, 5.3244354132891715e+02
REGION,SDEL00TDTX,2058, 6.6907289518209245e+02
REGION,SDEL00TDTX,2059, 6.7804603704138037e+02
REGION,SDEL00TDTX,2060, 7.5639572166801543e+02
REGION,SDEL00TDTX,2061, 4.2437206691937638e+02
REGION,SDEL00TDTX,2062, 4.8077175198229247e+02
REGION,SDEL00TDTX,2063, 5.3984550653234123e+02
REGION,SDEL00TDTX,2064, 5.8896026550875933e+02
REGION,SDEL00TDTX,2065, 4.1171994183966927e+02
REGION,SDEL00TDTX,2066, 4.5826990077230619e+02
REGION,SDEL00TDTX,2067, 5.0834129471844409e+02
REGION,SDEL00TDTX,2068, 8.6115940064603683e+02
REGION,SDEL00TDTX,2069, 7.7035645992679565e+02
REGION,SDEL00TDTX,2070, 7.1750088716247012e+02
REGION,SDSOU1P03X,2060, 1.0271040690962682e+03
REGION,SDSOU1P03X,2061, 3.1741368476039526e+02
REGION,SDSOU1P03X,2062, 4.8475387807741646e+02
REGION,SDSOU1P03X,2063, 6.5019022697400624e+02
REGION,SDSOU1P03X,2064, 8.0293652273384987e+02
REGION,SDSOU1P03X,2065, 6.4839658389294311e+02
REGION,SDSOU1P03X,2066, 2.5503999564037767e+03
REGION,SDSOU1P03X,2068, 2.5256358447949742e+03
REGION,SDSOU1P03X,2069, 2.5061193615451680e+03
REGION,SDSOU1P03X,2070, 2.4824984749474288e+03
REGION,SDSOV1F01X,2052, 2.6745387876174919e+02
REGION,SDSOV1F01X,2053, 5.3807137453694543e+02
REGION,SDSOV1F01X,2054, 1.0337834382991734e+03
REGION,SDSOV1F01X,2055, 6.3842673307223185e+02
REGION,SDSOV1F01X,2056, 1.6456971910854450e+03
REGION,SDSOV1F01X,2057, 1.8569892537899789e+03
REGION,SDSOV1F01X,2058, 1.8710623297370666e+03
REGION,SDSOV1F01X,2059, 2.1919812260232598e+03
REGION,SDSOV1F01X,2060, 2.3215859290023423e+03
REGION,SDSOV1F01X,2061, 2.4293719479424408e+03
REGION,SDSOV1F01X,2062, 2.5175945141950378e+03
REGION,SDSOV1F01X,2063, 2.5882791367504979e+03
REGION,SDSOV1F01X,2064, 2.6432447316644848e+03
REGION,SDSOV1F01X,2065, 2.6841244446659821e+03
REGION,SDSOV1F01X,2066, 2.7123843952162320e+03
REGION,SDSOV1F01X,2067, 2.7293405478489271e+03
REGION,SDSOV1F01X,2068, 2.7361738963763460e+03
REGION,SDSOV1F01X,2069, 2.7339441282805828e+03
REGION,SDSOV1F01X,2070, 2.7236019201305039e+03
REGION,SDSOV2F01X,2052, 1.0513396984966650e+02
REGION,SDSOV2F01X,2053, 1.9769965148548650e+02
REGION,SDSOV2F01X,2054, 2.7903465745485050e+02
REGION,SDSOV2F01X,2055, 350.33640416623
REGION,SDSOV2F01X,2056, 412.676774080649
REGION,SDSOV2F01X,2057, 4.6701524495785651e+02
REGION,SDSOV2F01X,2058, 514.210646420845
REGION,SDSOV2F01X,2059, 555.031687347525
REGION,SDSOV2F01X,2060, 590.16638259518
REGION,SDSOV2F01X,2061, 620.23049412852
REGION,SDSOV2F01X,2062, 645.775089592215
REGION,SDSOV2F01X,2063, 667.29331059605
REGION,SDSOV2F01X,2064, 685.226433334835
REGION,SDSOV2F01X,2065, 699.969295527325
REGION,SDSOV2F01X,2066, 711.87515592362
REGION,SDSOV2F01X,2067, 721.26004570455
REGION,SDSOV2F01X,2068, 728.406664894425
REGION,SDSOV2F01X,2069, 733.56787135493
REGION,SDSOV2F01X,2070, 736.969804954985
REGION,ETELKEBP00,2019, 1.2471031136495180e+03
REGION,SSNGCCP02N,2046, 4.4788621797521380e+00
REGION,SSNGCCP02N,2047, 1.0137807321455401e+01
REGION,SSNGCCP02N,2048, 1.3418080319851406e+01
REGION,SSNGCCP02N,2049, 1.4121786862442336e+01
REGION,SSNGCCP02N,2050, 1.1676947765054588e+02
REGION,SSNGCCP02N,2062, 1.1445214794956591e+01
REGION,SSNGCCP02N,2063, 1.2070476292059833e+01
REGION,SSNGCCP02N,2064, 1.5889016210601637e+01
REGION,SSNGCCP02N,2065, 5.9895034887604890e+00
REGION,SSNGCCP02N,2066, 8.9354759289859214e+00
REGION,SSNGCCP02N,2067, 4.9373562368260169e+00
REGION,SSNGCCP02N,2070, 2.62204754164064
REGION,SSNGGCP01N,2047, 8.7130945701883944e-01
REGION,SSNGGCP01N,2048, 5.2842668384332980e-01
REGION,SSNGGCP01N,2050, 1.0634296838275183e+01
REGION,SSNGGCP01N,2051, 4.5113492915894389e+00
REGION,SSNGGCP01N,2053, 3.7043170747591371e-02
REGION,SSNGGCP01N,2054, 8.0515744494961283e-01
REGION,SSNGGCP01N,2059, 4.3810819141011912e+00
REGION,SSNGGCP01N,2060, 1.6322796791182782e+01
REGION,SSNGGCP01N,2061, 1.6135449116794678e+01
REGION,SSNGGCP01N,2062, 1.3938173146680215e+01
REGION,SSNGGCP01N,2063, 1.5501585853800822e+01
REGION,SSHFGCP02N,2047, 0.0897427708172131
REGION,SSGOCVP02N,2047, 2.4901472703665220e+01
REGION,SSGOCVP02N,2048, 4.9359439425857012e+01
REGION,SSGOCVP02N,2049, 7.4833105713765931e+01
REGION,SSGOCVP02N,2050, 7.7190389651848932e+01
REGION,SSGOCVP02N,2051, 78.914314725755
REGION,SSGOCVP02N,2052, 7.7664015198042691e+00
REGION,SSGOCVP02N,2053, 8.6176943410589839e+00
REGION,SSGOCVP02N,2054, 6.7623865717910521e+00
REGION,SSGOCVP02N,2055, 4.4139844854074610e+01
REGION,SSGOCVP02N,2056, 1.1195183994715149e+01
REGION,SSGOCVP02N,2057, 5.3923070731589462e-01
REGION,SSGOCVP02N,2070, 2.9020601748917709e+01
REGION,SSEL00T00X,2015, 6.5679725333074144e+00
REGION,SSEL00T00X,2020, 68.9830713473688
REGION,SSEL00T00X,2021, 5.0607426408129168e+00
REGION,SSEL00T00X,2022, 5.4489634860170275e+00
REGION,SSEL00T00X,2023, 4.7030454551865990e+00
REGION,SSEL00T00X,2024, 7.7544212481869188e+00
REGION,SSEL00T00X,2025, 6.7710374150094372e+00
REGION,SSEL00T00X,2026, 7.2584410350965429e+00
REGION,SSEL00T00X,2027, 7.7738313916313224e+00
REGION,SSEL00T00X,2028, 8.3180249928129051e+00
REGION,SSEL00T00X,2029, 8.89211948991825
REGION,SSEL00T00X,2030, 9.4988071853438374e+00
REGION,SSEL00T00X,2031, 1.0779116795337767e+01
REGION,SSEL00T00X,2032, 1.1038170619883854e+01
REGION,SSEL00T00X,2033, 1.1788575589127964e+01
REGION,SSEL00T00X,2034, 1.2587619087367681e+01
REGION,SSEL00T00X,2035, 1.3438296286019806e+01
REGION,SSEL00T00X,2036, 1.4342588303360875e+01
REGION,SSEL00T00X,2037, 1.5303192288308789e+01
REGION,SSEL00T00X,2038, 1.6323867700884552e+01
REGION,SSEL00T00X,2039, 1.7408413303984567e+01
REGION,SSEL00T00X,2040, 1.8561101858691696e+01
REGION,SSEL00T00X,2041, 1.8911899201083187e+01
REGION,SSEL00T00X,2042, 2.0102321733301920e+01
REGION,SSEL00T00X,2043, 2.1365597511792615e+01
REGION,SSEL00T00X,2044, 2.2706597441417227e+01
REGION,SSEL00T00X,2045, 2.4129677254019853e+01
REGION,SSEL00T00X,2046, 2.5638300715508063e+01
REGION,SSEL00T00X,2047, 2.7236620879637091e+01
REGION,SSEL00T00X,2048, 2.8929467680732365e+01
REGION,SSEL00T00X,2049, 3.0722053179685417e+01
REGION,SSEL00T00X,2050, 2.1308330849639965e+01
REGION,SSEL00T00X,2051, 1.9627780054680045e+01
REGION,SSEL00T00X,2063, 1.6656793172581844e-01
REGION,SSEL00T00X,2064, 2.26030632054116
REGION,SSEL00T00X,2065, 2.3119277800019136e+00
REGION,SSEL00T00X,2066, 1.9366794466796207e+00
REGION,SSEL00TDTX,2015, 4.2770997025803524e+01
REGION,SSEL00TDTX,2020, 4.4922154050838463e+02
REGION,SSEL00TDTX,2021, 32.9558333779403
REGION,SSEL00TDTX,2022, 3.5483948794284593e+01
REGION,SSEL00TDTX,2023, 3.0626489705295928e+01
REGION,SSEL00TDTX,2024, 50.4972160679877
REGION,SSEL00TDTX,2025, 4.4093366662290251e+01
REGION,SSEL00TDTX,2026, 4.7267365743345330e+01
REGION,SSEL00TDTX,2027, 5.0623615985666952e+01
REGION,SSEL00TDTX,2028, 5.4167434535389191e+01
REGION,SSEL00TDTX,2029, 57.9059693577717
REGION,SSEL00TDTX,2030, 6.1856752873544330e+01
REGION,SSEL00TDTX,2031, 6.8585991448582647e+01
REGION,SSEL00TDTX,2032, 7.3365910924105890e+01
REGION,SSEL00TDTX,2033, 78.457633343219
REGION,SSEL00TDTX,2034, 83.8861321895377
REGION,SSEL00TDTX,2035, 8.9672680526266817e+01
REGION,SSEL00TDTX,2036, 9.5832043016334566e+01
REGION,SSEL00TDTX,2037, 1.0238376322402497e+02
REGION,SSEL00TDTX,2038, 1.0935447352099169e+02
REGION,SSEL00TDTX,2039, 1.1677122712468916e+02
REGION,SSEL00TDTX,2040, 1.2466436069515296e+02
REGION,SSEL00TDTX,2041, 1.2445169569607080e+02
REGION,SSEL00TDTX,2042, 1.3228539347302026e+02
REGION,SSEL00TDTX,2043, 1.4059850952198613e+02
REGION,SSEL00TDTX,2044, 1.4942309733284654e+02
REGION,SSEL00TDTX,2045, 1.5878782024650812e+02
REGION,SSEL00TDTX,2046, 1.6871547193039154e+02
REGION,SSEL00TDTX,2047, 1.7923338198141877e+02
REGION,SSEL00TDTX,2048, 1.9037333427864263e+02
REGION,SSEL00TDTX,2049, 2.0216962732424631e+02
REGION,SSEL00TDTX,2050, 1.4022166036812990e+02
REGION,SSEL00TDTX,2051, 1.2916262320256916e+02
REGION,SSEL00TDTX,2063, 1.0961173878666184e+00
REGION,SSEL00TDTX,2064, 1.4874177965572848e+01
REGION,SSEL00TDTX,2065, 1.5213878283129670e+01
REGION,SSEL00TDTX,2066, 1.2744518072792312e+01
REGION,SSSOV1F01X,2052, 3.4181469314134844e+01
REGION,SSSOV1F01X,2053, 6.6389782278045828e+01
REGION,SSSOV1F01X,2054, 9.6734542470744387e+01
REGION,SSSOV1F01X,2055, 1.2532529642213794e+02
REGION,SSSOV1F01X,2056, 1.5597534473638683e+02
REGION,SSSOV1F01X,2057, 1.4294212444778870e+02
REGION,SSSOV1F01X,2058, 2.1501977681594778e+02
REGION,SSSOV1F01X,2059, 2.3911064557558316e+02
REGION,SSSOV1F01X,2060, 2.6183888863429075e+02
REGION,SSSOV1F01X,2061, 1.9425954346359023e+02
REGION,SSSOV1F01X,2062, 2.0582520022574539e+02
REGION,SSSOV1F01X,2063, 2.1454951755075859e+02
REGION,SSSOV1F01X,2064, 2.0086904136926157e+02
REGION,SSSOV1F01X,2065, 2.0858717004225804e+02
REGION,SSSOV1F01X,2066, 2.2041813399916239e+02
REGION,SSSOV1F01X,2067, 2.4948235929485523e+02
REGION,SSSOV1F01X,2068, 2.5578271696689336e+02
REGION,SSSOV1F01X,2069, 2.6140015840673459e+02
REGION,SSSOV1F01X,2070, 3.7012398491648236e+02
REGION,SSSOV2F01X,2057, 4.6870990269113570e+01
REGION,ETHYDBRS03,2027, 1.5240033191632156e+03
REGION,ETHYDBBS03,2062, 1.1537821387094689e+03
REGION,ETHYDCYS03,2059, 7.3314203301371765e+02
REGION,ETHYDGJS03,2055, 5.7614739573162319e+02
REGION,ETHYDKRS03,2050, 3.8359482218290887e+03
REGION,ETHYDLSS03,2069, 1.3441367618151330e+03
REGION,ETHYDRNS03,2023, 1.3578371591342529e+04
REGION,ETHYDTMS03,2069, 2427.10817101648
REGION,ETHYDT2S03,2025, 9.2842430459047478e+02
REGION,SDHYDDGS03,2028, 7.8640531887174188e+02
REGION,SDHYDDLS03,2030, 1.5437499950349268e+03
REGION,SDHYDKBS03,2024, 8.8146334791864706e+02
REGION,SDHYDMGS03,2030, 7.9054068974658651e+02
REGION,SDHYDSBS03,2030, 5.3646824500334287e+02
REGION,SDHYDSHS03,2025, 1.0132988662098162e+03
REGION,SDHYDUAS03,2017, 7.5941452037178885e+02
REGION,EGHYDNBS02,2018, 82.6815821669753
REGION,SSHYDBDS03,2039, 1.3790500182708706e+03
REGION,SSHYDLKS03,2024, 9.8826738844424551e+02
REGION,EGSOFPVA13,2062, 2.5459850925888011e+02
REGION,EGSOFPVA23,2062, 2.4550570535677724e+02
REGION,EGSOFPVHA3,2060, 2.6610529556221439e+02
REGION,EGSOFPVHA3,2061, 2.6997449437991276e+02
REGION,EGSOFPVHA3,2062, 2.7278411706308384e+02
REGION,EGSOFPVHA3,2063, 2.7464291776041347e+02
REGION,EGSOFPVHA3,2064, 2.7564863396666590e+02
REGION,EGSOFPVHA3,2065, 2.7588909075581415e+02
REGION,EGSOFPVHA3,2066, 2.7544319529161629e+02
REGION,ETSOFPVAN3,2068, 39.175984561222
REGION,ETSOFPVAN3,2070, 4.9075679844756245e+01
REGION,ETSOFPVBB3,2068, 4.2460989822693119e+02
REGION,ETSOFPVCY3,2060, 2.4836494252472426e+02
REGION,ETSOFPVFC3,2067, 1.1706958184059904e+02
REGION,ETSOFPVGJ3,2070, 1.9303908141191198e+02
REGION,ETSOFPVKR3,2057, 6.6123193800436866e+01
REGION,ETSOFPVKR3,2058, 6.8008983499791930e+02
REGION,ETSOFPVKR3,2060, 5.3087091503632428e+02
REGION,ETSOFPVKR3,2061, 1.0805793127773359e+02
REGION,ETSOFPVLT3,2067, 6.9621808232678735e+00
REGION,ETSOFPVLT3,2068, 4.1132404752238023e+02
REGION,ETSOFPVLS3,2070, 4.9153469803959075e+02
REGION,ETSOFPVRN3,2061, 7.3412351905038793e+02
REGION,ETSOFPVRN3,2062, 1.3745577842689838e+02
REGION,ETSOFPVRN3,2063, 915.476392534807
REGION,ETSOFPVRN3,2064, 5.8553252839953632e+02
REGION,ETSOFPVRN3,2065, 7.3184236257324233e+02
REGION,ETSOFPVRN3,2066, 918.143984305359
REGION,ETSOFPVRN3,2067, 914.60610812968
REGION,ETSOFPVRN3,2068, 909.228904126191
REGION,ETSOFPVT13,2067, 274.381832438904
REGION,ETSOFPVT23,2063, 1.9142578450538224e+02
REGION,ETSOFPVT23,2066, 1.4806500121016015e+02
REGION,ETSOFPVT23,2067, 8.8120491026659789e+00
REGION,SDSOFPVDG3,2051, 1.6470158123031811e+02
REGION,SDSOFPVDL3,2051, 3.4207251486296110e+02
REGION,SDSOFPVJA3,2070, 1.6980289568640405e+01
REGION,SDSOFPVKB3,2051, 1.9004028603497315e+02
REGION,SDSOFPVKS3,2063, 9.1547639253480710e+00
REGION,SDSOFPVMR3,2052, 2.1431648261357438e+02
REGION,SDSOFPVMR3,2053, 3.8894133944043682e+02
REGION,SDSOFPVMR3,2056, 2.2928916530198174e+02
REGION,SDSOFPVMG3,2051, 1.6470158123031780e+02
REGION,SDSOFPVSB3,2056, 6.1205686623108505e+01
REGION,SDSOFPVSB3,2057, 1.0504322255017476e+02
REGION,SDSOFPVSH3,2051, 5.6100458474473733e+01
REGION,SDSOFPVSH3,2052, 1.8741287632395421e+02
REGION,SDSOFPVUA3,2070, 2.8598382431394373e+02
