r,t,y,CapitalInvestment
REGION,SSHFGCP02N,2033, 1.6895097889997166e+00
REGION,SSHFGCP02N,2034, 1.6895097889997246e+00
REGION,SSHFGCP02N,2035, 1.6895097889999167e+00
REGION,SSHFGCP02N,2036, 1.6895097889996509e+00
REGION,SSHFGCP02N,2037, 1.6895097889997672e+00
REGION,SSHFGCP02N,2038, 5.0333441433705461e+00
REGION,SSHFGCP02N,2042, 1.0109937357228336e+01
REGION,SSHFGCP02N,2046, 8.9605859425995638e-01
REGION,SSHFGCP02N,2047, 0.89605859426009
REGION,SSGOCVP02N,2045, 3.2250588233134664e+01
REGION,SSGOCVP02N,2046, 2.3519860151152136e+02
REGION,SSGOCVP02N,2047, 2.4863483066841638e+02
REGION,SSGOCVP02N,2048, 258.155002097383
REGION,SSGOCVP02N,2049, 2.7314174615732037e+02
REGION,SSGOCVP02N,2050, 221.037854051342
REGION,SSGOCVP02N,2051, 1.8896034948665886e+02
REGION,SSGOCVP02N,2052, 1.6186387510994539e+01
REGION,SSGOCVP02N,2053, 1.6067466528224784e+01
REGION,SSGOCVP02N,2054, 1.1505773698428243e+01
REGION,SSGOCVP02N,2055, 6.9570668731495289e+01
REGION,SSGOCVP02N,2056, 1.6538045949099633e+01
REGION,SSGOCVP02N,2057, 7.5359087550622217e-01
REGION,SSGOCVP02N,2070, 2.9318716575576904e+01
REGION,SSEL00T00X,2015, 8.9044852499999863e+00
REGION,SSEL00T00X,2020, 8.2362679224653320e+01
REGION,SSEL00T00X,2021, 5.9368024381954765e+00
REGION,SSEL00T00X,2022, 6.2923531240258281e+00
REGION,SSEL00T00X,2023, 5.3549207825601846e+00
REGION,SSEL00T00X,2024, 8.7182392822821235e+00
REGION,SSEL00T00X,2025, 7.5266070132474070e+00
REGION,SSEL00T00X,2026, 7.9863591838243
REGION,SSEL00T00X,2027, 8.4750945961589625e+00
REGION,SSEL00T00X,2028, 8.9934954841944332e+00
REGION,SSEL00T00X,2029, 9.54257408588504
REGION,SSEL00T00X,2030, 1.0125057140736489e+01
REGION,SSEL00T00X,2031, 1.1419927495440760e+01
REGION,SSEL00T00X,2032, 1.1630107057099382e+01
REGION,SSEL00T00X,2033, 1.2359001013467147e+01
REGION,SSEL00T00X,2034, 1.3137331262891212e+01
REGION,SSEL00T00X,2035, 1.3968023890955473e+01
REGION,SSEL00T00X,2036, 1.4852956439081774e+01
REGION,SSEL00T00X,2037, 1.5794762639848395e+01
REGION,SSEL00T00X,2038, 1.6797175151834679e+01
REGION,SSEL00T00X,2039, 1.7863960823625227e+01
REGION,SSEL00T00X,2040, 1.8999367900552034e+01
REGION,SSEL00T00X,2041, 1.9314709537335457e+01
REGION,SSEL00T00X,2042, 2.0488403793976453e+01
REGION,SSEL00T00X,2043, 2.1735438793147544e+01
REGION,SSEL00T00X,2044, 2.3060658317171736e+01
REGION,SSEL00T00X,2045, 2.4468379141560078e+01
REGION,SSEL00T00X,2046, 2.5962015162351161e+01
REGION,SSEL00T00X,2047, 2.7545683159026446e+01
REGION,SSEL00T00X,2048, 2.9224185790410161e+01
REGION,SSEL00T00X,2049, 3.1002710844818992e+01
REGION,SSEL00T00X,2050, 2.1482650805405903e+01
REGION,SSEL00T00X,2051, 1.9771350062149327e+01
REGION,SSEL00T00X,2063, 1.6680978597704232e-01
REGION,SSEL00T00X,2064, 2.2630283261886417e+00
REGION,SSEL00T00X,2065, 2.3141915477786412e+00
REGION,SSEL00T00X,2066, 1.9381796465165801e+00
REGION,SSEL00TDTX,2015, 5.7986495864999554e+01
REGION,SSEL00TDTX,2020, 5.3635028013446174e+02
REGION,SSEL00TDTX,2021, 3.8660782781772113e+01
REGION,SSEL00TDTX,2022, 4.0976148330128744e+01
REGION,SSEL00TDTX,2023, 3.4871537556348670e+01
REGION,SSEL00TDTX,2024, 5.6773651917962653e+01
REGION,SSEL00TDTX,2025, 4.9013677287089848e+01
REGION,SSEL00TDTX,2026, 5.2007608613786346e+01
REGION,SSEL00TDTX,2027, 5.5190280398932046e+01
REGION,SSEL00TDTX,2028, 5.8566135387347295e+01
REGION,SSEL00TDTX,2029, 6.2141765328055136e+01
REGION,SSEL00TDTX,2030, 6.5934926898127415e+01
REGION,SSEL00TDTX,2031, 7.2663379052030251e+01
REGION,SSEL00TDTX,2032, 7.7300254523330210e+01
REGION,SSEL00TDTX,2033, 8.2254040165577521e+01
REGION,SSEL00TDTX,2034, 87.549511888439
REGION,SSEL00TDTX,2035, 9.3207510632130479e+01
REGION,SSEL00TDTX,2036, 9.9242140280655477e+01
REGION,SSEL00TDTX,2037, 1.0567254255397121e+02
REGION,SSEL00TDTX,2038, 1.1252518576031029e+02
REGION,SSEL00TDTX,2039, 1.1982692450234003e+02
REGION,SSEL00TDTX,2040, 1.2760794434330438e+02
REGION,SSEL00TDTX,2041, 1.2710243049840227e+02
REGION,SSEL00TDTX,2042, 1.3482604613925452e+02
REGION,SSEL00TDTX,2043, 143.032288071334
REGION,SSEL00TDTX,2044, 1.5175303130186634e+02
REGION,SSEL00TDTX,2045, 1.6101668281560563e+02
REGION,SSEL00TDTX,2046, 1.7084570810617603e+02
REGION,SSEL00TDTX,2047, 1.8126719806391446e+02
REGION,SSEL00TDTX,2048, 1.9231275707863506e+02
REGION,SSEL00TDTX,2049, 2.0401652392434897e+02
REGION,SSEL00TDTX,2050, 1.4136879074663244e+02
REGION,SSEL00TDTX,2051, 1.3010740038706368e+02
REGION,SSEL00TDTX,2063, 1.0977089346148370e+00
REGION,SSEL00TDTX,2064, 1.4892090403394205e+01
REGION,SSEL00TDTX,2065, 1.5228775239563298e+01
REGION,SSEL00TDTX,2066, 1.2754390291949564e+01
REGION,SSLFRCFURX,2015, 1.0704073823612778e+02
REGION,SSLFRCFURX,2017, 5.2270170380987366e+01
REGION,SSLFRCFURX,2018, 9.2648996695887121e+01
REGION,SSLFRCFURX,2019, 9.2648996695886751e+01
REGION,SSSOV1F01X,2050, 1.5589298259825387e+02
REGION,SSSOV1F01X,2051, 5.4023882027595747e+00
REGION,SSSOV1F01X,2052, 3.2010672874494480e+02
REGION,SSSOV1F01X,2053, 3.2567071739795205e+02
REGION,SSSOV1F01X,2054, 3.3116393505205525e+02
REGION,SSSOV1F01X,2055, 3.3659627351574636e+02
REGION,SSSOV1F01X,2056, 3.5029826706178932e+02
REGION,SSSOV1F01X,2057, 2.7941998624196509e+02
REGION,SSSOV1F01X,2058, 3.7601213853624881e+02
REGION,SSSOV1F01X,2059, 3.8157673445991207e+02
REGION,SSSOV1F01X,2060, 3.8707637506187660e+02
REGION,SSSOV1F01X,2061, 269.155006853622
REGION,SSSOV1F01X,2062, 2.6979053096726773e+02
REGION,SSSOV1F01X,2063, 2.6807508120251043e+02
REGION,SSSOV1F01X,2064, 2.4074695597978206e+02
REGION,SSSOV1F01X,2065, 2.4106088030192026e+02
REGION,SSSOV1F01X,2066, 2.4671630466599450e+02
REGION,SSSOV1F01X,2067, 2.7148045255462688e+02
REGION,SSSOV1F01X,2068, 271.471418923913
REGION,SSSOV1F01X,2069, 2.7134923566447395e+02
REGION,SSSOV1F01X,2070, 3.7670104379252604e+02
REGION,SSSOV2F01X,2057, 9.1622336709614885e+01
REGION,ETHYDBRS03,2027, 1.5741828535714278e+03
REGION,ETHYDBBS03,2062, 1.1545478979591842e+03
REGION,ETHYDCYS03,2059, 7.3390857142857249e+02
REGION,ETHYDGJS03,2055, 5.7716081632653049e+02
REGION,ETHYDKRS03,2050, 3.8479771428571362e+03
REGION,ETHYDLSS03,2069, 1.3442746428571406e+03
REGION,ETHYDRNS03,2023, 1.4246491428571457e+04
REGION,ETHYDTMS03,2069, 2427.35714285714
REGION,ETHYDT2S03,2025, 9.6577387755101938e+02
REGION,SDHYDDGS03,2028, 8.0983738775510380e+02
REGION,SDHYDDLS03,2030, 1.5814321508571402e+03
REGION,SDHYDKBS03,2024, 9.2067428571428525e+02
REGION,SDHYDMGS03,2030, 8.0983738775510380e+02
REGION,SDHYDSBS03,2030, 5.4956316326530680e+02
REGION,SDHYDSHS03,2025, 1.0540628571428592e+03
REGION,SDHYDUAS03,2017, 828.564897959184
REGION,EGHYDNBS02,2018, 8.9465434359183746e+01
REGION,SSHYDBDS03,2039, 1392.7323
REGION,SSHYDLKS03,2024, 1.0322293877551042e+03
REGION,EGSOFPVA13,2037, 4.2844032000000004e+02
REGION,EGSOFPVA13,2062, 295.38432
REGION,EGSOFPVA23,2037, 4.1313888000000003e+02
REGION,EGSOFPVA23,2062, 284.83488
REGION,EGSOFPVHA3,2035, 470.448
REGION,EGSOFPVHA3,2036, 4.6474559999999997e+02
REGION,EGSOFPVHA3,2037, 459.0432
REGION,EGSOFPVHA3,2038, 453.3408
REGION,EGSOFPVHA3,2039, 447.6384
REGION,EGSOFPVHA3,2040, 441.936
REGION,EGSOFPVHA3,2041, 4.3623360000002850e+02
REGION,EGSOFPVHA3,2060, 3.2788800000001220e+02
REGION,EGSOFPVHA3,2061, 3.2218560000000531e+02
REGION,EGSOFPVHA3,2062, 3.1648319999999768e+02
REGION,EGSOFPVHA3,2063, 3.1078079999996760e+02
REGION,EGSOFPVHA3,2064, 3.0507840000000908e+02
REGION,EGSOFPVHA3,2065, 2.9937600000004215e+02
REGION,EGSOFPVHA3,2066, 2.9367360000000917e+02
REGION,ETSOFPVAN3,2068, 4.0540426071408412e+01
REGION,ETSOFPVAN3,2070, 4.9579810941577790e+01
REGION,ETSOFPVBB3,2068, 439.398432
REGION,ETSOFPVCY3,2060, 3.0602880000000010e+02
REGION,ETSOFPVFC3,2067, 122.867712
REGION,ETSOFPVGJ3,2070, 195.02208
REGION,ETSOFPVKR3,2057, 92.4091206811545
REGION,ETSOFPVKR3,2058, 9.0599968544555384e+02
REGION,ETSOFPVKR3,2060, 6.5412528608902028e+02
REGION,ETSOFPVKR3,2061, 1.2895555005460656e+02
REGION,ETSOFPVLT3,2067, 7.3069982384488439e+00
REGION,ETSOFPVLT3,2068, 4.2564985479597590e+02
REGION,ETSOFPVLS3,2070, 4.9658400000000006e+02
REGION,ETSOFPVRN3,2061, 8.7609767360661817e+02
REGION,ETSOFPVRN3,2062, 1.5947572418585906e+02
REGION,ETSOFPVRN3,2063, 1035.936
REGION,ETSOFPVRN3,2064, 6.4804720539152925e+02
REGION,ETSOFPVRN3,2065, 7.9414535216862532e+02
REGION,ETSOFPVRN3,2066, 978.912
REGION,ETSOFPVRN3,2067, 959.904
REGION,ETSOFPVRN3,2068, 940.896
REGION,ETSOFPVT13,2067, 287.9712
REGION,ETSOFPVT23,2063, 2.1661384511324573e+02
REGION,ETSOFPVT23,2066, 1.5786478912052084e+02
REGION,ETSOFPVT23,2067, 9.2484853388341257e+00
REGION,SDSOFPVDG3,2051, 3.9437798400001918e+02
REGION,SDSOFPVDL3,2051, 8.1909273600002246e+02
REGION,SDSOFPVJA3,2070, 17.15472
REGION,SDSOFPVKB3,2051, 455.05152
REGION,SDSOFPVKS3,2063, 1.0359359999999999e+01
REGION,SDSOFPVMR3,2052, 4.4666885026877435e+02
REGION,SDSOFPVMR3,2053, 7.2517099186581254e+02
REGION,SDSOFPVMR3,2056, 3.3871660824734465e+02
REGION,SDSOFPVMG3,2051, 3.9437798400001850e+02
REGION,SDSOFPVSB3,2056, 90.4158840262916
REGION,SDSOFPVSB3,2057, 1.4680101294974560e+02
REGION,SDSOFPVSH3,2051, 134.33256407964
REGION,SDSOFPVSH3,2052, 3.9059755447797977e+02
REGION,SDSOFPVUA3,2070, 288.9216
