r,t,f,y,UseByTechnologyAnnual
REGION,EGNGGCP02O,EGWAT1,2025.0,11.1366
REGION,EGNGGCP02O,EGWAT1,2026.0,10.3942
REGION,EGNGGCP02O,EGWAT1,2027.0,9.6518
REGION,EGNGGCP02O,EGWAT1,2028.0,8.9093
REGION,EGNGGCP02O,EGWAT1,2029.0,8.1669
REGION,EGNGGCP02O,EGWAT1,2030.0,7.4244
REGION,EGNGGCP02O,EGWAT1,2031.0,6.682
REGION,EGNGGCP02O,EGWAT1,2032.0,5.9395
REGION,EGNGGCP02O,EGWAT1,2033.0,5.1971
REGION,EGNGGCP02O,EGWAT1,2034.0,4.4547
REGION,EGNGGCP02O,EGWAT1,2035.0,3.7122
REGION,EGNGGCP02O,EGWAT1,2036.0,2.9698
REGION,EGNGGCP02O,EGWAT1,2037.0,2.2273
REGION,EGNGGCP02O,EGWAT1,2038.0,1.4849
REGION,EGNGGCP02O,EGWAT1,2039.0,0.7424
REGION,EGNGGCP04N,EGGASF,2039.0,1.989
REGION,EGNGGCP04N,EGGASF,2040.0,8.338
REGION,EGNGGCP04N,EGGASF,2041.0,13.3939
REGION,EGNGGCP04N,EGGASF,2042.0,39.4493
REGION,EGNGGCP04N,EGGASF,2048.0,4.3864
REGION,EGNGGCP04N,EGGASF,2049.0,2.1949
REGION,EGNGGCP04N,EGGASF,2056.0,12.8428
REGION,EGNGGCP04N,EGGASF,2057.0,7.1289
REGION,EGNGGCP04N,EGGASF,2058.0,7.0969
REGION,EGNGGCP04N,EGGASF,2059.0,3.4922
REGION,EGNGGCP04N,EGWAT1,2039.0,25.9522
REGION,EGNGGCP04N,EGWAT1,2040.0,109.3262
REGION,EGNGGCP04N,EGWAT1,2041.0,176.475
REGION,EGNGGCP04N,EGWAT1,2042.0,522.2988
REGION,EGNGGCP04N,EGWAT1,2048.0,59.7579
REGION,EGNGGCP04N,EGWAT1,2049.0,30.0422
REGION,EGNGGCP04N,EGWAT1,2056.0,181.5356
REGION,EGNGGCP04N,EGWAT1,2057.0,101.2239
REGION,EGNGGCP04N,EGWAT1,2058.0,101.2239
REGION,EGNGGCP04N,EGWAT1,2059.0,50.0335
REGION,EGNGGCP04O,EGGASF,2015.0,161.1745
REGION,EGNGGCP04O,EGGASF,2016.0,161.1745
REGION,EGNGGCP04O,EGGASF,2017.0,161.1745
REGION,EGNGGCP04O,EGGASF,2018.0,161.1745
REGION,EGNGGCP04O,EGGASF,2019.0,161.1745
REGION,EGNGGCP04O,EGGASF,2020.0,161.1745
REGION,EGNGGCP04O,EGGASF,2021.0,153.1158
REGION,EGNGGCP04O,EGGASF,2022.0,145.057
REGION,EGNGGCP04O,EGGASF,2023.0,136.9983
REGION,EGNGGCP04O,EGGASF,2024.0,128.9396
REGION,EGNGGCP04O,EGGASF,2025.0,120.8809
REGION,EGNGGCP04O,EGGASF,2026.0,112.8221
REGION,EGNGGCP04O,EGGASF,2027.0,104.7634
REGION,EGNGGCP04O,EGGASF,2028.0,96.7047
REGION,EGNGGCP04O,EGGASF,2029.0,88.646
REGION,EGNGGCP04O,EGGASF,2030.0,80.5872
REGION,EGNGGCP04O,EGGASF,2031.0,72.5285
REGION,EGNGGCP04O,EGGASF,2032.0,64.4698
REGION,EGNGGCP04O,EGGASF,2033.0,56.4111
REGION,EGNGGCP04O,EGGASF,2034.0,48.3523
REGION,EGNGGCP04O,EGGASF,2035.0,40.2936
REGION,EGNGGCP04O,EGGASF,2036.0,32.2349
REGION,EGNGGCP04O,EGGASF,2037.0,24.1762
REGION,EGNGGCP04O,EGGASF,2038.0,16.1174
REGION,EGNGGCP04O,EGGASF,2039.0,8.0587
REGION,EGNGGCP04O,EGWAT1,2015.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2016.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2017.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2018.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2019.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2020.0,2319.942
REGION,EGNGGCP04O,EGWAT1,2021.0,2203.9449
REGION,EGNGGCP04O,EGWAT1,2022.0,2087.9478
REGION,EGNGGCP04O,EGWAT1,2023.0,1971.9507
REGION,EGNGGCP04O,EGWAT1,2024.0,1855.9536
REGION,EGNGGCP04O,EGWAT1,2025.0,1739.9565
REGION,EGNGGCP04O,EGWAT1,2026.0,1623.9594
REGION,EGNGGCP04O,EGWAT1,2027.0,1507.9623
REGION,EGNGGCP04O,EGWAT1,2028.0,1391.9652
REGION,EGNGGCP04O,EGWAT1,2029.0,1275.9681
REGION,EGNGGCP04O,EGWAT1,2030.0,1159.971
REGION,EGNGGCP04O,EGWAT1,2031.0,1043.9739
REGION,EGNGGCP04O,EGWAT1,2032.0,927.9768
REGION,EGNGGCP04O,EGWAT1,2033.0,811.9797
REGION,EGNGGCP04O,EGWAT1,2034.0,695.9826
REGION,EGNGGCP04O,EGWAT1,2035.0,579.9855
REGION,EGNGGCP04O,EGWAT1,2036.0,463.9884
REGION,EGNGGCP04O,EGWAT1,2037.0,347.9913
REGION,EGNGGCP04O,EGWAT1,2038.0,231.9942
REGION,EGNGGCP04O,EGWAT1,2039.0,115.9971
REGION,EGNGTUBP00,EGGASF,2015.0,394.108
REGION,EGNGTUBP00,EGGASF,2016.0,394.108
REGION,EGNGTUBP00,EGGASF,2017.0,394.108
REGION,EGNGTUBP00,EGGASF,2018.0,394.108
REGION,EGNGTUBP00,EGGASF,2019.0,788.216
REGION,EGNGTUBP00,EGGASF,2020.0,788.216
REGION,EGNGTUBP00,EGGASF,2021.0,788.216
REGION,EGNGTUBP00,EGGASF,2022.0,788.216
REGION,EGNGTUBP00,EGGASF,2023.0,788.216
REGION,EGNGTUBP00,EGGASF,2024.0,788.216
REGION,EGNGTUBP00,EGGASF,2025.0,788.216
REGION,EGNGTUBP00,EGGASF,2026.0,788.216
REGION,EGNGTUBP00,EGGASF,2027.0,788.216
REGION,EGNGTUBP00,EGGASF,2028.0,788.216
REGION,EGNGTUBP00,EGGASF,2029.0,788.216
REGION,EGNGTUBP00,EGGASF,2030.0,788.216
REGION,EGNGTUBP00,EGGASF,2031.0,788.216
REGION,EGNGTUBP00,EGGASF,2032.0,788.216
REGION,EGNGTUBP00,EGGASF,2033.0,788.216
REGION,EGNGTUBP00,EGGASF,2034.0,788.216
REGION,EGNGTUBP00,EGGASF,2035.0,788.216
REGION,EGNGTUBP00,EGGASF,2036.0,788.216
REGION,EGNGTUBP00,EGGASF,2037.0,788.216
REGION,EGNGTUBP00,EGGASF,2038.0,788.216
REGION,EGNGTUBP00,EGGASF,2039.0,788.216
REGION,EGNGTUBP00,EGGASF,2040.0,788.216
REGION,EGNGTUBP00,EGGASF,2041.0,788.216
REGION,EGNGTUBP00,EGGASF,2042.0,788.216
REGION,EGNGTUBP00,EGGASF,2043.0,788.216
REGION,EGNULWP04N,EGURAN,2039.0,40.6145
REGION,EGNULWP04N,EGURAN,2040.0,81.2291
REGION,EGNULWP04N,EGURAN,2041.0,121.8436
REGION,EGNULWP04N,EGURAN,2042.0,162.4582
REGION,EGNULWP04N,EGURAN,2043.0,203.0727
REGION,EGNULWP04N,EGURAN,2044.0,203.0727
REGION,EGNULWP04N,EGURAN,2045.0,203.0727
REGION,EGNULWP04N,EGURAN,2046.0,203.0727
REGION,EGNULWP04N,EGURAN,2047.0,203.0727
REGION,EGNULWP04N,EGURAN,2048.0,203.0727
REGION,EGNULWP04N,EGURAN,2049.0,203.0727
REGION,EGNULWP04N,EGURAN,2050.0,203.0727
REGION,EGNULWP04N,EGURAN,2051.0,243.6873
REGION,EGNULWP04N,EGURAN,2052.0,284.3018
REGION,EGNULWP04N,EGURAN,2053.0,284.3018
REGION,EGNULWP04N,EGURAN,2054.0,284.3018
REGION,EGNULWP04N,EGURAN,2055.0,284.3018
REGION,EGNULWP04N,EGURAN,2056.0,284.3018
REGION,EGNULWP04N,EGURAN,2057.0,284.3018
REGION,EGNULWP04N,EGURAN,2058.0,284.3018
REGION,EGNULWP04N,EGURAN,2059.0,284.3018
REGION,EGNULWP04N,EGURAN,2060.0,284.3018
REGION,EGNULWP04N,EGURAN,2061.0,284.3018
REGION,EGNULWP04N,EGURAN,2062.0,284.3018
REGION,EGNULWP04N,EGURAN,2063.0,284.3018
REGION,EGNULWP04N,EGURAN,2064.0,284.3018
REGION,EGNULWP04N,EGURAN,2065.0,284.3018
REGION,EGNULWP04N,EGURAN,2066.0,284.3018
REGION,EGNULWP04N,EGURAN,2067.0,284.3018
REGION,EGNULWP04N,EGURAN,2068.0,284.3018
REGION,EGNULWP04N,EGURAN,2069.0,284.3018
REGION,EGNULWP04N,EGURAN,2070.0,284.3018
REGION,EGNULWP04N,EGWAT1,2039.0,0.0013
REGION,EGNULWP04N,EGWAT1,2040.0,0.0027
REGION,EGNULWP04N,EGWAT1,2041.0,0.004
REGION,EGNULWP04N,EGWAT1,2042.0,0.0054
REGION,EGNULWP04N,EGWAT1,2043.0,0.0067
REGION,EGNULWP04N,EGWAT1,2044.0,0.0067
REGION,EGNULWP04N,EGWAT1,2045.0,0.0067
REGION,EGNULWP04N,EGWAT1,2046.0,0.0067
REGION,EGNULWP04N,EGWAT1,2047.0,0.0067
REGION,EGNULWP04N,EGWAT1,2048.0,0.0067
REGION,EGNULWP04N,EGWAT1,2049.0,0.0067
REGION,EGNULWP04N,EGWAT1,2050.0,0.0067
REGION,EGNULWP04N,EGWAT1,2051.0,0.008
REGION,EGNULWP04N,EGWAT1,2052.0,0.0094
REGION,EGNULWP04N,EGWAT1,2053.0,0.0094
REGION,EGNULWP04N,EGWAT1,2054.0,0.0094
REGION,EGNULWP04N,EGWAT1,2055.0,0.0094
REGION,EGNULWP04N,EGWAT1,2056.0,0.0094
REGION,EGNULWP04N,EGWAT1,2057.0,0.0094
REGION,EGNULWP04N,EGWAT1,2058.0,0.0094
REGION,EGNULWP04N,EGWAT1,2059.0,0.0094
REGION,EGNULWP04N,EGWAT1,2060.0,0.0094
REGION,EGNULWP04N,EGWAT1,2061.0,0.0094
REGION,EGNULWP04N,EGWAT1,2062.0,0.0094
REGION,EGNULWP04N,EGWAT1,2063.0,0.0094
REGION,EGNULWP04N,EGWAT1,2064.0,0.0094
REGION,EGNULWP04N,EGWAT1,2065.0,0.0094
REGION,EGNULWP04N,EGWAT1,2066.0,0.0094
REGION,EGNULWP04N,EGWAT1,2067.0,0.0094
REGION,EGNULWP04N,EGWAT1,2068.0,0.0094
REGION,EGNULWP04N,EGWAT1,2069.0,0.0094
REGION,EGNULWP04N,EGWAT1,2070.0,0.0094
REGION,EGSOC1P00X,EGSOLA,2021.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2022.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2023.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2024.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2025.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2026.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2027.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2028.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2029.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2030.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2031.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2032.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2033.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2034.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2035.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2036.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2037.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2038.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2039.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2040.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2041.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2042.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2043.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2044.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2045.0,5.1926
REGION,EGSOC1P00X,EGSOLA,2048.0,0.8031
REGION,EGSOC1P00X,EGSOLA,2049.0,0.8031
REGION,EGSOC1P00X,EGSOLA,2050.0,13.5033
REGION,EGSOC1P00X,EGSOLA,2051.0,32.9754
REGION,EGSOC1P00X,EGSOLA,2052.0,52.4475
REGION,EGSOC1P00X,EGSOLA,2053.0,71.9197
REGION,EGSOC1P00X,EGSOLA,2054.0,90.8699
REGION,EGSOC1P00X,EGSOLA,2055.0,93.4662
REGION,EGSOC1P00X,EGSOLA,2056.0,96.0625
REGION,EGSOC1P00X,EGSOLA,2057.0,98.6587
REGION,EGSOC1P00X,EGSOLA,2058.0,101.255
REGION,EGSOC1P00X,EGSOLA,2059.0,103.8513
REGION,EGSOC1P00X,EGSOLA,2060.0,106.4476
REGION,EGSOC1P00X,EGSOLA,2061.0,109.0439
REGION,EGSOC1P00X,EGSOLA,2062.0,111.6402
REGION,EGSOC1P00X,EGSOLA,2063.0,114.2364
REGION,EGSOC1P00X,EGSOLA,2064.0,116.8327
REGION,EGSOC1P00X,EGSOLA,2065.0,119.429
REGION,EGSOC1P00X,EGSOLA,2066.0,122.0253
REGION,EGSOC1P00X,EGSOLA,2067.0,124.6216
REGION,EGSOC1P00X,EGSOLA,2068.0,127.2179
REGION,EGSOC1P00X,EGSOLA,2069.0,129.8141
REGION,EGSOC1P00X,EGSOLA,2070.0,132.4104
REGION,EGSOC1P00X,EGWAT1,2021.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2022.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2023.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2024.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2025.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2026.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2027.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2028.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2029.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2030.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2031.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2032.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2033.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2034.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2035.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2036.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2037.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2038.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2039.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2040.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2041.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2042.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2043.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2044.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2045.0,0.1414
REGION,EGSOC1P00X,EGWAT1,2048.0,0.0219
REGION,EGSOC1P00X,EGWAT1,2049.0,0.0219
REGION,EGSOC1P00X,EGWAT1,2050.0,0.3676
REGION,EGSOC1P00X,EGWAT1,2051.0,0.8977
REGION,EGSOC1P00X,EGWAT1,2052.0,1.4277
REGION,EGSOC1P00X,EGWAT1,2053.0,1.9578
REGION,EGSOC1P00X,EGWAT1,2054.0,2.4737
REGION,EGSOC1P00X,EGWAT1,2055.0,2.5444
REGION,EGSOC1P00X,EGWAT1,2056.0,2.615
REGION,EGSOC1P00X,EGWAT1,2057.0,2.6857
REGION,EGSOC1P00X,EGWAT1,2058.0,2.7564
REGION,EGSOC1P00X,EGWAT1,2059.0,2.8271
REGION,EGSOC1P00X,EGWAT1,2060.0,2.8977
REGION,EGSOC1P00X,EGWAT1,2061.0,2.9684
REGION,EGSOC1P00X,EGWAT1,2062.0,3.0391
REGION,EGSOC1P00X,EGWAT1,2063.0,3.1098
REGION,EGSOC1P00X,EGWAT1,2064.0,3.1804
REGION,EGSOC1P00X,EGWAT1,2065.0,3.2511
REGION,EGSOC1P00X,EGWAT1,2066.0,3.3218
REGION,EGSOC1P00X,EGWAT1,2067.0,3.3925
REGION,EGSOC1P00X,EGWAT1,2068.0,3.4632
REGION,EGSOC1P00X,EGWAT1,2069.0,3.5338
REGION,EGSOC1P00X,EGWAT1,2070.0,3.6045
REGION,EGSOC2P00X,EGSOLA,2021.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2022.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2023.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2024.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2025.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2026.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2027.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2028.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2029.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2030.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2031.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2032.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2033.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2034.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2035.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2036.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2037.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2038.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2039.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2040.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2041.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2042.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2043.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2044.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2045.0,6.5328
REGION,EGSOC2P00X,EGSOLA,2053.0,4.8996
REGION,EGSOC2P00X,EGSOLA,2054.0,29.3978
REGION,EGSOC2P00X,EGSOLA,2055.0,53.896
REGION,EGSOC2P00X,EGSOLA,2056.0,78.3941
REGION,EGSOC2P00X,EGSOLA,2057.0,102.8923
REGION,EGSOC2P00X,EGSOLA,2058.0,127.3905
REGION,EGSOC2P00X,EGSOLA,2059.0,130.6569
REGION,EGSOC2P00X,EGSOLA,2060.0,133.9233
REGION,EGSOC2P00X,EGSOLA,2061.0,137.1898
REGION,EGSOC2P00X,EGSOLA,2062.0,140.4562
REGION,EGSOC2P00X,EGSOLA,2063.0,143.7226
REGION,EGSOC2P00X,EGSOLA,2064.0,146.989
REGION,EGSOC2P00X,EGSOLA,2065.0,150.2554
REGION,EGSOC2P00X,EGSOLA,2066.0,153.5219
REGION,EGSOC2P00X,EGSOLA,2067.0,156.7883
REGION,EGSOC2P00X,EGSOLA,2068.0,160.0547
REGION,EGSOC2P00X,EGSOLA,2069.0,163.3211
REGION,EGSOC2P00X,EGSOLA,2070.0,166.5876
REGION,EGSOC2P00X,EGWAT1,2021.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2022.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2023.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2024.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2025.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2026.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2027.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2028.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2029.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2030.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2031.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2032.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2033.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2034.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2035.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2036.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2037.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2038.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2039.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2040.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2041.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2042.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2043.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2044.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2045.0,0.1778
REGION,EGSOC2P00X,EGWAT1,2053.0,0.1334
REGION,EGSOC2P00X,EGWAT1,2054.0,0.8003
REGION,EGSOC2P00X,EGWAT1,2055.0,1.4672
REGION,EGSOC2P00X,EGWAT1,2056.0,2.1341
REGION,EGSOC2P00X,EGWAT1,2057.0,2.801
REGION,EGSOC2P00X,EGWAT1,2058.0,3.4679
REGION,EGSOC2P00X,EGWAT1,2059.0,3.5568
REGION,EGSOC2P00X,EGWAT1,2060.0,3.6457
REGION,EGSOC2P00X,EGWAT1,2061.0,3.7346
REGION,EGSOC2P00X,EGWAT1,2062.0,3.8235
REGION,EGSOC2P00X,EGWAT1,2063.0,3.9124
REGION,EGSOC2P00X,EGWAT1,2064.0,4.0014
REGION,EGSOC2P00X,EGWAT1,2065.0,4.0903
REGION,EGSOC2P00X,EGWAT1,2066.0,4.1792
REGION,EGSOC2P00X,EGWAT1,2067.0,4.2681
REGION,EGSOC2P00X,EGWAT1,2068.0,4.357
REGION,EGSOC2P00X,EGWAT1,2069.0,4.446
REGION,EGSOC2P00X,EGWAT1,2070.0,4.5349
REGION,EGSOFPVA13,EGSOLA,2037.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2038.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2039.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2040.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2041.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2042.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2043.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2044.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2045.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2046.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2047.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2048.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2049.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2050.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2051.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2052.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2053.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2054.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2055.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2056.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2057.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2058.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2059.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2060.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2061.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2062.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2063.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2064.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2065.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2066.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2067.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2068.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2069.0,1.9639
REGION,EGSOFPVA13,EGSOLA,2070.0,1.9639
REGION,EGSOFPVA13,EGWAT1,2037.0,0.0
REGION,EGSOFPVA13,EGWAT1,2038.0,0.0
REGION,EGSOFPVA13,EGWAT1,2039.0,0.0
REGION,EGSOFPVA13,EGWAT1,2040.0,0.0
REGION,EGSOFPVA13,EGWAT1,2041.0,0.0
REGION,EGSOFPVA13,EGWAT1,2042.0,0.0
REGION,EGSOFPVA13,EGWAT1,2043.0,0.0
REGION,EGSOFPVA13,EGWAT1,2044.0,0.0
REGION,EGSOFPVA13,EGWAT1,2045.0,0.0
REGION,EGSOFPVA13,EGWAT1,2046.0,0.0
REGION,EGSOFPVA13,EGWAT1,2047.0,0.0
REGION,EGSOFPVA13,EGWAT1,2048.0,0.0
REGION,EGSOFPVA13,EGWAT1,2049.0,0.0
REGION,EGSOFPVA13,EGWAT1,2050.0,0.0
REGION,EGSOFPVA13,EGWAT1,2051.0,0.0
REGION,EGSOFPVA13,EGWAT1,2052.0,0.0
REGION,EGSOFPVA13,EGWAT1,2053.0,0.0
REGION,EGSOFPVA13,EGWAT1,2054.0,0.0
REGION,EGSOFPVA13,EGWAT1,2055.0,0.0
REGION,EGSOFPVA13,EGWAT1,2056.0,0.0
REGION,EGSOFPVA13,EGWAT1,2057.0,0.0
REGION,EGSOFPVA13,EGWAT1,2058.0,0.0
REGION,EGSOFPVA13,EGWAT1,2059.0,0.0
REGION,EGSOFPVA13,EGWAT1,2060.0,0.0
REGION,EGSOFPVA13,EGWAT1,2061.0,0.0
REGION,EGSOFPVA13,EGWAT1,2062.0,0.0
REGION,EGSOFPVA13,EGWAT1,2063.0,0.0
REGION,EGSOFPVA13,EGWAT1,2064.0,0.0
REGION,EGSOFPVA13,EGWAT1,2065.0,0.0
REGION,EGSOFPVA13,EGWAT1,2066.0,0.0
REGION,EGSOFPVA13,EGWAT1,2067.0,0.0
REGION,EGSOFPVA13,EGWAT1,2068.0,0.0
REGION,EGSOFPVA13,EGWAT1,2069.0,0.0
REGION,EGSOFPVA13,EGWAT1,2070.0,0.0
REGION,EGSOFPVA23,EGSOLA,2037.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2038.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2039.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2040.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2041.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2042.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2043.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2044.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2045.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2046.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2047.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2048.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2049.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2050.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2051.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2052.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2053.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2054.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2055.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2056.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2057.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2058.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2059.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2060.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2061.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2062.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2063.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2064.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2065.0,1.8937
REGION,EGSOFPVA23,EGSOLA,2066.0,1.8937
