r,t,y,AnnualVariableOperatingCost
REGION,ETSOV1F01X,2020, 2.5819334434285736e-07
REGION,ETSOV1F01X,2021, 2.5819334434285736e-07
REGION,ETSOV1F01X,2022, 2.5819334434285736e-07
REGION,ETSOV1F01X,2023, 2.5819334434285736e-07
REGION,ETSOV1F01X,2024, 2.5819334434285736e-07
REGION,ETSOV1F01X,2025, 2.5819334434285736e-07
REGION,ETSOV1F01X,2026, 2.5819334434285736e-07
REGION,ETSOV1F01X,2027, 2.5819334434285736e-07
REGION,ETSOV1F01X,2028, 2.5819334434285736e-07
REGION,ETSOV1F01X,2029, 2.5819334434285736e-07
REGION,ETSOV1F01X,2030, 2.5819334434285736e-07
REGION,ETSOV1F01X,2031, 1.8198967129735066e-05
REGION,ETSOV1F01X,2032, 3.4803977329284964e-05
REGION,ETSOV1F01X,2033, 5.6902968746296240e-05
REGION,ETSOV1F01X,2034, 9.2506871234175744e-05
REGION,ETSOV1F01X,2035, 1.7309337238714857e-04
REGION,ETSOV1F01X,2036, 2.2347283243120389e-04
REGION,ETSOV1F01X,2037, 2.7376296742742163e-04
REGION,ETSOV1F01X,2038, 3.4764312361637443e-04
REGION,ETSOV1F01X,2039, 4.1391606788202559e-04
REGION,ETSOV1F01X,2040, 5.0520324835239211e-04
REGION,ETSOV1F01X,2041, 6.4302056561198466e-04
REGION,ETSOV1F01X,2042, 7.8671582383304367e-04
REGION,ETSOV1F01X,2043, 9.7125871627558725e-04
REGION,ETSOV1F01X,2044, 1.0966014586844108e-03
REGION,ETSOV1F01X,2045, 1.2586983390499777e-03
REGION,ETSOV1F01X,2046, 1.4523433473071210e-03
REGION,ETSOV1F01X,2047, 1.6459883555642637e-03
REGION,ETSOV1F01X,2048, 1.8396333638214066e-03
REGION,ETSOV1F01X,2049, 2.0332783720785497e-03
REGION,ETSOV1F01X,2050, 2.2269233803356926e-03
REGION,ETSOV1F01X,2051, 2.4026276148074433e-03
REGION,ETSOV1F01X,2052, 2.5796676128650364e-03
REGION,ETSOV1F01X,2053, 2.7512136297051680e-03
REGION,ETSOV1F01X,2054, 2.9092547354744322e-03
REGION,ETSOV1F01X,2055, 3.0222486942425159e-03
REGION,ETSOV1F01X,2056, 3.1653851457834324e-03
REGION,ETSOV1F01X,2057, 3.3086754707082719e-03
REGION,ETSOV1F01X,2058, 3.4284403227764623e-03
REGION,ETSOV1F01X,2059, 3.5558123867679538e-03
REGION,ETSOV1F01X,2060, 3.6581702145547304e-03
REGION,ETSOV1F01X,2061, 3.7139979055522804e-03
REGION,ETSOV1F01X,2062, 3.7639476555883641e-03
REGION,ETSOV1F01X,2063, 3.7730497714029642e-03
REGION,ETSOV1F01X,2064, 3.8413520372512821e-03
REGION,ETSOV1F01X,2065, 3.8729001651428593e-03
REGION,ETSOV1F01X,2066, 3.8729001651428593e-03
REGION,ETSOV1F01X,2067, 3.8729001651428593e-03
REGION,ETSOV1F01X,2068, 3.8729001651428593e-03
REGION,ETSOV1F01X,2069, 3.8729001651428593e-03
REGION,ETSOV1F01X,2070, 3.8729001651428593e-03
REGION,ETSOV2F01X,2048, 4.8042168042857148e-05
REGION,ETSOV2F01X,2049, 9.6084336085714445e-05
REGION,ETSOV2F01X,2050, 1.1574200155330777e-04
REGION,ETSOV2F01X,2051, 1.1574200155330777e-04
REGION,ETSOV2F01X,2052, 1.1574200155330777e-04
REGION,ETSOV2F01X,2053, 1.4349933409672642e-04
REGION,ETSOV2F01X,2054, 1.9154150213958378e-04
REGION,ETSOV2F01X,2055, 2.3958367018244085e-04
REGION,ETSOV2F01X,2056, 2.8762583822529810e-04
REGION,ETSOV2F01X,2057, 3.3566800626815533e-04
REGION,ETSOV2F01X,2058, 3.8371017431101256e-04
REGION,ETSOV2F01X,2059, 4.3175234235386974e-04
REGION,ETSOV2F01X,2060, 0.000479794510396727
REGION,ETSOV2F01X,2061, 5.2783667843958430e-04
REGION,ETSOV2F01X,2062, 5.7587884648244148e-04
REGION,ETSOV2F01X,2063, 6.2392101452529865e-04
REGION,ETSOV2F01X,2064, 6.7196318256815583e-04
REGION,ETSOV2F01X,2065, 0.000720005350611013
REGION,ETSOV2F01X,2066, 7.6804751865387039e-04
REGION,ETSOV2F01X,2067, 8.1608968669672757e-04
REGION,ETSOV2F01X,2068, 8.1608968669672757e-04
REGION,ETSOV2F01X,2069, 8.1608968669672757e-04
REGION,ETSOV2F01X,2070, 8.4447418927199131e-04
REGION,SDWA00000X,2015, 3.7525739717842316e-02
REGION,SDWA00000X,2016, 3.7416262866418956e-02
REGION,SDWA00000X,2017, 3.9999583741165842e-02
REGION,SDWA00000X,2018, 4.0116117768127554e-02
REGION,SDWA00000X,2019, 4.0064505179357529e-02
REGION,SDWA00000X,2020, 3.9866166569477689e-02
REGION,SDWA00000X,2021, 4.0233061436797550e-02
REGION,SDWA00000X,2022, 4.0241416658436474e-02
REGION,SDWA00000X,2023, 0.0398295379953791
REGION,SDWA00000X,2024, 4.9799745451263033e-02
REGION,SDWA00000X,2025, 6.1082764488471684e-02
REGION,SDWA00000X,2026, 6.0933669356355774e-02
REGION,SDWA00000X,2027, 6.0866606543630034e-02
REGION,SDWA00000X,2028, 6.9574694075534738e-02
REGION,SDWA00000X,2029, 6.9510603055183223e-02
REGION,SDWA00000X,2030, 9.7805260532270080e-02
REGION,SDWA00000X,2031, 0.0976245886372002
REGION,SDWA00000X,2032, 9.7555817448469972e-02
REGION,SDWA00000X,2033, 9.7556262091611154e-02
REGION,SDWA00000X,2034, 9.7481841977065137e-02
REGION,SDWA00000X,2035, 9.8376607514163342e-02
REGION,SDWA00000X,2036, 9.8630553759573719e-02
REGION,SDWA00000X,2037, 1.0443781719678455e-01
REGION,SDWA00000X,2038, 1.1701504259076181e-01
REGION,SDWA00000X,2039, 1.2495444042305859e-01
REGION,SDWA00000X,2040, 1.3449095475108563e-01
REGION,SDWA00000X,2041, 1.3558523143534865e-01
REGION,SDWA00000X,2042, 0.135220297330183
REGION,SDWA00000X,2043, 1.3521907662948618e-01
REGION,SDWA00000X,2044, 1.3501683603602666e-01
REGION,SDWA00000X,2045, 1.3774206495499464e-01
REGION,SDWA00000X,2046, 1.3868999129477791e-01
REGION,SDWA00000X,2047, 0.140899498262302
REGION,SDWA00000X,2048, 1.4102356937675209e-01
REGION,SDWA00000X,2049, 1.4241413141696552e-01
REGION,SDWA00000X,2050, 1.4418168160417835e-01
REGION,SDWA00000X,2051, 1.4714398562799769e-01
REGION,SDWA00000X,2052, 1.4714782582508451e-01
REGION,SDWA00000X,2053, 1.4715596823852775e-01
REGION,SDWA00000X,2054, 1.4716471249231111e-01
REGION,SDWA00000X,2055, 1.4697739146408370e-01
REGION,SDWA00000X,2056, 1.4612290788979349e-01
REGION,SDWA00000X,2057, 1.4586592955116545e-01
REGION,SDWA00000X,2058, 1.4622909348206961e-01
REGION,SDWA00000X,2059, 1.4713468979959804e-01
REGION,SDWA00000X,2060, 1.4643144815973638e-01
REGION,SDWA00000X,2061, 9.4141315144725617e+00
REGION,SDWA00000X,2062, 1.4564589285520801e-01
REGION,SDWA00000X,2063, 3.8299397476354828e+00
REGION,SDWA00000X,2064, 2.7298713055795409e+00
REGION,SDWA00000X,2065, 1.4310407280365009e-01
REGION,SDWA00000X,2066, 4.9443976436711745e+00
REGION,SDWA00000X,2067, 5.0868660172808733e+00
REGION,SDWA00000X,2068, 2.0351105726385271e+01
REGION,SDWA00000X,2069, 2.0724627963109853e+01
REGION,SDWA00000X,2070, 2.7883944123509465e+01
REGION,SDFW00P00X,2015, 3.0069447368421055e+02
REGION,SDFW00P00X,2016, 3.0269228421052640e+02
REGION,SDFW00P00X,2017, 3.0470336816634739e+02
REGION,SDFW00P00X,2018, 3.0672781374018217e+02
REGION,SDFW00P00X,2019, 3.0876570970646287e+02
REGION,SDFW00P00X,2020, 3.1081714542943763e+02
REGION,SDFW00P00X,2021, 3.1475350857635448e+02
REGION,SDFW00P00X,2022, 3.1869580819645313e+02
REGION,SDFW00P00X,2023, 3.2264309723559523e+02
REGION,SDFW00P00X,2024, 3.2659408094973691e+02
REGION,SDFW00P00X,2025, 3.3054776205352812e+02
REGION,SDFW00P00X,2026, 3.3447777419307442e+02
REGION,SDFW00P00X,2027, 3.3840180042060916e+02
REGION,SDFW00P00X,2028, 3.4232369320215440e+02
REGION,SDFW00P00X,2029, 3.4624760203794636e+02
REGION,SDFW00P00X,2030, 3.5017679533157656e+02
REGION,SDFW00P00X,2031, 3.5433926192643372e+02
REGION,SDFW00P00X,2032, 3.5767334132669129e+02
REGION,SDFW00P00X,2033, 3.6030221967226112e+02
REGION,SDFW00P00X,2034, 362.326076100619
REGION,SDFW00P00X,2035, 3.6161380413407971e+02
REGION,SDFW00P00X,2036, 3.5845501442520367e+02
REGION,SDFW00P00X,2037, 3.5530750637430742e+02
REGION,SDFW00P00X,2038, 3.5217253098484179e+02
REGION,SDFW00P00X,2039, 3.4905149835205162e+02
REGION,SDFW00P00X,2040, 3.4594572566742011e+02
REGION,SDFW00P00X,2041, 3.4515465232825630e+02
REGION,SDFW00P00X,2042, 3.4435515666441904e+02
REGION,SDFW00P00X,2043, 3.4354901135337474e+02
REGION,SDFW00P00X,2044, 3.4273814551477966e+02
REGION,SDFW00P00X,2045, 3.4192408305449447e+02
REGION,SDFW00P00X,2046, 3.4102194016113128e+02
REGION,SDFW00P00X,2047, 3.4012378633362397e+02
REGION,SDFW00P00X,2048, 3.3923011154474045e+02
REGION,SDFW00P00X,2049, 3.3834146674134496e+02
REGION,SDFW00P00X,2050, 3.3745811437531972e+02
REGION,SDFW00P00X,2051, 3.3657087104486493e+02
REGION,SDFW00P00X,2052, 3.3568583287314181e+02
REGION,SDFW00P00X,2053, 334.802876591599
REGION,SDFW00P00X,2054, 3.3392179707042709e+02
REGION,SDFW00P00X,2055, 3.3304228902853123e+02
REGION,SDFW00P00X,2056, 3.3216415197808226e+02
REGION,SDFW00P00X,2057, 3.3128701396341972e+02
REGION,SDFW00P00X,2058, 3.3041021807745369e+02
REGION,SDFW00P00X,2059, 3.2953302747458713e+02
REGION,SDFW00P00X,2060, 3.2865486104113796e+02
REGION,SDFW00P00X,2061, 3.2776928689939382e+02
REGION,SDFW00P00X,2062, 3.2688243612391869e+02
REGION,SDFW00P00X,2063, 3.2599393567662707e+02
REGION,SDFW00P00X,2064, 3.2510345420051277e+02
REGION,SDFW00P00X,2065, 3.2421076923120603e+02
REGION,SDFW00P00X,2066, 3.2331588943492108e+02
REGION,SDFW00P00X,2067, 3.2241896567465835e+02
REGION,SDFW00P00X,2068, 3.2152014177728080e+02
REGION,SDFW00P00X,2069, 3.2061964489000496e+02
REGION,SDFW00P00X,2070, 3.1971771167895412e+02
REGION,SDLF00P00X,2015, 1.6574277894736852e-03
REGION,SDLF00P00X,2016, 1.8384284066985718e-03
REGION,SDLF00P00X,2017, 1.7874459992377177e-03
REGION,SDLF00P00X,2018, 1.7363617410687689e-03
REGION,SDLF00P00X,2019, 0.00168517563219174
REGION,SDLF00P00X,2020, 1.6338876726066241e-03
REGION,SDLF00P00X,2021, 1.6895810838809724e-03
REGION,SDLF00P00X,2022, 1.7469305451960661e-03
REGION,SDLF00P00X,2023, 1.8059764933794577e-03
REGION,SDLF00P00X,2024, 1.8667581347837506e-03
REGION,SDLF00P00X,2025, 1.9293170077571082e-03
REGION,SDLF00P00X,2026, 1.9935441873633630e-03
REGION,SDLF00P00X,2027, 2.0595867978279309e-03
REGION,SDLF00P00X,2028, 2.1275159701741207e-03
REGION,SDLF00P00X,2029, 2.1974079102619628e-03
REGION,SDLF00P00X,2030, 2.2693365977284360e-03
REGION,SDLF00P00X,2031, 2.3646901928032426e-03
REGION,SDLF00P00X,2032, 2.4580152484139166e-03
REGION,SDLF00P00X,2033, 2.5498085453482255e-03
REGION,SDLF00P00X,2034, 2.6404774728682606e-03
REGION,SDLF00P00X,2035, 2.5085619332997798e-03
REGION,SDLF00P00X,2036, 2.5606837517283868e-03
REGION,SDLF00P00X,2037, 2.6137661956089978e-03
REGION,SDLF00P00X,2038, 2.6678322104082670e-03
REGION,SDLF00P00X,2039, 2.7229071365507591e-03
REGION,SDLF00P00X,2040, 2.7790169455670214e-03
REGION,SDLF00P00X,2041, 0.00273870421567424
REGION,SDLF00P00X,2042, 2.6988936767774752e-03
REGION,SDLF00P00X,2043, 2.6595936569383193e-03
REGION,SDLF00P00X,2044, 2.6208130543835134e-03
REGION,SDLF00P00X,2045, 2.5825570423058143e-03
REGION,SDLF00P00X,2046, 2.5441856583844923e-03
REGION,SDLF00P00X,2047, 2.5063940385466007e-03
REGION,SDLF00P00X,2048, 2.4691769909074191e-03
REGION,SDLF00P00X,2049, 2.4325297180854879e-03
REGION,SDLF00P00X,2050, 2.3964453119984350e-03
REGION,SDLF00P00X,2051, 2.3549784822721347e-03
REGION,SDLF00P00X,2052, 2.3142262719069557e-03
REGION,SDLF00P00X,2053, 2.2741756171260085e-03
REGION,SDLF00P00X,2054, 2.2348131628128951e-03
REGION,SDLF00P00X,2055, 2.1961251769366291e-03
REGION,SDLF00P00X,2056, 2.1580989243380295e-03
REGION,SDLF00P00X,2057, 2.1207208405155686e-03
REGION,SDLF00P00X,2058, 2.0839758906530006e-03
REGION,SDLF00P00X,2059, 2.0478489677073271e-03
REGION,SDLF00P00X,2060, 2.0123263600640403e-03
REGION,SDLF00P00X,2061, 1.9703852704215353e-03
REGION,SDLF00P00X,2062, 1.9292950481858318e-03
REGION,SDLF00P00X,2063, 1.8890366367480007e-03
REGION,SDLF00P00X,2064, 1.8495917034860847e-03
REGION,SDLF00P00X,2065, 1.8109429801419564e-03
REGION,SDLF00P00X,2066, 1.7730748655201795e-03
REGION,SDLF00P00X,2067, 1.7359728213379691e-03
REGION,SDLF00P00X,2068, 1.6996225081585797e-03
REGION,SDLF00P00X,2069, 1.6640102548449796e-03
REGION,SDLF00P00X,2070, 0.00162912264014702
REGION,SDHF00P00X,2015, 1.0579326315789475e-04
REGION,SDHF00P00X,2016, 1.1545685645933058e-04
REGION,SDHF00P00X,2017, 1.1042137447028318e-04
REGION,SDHF00P00X,2018, 1.0548774318932740e-04
REGION,SDHF00P00X,2019, 1.0065596261646246e-04
REGION,SDHF00P00X,2020, 9.5926032751688029e-05
REGION,SDHF00P00X,2021, 9.74758317623636e-05
REGION,SDHF00P00X,2022, 9.9009512167692128e-05
REGION,SDHF00P00X,2023, 1.0052460327831888e-04
REGION,SDHF00P00X,2024, 1.0201842155577550e-04
REGION,SDHF00P00X,2025, 1.0348826861532369e-04
REGION,SDHF00P00X,2026, 1.0492337828228227e-04
REGION,SDHF00P00X,2027, 1.0632666069092565e-04
REGION,SDHF00P00X,2028, 1.0769660594004667e-04
REGION,SDHF00P00X,2029, 1.0903169020383828e-04
REGION,SDHF00P00X,2030, 1.1032999664838033e-04
REGION,SDHF00P00X,2031, 1.1260429489539263e-04
REGION,SDHF00P00X,2032, 1.1459823708114324e-04
REGION,SDHF00P00X,2033, 1.1634107431246634e-04
REGION,SDHF00P00X,2034, 1.1785606953922950e-04
REGION,SDHF00P00X,2035, 0.000109481830106062
REGION,SDHF00P00X,2036, 1.0922347756187464e-04
REGION,SDHF00P00X,2037, 1.0890692481704214e-04
REGION,SDHF00P00X,2038, 0.000108530544037422
REGION,SDHF00P00X,2039, 1.0809272186685464e-04
REGION,SDHF00P00X,2040, 1.0759177976227371e-04
REGION,SDHF00P00X,2041, 1.0334732889336781e-04
REGION,SDHF00P00X,2042, 9.9205328364110868e-05
REGION,SDHF00P00X,2043, 9.5164368139036249e-05
REGION,SDHF00P00X,2044, 9.1223031996416032e-05
REGION,SDHF00P00X,2045, 8.7379749551700443e-05
REGION,SDHF00P00X,2046, 8.3611735252072872e-05
REGION,SDHF00P00X,2047, 7.9941273274469716e-05
REGION,SDHF00P00X,2048, 7.6366298687858457e-05
REGION,SDHF00P00X,2049, 7.2884785560613509e-05
REGION,SDHF00P00X,2050, 6.9494672284332678e-05
REGION,SDHF00P00X,2051, 6.6027434082396543e-05
REGION,SDHF00P00X,2052, 6.2663456475538893e-05
REGION,SDHF00P00X,2053, 5.9400109402545183e-05
REGION,SDHF00P00X,2054, 5.6234813975720679e-05
REGION,SDHF00P00X,2055, 5.3165041527330216e-05
REGION,SDHF00P00X,2056, 5.0188347077628744e-05
REGION,SDHF00P00X,2057, 4.7302323580273011e-05
REGION,SDHF00P00X,2058, 4.4504591908095806e-05
REGION,SDHF00P00X,2059, 4.1792836075659913e-05
REGION,SDHF00P00X,2060, 3.9164831845547061e-05
REGION,SDHF00P00X,2061, 3.6488616118917441e-05
REGION,SDHF00P00X,2062, 3.3909903714644815e-05
REGION,SDHF00P00X,2063, 3.1425748115955833e-05
REGION,SDHF00P00X,2064, 2.9033295437916425e-05
REGION,SDHF00P00X,2065, 2.6729785684752292e-05
REGION,SDHF00P00X,2066, 2.4512555744518715e-05
REGION,SDHF00P00X,2067, 2.2379023479495190e-05
REGION,SDHF00P00X,2068, 2.0326672130691481e-05
REGION,SDHF00P00X,2069, 1.8353054281378554e-05
REGION,SDHF00P00X,2070, 1.6455784243909265e-05
REGION,SDBM00X00X,2015, 4.8953063009882811e+02
REGION,SDBM00X00X,2016, 4.9272712694093150e+02
REGION,SDBM00X00X,2017, 4.9594486127024703e+02
REGION,SDBM00X00X,2018, 4.9918397418838276e+02
REGION,SDBM00X00X,2019, 5.0244460773443114e+02
REGION,SDBM00X00X,2020, 5.0572690489119083e+02
REGION,SDBM00X00X,2021, 5.1160411231605309e+02
REGION,SDBM00X00X,2022, 5.1749081809800532e+02
REGION,SDBM00X00X,2023, 5.2338550695042807e+02
REGION,SDBM00X00X,2024, 5.2928610728285014e+02
REGION,SDBM00X00X,2025, 5.3308615538769016e+02
REGION,SDBM00X00X,2026, 538.95320120076
REGION,SDBM00X00X,2027, 5.4481066955461085e+02
REGION,SDBM00X00X,2028, 5.5066472439487859e+02
REGION,SDBM00X00X,2029, 5.5652200492194186e+02
REGION,SDBM00X00X,2030, 5.6238774058154513e+02
REGION,SDBM00X00X,2031, 5.6862671352311293e+02
REGION,SDBM00X00X,2032, 5.7354026695331947e+02
REGION,SDBM00X00X,2033, 5.7732549869602747e+02
REGION,SDBM00X00X,2034, 5.8014269537119571e+02
REGION,SDBM00X00X,2035, 5.7858208661452738e+02
REGION,SDBM00X00X,2036, 5.7352802308032437e+02
REGION,SDBM00X00X,2037, 5.6849201019889256e+02
REGION,SDBM00X00X,2038, 5.6347604957574686e+02
REGION,SDBM00X00X,2039, 5.5848239736328333e+02
REGION,SDBM00X00X,2040, 5.5351316106787294e+02
REGION,SDBM00X00X,2041, 5.5224744372520877e+02
REGION,SDBM00X00X,2042, 5.5096825066307122e+02
REGION,SDBM00X00X,2043, 5.4967841816540044e+02
REGION,SDBM00X00X,2044, 5.4838103282364739e+02
REGION,SDBM00X00X,2045, 5.4707853288719116e+02
REGION,SDBM00X00X,2046, 5.4563510425781010e+02
REGION,SDBM00X00X,2047, 5.4419805813379821e+02
REGION,SDBM00X00X,2048, 5.4276817847158338e+02
REGION,SDBM00X00X,2049, 5.4134634678615191e+02
REGION,SDBM00X00X,2050, 5.3993298300051163e+02
REGION,SDBM00X00X,2051, 5.3851339367178389e+02
REGION,SDBM00X00X,2052, 5.3709733259702693e+02
REGION,SDBM00X00X,2053, 5.3568460254655918e+02
REGION,SDBM00X00X,2054, 5.3427487531268332e+02
REGION,SDBM00X00X,2055, 532.86766244565
REGION,SDBM00X00X,2056, 5.3146264316493023e+02
REGION,SDBM00X00X,2057, 5.3005922234147158e+02
REGION,SDBM00X00X,2058, 5.2865634892392666e+02
REGION,SDBM00X00X,2059, 5.2725284395933932e+02
REGION,SDBM00X00X,2060, 5.2584777766582147e+02
REGION,SDBM00X00X,2061, 5.2443085903902875e+02
REGION,SDBM00X00X,2062, 5.2301189779826984e+02
REGION,SDBM00X00X,2063, 5.2159029708260334e+02
REGION,SDBM00X00X,2064, 5.2016552672081912e+02
REGION,SDBM00X00X,2065, 5.1873723076992962e+02
REGION,SDBM00X00X,2066, 5.1730542309587440e+02
REGION,SDBM00X00X,2067, 5.1587034507945214e+02
REGION,SDBM00X00X,2068, 5.1443222684364923e+02
REGION,SDBM00X00X,2069, 5.1299143182400792e+02
REGION,SDBM00X00X,2070, 5.1154833868632534e+02
REGION,SDCO00I00X,2035, 5.1301402844333005e+01
REGION,SDCO00I00X,2036, 6.5206807940439191e+01
REGION,SDCO00I00X,2037, 3.7394796375120211e+02
REGION,SDCO00I00X,2038, 1.0421218481592341e+03
REGION,SDCO00I00X,2039, 1.4640589976095275e+03
REGION,SDCO00I00X,2040, 1.9707886963812623e+03
REGION,SDCO00I00X,2041, 2.0292761152667374e+03
REGION,SDCO00I00X,2042, 2.0295303147805243e+03
REGION,SDCO00I00X,2043, 2.0297845142943108e+03
REGION,SDCO00I00X,2044, 2.0300387138080982e+03
REGION,SDCO00I00X,2045, 2.1756067701741531e+03
REGION,SDCO00I00X,2046, 2.4288885695096355e+03
REGION,SDCO00I00X,2047, 2.5467460731667270e+03
REGION,SDCO00I00X,2048, 2.5537066604772108e+03
REGION,SDCO00I00X,2049, 2.6282182348105589e+03
REGION,SDCO00I00X,2050, 2.7223179520366702e+03
REGION,SDCO00I00X,2051, 2.8812049909341558e+03
REGION,SDCO00I00X,2052, 2.8815654567180081e+03
REGION,SDCO00I00X,2053, 2.8819259225018627e+03
REGION,SDCO00I00X,2054, 2.8822863882857164e+03
REGION,SDCO00I00X,2055, 2.8724853284524124e+03
REGION,SDCO00I00X,2056, 2.8272562009046705e+03
REGION,SDCO00I00X,2057, 2.8136646078325421e+03
REGION,SDCO00I00X,2058, 2.8327336892537710e+03
REGION,SDCO00I00X,2059, 2.8809492943653081e+03
REGION,SDCO00I00X,2060, 2.8437601296715393e+03
REGION,SDCO00I00X,2061, 2.8247935996561723e+03
REGION,SDCO00I00X,2062, 2.8024764871270772e+03
REGION,SDCO00I00X,2063, 2.7767835543887877e+03
REGION,SDCO00I00X,2064, 2.7480687675957133e+03
REGION,SDCO00I00X,2065, 2.6678408543666987e+03
REGION,SDCO00I00X,2066, 2.4988345311509361e+03
REGION,SDCO00I00X,2067, 2.7025359791223250e+03
REGION,SDCO00I00X,2068, 2.6657961957925304e+03
REGION,SDCO00I00X,2069, 2.4998885755530387e+03
REGION,SDCO00I00X,2070, 2.2658279524291770e+03
REGION,SDLF00I00X,2030, 3.9002705727136870e+01
REGION,SDLF00I00X,2031, 3.8089210181286016e+03
REGION,SDLF00I00X,2032, 4.1511035953120254e+03
REGION,SDLF00I00X,2033, 4.5004184620364585e+03
REGION,SDLF00I00X,2034, 4.8574530923865741e+03
REGION,SDLF00I00X,2035, 4.6910106570674880e+03
REGION,SDLF00I00X,2036, 4.8396798459122610e+03
REGION,SDLF00I00X,2037, 4.9924168402230671e+03
REGION,SDLF00I00X,2038, 5149.33541310969
REGION,SDLF00I00X,2039, 5.3105561807796821e+03
REGION,SDLF00I00X,2040, 5.4762034576130936e+03
REGION,SDLF00I00X,2041, 5.4028042243665450e+03
REGION,SDLF00I00X,2042, 5.3301372867138525e+03
REGION,SDLF00I00X,2043, 5.2582234237180437e+03
REGION,SDLF00I00X,2044, 5.1870846311269906e+03
REGION,SDLF00I00X,2045, 5.1167356975488228e+03
REGION,SDLF00I00X,2046, 5.0459230303498225e+03
REGION,SDLF00I00X,2047, 4.9760144189734974e+03
REGION,SDLF00I00X,2048, 4.9070047953141866e+03
REGION,SDLF00I00X,2049, 4.8388898087018570e+03
REGION,SDLF00I00X,2050, 4.7716608763305476e+03
REGION,SDLF00I00X,2051, 4695.11538394001
REGION,SDLF00I00X,2052, 4.6197364261177363e+03
REGION,SDLF00I00X,2053, 4.5455044190861317e+03
REGION,SDLF00I00X,2054, 4.4723990439640111e+03
REGION,SDLF00I00X,2055, 4.4003990718914938e+03
REGION,SDLF00I00X,2056, 4.3294851003599324e+03
REGION,SDLF00I00X,2057, 4.2596359176701390e+03
REGION,SDLF00I00X,2058, 4.1908272074798706e+03
REGION,SDLF00I00X,2059, 4.1230343298534690e+03
REGION,SDLF00I00X,2060, 4.0562352669263396e+03
REGION,SDLF00I00X,2061, 3.9771111158409276e+03
REGION,SDLF00I00X,2062, 3.8994486483063292e+03
REGION,SDLF00I00X,2063, 3.8232170215708043e+03
REGION,SDLF00I00X,2064, 3.7483866284843843e+03
REGION,SDLF00I00X,2065, 3.6749297967245734e+03
REGION,SDLF00I00X,2066, 3602.82202545934
REGION,SDLF00I00X,2067, 3.5320407845506352e+03
REGION,SDLF00I00X,2068, 3.4625637749425946e+03
REGION,SDLF00I00X,2069, 3.3943698867409735e+03
REGION,SDLF00I00X,2070, 3.3274383566244683e+03
REGION,SDHF00I00X,2015, 1.5800349357586612e+02
REGION,SDHF00I00X,2016, 1.5699912337133651e+02
REGION,SDHF00I00X,2017, 1.4105385684515616e+02
REGION,SDHF00I00X,2018, 1.5138762132039938e+02
REGION,SDHF00I00X,2019, 1.6146376828111647e+02
REGION,SDHF00I00X,2020, 1.7134045753211461e+02
REGION,SDHF00I00X,2021, 9.5161974116571218e+02
REGION,SDHF00I00X,2022, 9.4140727209946544e+02
REGION,SDHF00I00X,2023, 4.8677713263996037e+02
REGION,SDHF00I00X,2024, 1.5261861807593948e+02
REGION,SDHF00I00X,2025, 1.4390638610146425e+02
REGION,SDHF00I00X,2026, 1.2953204383039088e+02
REGION,SDHF00I00X,2027, 1.1461570228916165e+02
REGION,SDHF00I00X,2028, 9.9253483580877514e+01
REGION,SDHF00I00X,2029, 83.4518295612993
REGION,SDHF00I00X,2030, 6.9682816234470820e+01
REGION,SDHF00I00X,2031, 2.1996155645663089e+02
REGION,SDHF00I00X,2032, 2.1772354654483763e+02
REGION,SDHF00I00X,2033, 2.1499766254119322e+02
REGION,SDHF00I00X,2034, 2.1179459977471734e+02
REGION,SDHF00I00X,2035, 1.9211371445058893e+02
REGION,SDHF00I00X,2036, 1.7982856553310850e+02
REGION,SDHF00I00X,2037, 1.6708848802085436e+02
REGION,SDHF00I00X,2038, 1.5388915984019184e+02
REGION,SDHF00I00X,2039, 1.4022618199030993e+02
REGION,SDHF00I00X,2040, 1.2609498824120284e+02
REGION,SDHF00I00X,2041, 1.2127650235412420e+02
REGION,SDHF00I00X,2042, 1.1656056995817113e+02
REGION,SDHF00I00X,2043, 1.1194610470036511e+02
REGION,SDHF00I00X,2044, 1.0743200322402821e+02
REGION,SDHF00I00X,2045, 1.0301697415823057e+02
REGION,SDHF00I00X,2046, 9.8675168269692449e+01
REGION,SDHF00I00X,2047, 94.43280335816
REGION,SDHF00I00X,2048, 9.0287994994377442e+01
REGION,SDHF00I00X,2049, 86.2388896271857
REGION,SDHF00I00X,2050, 82.2835779984923
REGION,SDHF00I00X,2051, 7.8295623900325566e+01
REGION,SDHF00I00X,2052, 74.415889949796
REGION,SDHF00I00X,2053, 70.641842813538
REGION,SDHF00I00X,2054, 6.6970990678963474e+01
REGION,SDHF00I00X,2055, 6.3400882583584469e+01
REGION,SDHF00I00X,2056, 5.9929148163818553e+01
REGION,SDHF00I00X,2057, 5.6553444566473736e+01
REGION,SDHF00I00X,2058, 5.3271444983437490e+01
REGION,SDHF00I00X,2059, 5.0080880451029806e+01
REGION,SDHF00I00X,2060, 4.6979574201727132e+01
REGION,SDHF00I00X,2061, 4.3847111920215589e+01
REGION,SDHF00I00X,2062, 4.0820725985321765e+01
REGION,SDHF00I00X,2063, 37.8974312677091
REGION,SDHF00I00X,2064, 3.5074332114187641e+01
REGION,SDHF00I00X,2065, 3.2348624654590473e+01
REGION,SDHF00I00X,2066, 2.9717601192832085e+01
REGION,SDHF00I00X,2067, 2.7178632061784967e+01
