,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0
1,2016.0,0.0,0.011,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
2,2017.0,0.0,0.0,0.0,0.335,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0
3,2021.0,0.0,0.0,1.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
5,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
6,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
7,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
8,2028.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2029.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2030.0,0.0,0.0,0.0,1.903,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
11,2031.0,0.0,0.0,0.0,0.098,0.0,0.0,0.904,0.0,0.0,0.0,0.0,0.0,0.0
12,2032.0,0.0,0.0,0.0,0.049,0.0,0.0,1.145,0.0,0.0,0.0,0.0,0.0,0.0
13,2033.0,0.0,0.0,0.0,0.038,0.0,0.0,1.223,0.0,0.0,0.0,0.0,0.0,0.0
14,2034.0,0.0,0.0,0.0,0.0,0.0,0.0,1.309,0.0,0.0,0.0,0.0,0.0,0.0
15,2035.0,0.0,0.0,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2036.0,0.967,0.0,0.0,0.0,0.0,0.0,0.913,0.0,0.0,0.0,0.0,0.0,0.0
17,2037.0,1.829,0.0,0.0,0.0,0.0,0.0,1.191,0.0,0.0,0.0,0.0,0.0,0.0
18,2038.0,1.568,0.0,0.0,0.0,0.0,0.0,1.282,0.0,0.0,0.0,0.0,0.0,0.0
19,2039.0,1.462,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
20,2040.0,0.131,0.0,0.0,0.0,0.0,0.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0
21,2041.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933,0.0,0.0,0.0,0.0,0.0,0.0
22,2042.0,0.0,0.0,0.0,0.0,0.0,0.0,2.096,0.0,0.0,0.0,0.0,0.0,0.0
23,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272,0.0,0.0,0.0,0.0,0.0,0.0
24,2044.0,0.143,0.0,0.0,0.0,0.0,0.0,2.373,0.0,0.0,0.0,0.0,0.0,0.0
25,2045.0,0.429,0.0,0.0,0.0,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0
26,2046.0,0.433,0.0,0.0,0.0,0.0,0.0,1.617,0.0,0.0,0.0,0.0,0.0,0.0
27,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0
28,2048.0,0.379,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
29,2049.0,0.362,0.0,0.0,0.0,0.0,0.0,2.269,0.0,0.0,0.1,0.0,0.0,0.0
30,2050.0,0.423,0.0,0.0,0.0,0.0,0.0,2.692,0.0,0.0,0.1,0.0,0.0,0.0
31,2051.0,0.777,0.0,0.0,0.0,0.0,0.0,0.805,0.0,0.0,0.1,0.0,0.0,0.0
32,2052.0,0.03,0.0,0.0,0.0,0.0,0.0,3.139,0.0,0.0,0.1,0.0,0.0,0.0
33,2053.0,0.0,0.0,0.44,0.0,0.0,0.0,3.472,0.0,0.0,0.0,0.0,0.0,0.0
34,2054.0,0.003,0.0,0.65,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
35,2055.0,0.0,0.0,0.24,0.0,0.0,0.0,2.547,0.0,0.0,0.0,0.0,0.0,0.0
36,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
