,y,CSP (without storage),CSP (with storage),Aswan 1 FPV,Aswan 2 FPV,High Aswan Dam FPV,Solar PV (utility),Solar PV (roof top),Solar PV with storage
0,2015.0,0.0,0.0,0.0,0.0,0.0,0.010175,0.0,0.0
1,2016.0,0.0,0.0,0.0,0.0,0.0,0.040175,0.0,0.0
2,2017.0,0.0,0.0,0.0,0.0,0.0,0.040175,0.0,0.0
3,2018.0,0.0,0.0,0.0,0.0,0.0,0.09017499999999999,0.0,0.0
4,2019.0,0.0,0.0,0.0,0.0,0.0,0.09017499999999999,0.0,0.0
5,2020.0,0.0,0.0,0.0,0.0,0.0,0.190175,0.0,0.0
6,2021.0,0.4,0.4,0.0,0.0,0.0,0.44016625,0.1,0.1
7,2022.0,0.6,0.6,0.128906025205732,0.124302238591241,0.966795189042988,0.6901575,0.15,0.15
8,2023.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,0.9401487500000001,0.2,0.2
9,2024.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.19014,0.25,0.25
10,2025.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.44013125,0.3,0.3
11,2026.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.6901225,0.35,0.35
12,2027.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.7019085085299979,0.4,0.4
13,2028.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.7018997585299978,0.4219029106667931,0.4
14,2029.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.721230633732259,0.5,0.5
15,2030.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,1.8315900472878006,0.5,0.5
16,2031.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,2.331581297287801,0.6,0.5
17,2032.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,2.831572547287801,0.6499999999999999,0.6499999999999999
18,2033.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,3.331563797287801,0.7,0.7
19,2034.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,3.831555047287801,0.75,0.75
20,2035.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,4.331546297287801,0.7999999999999999,0.7999999999999999
21,2036.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,4.831537547287801,0.8499999999999998,0.8499999999999998
22,2037.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,5.331528797287801,0.8999999999999998,0.8999999999999998
23,2038.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,5.831520047287801,0.9499999999999998,0.9499999999999998
24,2039.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,6.331511297287801,0.9999999999999999,0.9999999999999999
25,2040.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,6.821511297287801,1.05,1.0499999999999998
26,2041.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,7.5415112972878005,1.0999999999999999,1.0999999999999999
27,2042.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,8.2915112972878,1.1499999999999997,1.15
28,2043.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,8.9915112972878,1.2,1.1999999999999997
29,2044.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,9.7415112972878,1.2500000000000002,1.2499999999999998
30,2045.0,0.8,0.8,0.128906025205732,0.124302238591241,0.966795189042988,10.3915025472878,1.3,1.2999999999999998
31,2046.0,0.4,0.4,0.128906025205732,0.124302238591241,0.966795189042988,10.8915025472878,1.3500000000000008,1.3499999999999999
32,2047.0,0.20000000000000007,0.20000000000000007,0.128906025205732,0.124302238591241,0.966795189042988,11.3915025472878,1.4000000000000001,1.3999999999999997
33,2048.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,11.8915025472878,1.4500000000000002,1.4499999999999997
34,2049.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,12.3915025472878,1.5,1.4999999999999998
35,2050.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,12.8915025472878,1.5500000000000003,1.5499999999999998
36,2051.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,13.3915025472878,1.6,1.5999999999999999
37,2052.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,14.129707788757802,1.65,1.6499999999999997
38,2053.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,14.879707788757802,1.7,1.7
39,2054.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,15.610368163555542,1.75,1.7499999999999998
40,2055.0,0.0,0.0,0.128906025205732,0.124302238591241,0.966795189042988,16.25,1.8,1.8
41,2056.0,0.2737466070924279,0.0,0.128906025205732,0.124302238591241,0.966795189042988,16.5,1.85,1.85
42,2057.0,0.29265760563019677,0.0,0.128906025205732,0.124302238591241,0.966795189042988,16.75,1.9,1.9
43,2058.0,0.29265760563019677,0.0,0.128906025205732,0.124302238591241,0.966795189042988,17.0,1.95,1.95
44,2059.0,0.29265760563019677,0.0,0.128906025205732,0.124302238591241,0.966795189042988,17.25,2.0,2.0
45,2060.0,0.39309657093747435,0.0,0.128906025205732,0.124302238591241,0.966795189042988,17.5,2.05,2.05
46,2061.0,1.0162160143573022,0.0,0.128906025205732,0.124302238591241,0.966795189042988,18.0,2.1,2.1000000000000005
47,2062.0,1.7171290525937009,0.0,0.128906025205732,0.124302238591241,0.966795189042988,18.5,2.15,2.15
48,2063.0,2.4742188975557204,0.0,0.128906025205732,0.124302238591241,0.966795189042988,19.0,2.2,2.1999999999999997
49,2064.0,3.2536134916852744,0.0,0.128906025205732,0.124302238591241,0.966795189042988,19.5,2.2500000000000004,2.2499999999999996
50,2065.0,5.253613491685274,0.0,0.128906025205732,0.124302238591241,0.966795189042988,20.0,2.3,2.3
51,2066.0,7.253613491685274,0.0,0.128906025205732,0.124302238591241,0.966795189042988,20.25,2.3499999999999996,2.35
52,2067.0,9.253613491685273,0.0,0.128906025205732,0.124302238591241,0.966795189042988,20.5,2.3999999999999995,2.3999999999999995
53,2068.0,9.799999999999999,0.0,0.128906025205732,0.124302238591241,0.966795189042988,20.75,2.4499999999999997,2.45
54,2069.0,9.999999999999996,0.0,0.128906025205732,0.124302238591241,0.966795189042988,21.0,2.5,2.5
55,2070.0,10.199999999999998,2.0,0.128906025205732,0.124302238591241,0.966795189042988,21.25,2.55,2.55
