,y,Coal,Oil,Gas,Hydro,Nuclear,Solar CSP,Solar PV,Solar FPV,Wind,Biomass,Geothermal,Backstop,power_trade,gas_trade
42,2057.0,493.57,0.0,1182.08,97.98,0.0,3.8,143.14,8.54,234.71,6.34,0.0,0.0,139.73,0.0
43,2058.0,533.59,0.0,1202.95,97.98,0.0,3.8,145.63,8.54,247.43,6.34,0.0,0.0,138.4,0.0
44,2059.0,573.61,0.0,1221.61,97.98,0.0,3.8,148.14,8.54,259.61,6.34,0.0,0.0,142.36,0.0
45,2060.0,613.63,0.0,1247.82,97.98,0.0,5.1,150.63,8.54,272.37,6.34,0.0,0.0,139.5,0.0
46,2061.0,626.97,0.0,1302.23,97.98,0.0,13.19,154.8,8.54,278.65,4.75,0.0,0.0,137.47,0.0
47,2062.0,640.31,0.0,1360.68,97.98,0.0,22.29,158.95,8.54,284.92,3.17,0.0,0.0,133.18,0.0
48,2063.0,653.65,0.0,1422.06,97.98,0.0,32.12,163.11,8.54,291.19,1.58,0.0,0.0,128.16,0.0
49,2064.0,666.99,0.0,1484.59,97.98,0.0,42.24,167.28,8.54,297.46,0.0,0.0,0.0,124.68,0.0
50,2065.0,680.33,0.0,1526.61,97.98,0.0,68.2,171.43,8.54,303.73,0.0,0.0,0.0,127.38,0.0
51,2066.0,693.67,0.0,1563.94,97.98,0.0,94.16,173.93,8.54,319.69,0.0,0.0,0.0,129.96,0.0
52,2067.0,707.01,0.0,1606.16,97.98,0.0,120.12,176.43,8.54,335.67,0.0,0.0,0.0,130.95,0.0
53,2068.0,720.35,0.0,1673.61,97.98,0.0,127.22,178.92,8.54,351.64,0.0,0.0,0.0,129.02,0.0
54,2069.0,733.68,0.0,1748.86,97.98,0.0,129.81,181.42,8.54,367.61,0.0,0.0,0.0,127.33,0.0
55,2070.0,747.02,0.0,1796.92,97.98,0.0,165.07,183.91,8.54,383.58,0.0,0.0,0.0,123.81,0.0
