,y,Beko Abo FPV,Chemoga Yeda FPV,Karadobi FPV,Lake Tana FPV,Renaissance FPV,Upper Mandaya FPV,Solar PV (utility),Solar PV (roof top),Solar PV with storage
34,2049.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,25.018941911395224,3.0
35,2050.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,28.018941911395224,3.5
36,2051.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,30.39020322559162,4.0
37,2052.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,32.87377192488113,4.5
38,2053.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,35.47293250158049,5.0
39,2054.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,38.47293250158049,5.314589623756727
40,2055.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,41.31314029083925,5.814589623756727
41,2056.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,43.97354238734136,6.314589623756727
42,2057.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738704,0.782643724463371,0.0,45.47354238734136,6.814589623756727
43,2058.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.9464234332738695,0.782643724463371,0.0,46.97354238734136,7.314589623756727
44,2059.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,48.47354238734136,7.814589623756727
45,2060.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,49.97354238734136,8.314589623756728
46,2061.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,51.057787244122245,8.814589623756728
47,2062.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,52.21538814341584,9.314589623756728
48,2063.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,53.69032492710207,9.814589623756728
49,2064.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,55.349895372904676,9.814589623756728
50,2065.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.0,56.447989132522714,9.814589623756728
51,2066.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,0.28506462160243556,58.016085845019084,9.814589623756728
52,2067.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,3.103816216282574,58.145961037614235,9.814589623756728
53,2068.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,6.103816216282574,58.45399059018526,9.814589623756728
54,2069.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,9.103816216282574,58.45399059018526,9.814589623756728
55,2070.0,0.430454048454854,0.128906025205732,0.736605858318467,0.966795189042988,2.94642343327387,0.782643724463371,12.103816216282574,58.45399059018526,9.814589623756728
