,y,Coal power plant - OTF/OTS cooling (new),Light Fuel Oil stand alone (1kW)
0,2016.0,0.0,0.00571004553115331
1,2047.0,0.8745985682364984,0.0
2,2048.0,3.441743369262775,0.0
