,y,Solar PV (utility),Solar PV (roof top),Solar PV with storage,Solar FPV
0,2015.0,0.0,0.001,0.0,0.0
1,2016.0,0.0,0.002,0.0,0.0
2,2017.0,0.0,0.001,0.0,0.0
3,2031.0,0.0,0.10494863473275115,0.0,0.0
4,2032.0,0.0,0.1462890516229477,0.0,0.0
5,2033.0,0.0,0.21740695547829178,0.0,0.0
6,2034.0,0.0,0.2928522856170044,0.0,0.0
7,2035.0,0.0,0.6517745480743729,0.0,0.0
8,2036.0,0.0,0.48821227636357656,0.0,0.0
9,2037.0,0.0,1.1090264192176387,0.0,0.0
10,2038.0,0.0,1.5,0.0,0.0
11,2039.0,0.0,0.7769437667373599,0.0,0.0
12,2040.0,0.0,1.125849666242366,0.0,0.0
13,2041.0,0.0,1.4608007985550218,0.0,0.0
14,2042.0,0.0,2.5760309344039265,0.0,0.0
15,2043.0,0.0,3.0,0.0,0.0
16,2044.0,0.0,3.0,0.0,0.0
17,2045.0,0.0,3.0,0.0,0.0
18,2046.0,0.0,3.0,0.11684060536170485,0.0
19,2047.0,0.0,3.0,0.5,0.0
20,2048.0,0.0,3.0,0.5,0.0
21,2049.0,0.0,3.0,0.5,0.0
22,2050.0,0.0,3.0,0.5,0.0
23,2051.0,0.0,3.0,0.32438049238408306,0.0
24,2052.0,0.0,3.0,0.23584355029605705,0.0
25,2053.0,0.0,2.337847210114693,0.0,0.0
26,2054.0,0.0,3.0,0.5,0.0
27,2055.0,0.0,3.0,0.5,0.0
28,2056.0,0.0,3.0,0.5,0.0
29,2057.0,0.0,3.0,0.5,0.8564534197768047
30,2058.0,0.0,3.0,0.5,0.0
31,2059.0,0.0,3.0,0.5,0.8653425964880037
32,2060.0,0.0,3.0,0.5,1.1131668146432738
33,2061.0,0.0,3.0,0.5,0.655511455945229
34,2062.0,0.0,3.0,0.5,1.361671743697988
35,2063.0,0.0,3.0,0.5,1.0
36,2064.0,0.0,3.0,0.5,1.1025403750054774
37,2065.0,0.0,3.0,0.5,1.0725841299137016
38,2066.0,0.0,3.0,0.5,1.5207294645295386
39,2067.0,3.0,3.0,0.5,0.28968396256550866
40,2068.0,3.0,3.0,0.5,1.0413160374344914
41,2069.0,3.0,3.0,0.5,0.895
42,2070.0,0.7595692153617545,3.0,0.5,1.0000000000015248
