r,t,y,AnnualFixedOperatingCost
REGION,ETCOSCP01N,2056, 6.9742939544224791e+00
REGION,ETCOSCP01N,2057, 6.9742939544224791e+00
REGION,ETCOSCP01N,2058, 6.9742939544224791e+00
REGION,ETCOSCP01N,2059, 6.9742939544224791e+00
REGION,ETCOSCP01N,2060, 6.9742939544224791e+00
REGION,ETCOSCP01N,2061, 6.9742939544224791e+00
REGION,ETCOSCP01N,2062, 2.0502599091308202e+01
REGION,ETCOSCP01N,2063, 4.1852357243847578e+01
REGION,ETCOSCP01N,2064, 1.0698659227431334e+02
REGION,ETCOSCP01N,2065, 1.3185631377649415e+02
REGION,ETCOSCP01N,2066, 1.6914538997571978e+02
REGION,ETCOSCP01N,2067, 2.0942224444210245e+02
REGION,ETCOSCP01N,2068, 2.1020865330339444e+02
REGION,ETCOSCP01N,2069, 2.1941404185872133e+02
REGION,ETCOSCP01N,2070, 2.3459672933121632e+02
REGION,ETLFRCP02O,2015, 4.95719
REGION,ETLFRCP02O,2016, 4.95719
REGION,ETLFRCP02O,2017, 4.95719
REGION,ETLFRCP02O,2018, 4.95719
REGION,ETLFRCP02O,2019, 4.95719
REGION,ETLFRCP02O,2020, 4.95719
REGION,ETLFRCP02O,2021, 4.7093305
REGION,ETLFRCP02O,2022, 4.461471
REGION,ETLFRCP02O,2023, 4.2136115
REGION,ETLFRCP02O,2024, 3.965752
REGION,ETLFRCP02O,2025, 3.7178925
REGION,ETLFRCP02O,2026, 3.470033
REGION,ETLFRCP02O,2027, 3.2221735
REGION,ETLFRCP02O,2028, 2.974314
REGION,ETLFRCP02O,2029, 2.7264545
REGION,ETLFRCP02O,2030, 2.478595
REGION,ETLFRCP02O,2031, 2.2307355
REGION,ETLFRCP02O,2032, 1.982876
REGION,ETLFRCP02O,2033, 1.7350165
REGION,ETLFRCP02O,2034, 1.487157
REGION,ETLFRCP02O,2035, 1.2392975
REGION,ETLFRCP02O,2036, 0.991438
REGION,ETLFRCP02O,2037, 0.7435785
REGION,ETLFRCP02O,2038, 0.495719
REGION,ETLFRCP02O,2039, 0.2478595
REGION,ETNGCCP02N,2038, 1.5589146103575443e+01
REGION,ETNGCCP02N,2039, 3.6081289314278692e+01
REGION,ETNGCCP02N,2040, 5.9335343597620962e+01
REGION,ETNGCCP02N,2041, 7.5494886127404570e+01
REGION,ETNGCCP02N,2042, 7.5529260861090080e+01
REGION,ETNGCCP02N,2043, 7.5529260861090080e+01
REGION,ETNGCCP02N,2044, 7.5529260861090080e+01
REGION,ETNGCCP02N,2045, 7.5529260861090080e+01
REGION,ETNGCCP02N,2046, 7.5529260861090080e+01
REGION,ETNGCCP02N,2047, 7.5529260861090080e+01
REGION,ETNGCCP02N,2048, 7.5529260861090080e+01
REGION,ETNGCCP02N,2049, 7.5529260861090080e+01
REGION,ETNGCCP02N,2050, 7.5529260861090080e+01
REGION,ETNGCCP02N,2051, 7.5529260861090080e+01
REGION,ETNGCCP02N,2052, 7.5529260861090080e+01
REGION,ETNGCCP02N,2053, 7.5529260861090080e+01
REGION,ETNGCCP02N,2054, 7.5529260861090080e+01
REGION,ETNGCCP02N,2055, 7.5529260861090080e+01
REGION,ETNGCCP02N,2056, 7.5529260861090080e+01
REGION,ETNGCCP02N,2057, 7.5529260861090080e+01
REGION,ETNGCCP02N,2058, 7.5529260861090080e+01
REGION,ETNGCCP02N,2059, 7.5529260861090080e+01
REGION,ETNGCCP02N,2060, 7.5529260861090080e+01
REGION,ETNGCCP02N,2061, 7.5529260861090080e+01
REGION,ETNGCCP02N,2062, 7.5529260861090080e+01
REGION,ETNGCCP02N,2063, 7.5529260861090080e+01
REGION,ETNGCCP02N,2064, 7.5529260861090080e+01
REGION,ETNGCCP02N,2065, 7.5529260861090080e+01
REGION,ETNGCCP02N,2066, 7.5529260861090080e+01
REGION,ETNGCCP02N,2067, 7.5529260861090080e+01
REGION,ETNGCCP02N,2068, 5.9940114757514635e+01
REGION,ETNGCCP02N,2069, 3.9447971546811388e+01
REGION,ETNGCCP02N,2070, 1.6193917263469114e+01
REGION,ETNGGCP01N,2041, 2.8982717413885795e-02
REGION,ETNGGCP01N,2042, 1.0408540527671342e+00
REGION,ETNGGCP01N,2043, 1.2320558873144332e+00
REGION,ETNGGCP01N,2044, 2.6330498436022243e+00
REGION,ETNGGCP01N,2045, 4.0853498806024655e+00
REGION,ETNGGCP01N,2046, 4.0853498806024655e+00
REGION,ETNGGCP01N,2047, 4.0853498806024655e+00
REGION,ETNGGCP01N,2048, 1.0380259214770710e+01
REGION,ETNGGCP01N,2049, 1.0380259214770710e+01
REGION,ETNGGCP01N,2050, 1.3231257331503066e+01
REGION,ETNGGCP01N,2051, 1.3231257331503066e+01
REGION,ETNGGCP01N,2052, 1.3231257331503066e+01
REGION,ETNGGCP01N,2053, 1.3231257331503066e+01
REGION,ETNGGCP01N,2054, 1.3231257331503066e+01
REGION,ETNGGCP01N,2055, 1.3231257331503066e+01
REGION,ETNGGCP01N,2056, 1.3231257331503066e+01
REGION,ETNGGCP01N,2057, 1.3231257331503066e+01
REGION,ETNGGCP01N,2058, 1.3231257331503066e+01
REGION,ETNGGCP01N,2059, 1.3231257331503066e+01
REGION,ETNGGCP01N,2060, 1.3231257331503066e+01
REGION,ETNGGCP01N,2061, 1.3231257331503066e+01
REGION,ETNGGCP01N,2062, 1.3231257331503066e+01
REGION,ETNGGCP01N,2063, 1.3231257331503066e+01
REGION,ETNGGCP01N,2064, 1.3231257331503066e+01
REGION,ETNGGCP01N,2065, 1.3231257331503066e+01
REGION,ETNGGCP01N,2066, 1.3202274614089180e+01
REGION,ETNGGCP01N,2067, 1.2190403278735932e+01
REGION,ETNGGCP01N,2068, 1.1999201444188634e+01
REGION,ETNGGCP01N,2069, 1.0598207487900842e+01
REGION,ETNGGCP01N,2070, 9.1459074509006015e+00
REGION,ETHFGCP02N,2069, 3.4503975141495369e-01
REGION,ETHFGCP02N,2070, 1.9118685130970128e+00
REGION,ETHYDMS03X,2015, 1.1988900000000001e+02
REGION,ETHYDMS03X,2016, 1.1988900000000001e+02
REGION,ETHYDMS03X,2017, 222.739
REGION,ETHYDMS03X,2018, 222.739
REGION,ETHYDMS03X,2019, 2.3671450000000002e+02
REGION,ETHYDMS03X,2020, 277.9645
REGION,ETHYDMS03X,2021, 337.3645
REGION,ETHYDMS03X,2022, 3.9676450000000006e+02
REGION,ETHYDMS03X,2023, 5.4113950000000011e+02
REGION,ETHYDMS03X,2024, 685.5145
REGION,ETHYDMS03X,2025, 685.5145
REGION,ETHYDMS03X,2026, 685.5145
REGION,ETHYDMS03X,2027, 685.5145
REGION,ETHYDMS03X,2028, 685.5145
REGION,ETHYDMS03X,2029, 685.5145
REGION,ETHYDMS03X,2030, 685.5145
REGION,ETHYDMS03X,2031, 685.5145
REGION,ETHYDMS03X,2032, 685.5145
REGION,ETHYDMS03X,2033, 685.5145
REGION,ETHYDMS03X,2034, 685.5145
REGION,ETHYDMS03X,2035, 685.5145
REGION,ETHYDMS03X,2036, 685.5145
REGION,ETHYDMS03X,2037, 685.5145
REGION,ETHYDMS03X,2038, 685.5145
REGION,ETHYDMS03X,2039, 685.5145
REGION,ETHYDMS03X,2040, 685.5145
REGION,ETHYDMS03X,2041, 685.5145
REGION,ETHYDMS03X,2042, 685.5145
REGION,ETHYDMS03X,2043, 685.5145
REGION,ETHYDMS03X,2044, 685.5145
REGION,ETHYDMS03X,2045, 685.5145
REGION,ETHYDMS03X,2046, 685.5145
REGION,ETHYDMS03X,2047, 685.5145
REGION,ETHYDMS03X,2048, 685.5145
REGION,ETHYDMS03X,2049, 685.5145
REGION,ETHYDMS03X,2050, 685.5145
REGION,ETHYDMS03X,2051, 685.5145
REGION,ETHYDMS03X,2052, 685.5145
REGION,ETHYDMS03X,2053, 685.5145
REGION,ETHYDMS03X,2054, 685.5145
REGION,ETHYDMS03X,2055, 685.5145
REGION,ETHYDMS03X,2056, 685.5145
REGION,ETHYDMS03X,2057, 685.5145
REGION,ETHYDMS03X,2058, 685.5145
REGION,ETHYDMS03X,2059, 685.5145
REGION,ETHYDMS03X,2060, 685.5145
REGION,ETHYDMS03X,2061, 685.5145
REGION,ETHYDMS03X,2062, 685.5145
REGION,ETHYDMS03X,2063, 685.5145
REGION,ETHYDMS03X,2064, 685.5145
REGION,ETHYDMS03X,2065, 685.5145
REGION,ETHYDMS03X,2066, 685.5145
REGION,ETHYDMS03X,2067, 685.5145
REGION,ETHYDMS03X,2068, 685.5145
REGION,ETHYDMS03X,2069, 685.5145
REGION,ETHYDMS03X,2070, 685.5145
REGION,ETHYDMS02X,2015, 10.0166
REGION,ETHYDMS02X,2016, 10.0166
REGION,ETHYDMS02X,2017, 10.0166
REGION,ETHYDMS02X,2018, 10.0166
REGION,ETHYDMS02X,2019, 10.0166
REGION,ETHYDMS02X,2020, 10.0166
REGION,ETHYDMS02X,2021, 10.0166
REGION,ETHYDMS02X,2022, 10.0166
REGION,ETHYDMS02X,2023, 10.0166
REGION,ETHYDMS02X,2024, 10.0166
REGION,ETHYDMS02X,2025, 10.0166
REGION,ETHYDMS02X,2026, 10.0166
REGION,ETHYDMS02X,2027, 10.0166
REGION,ETHYDMS02X,2028, 10.0166
REGION,ETHYDMS02X,2029, 10.0166
REGION,ETHYDMS02X,2030, 10.0166
REGION,ETHYDMS02X,2031, 10.0166
REGION,ETHYDMS02X,2032, 10.0166
REGION,ETHYDMS02X,2033, 10.0166
REGION,ETHYDMS02X,2034, 10.0166
REGION,ETHYDMS02X,2035, 10.0166
REGION,ETHYDMS02X,2036, 10.0166
REGION,ETHYDMS02X,2037, 10.0166
REGION,ETHYDMS02X,2038, 10.0166
REGION,ETHYDMS02X,2039, 10.0166
REGION,ETHYDMS02X,2040, 10.0166
REGION,ETHYDMS02X,2041, 10.0166
REGION,ETHYDMS02X,2042, 10.0166
REGION,ETHYDMS02X,2043, 10.0166
REGION,ETHYDMS02X,2044, 10.0166
REGION,ETHYDMS02X,2045, 10.0166
REGION,ETHYDMS02X,2046, 10.0166
REGION,ETHYDMS02X,2047, 10.0166
REGION,ETHYDMS02X,2048, 10.0166
REGION,ETHYDMS02X,2049, 10.0166
REGION,ETHYDMS02X,2050, 10.0166
REGION,ETHYDMS02X,2051, 10.0166
REGION,ETHYDMS02X,2052, 10.0166
REGION,ETHYDMS02X,2053, 10.0166
REGION,ETHYDMS02X,2054, 10.0166
REGION,ETHYDMS02X,2055, 10.0166
REGION,ETHYDMS02X,2056, 10.0166
REGION,ETHYDMS02X,2057, 10.0166
REGION,ETHYDMS02X,2058, 10.0166
REGION,ETHYDMS02X,2059, 10.0166
REGION,ETHYDMS02X,2060, 10.0166
REGION,ETHYDMS02X,2061, 10.0166
REGION,ETHYDMS02X,2062, 10.0166
REGION,ETHYDMS02X,2063, 10.0166
REGION,ETHYDMS02X,2064, 10.0166
REGION,ETHYDMS02X,2065, 10.0166
REGION,ETHYDMS02X,2066, 10.0166
REGION,ETHYDMS02X,2067, 10.0166
REGION,ETHYDMS02X,2068, 10.0166
REGION,ETHYDMS02X,2069, 10.0166
REGION,ETHYDMS02X,2070, 10.0166
REGION,ETHYDMS01X,2015, 0.19552
REGION,ETHYDMS01X,2016, 0.62452
REGION,ETHYDMS01X,2017, 0.62452
REGION,ETHYDMS01X,2018, 0.62452
REGION,ETHYDMS01X,2019, 0.62452
REGION,ETHYDMS01X,2020, 0.62452
REGION,ETHYDMS01X,2021, 0.62452
REGION,ETHYDMS01X,2022, 0.62452
REGION,ETHYDMS01X,2023, 0.62452
REGION,ETHYDMS01X,2024, 0.62452
REGION,ETHYDMS01X,2025, 0.62452
REGION,ETHYDMS01X,2026, 0.62452
REGION,ETHYDMS01X,2027, 0.62452
REGION,ETHYDMS01X,2028, 0.62452
REGION,ETHYDMS01X,2029, 0.62452
REGION,ETHYDMS01X,2030, 0.62452
REGION,ETHYDMS01X,2031, 0.62452
REGION,ETHYDMS01X,2032, 0.62452
REGION,ETHYDMS01X,2033, 0.62452
REGION,ETHYDMS01X,2034, 0.62452
REGION,ETHYDMS01X,2035, 0.62452
REGION,ETHYDMS01X,2036, 0.62452
REGION,ETHYDMS01X,2037, 0.62452
REGION,ETHYDMS01X,2038, 0.62452
REGION,ETHYDMS01X,2039, 0.62452
REGION,ETHYDMS01X,2040, 0.62452
REGION,ETHYDMS01X,2041, 0.62452
REGION,ETHYDMS01X,2042, 0.62452
REGION,ETHYDMS01X,2043, 0.62452
REGION,ETHYDMS01X,2044, 0.62452
REGION,ETHYDMS01X,2045, 0.62452
REGION,ETHYDMS01X,2046, 0.62452
REGION,ETHYDMS01X,2047, 0.62452
REGION,ETHYDMS01X,2048, 0.62452
REGION,ETHYDMS01X,2049, 0.62452
REGION,ETHYDMS01X,2050, 0.62452
REGION,ETHYDMS01X,2051, 0.62452
REGION,ETHYDMS01X,2052, 0.62452
REGION,ETHYDMS01X,2053, 0.62452
REGION,ETHYDMS01X,2054, 0.62452
REGION,ETHYDMS01X,2055, 0.62452
REGION,ETHYDMS01X,2056, 0.62452
REGION,ETHYDMS01X,2057, 0.62452
REGION,ETHYDMS01X,2058, 0.62452
REGION,ETHYDMS01X,2059, 0.62452
REGION,ETHYDMS01X,2060, 0.62452
REGION,ETHYDMS01X,2061, 0.62452
REGION,ETHYDMS01X,2062, 0.62452
REGION,ETHYDMS01X,2063, 0.62452
REGION,ETHYDMS01X,2064, 0.62452
REGION,ETHYDMS01X,2065, 0.62452
REGION,ETHYDMS01X,2066, 0.62452
REGION,ETHYDMS01X,2067, 0.62452
REGION,ETHYDMS01X,2068, 0.62452
REGION,ETHYDMS01X,2069, 0.62452
REGION,ETHYDMS01X,2070, 0.62452
REGION,ETWINDP00X,2015, 15.46464
REGION,ETWINDP00X,2016, 15.335768
REGION,ETWINDP00X,2017, 15.206896
REGION,ETWINDP00X,2018, 15.078024
REGION,ETWINDP00X,2019, 1.4949151999999998e+01
REGION,ETWINDP00X,2020, 14.82028
REGION,ETWINDP00X,2021, 14.3638418
REGION,ETWINDP00X,2022, 13.9108272
REGION,ETWINDP00X,2023, 1.3461236199999998e+01
REGION,ETWINDP00X,2024, 1.3015068800000002e+01
REGION,ETWINDP00X,2025, 12.572325
REGION,ETWINDP00X,2026, 1.2133004799999998e+01
REGION,ETWINDP00X,2027, 11.6971082
REGION,ETWINDP00X,2028, 11.2646352
REGION,ETWINDP00X,2029, 10.8355858
REGION,ETWINDP00X,2030, 10.40996
REGION,ETWINDP00X,2031, 10.033364
REGION,ETWINDP00X,2032, 9.656768
REGION,ETWINDP00X,2033, 9.280172
REGION,ETWINDP00X,2034, 8.9035760000000010e+00
REGION,ETWINDP00X,2035, 8.52698
REGION,ETWINDP00X,2036, 8.150384
REGION,ETWINDP00X,2037, 7.773788
REGION,ETWINDP00X,2038, 7.397192
REGION,ETWINDP00X,2039, 7.020596
REGION,ETWINDP00X,2068, 8.3067499197865871e+01
REGION,ETWINDP00X,2069, 1.5134339113420492e+02
REGION,ETWINDP00X,2070, 1.7531284016369892e+02
REGION,ETGOCVP02O,2015, 0.51
REGION,ETGOCVP02O,2016, 0.51
REGION,ETGOCVP02O,2017, 0.51
REGION,ETGOCVP02O,2018, 0.51
REGION,ETGOCVP02O,2019, 0.51
REGION,ETGOCVP02O,2020, 0.51
REGION,ETGOCVP02O,2021, 0.51
REGION,ETGOCVP02O,2022, 0.51
REGION,ETGOCVP02O,2023, 0.51
REGION,ETGOCVP02O,2024, 0.51
REGION,ETGOCVP02O,2025, 0.51
REGION,ETGOCVP02O,2026, 0.4845
REGION,ETGOCVP02O,2027, 0.459
REGION,ETGOCVP02O,2028, 0.4335
REGION,ETGOCVP02O,2029, 0.408
REGION,ETGOCVP02O,2030, 0.3825
REGION,ETGOCVP02O,2031, 0.357
REGION,ETGOCVP02O,2032, 0.3315
REGION,ETGOCVP02O,2033, 0.306
REGION,ETGOCVP02O,2034, 0.2805
REGION,ETGOCVP02O,2035, 0.255
REGION,ETGOCVP02O,2036, 0.2295
REGION,ETGOCVP02O,2037, 0.204
REGION,ETGOCVP02O,2038, 0.1785
REGION,ETGOCVP02O,2039, 0.153
REGION,ETGOCVP02O,2040, 0.1275
REGION,ETGOCVP02O,2041, 0.102
REGION,ETGOCVP02O,2042, 0.0765
REGION,ETGOCVP02O,2043, 0.051
REGION,ETGOCVP02O,2044, 0.0255
REGION,ETGOCVP02N,2020, 7.1999999999999993e+00
REGION,ETGOCVP02N,2021, 17.4
REGION,ETGOCVP02N,2022, 2.3400000000000002e+01
REGION,ETGOCVP02N,2023, 3.5400000000000006e+01
REGION,ETGOCVP02N,2024, 5.0400000000000006e+01
REGION,ETGOCVP02N,2025, 6.2400000000000006e+01
REGION,ETGOCVP02N,2026, 6.2400000000000006e+01
REGION,ETGOCVP02N,2027, 6.2400000000000006e+01
REGION,ETGOCVP02N,2028, 6.2400000000000006e+01
REGION,ETGOCVP02N,2029, 6.2400000000000006e+01
REGION,ETGOCVP02N,2030, 6.2400000000000006e+01
REGION,ETGOCVP02N,2031, 61.88
REGION,ETGOCVP02N,2032, 61.36
REGION,ETGOCVP02N,2033, 60.84
REGION,ETGOCVP02N,2034, 60.32
REGION,ETGOCVP02N,2035, 59.8
REGION,ETGOCVP02N,2036, 59.28
REGION,ETGOCVP02N,2037, 5.8760000000000005e+01
REGION,ETGOCVP02N,2038, 5.8240000000000009e+01
REGION,ETGOCVP02N,2039, 57.72
REGION,ETGOCVP02N,2040, 57.2
REGION,ETGOCVP02N,2041, 56.68
REGION,ETGOCVP02N,2042, 56.16
REGION,ETGOCVP02N,2043, 5.5640000000000008e+01
REGION,ETGOCVP02N,2044, 55.12
REGION,ETGOCVP02N,2045, 5.2099047474512552e+01
REGION,ETGOCVP02N,2046, 5.5762866069993393e+01
REGION,ETGOCVP02N,2047, 6.2951684665474225e+01
REGION,ETGOCVP02N,2048, 6.4890503260955057e+01
REGION,ETGOCVP02N,2049, 64.2543218564359
REGION,ETGOCVP02N,2050, 6.6118140451916716e+01
REGION,ETGOCVP02N,2051, 6.5456959047397561e+01
REGION,ETGOCVP02N,2052, 6.4795777642878392e+01
REGION,ETGOCVP02N,2053, 6.4134596238359222e+01
REGION,ETGOCVP02N,2054, 6.3473414833840053e+01
REGION,ETGOCVP02N,2055, 6.2812233429320884e+01
REGION,ETGOCVP02N,2056, 6.2151052024801714e+01
REGION,ETGOCVP02N,2057, 6.2161681171770923e+01
REGION,ETGOCVP02N,2058, 6.8905696648070659e+01
REGION,ETGOCVP02N,2059, 7.9531721684504674e+01
REGION,ETGOCVP02N,2060, 8.9907746720938690e+01
REGION,ETGOCVP02N,2061, 1.0003377175737270e+02
REGION,ETGOCVP02N,2062, 1.0990979679380671e+02
REGION,ETGOCVP02N,2063, 1.1953582183024072e+02
REGION,ETGOCVP02N,2064, 1.2891184686667475e+02
REGION,ETGOCVP02N,2065, 1.3803787190310877e+02
REGION,ETGOCVP02N,2066, 1.4691389693954278e+02
REGION,ETGOCVP02N,2067, 1.5553992197597680e+02
REGION,ETGOCVP02N,2068, 1.6391594701241078e+02
REGION,ETGOCVP02N,2069, 1.7204197204884483e+02
REGION,ETGOCVP02N,2070, 1.7702348472374544e+02
REGION,ETLFRCFURX,2069, 4.0401018165748184e+00
REGION,ETLFRCFURX,2070, 2.2386242226092211e+01
REGION,ETSOU1P03X,2015, 0.21984
REGION,ETSOU1P03X,2016, 0.216176
REGION,ETSOU1P03X,2017, 0.212512
REGION,ETSOU1P03X,2018, 0.208848
REGION,ETSOU1P03X,2019, 0.205184
REGION,ETSOU1P03X,2020, 0.191444
REGION,ETSOU1P03X,2021, 0.181368
REGION,ETSOU1P03X,2022, 0.171292
REGION,ETSOU1P03X,2023, 0.161216
REGION,ETSOU1P03X,2024, 0.15114
REGION,ETSOU1P03X,2025, 0.141064
REGION,ETSOU1P03X,2026, 0.130988
REGION,ETSOU1P03X,2027, 0.120912
REGION,ETSOU1P03X,2028, 0.110836
REGION,ETSOU1P03X,2029, 0.10076
REGION,ETSOU1P03X,2030, 0.090684
REGION,ETSOU1P03X,2031, 0.080608
REGION,ETSOU1P03X,2032, 0.070532
REGION,ETSOU1P03X,2033, 0.060456
REGION,ETSOU1P03X,2034, 0.05038
REGION,ETSOU1P03X,2035, 0.040304
REGION,ETSOU1P03X,2036, 0.030228
REGION,ETSOU1P03X,2037, 0.020152
REGION,ETSOU1P03X,2038, 0.010076
REGION,ETSOU1P03X,2070, 2.8823942060352380e+01
REGION,ETSOV1F01X,2015, 0.028
REGION,ETSOV1F01X,2016, 8.2800000000000012e-02
REGION,ETSOV1F01X,2017, 0.1088
REGION,ETSOV1F01X,2018, 0.1072
REGION,ETSOV1F01X,2019, 0.1056
REGION,ETSOV1F01X,2020, 1.0400000000000001e-01
REGION,ETSOV1F01X,2021, 1.0400000000000001e-01
REGION,ETSOV1F01X,2022, 1.0400000000000001e-01
REGION,ETSOV1F01X,2023, 1.0400000000000001e-01
REGION,ETSOV1F01X,2024, 1.0400000000000001e-01
REGION,ETSOV1F01X,2025, 1.0400000000000001e-01
REGION,ETSOV1F01X,2026, 1.0400000000000001e-01
REGION,ETSOV1F01X,2027, 1.0400000000000001e-01
REGION,ETSOV1F01X,2028, 1.0400000000000001e-01
REGION,ETSOV1F01X,2029, 1.0400000000000001e-01
REGION,ETSOV1F01X,2030, 1.0400000000000001e-01
REGION,ETSOV1F01X,2031, 1.0400000000000001e-01
REGION,ETSOV1F01X,2032, 1.0400000000000001e-01
REGION,ETSOV1F01X,2033, 1.0400000000000001e-01
REGION,ETSOV1F01X,2034, 1.0400000000000001e-01
REGION,ETSOV1F01X,2035, 7.8000000000000014e-02
REGION,ETSOV1F01X,2036, 2.6000000000000002e-02
REGION,ETSOV1F01X,2041, 7.5272998090225549e+00
REGION,ETSOV1F01X,2042, 71.9653347874381
REGION,ETSOV1F01X,2043, 1.4518635834455375e+02
REGION,ETSOV1F01X,2044, 222.858093229188
REGION,ETSOV1F01X,2045, 300.858093229188
REGION,ETSOV1F01X,2046, 378.858093229188
REGION,ETSOV1F01X,2047, 456.858093229188
REGION,ETSOV1F01X,2048, 5.3485809322918806e+02
REGION,ETSOV1F01X,2049, 6.1285809322918806e+02
REGION,ETSOV1F01X,2050, 6.9085809322918806e+02
REGION,ETSOV1F01X,2051, 7.6885809322918806e+02
REGION,ETSOV1F01X,2052, 8.4685809322918806e+02
REGION,ETSOV1F01X,2053, 9.2485809322918806e+02
REGION,ETSOV1F01X,2054, 1.0028580932291881e+03
REGION,ETSOV1F01X,2055, 1.0808580932291879e+03
REGION,ETSOV1F01X,2056, 1.1588580932291879e+03
REGION,ETSOV1F01X,2057, 1.2368580932291877e+03
REGION,ETSOV1F01X,2058, 1.3148580932291877e+03
REGION,ETSOV1F01X,2059, 1.3928580932291877e+03
REGION,ETSOV1F01X,2060, 1.4708580932291877e+03
REGION,ETSOV1F01X,2061, 1.5413307934201653e+03
REGION,ETSOV1F01X,2062, 1.5548927584417497e+03
REGION,ETSOV1F01X,2063, 1.5596717348846341e+03
REGION,ETSOV1F01X,2064, 1560
REGION,ETSOV1F01X,2065, 1560
REGION,ETSOV1F01X,2066, 1560
REGION,ETSOV1F01X,2067, 1560
REGION,ETSOV1F01X,2068, 1560
REGION,ETSOV1F01X,2069, 1560
REGION,ETSOV1F01X,2070, 1560
REGION,ETSOV2F01X,2046, 1.9735492886880525e+01
REGION,ETSOV2F01X,2047, 4.2735492886880522e+01
REGION,ETSOV2F01X,2048, 6.5735492886880522e+01
REGION,ETSOV2F01X,2049, 8.8735492886880522e+01
REGION,ETSOV2F01X,2050, 1.1173549288688052e+02
REGION,ETSOV2F01X,2051, 1.1561299256006785e+02
REGION,ETSOV2F01X,2052, 1.2288689217156816e+02
REGION,ETSOV2F01X,2053, 1.3365652133797593e+02
REGION,ETSOV2F01X,2054, 1.4801945903068108e+02
REGION,ETSOV2F01X,2055, 1.6607883799571911e+02
REGION,ETSOV2F01X,2056, 1.8907883799571911e+02
REGION,ETSOV2F01X,2057, 2.1207883799571911e+02
REGION,ETSOV2F01X,2058, 2.3507883799571911e+02
REGION,ETSOV2F01X,2059, 2.5807883799571908e+02
REGION,ETSOV2F01X,2060, 2.8107883799571914e+02
REGION,ETSOV2F01X,2061, 3.0407883799571914e+02
REGION,ETSOV2F01X,2062, 3.2707883799571914e+02
REGION,ETSOV2F01X,2063, 3.5007883799571914e+02
REGION,ETSOV2F01X,2064, 3.7307883799571914e+02
REGION,ETSOV2F01X,2065, 3.9607883799571914e+02
REGION,ETSOV2F01X,2066, 3.9934334510883861e+02
REGION,ETSOV2F01X,2067, 3.9934334510883861e+02
REGION,ETSOV2F01X,2068, 3.9934334510883861e+02
REGION,ETSOV2F01X,2069, 3.9934334510883861e+02
REGION,ETSOV2F01X,2070, 3.9934334510883861e+02
REGION,SDBMCHP04O,2015, 42.8544
REGION,SDBMCHP04O,2016, 42.8544
REGION,SDBMCHP04O,2017, 42.8544
REGION,SDBMCHP04O,2018, 42.8544
REGION,SDBMCHP04O,2019, 42.8544
REGION,SDBMCHP04O,2020, 42.8544
REGION,SDBMCHP04O,2021, 40.71168
REGION,SDBMCHP04O,2022, 38.56896
REGION,SDBMCHP04O,2023, 36.42624
REGION,SDBMCHP04O,2024, 34.28352
REGION,SDBMCHP04O,2025, 21.4272
REGION,SDBMCHP04O,2026, 19.28448
REGION,SDBMCHP04O,2027, 17.14176
REGION,SDBMCHP04O,2028, 14.99904
REGION,SDBMCHP04O,2029, 12.85632
REGION,SDBMCHP04O,2030, 10.7136
REGION,SDBMCHP04O,2031, 8.57088
REGION,SDBMCHP04O,2032, 6.42816
REGION,SDBMCHP04O,2033, 4.28544
REGION,SDBMCHP04O,2034, 2.14272
REGION,SDCOSCP04N,2040, 7.0572937828558324e+01
REGION,SDCOSCP04N,2041, 7.1595207154077940e+01
REGION,SDCOSCP04N,2042, 1.3428912536415351e+02
REGION,SDCOSCP04N,2043, 1.3859856023172026e+02
REGION,SDCOSCP04N,2044, 1.3859856023172026e+02
REGION,SDCOSCP04N,2045, 1.3859856023172026e+02
REGION,SDCOSCP04N,2046, 1.3859856023172026e+02
REGION,SDCOSCP04N,2047, 1.3859856023172026e+02
REGION,SDCOSCP04N,2048, 3.1681304173753551e+02
REGION,SDCOSCP04N,2049, 3.1681304173753551e+02
REGION,SDCOSCP04N,2050, 3.1681304173753551e+02
REGION,SDCOSCP04N,2051, 3.1681304173753551e+02
REGION,SDCOSCP04N,2052, 3.1681304173753551e+02
REGION,SDCOSCP04N,2053, 3.1681304173753551e+02
REGION,SDCOSCP04N,2054, 3.1681304173753551e+02
REGION,SDCOSCP04N,2055, 3.1681304173753551e+02
REGION,SDCOSCP04N,2056, 3.1681304173753551e+02
REGION,SDCOSCP04N,2057, 3.1681304173753551e+02
REGION,SDCOSCP04N,2058, 3.1681304173753551e+02
REGION,SDCOSCP04N,2059, 3.1681304173753551e+02
REGION,SDCOSCP04N,2060, 3.1681304173753551e+02
REGION,SDCOSCP04N,2061, 3.1681304173753551e+02
REGION,SDCOSCP04N,2062, 3.1681304173753551e+02
REGION,SDCOSCP04N,2063, 3.1681304173753551e+02
REGION,SDCOSCP04N,2064, 3.1681304173753551e+02
REGION,SDCOSCP04N,2065, 3.1681304173753551e+02
REGION,SDCOSCP04N,2066, 3.1681304173753551e+02
REGION,SDCOSCP04N,2067, 3.1681304173753551e+02
REGION,SDCOSCP04N,2068, 3.1681304173753551e+02
REGION,SDCOSCP04N,2069, 3.1681304173753551e+02
REGION,SDCOSCP04N,2070, 2.4624010390897718e+02
REGION,SDLFRCP02O,2015, 11.20525
REGION,SDLFRCP02O,2016, 11.20525
REGION,SDLFRCP02O,2017, 11.20525
REGION,SDLFRCP02O,2018, 11.20525
