r,l,t,m,y,RateOfActivity
REGION,S1D1,EGWA00000X,1,2015, 1.4941029002387686e+04
REGION,S1D2,EGWA00000X,1,2015, 9.4756909397120671e+03
REGION,S2D1,EGWA00000X,1,2015, 1.4941029002387686e+04
REGION,S2D2,EGWA00000X,1,2015, 1.0153890339866015e+04
REGION,S3D1,EGWA00000X,1,2015, 1.4941029002387686e+04
REGION,S3D2,EGWA00000X,1,2015, 1.0200437938614205e+04
REGION,S4D1,EGWA00000X,1,2015, 1.4941029002387686e+04
REGION,S4D2,EGWA00000X,1,2015, 9706.16814040058
REGION,S1D1,EGWA00000X,1,2016, 1.3856474770888604e+04
REGION,S1D2,EGWA00000X,1,2016, 6.9931575872617550e+03
REGION,S2D1,EGWA00000X,1,2016, 1.6683939311915423e+04
REGION,S2D2,EGWA00000X,1,2016, 1.0005338846390572e+04
REGION,S3D1,EGWA00000X,1,2016, 1.9500076283241448e+04
REGION,S3D2,EGWA00000X,1,2016, 9.4368236290263576e+03
REGION,S4D1,EGWA00000X,1,2016, 1.2676401186688385e+04
REGION,S4D2,EGWA00000X,1,2016, 8.8048419669385330e+03
REGION,S1D1,EGWA00000X,1,2017, 1.2242456595995152e+04
REGION,S1D2,EGWA00000X,1,2017, 7.6964041505511168e+03
REGION,S2D1,EGWA00000X,1,2017, 1.6975018900483508e+04
REGION,S2D2,EGWA00000X,1,2017, 9.8556535588587431e+03
REGION,S3D1,EGWA00000X,1,2017, 1.6361013494321160e+04
REGION,S3D2,EGWA00000X,1,2017, 9.6636119985448186e+03
REGION,S4D1,EGWA00000X,1,2017, 1.6980828864223688e+04
REGION,S4D2,EGWA00000X,1,2017, 9.2592507671052626e+03
REGION,S1D1,EGWA00000X,1,2018, 1.8497259921242628e+04
REGION,S1D2,EGWA00000X,1,2018, 1.2002850508117212e+04
REGION,S2D1,EGWA00000X,1,2018, 2.2109168247923968e+04
REGION,S2D2,EGWA00000X,1,2018, 9.2346629390496055e+03
REGION,S3D1,EGWA00000X,1,2018, 9.2196058559517714e+03
REGION,S3D2,EGWA00000X,1,2018, 7.6107110131732825e+03
REGION,S4D1,EGWA00000X,1,2018, 9222.38126182181
REGION,S4D2,EGWA00000X,1,2018, 7.6345513683063991e+03
REGION,S1D1,EGWA00000X,1,2019, 9234.44885995759
REGION,S1D2,EGWA00000X,1,2019, 1.0270131793952341e+04
REGION,S2D1,EGWA00000X,1,2019, 1.8385323826485263e+04
REGION,S2D2,EGWA00000X,1,2019, 9.3383230925104090e+03
REGION,S3D1,EGWA00000X,1,2019, 1.0002989734599751e+04
REGION,S3D2,EGWA00000X,1,2019, 1.3299937983722375e+04
REGION,S4D1,EGWA00000X,1,2019, 1.1684969200278947e+04
REGION,S4D2,EGWA00000X,1,2019, 9.5650756321274457e+03
REGION,S1D1,EGWA00000X,1,2020, 1.1269106092258740e+04
REGION,S1D2,EGWA00000X,1,2020, 8.1462791808136390e+03
REGION,S2D1,EGWA00000X,1,2020, 1.2498990696731618e+04
REGION,S2D2,EGWA00000X,1,2020, 9.7296673826334772e+03
REGION,S3D1,EGWA00000X,1,2020, 1.7864679813621555e+04
REGION,S3D2,EGWA00000X,1,2020, 1.0160421960813763e+04
REGION,S4D1,EGWA00000X,1,2020, 2.0904614422875631e+04
REGION,S4D2,EGWA00000X,1,2020, 1.1552446085510426e+04
REGION,S1D1,EGWA00000X,1,2021, 1.0380772178130810e+04
REGION,S1D2,EGWA00000X,1,2021, 1.2879613748889611e+04
REGION,S2D1,EGWA00000X,1,2021, 1.1023566489021701e+04
REGION,S2D2,EGWA00000X,1,2021, 1.0293543237945314e+04
REGION,S3D1,EGWA00000X,1,2021, 1.7161450349118211e+04
REGION,S3D2,EGWA00000X,1,2021, 9048.25457414326
REGION,S4D1,EGWA00000X,1,2021, 9998.03573311197
REGION,S4D2,EGWA00000X,1,2021, 8.2480758754263952e+03
REGION,S1D1,EGWA00000X,1,2022, 1.2836076943798555e+04
REGION,S1D2,EGWA00000X,1,2022, 1.6475645048754926e+04
REGION,S2D1,EGWA00000X,1,2022, 1.1503831229880279e+04
REGION,S2D2,EGWA00000X,1,2022, 9.6923786347377645e+03
REGION,S3D1,EGWA00000X,1,2022, 1.1945962449900413e+04
REGION,S3D2,EGWA00000X,1,2022, 1.0041261327099164e+04
REGION,S4D1,EGWA00000X,1,2022, 9.2544997096454717e+03
REGION,S4D2,EGWA00000X,1,2022, 8.5553198486585225e+03
REGION,S1D1,EGWA00000X,1,2023, 1.3625785600907706e+04
REGION,S1D2,EGWA00000X,1,2023, 8.6045586453318083e+03
REGION,S2D1,EGWA00000X,1,2023, 2.2066852577029349e+04
REGION,S2D2,EGWA00000X,1,2023, 1.2105078683424930e+04
REGION,S3D1,EGWA00000X,1,2023, 2.0273048946054067e+04
REGION,S3D2,EGWA00000X,1,2023, 12469.3533180064
REGION,S4D1,EGWA00000X,1,2023, 1.2834450477011214e+04
REGION,S4D2,EGWA00000X,1,2023, 1.0988454303709319e+04
REGION,S1D1,EGWA00000X,1,2024, 1.3694864801855352e+04
REGION,S1D2,EGWA00000X,1,2024, 8.7340020711791112e+03
REGION,S2D1,EGWA00000X,1,2024, 2.1661340133158192e+04
REGION,S2D2,EGWA00000X,1,2024, 1.2143710741371098e+04
REGION,S3D1,EGWA00000X,1,2024, 1.9888861980239370e+04
REGION,S3D2,EGWA00000X,1,2024, 1.2216112166381070e+04
REGION,S4D1,EGWA00000X,1,2024, 1.3411950562717271e+04
REGION,S4D2,EGWA00000X,1,2024, 1.1187074297046012e+04
REGION,S1D1,EGWA00000X,1,2025, 1.5586726710929548e+04
REGION,S1D2,EGWA00000X,1,2025, 9.1197240719255624e+03
REGION,S2D1,EGWA00000X,1,2025, 1.5944684883302070e+04
REGION,S2D2,EGWA00000X,1,2025, 1.8196492280929138e+04
REGION,S3D1,EGWA00000X,1,2025, 2.2935024254489330e+04
REGION,S3D2,EGWA00000X,1,2025, 1.3626110641061479e+04
REGION,S4D1,EGWA00000X,1,2025, 1.4784573787921883e+04
REGION,S4D2,EGWA00000X,1,2025, 1.2772674497552616e+04
REGION,S1D1,EGWA00000X,1,2026, 17048.3205430278
REGION,S1D2,EGWA00000X,1,2026, 1.6505881825963814e+04
REGION,S2D1,EGWA00000X,1,2026, 1.7933707541707925e+04
REGION,S2D2,EGWA00000X,1,2026, 1.5739812841143061e+04
REGION,S3D1,EGWA00000X,1,2026, 1.7036062574331216e+04
REGION,S3D2,EGWA00000X,1,2026, 1.6104010245746478e+04
REGION,S4D1,EGWA00000X,1,2026, 1.9927660369204761e+04
REGION,S4D2,EGWA00000X,1,2026, 1.4656469843429373e+04
REGION,S1D1,EGWA00000X,1,2027, 1.7149122550784869e+04
REGION,S1D2,EGWA00000X,1,2027, 1.4887491080168335e+04
REGION,S2D1,EGWA00000X,1,2027, 2.0943142490067476e+04
REGION,S2D2,EGWA00000X,1,2027, 1.5648275991407161e+04
REGION,S3D1,EGWA00000X,1,2027, 1.6924819097460397e+04
REGION,S3D2,EGWA00000X,1,2027, 1.5826551279705360e+04
REGION,S4D1,EGWA00000X,1,2027, 2.3251267123825284e+04
REGION,S4D2,EGWA00000X,1,2027, 1.2851395741450859e+04
REGION,S1D1,EGWA00000X,1,2028, 1.6931100727367331e+04
REGION,S1D2,EGWA00000X,1,2028, 1.3293648749345379e+04
REGION,S2D1,EGWA00000X,1,2028, 2.3501389404947364e+04
REGION,S2D2,EGWA00000X,1,2028, 1.5536090881532329e+04
REGION,S3D1,EGWA00000X,1,2028, 2.2569985649330494e+04
REGION,S3D2,EGWA00000X,1,2028, 1.5762494324530315e+04
REGION,S4D1,EGWA00000X,1,2028, 1.7251569017733258e+04
REGION,S4D2,EGWA00000X,1,2028, 1.3409328775453332e+04
REGION,S1D1,EGWA00000X,1,2029, 1.6983311758500473e+04
REGION,S1D2,EGWA00000X,1,2029, 1.5036726949312018e+04
REGION,S2D1,EGWA00000X,1,2029, 2.0597564265444627e+04
REGION,S2D2,EGWA00000X,1,2029, 1.6024979365263538e+04
REGION,S3D1,EGWA00000X,1,2029, 2.2236846630177497e+04
REGION,S3D2,EGWA00000X,1,2029, 1.6080361336256447e+04
REGION,S4D1,EGWA00000X,1,2029, 1.7645668908379186e+04
REGION,S4D2,EGWA00000X,1,2029, 1.2530476589318856e+04
REGION,S1D1,EGWA00000X,1,2030, 1.7088160644323347e+04
REGION,S1D2,EGWA00000X,1,2030, 1.5347991043768659e+04
REGION,S2D1,EGWA00000X,1,2030, 1.7685183087046869e+04
REGION,S2D2,EGWA00000X,1,2030, 1.5491548103992289e+04
REGION,S3D1,EGWA00000X,1,2030, 2.2737990374203568e+04
REGION,S3D2,EGWA00000X,1,2030, 1.5914526553397693e+04
REGION,S4D1,EGWA00000X,1,2030, 1.8231555799346868e+04
REGION,S4D2,EGWA00000X,1,2030, 1.3848524894240829e+04
REGION,S1D1,EGWA00000X,1,2031, 1.9014005145814775e+04
REGION,S1D2,EGWA00000X,1,2031, 1.4229550029626369e+04
REGION,S2D1,EGWA00000X,1,2031, 2.1710943374191174e+04
REGION,S2D2,EGWA00000X,1,2031, 14927.6602573078
REGION,S3D1,EGWA00000X,1,2031, 2.3925069511525016e+04
REGION,S3D2,EGWA00000X,1,2031, 1.6338586136640777e+04
REGION,S4D1,EGWA00000X,1,2031, 1.6942504328521496e+04
REGION,S4D2,EGWA00000X,1,2031, 1.5461292028845510e+04
REGION,S1D1,EGWA00000X,1,2032, 1.9938234535229563e+04
REGION,S1D2,EGWA00000X,1,2032, 1.4275679926679268e+04
REGION,S2D1,EGWA00000X,1,2032, 2.3276125677978154e+04
REGION,S2D2,EGWA00000X,1,2032, 1.7344461994157991e+04
REGION,S3D1,EGWA00000X,1,2032, 2.1285209108520223e+04
REGION,S3D2,EGWA00000X,1,2032, 1.7139811461641206e+04
REGION,S4D1,EGWA00000X,1,2032, 1.7420886889775640e+04
REGION,S4D2,EGWA00000X,1,2032, 1.3838283461193711e+04
REGION,S1D1,EGWA00000X,1,2033, 2.1176733613432865e+04
REGION,S1D2,EGWA00000X,1,2033, 2.3986628140744619e+04
REGION,S2D1,EGWA00000X,1,2033, 2.3986628140744619e+04
REGION,S2D2,EGWA00000X,1,2033, 1.5965193581979504e+04
REGION,S3D1,EGWA00000X,1,2033, 2.2405373097361738e+04
REGION,S3D2,EGWA00000X,1,2033, 1.8560549643373819e+04
REGION,S4D1,EGWA00000X,1,2033, 1.8821755458823816e+04
REGION,S4D2,EGWA00000X,1,2033, 1.5225457787192954e+04
REGION,S1D1,EGWA00000X,1,2034, 2.0619628671152437e+04
REGION,S1D2,EGWA00000X,1,2034, 1.8309087461621486e+04
REGION,S2D1,EGWA00000X,1,2034, 2.5232082514585858e+04
REGION,S2D2,EGWA00000X,1,2034, 1.6054290146320542e+04
REGION,S3D1,EGWA00000X,1,2034, 2.3121894697232634e+04
REGION,S3D2,EGWA00000X,1,2034, 1.8266834264784175e+04
REGION,S4D1,EGWA00000X,1,2034, 1.9269057331595690e+04
REGION,S4D2,EGWA00000X,1,2034, 1.6180213423595724e+04
REGION,S1D1,EGWA00000X,1,2035, 2.2036525230985560e+04
REGION,S1D2,EGWA00000X,1,2035, 1.9157724081743272e+04
REGION,S2D1,EGWA00000X,1,2035, 2.5959025052864461e+04
REGION,S2D2,EGWA00000X,1,2035, 1.7632768102260165e+04
REGION,S3D1,EGWA00000X,1,2035, 2.4435066758500216e+04
REGION,S3D2,EGWA00000X,1,2035, 1.9713455445046948e+04
REGION,S4D1,EGWA00000X,1,2035, 1.9211648637020255e+04
REGION,S4D2,EGWA00000X,1,2035, 1.5861195654850730e+04
REGION,S1D1,EGWA00000X,1,2036, 2.2994456009722107e+04
REGION,S1D2,EGWA00000X,1,2036, 2.0071388873997588e+04
REGION,S2D1,EGWA00000X,1,2036, 2.7282239233642034e+04
REGION,S2D2,EGWA00000X,1,2036, 1.9192015358898232e+04
REGION,S3D1,EGWA00000X,1,2036, 2.5603008508430878e+04
REGION,S3D2,EGWA00000X,1,2036, 1.8946037580742686e+04
REGION,S4D1,EGWA00000X,1,2036, 19154.2790158167
REGION,S4D2,EGWA00000X,1,2036, 1.7804119008992930e+04
REGION,S1D1,EGWA00000X,1,2037, 2.4141946208634254e+04
REGION,S1D2,EGWA00000X,1,2037, 2.0914169460724890e+04
REGION,S2D1,EGWA00000X,1,2037, 2.8604089870945296e+04
REGION,S2D2,EGWA00000X,1,2037, 2.0601061892293797e+04
REGION,S3D1,EGWA00000X,1,2037, 2.8604089870945296e+04
REGION,S3D2,EGWA00000X,1,2037, 1.9439559440119967e+04
REGION,S4D1,EGWA00000X,1,2037, 1.9115924167812933e+04
REGION,S4D2,EGWA00000X,1,2037, 1.8649152450761609e+04
REGION,S1D1,EGWA00000X,1,2038, 2.5337651761568766e+04
REGION,S1D2,EGWA00000X,1,2038, 1.9520108024540295e+04
REGION,S2D1,EGWA00000X,1,2038, 3.0000267388756762e+04
REGION,S2D2,EGWA00000X,1,2038, 2.1710007050977434e+04
REGION,S3D1,EGWA00000X,1,2038, 2.8106063921704965e+04
REGION,S3D2,EGWA00000X,1,2038, 2.1473186024164737e+04
REGION,S4D1,EGWA00000X,1,2038, 2.1795669526521313e+04
REGION,S4D2,EGWA00000X,1,2038, 1.8915368188838482e+04
REGION,S1D1,EGWA00000X,1,2039, 3.0942877888881350e+04
REGION,S1D2,EGWA00000X,1,2039, 22568.1709075797
REGION,S2D1,EGWA00000X,1,2039, 3.0942877888881350e+04
REGION,S2D2,EGWA00000X,1,2039, 2.3019014841103912e+04
REGION,S3D1,EGWA00000X,1,2039, 2.8557246198437886e+04
REGION,S3D2,EGWA00000X,1,2039, 1.9023529454861571e+04
REGION,S4D1,EGWA00000X,1,2039, 2.2856197143383561e+04
REGION,S4D2,EGWA00000X,1,2039, 1.9824752839688867e+04
REGION,S1D1,EGWA00000X,1,2040, 2.5540970440833225e+04
REGION,S1D2,EGWA00000X,1,2040, 2.0720608842101668e+04
REGION,S2D1,EGWA00000X,1,2040, 3.0109960332063456e+04
REGION,S2D2,EGWA00000X,1,2040, 2.4280366649053176e+04
REGION,S3D1,EGWA00000X,1,2040, 2.7366644005542777e+04
REGION,S3D2,EGWA00000X,1,2040, 2.2626191617672535e+04
REGION,S4D1,EGWA00000X,1,2040, 2.4250947556460767e+04
REGION,S4D2,EGWA00000X,1,2040, 1.9255070727663115e+04
REGION,S1D1,EGWA00000X,1,2041, 2.3094087788888131e+05
REGION,S1D2,EGWA00000X,1,2041, 2.5909006322574522e+04
REGION,S2D1,EGWA00000X,1,2041, 3.1407494527456121e+04
REGION,S2D2,EGWA00000X,1,2041, 2.5827810265907709e+04
REGION,S3D1,EGWA00000X,1,2041, 2.8693226806420811e+04
REGION,S3D2,EGWA00000X,1,2041, 2.4706949261143087e+04
REGION,S4D1,EGWA00000X,1,2041, 2.7286866462134349e+04
REGION,S4D2,EGWA00000X,1,2041, 1.9523314568108071e+04
REGION,S1D1,EGWA00000X,1,2042, 3.3093987788888131e+05
REGION,S1D2,EGWA00000X,1,2042, 2.5621510979348310e+04
REGION,S2D1,EGWA00000X,1,2042, 3.1684349787098079e+04
REGION,S2D2,EGWA00000X,1,2042, 2.4112140869263694e+04
REGION,S3D1,EGWA00000X,1,2042, 2.9684990740938651e+04
REGION,S3D2,EGWA00000X,1,2042, 2.5028805290503547e+04
REGION,S4D1,EGWA00000X,1,2042, 27728.7518657742
REGION,S4D2,EGWA00000X,1,2042, 2.2640463194712356e+04
REGION,S1D1,EGWA00000X,1,2043, 2.9477133759843964e+04
REGION,S1D2,EGWA00000X,1,2043, 2.6219694468354835e+04
REGION,S2D1,EGWA00000X,1,2043, 3.2106677422200926e+04
REGION,S2D2,EGWA00000X,1,2043, 2.6150048758842291e+04
REGION,S3D1,EGWA00000X,1,2043, 3.0131970457104220e+04
REGION,S3D2,EGWA00000X,1,2043, 2.5286973772159698e+04
REGION,S4D1,EGWA00000X,1,2043, 2.8166801601157920e+04
REGION,S4D2,EGWA00000X,1,2043, 2.2021140527501291e+04
REGION,S1D1,EGWA00000X,1,2044, 5.3093787788888125e+05
REGION,S1D2,EGWA00000X,1,2044, 2.4352413153091431e+04
REGION,S2D1,EGWA00000X,1,2044, 3.3285740601792219e+04
REGION,S2D2,EGWA00000X,1,2044, 2.5823126890991658e+04
REGION,S3D1,EGWA00000X,1,2044, 3.0769823530430662e+04
REGION,S3D2,EGWA00000X,1,2044, 2.8264671980908868e+04
REGION,S4D1,EGWA00000X,1,2044, 2.9011171512242450e+04
REGION,S4D2,EGWA00000X,1,2044, 2.3386846314947998e+04
REGION,S1D1,EGWA00000X,1,2045, 3.0822520372153722e+04
REGION,S1D2,EGWA00000X,1,2045, 2.7407455552488886e+04
REGION,S2D1,EGWA00000X,1,2045, 34042.374999904
REGION,S2D2,EGWA00000X,1,2045, 2.5662666865443782e+04
REGION,S3D1,EGWA00000X,1,2045, 3.1526459011870527e+04
REGION,S3D2,EGWA00000X,1,2045, 2.7171852721225034e+04
REGION,S4D1,EGWA00000X,1,2045, 2.7162025927092123e+04
REGION,S4D2,EGWA00000X,1,2045, 2.5192201904019908e+04
REGION,S1D1,EGWA00000X,1,2046, 3.1406770716253490e+04
REGION,S1D2,EGWA00000X,1,2046, 2.7702459848314975e+04
REGION,S2D1,EGWA00000X,1,2046, 3.3884823848332933e+04
REGION,S2D2,EGWA00000X,1,2046, 2.9680565857123758e+04
REGION,S3D1,EGWA00000X,1,2046, 7.3093587788888148e+05
REGION,S3D2,EGWA00000X,1,2046, 2.9390417986304616e+04
REGION,S4D1,EGWA00000X,1,2046, 2.3415283226525789e+04
REGION,S4D2,EGWA00000X,1,2046, 2.2813231255453877e+04
REGION,S1D1,EGWA00000X,1,2047, 2.7862600199522582e+04
REGION,S1D2,EGWA00000X,1,2047, 2.8215720840636539e+04
REGION,S2D1,EGWA00000X,1,2047, 3.3621202977766072e+04
REGION,S2D2,EGWA00000X,1,2047, 3.0050025668738024e+04
REGION,S3D1,EGWA00000X,1,2047, 3.1076529522134973e+04
REGION,S3D2,EGWA00000X,1,2047, 2.6704666962555988e+04
REGION,S4D1,EGWA00000X,1,2047, 2.9474479722734795e+04
REGION,S4D2,EGWA00000X,1,2047, 2.6237166736488598e+04
REGION,S1D1,EGWA00000X,1,2048, 9.3093387788888148e+05
REGION,S1D2,EGWA00000X,1,2048, 2.7146329575683449e+04
REGION,S2D1,EGWA00000X,1,2048, 37679.8972784793
REGION,S2D2,EGWA00000X,1,2048, 2.9228489335535876e+04
REGION,S3D1,EGWA00000X,1,2048, 3.7577866266431956e+04
REGION,S3D2,EGWA00000X,1,2048, 3.0468342701401551e+04
REGION,S4D1,EGWA00000X,1,2048, 2.9099703405304394e+04
REGION,S4D2,EGWA00000X,1,2048, 2.4199687765744551e+04
REGION,S1D1,EGWA00000X,1,2049, 3.3424054503735606e+04
REGION,S1D2,EGWA00000X,1,2049, 2.7106058902032208e+04
REGION,S2D1,EGWA00000X,1,2049, 3.9090856511947430e+04
REGION,S2D2,EGWA00000X,1,2049, 3.1611279227150786e+04
REGION,S3D1,EGWA00000X,1,2049, 3.5986202297892458e+04
REGION,S3D2,EGWA00000X,1,2049, 3.1027536365219319e+04
REGION,S4D1,EGWA00000X,1,2049, 1.0309328778888815e+06
REGION,S4D2,EGWA00000X,1,2049, 2.5011305833526476e+04
REGION,S1D1,EGWA00000X,1,2050, 3.4132680301656168e+04
REGION,S1D2,EGWA00000X,1,2050, 3.0909383552505424e+04
REGION,S2D1,EGWA00000X,1,2050, 3.9871566003946922e+04
REGION,S2D2,EGWA00000X,1,2050, 3.0931776529444345e+04
REGION,S3D1,EGWA00000X,1,2050, 3.6479038103540690e+04
REGION,S3D2,EGWA00000X,1,2050, 2.9320382453576829e+04
REGION,S4D1,EGWA00000X,1,2050, 2.7849967938981674e+04
REGION,S4D2,EGWA00000X,1,2050, 2.6174759578283498e+04
REGION,S1D1,EGWA00000X,1,2051, 3.2829702333093628e+04
REGION,S1D2,EGWA00000X,1,2051, 3.1567160372632687e+04
REGION,S2D1,EGWA00000X,1,2051, 1.2309308778888816e+06
REGION,S2D2,EGWA00000X,1,2051, 3.2327875296087255e+04
REGION,S3D1,EGWA00000X,1,2051, 3.6170723366985367e+04
REGION,S3D2,EGWA00000X,1,2051, 2.9177435753581030e+04
REGION,S4D1,EGWA00000X,1,2051, 29265.4354390225
REGION,S4D2,EGWA00000X,1,2051, 2.7528641298561393e+04
REGION,S1D1,EGWA00000X,1,2052, 3.5645261655105183e+04
REGION,S1D2,EGWA00000X,1,2052, 3.2239252645679713e+04
REGION,S2D1,EGWA00000X,1,2052, 4.1825534352102215e+04
REGION,S2D2,EGWA00000X,1,2052, 3.3748888861241925e+04
REGION,S3D1,EGWA00000X,1,2052, 3.6687948951093553e+04
REGION,S3D2,EGWA00000X,1,2052, 3.0708973931008280e+04
REGION,S4D1,EGWA00000X,1,2052, 2.7671248011861950e+04
REGION,S4D2,EGWA00000X,1,2052, 26507.2482705085
REGION,S1D1,EGWA00000X,1,2053, 1.4309288778888816e+06
REGION,S1D2,EGWA00000X,1,2053, 2.8133548209941564e+04
REGION,S2D1,EGWA00000X,1,2053, 4.2676399469916534e+04
REGION,S2D2,EGWA00000X,1,2053, 3.4364386993534506e+04
REGION,S3D1,EGWA00000X,1,2053, 3.7332000791512277e+04
REGION,S3D2,EGWA00000X,1,2053, 3.3916557548625773e+04
REGION,S4D1,EGWA00000X,1,2053, 3.4900558052949469e+04
REGION,S4D2,EGWA00000X,1,2053, 2.7081831106773567e+04
REGION,S1D1,EGWA00000X,1,2054, 3.7218532177051529e+04
REGION,S1D2,EGWA00000X,1,2054, 3.0458764092359808e+04
REGION,S2D1,EGWA00000X,1,2054, 4.3720717890634645e+04
REGION,S2D2,EGWA00000X,1,2054, 3.4574026881426878e+04
REGION,S3D1,EGWA00000X,1,2054, 3.8142610329258867e+04
REGION,S3D2,EGWA00000X,1,2054, 3.4647990736433676e+04
REGION,S4D1,EGWA00000X,1,2054, 1.5309278778888816e+06
REGION,S4D2,EGWA00000X,1,2054, 29113.4729415102
REGION,S1D1,EGWA00000X,1,2055, 3.6504456714279906e+04
REGION,S1D2,EGWA00000X,1,2055, 3.0483315623469094e+04
REGION,S2D1,EGWA00000X,1,2055, 4.3289988622563142e+04
REGION,S2D2,EGWA00000X,1,2055, 3.4648162588338513e+04
REGION,S3D1,EGWA00000X,1,2055, 3.7498697448869541e+04
REGION,S3D2,EGWA00000X,1,2055, 3.3992805709131309e+04
REGION,S4D1,EGWA00000X,1,2055, 2.7557655938295622e+04
REGION,S4D2,EGWA00000X,1,2055, 2.7630678719301126e+04
REGION,S1D1,EGWA00000X,1,2056, 3.5848855277700357e+04
REGION,S1D2,EGWA00000X,1,2056, 3.1573353907922003e+04
REGION,S2D1,EGWA00000X,1,2056, 4.3022875304926318e+04
REGION,S2D2,EGWA00000X,1,2056, 3.1568095666089426e+04
REGION,S3D1,EGWA00000X,1,2056, 3.6864861429690223e+04
REGION,S3D2,EGWA00000X,1,2056, 33264.6882553319
REGION,S4D1,EGWA00000X,1,2056, 1.7309258778888816e+06
REGION,S4D2,EGWA00000X,1,2056, 2.8382178347944046e+04
REGION,S1D1,EGWA00000X,1,2057, 3.3108845362590968e+04
REGION,S1D2,EGWA00000X,1,2057, 3.3602524215420570e+04
REGION,S2D1,EGWA00000X,1,2057, 4.4762881319813539e+04
REGION,S2D2,EGWA00000X,1,2057, 3.5441581510946475e+04
REGION,S3D1,EGWA00000X,1,2057, 3.8265965891232838e+04
REGION,S3D2,EGWA00000X,1,2057, 3.4688986476838167e+04
REGION,S4D1,EGWA00000X,1,2057, 2.7617165557754262e+04
REGION,S4D2,EGWA00000X,1,2057, 2.8334233598848354e+04
REGION,S1D1,EGWA00000X,1,2058, 3.8620532133970868e+04
REGION,S1D2,EGWA00000X,1,2058, 3.4918810313091708e+04
REGION,S2D1,EGWA00000X,1,2058, 4.6256687143136049e+04
REGION,S2D2,EGWA00000X,1,2058, 3.6799918895923125e+04
REGION,S3D1,EGWA00000X,1,2058, 1.9309238778888816e+06
REGION,S3D2,EGWA00000X,1,2058, 3.5965119429647952e+04
REGION,S4D1,EGWA00000X,1,2058, 2.8738566469857058e+04
REGION,S4D2,EGWA00000X,1,2058, 2.6696561371625568e+04
REGION,S1D1,EGWA00000X,1,2059, 4.0146265412912020e+04
REGION,S1D2,EGWA00000X,1,2059, 3.6294940703238375e+04
REGION,S2D1,EGWA00000X,1,2059, 4.8147140755630127e+04
REGION,S2D2,EGWA00000X,1,2059, 3.8202353439664264e+04
REGION,S3D1,EGWA00000X,1,2059, 4.1279790852261038e+04
REGION,S3D2,EGWA00000X,1,2059, 3.7444569296681570e+04
REGION,S4D1,EGWA00000X,1,2059, 2.9876036764788936e+04
REGION,S4D2,EGWA00000X,1,2059, 2.7471384364031383e+04
REGION,S1D1,EGWA00000X,1,2060, 4.1713032333412550e+04
REGION,S1D2,EGWA00000X,1,2060, 3.7695680495421344e+04
REGION,S2D1,EGWA00000X,1,2060, 2.1309218778888807e+06
REGION,S2D2,EGWA00000X,1,2060, 3.9653698491292394e+04
REGION,S3D1,EGWA00000X,1,2060, 4.2813276440167552e+04
REGION,S3D2,EGWA00000X,1,2060, 3.8883991853021733e+04
REGION,S4D1,EGWA00000X,1,2060, 3.1016110808426682e+04
REGION,S4D2,EGWA00000X,1,2060, 2.8360907908748086e+04
REGION,S1D1,EGWA00000X,1,2061, 4.2466580207748579e+04
REGION,S1D2,EGWA00000X,1,2061, 3.8373579928768464e+04
REGION,S2D1,EGWA00000X,1,2061, 5.1025207933327438e+04
REGION,S2D2,EGWA00000X,1,2061, 4.0404132132540304e+04
REGION,S3D1,EGWA00000X,1,2061, 4.3671429376303677e+04
REGION,S3D2,EGWA00000X,1,2061, 3.9598408484667409e+04
REGION,S4D1,EGWA00000X,1,2061, 3.1487557160082360e+04
REGION,S4D2,EGWA00000X,1,2061, 2.8960135254664066e+04
REGION,S1D1,EGWA00000X,1,2062, 2.3309198778888807e+06
REGION,S1D2,EGWA00000X,1,2062, 3.5923192389235941e+04
REGION,S2D1,EGWA00000X,1,2062, 2.3309198778888807e+06
REGION,S2D2,EGWA00000X,1,2062, 4.1191291206357513e+04
REGION,S3D1,EGWA00000X,1,2062, 4.4542817563530007e+04
REGION,S3D2,EGWA00000X,1,2062, 4.0352460390944878e+04
REGION,S4D1,EGWA00000X,1,2062, 4.1268591529820711e+04
REGION,S4D2,EGWA00000X,1,2062, 2.9453919890549903e+04
REGION,S1D1,EGWA00000X,1,2063, 4.4101202042421668e+04
REGION,S1D2,EGWA00000X,1,2063, 3.9805485640768384e+04
REGION,S2D1,EGWA00000X,1,2063, 5.3117980311081628e+04
REGION,S2D2,EGWA00000X,1,2063, 4.1987594876826857e+04
REGION,S3D1,EGWA00000X,1,2063, 4.5437538661569793e+04
REGION,S3D2,EGWA00000X,1,2063, 4.1112355032959415e+04
REGION,S4D1,EGWA00000X,1,2063, 3.2443495867104204e+04
REGION,S4D2,EGWA00000X,1,2063, 3.0273111036848502e+04
REGION,S1D1,EGWA00000X,1,2064, 4.4870070382875085e+04
REGION,S1D2,EGWA00000X,1,2064, 4.0543500247961812e+04
REGION,S2D1,EGWA00000X,1,2064, 2.5309178778888807e+06
REGION,S2D2,EGWA00000X,1,2064, 4.2808966047372094e+04
REGION,S3D1,EGWA00000X,1,2064, 4.6755645260019373e+04
REGION,S3D2,EGWA00000X,1,2064, 4.1883491248748185e+04
REGION,S4D1,EGWA00000X,1,2064, 3.3282189521373970e+04
REGION,S4D2,EGWA00000X,1,2064, 3.0844654866542904e+04
REGION,S1D1,EGWA00000X,1,2065, 4.5595304720715838e+04
