r,t,y,AnnualVariableOperatingCost
REGION,SDGOCVP02N,2036, 1.0722240000000009e-04
REGION,SDGOCVP02N,2037, 1.0722240000000009e-04
REGION,SDGOCVP02N,2038, 1.0722240000000009e-04
REGION,SDGOCVP02N,2039, 1.0722240000000009e-04
REGION,SDGOCVP02N,2040, 1.0722240000000009e-04
REGION,SDGOCVP02N,2041, 1.0722240000000009e-04
REGION,SDGOCVP02N,2042, 1.0722240000000009e-04
REGION,SDGOCVP02N,2043, 1.0722240000000009e-04
REGION,SDGOCVP02N,2044, 1.0722240000000009e-04
REGION,SDGOCVP02N,2045, 1.0722240000000009e-04
REGION,SDGOCVP02N,2046, 1.0722240000000009e-04
REGION,SDGOCVP02N,2047, 1.0722240000000009e-04
REGION,SDGOCVP02N,2048, 1.0722240000000009e-04
REGION,SDGOCVP02N,2049, 1.0722240000000009e-04
REGION,SDGOCVP02N,2050, 1.0722240000000009e-04
REGION,SDGOCVP02N,2051, 1.0722240000000009e-04
REGION,SDGOCVP02N,2052, 1.0722240000000009e-04
REGION,SDGOCVP02N,2053, 1.0722240000000009e-04
REGION,SDGOCVP02N,2054, 1.0722240000000009e-04
REGION,SDGOCVP02N,2055, 1.0722240000000009e-04
REGION,SDGOCVP02N,2056, 1.0722240000000009e-04
REGION,SDGOCVP02N,2057, 1.0722240000000009e-04
REGION,SDGOCVP02N,2058, 1.0722240000000009e-04
REGION,SDGOCVP02N,2059, 1.0722240000000009e-04
REGION,SDGOCVP02N,2060, 1.0722240000000009e-04
REGION,SDGOCVP02N,2061, 1.0722240000000009e-04
REGION,SDGOCVP02N,2062, 1.0722240000000009e-04
REGION,SDGOCVP02N,2063, 1.0722240000000009e-04
REGION,SDGOCVP02N,2064, 9.73080000000001e-05
REGION,SDGOCVP02N,2065, 1.0722240000000009e-04
REGION,SDGOCVP02N,2066, 1.0274178133995495e-04
REGION,SDGOCVP02N,2067, 9.73080000000001e-05
REGION,SDGOCVP02N,2068, 9.73080000000001e-05
REGION,SDGOCVP02N,2069, 9.73080000000001e-05
REGION,SDGOCVP02N,2070, 9.73080000000001e-05
REGION,SDEL00T00X,2015, 4.6634495084244888e-04
REGION,SDEL00T00X,2016, 5.1531149259052334e-04
REGION,SDEL00T00X,2017, 5.1421721749517289e-04
REGION,SDEL00T00X,2018, 0.000513025863091163
REGION,SDEL00T00X,2019, 5.1169938533605593e-04
REGION,SDEL00T00X,2020, 5.1042020703441883e-04
REGION,SDEL00T00X,2021, 5.4766523793550986e-04
REGION,SDEL00T00X,2022, 5.8790459624637247e-04
REGION,SDEL00T00X,2023, 6.3163934233998647e-04
REGION,SDEL00T00X,2024, 6.7799962640205846e-04
REGION,SDEL00T00X,2025, 7.2765407921368032e-04
REGION,SDEL00T00X,2026, 7.8101682038096221e-04
REGION,SDEL00T00X,2027, 8.3789120786642612e-04
REGION,SDEL00T00X,2028, 8.9877322561318586e-04
REGION,SDEL00T00X,2029, 9.6395069419936909e-04
REGION,SDEL00T00X,2030, 1.0085102470259728e-03
REGION,SDEL00T00X,2031, 1.0275808139203412e-03
REGION,SDEL00T00X,2032, 1.0214652926062290e-03
REGION,SDEL00T00X,2033, 1.0151359975221102e-03
REGION,SDEL00T00X,2034, 1.0085726550256005e-03
REGION,SDEL00T00X,2035, 1.0082070180743859e-03
REGION,SDEL00T00X,2036, 1.0019747131709167e-03
REGION,SDEL00T00X,2037, 0.000995501967667226
REGION,SDEL00T00X,2038, 9.8450163692742859e-04
REGION,SDEL00T00X,2039, 9.8175776396108470e-04
REGION,SDEL00T00X,2040, 9.9032795036752561e-04
REGION,SDEL00T00X,2041, 0.000983583089444188
REGION,SDEL00T00X,2042, 9.7660886216077844e-04
REGION,SDEL00T00X,2043, 9.8054605331413815e-04
REGION,SDEL00T00X,2044, 1.0368489567136529e-03
REGION,SDEL00T00X,2045, 1.0547502686748911e-03
REGION,SDEL00T00X,2046, 1.1628701728859775e-03
REGION,SDEL00T00X,2047, 1.2331390004272824e-03
REGION,SDEL00T00X,2048, 1.2087552404033205e-03
REGION,SDEL00T00X,2049, 1.3001524146739017e-03
REGION,SDEL00T00X,2050, 1.3499809157349254e-03
REGION,SDEL00T00X,2051, 1.3832187108667013e-03
REGION,SDEL00T00X,2052, 1.4398052283555692e-03
REGION,SDEL00T00X,2053, 1.4781589372519551e-03
REGION,SDEL00T00X,2054, 1.5291365301699574e-03
REGION,SDEL00T00X,2055, 1.4783602223941102e-03
REGION,SDEL00T00X,2056, 1.5310563055145035e-03
REGION,SDEL00T00X,2057, 1.5971617996441269e-03
REGION,SDEL00T00X,2058, 1.6809506010836874e-03
REGION,SDEL00T00X,2059, 1.7727400955535922e-03
REGION,SDEL00T00X,2060, 1.8708377757999067e-03
REGION,SDEL00T00X,2061, 1.9159830173767327e-03
REGION,SDEL00T00X,2062, 1.9714485600997281e-03
REGION,SDEL00T00X,2063, 2.0284944305612469e-03
REGION,SDEL00T00X,2064, 2.0532790176233081e-03
REGION,SDEL00T00X,2065, 2.1216103583961083e-03
REGION,SDEL00T00X,2066, 2.1267967219220922e-03
REGION,SDEL00T00X,2067, 2.1762461387403653e-03
REGION,SDEL00T00X,2068, 2.3177074987125695e-03
REGION,SDEL00T00X,2069, 2.3774150809012548e-03
REGION,SDEL00T00X,2070, 2.5071901039423381e-03
REGION,SDEL00TDTX,2015, 4.4302770330032556e-04
REGION,SDEL00TDTX,2016, 4.8954591796099625e-04
REGION,SDEL00TDTX,2017, 4.8850635662041331e-04
REGION,SDEL00TDTX,2018, 4.8737456993660393e-04
REGION,SDEL00TDTX,2019, 4.8611441606925235e-04
REGION,SDEL00TDTX,2020, 4.8489919668269694e-04
REGION,SDEL00TDTX,2021, 5.2028197603873328e-04
REGION,SDEL00TDTX,2022, 5.5850936643405270e-04
REGION,SDEL00TDTX,2023, 0.000600057375222986
REGION,SDEL00TDTX,2024, 6.4409964508195430e-04
REGION,SDEL00TDTX,2025, 0.000691271375252995
REGION,SDEL00TDTX,2026, 7.4196597936191267e-04
REGION,SDEL00TDTX,2027, 7.9599664747310333e-04
REGION,SDEL00TDTX,2028, 0.000853834564332525
REGION,SDEL00TDTX,2029, 9.1575315948939885e-04
REGION,SDEL00TDTX,2030, 9.5808473467467222e-04
REGION,SDEL00TDTX,2031, 9.7620177322432235e-04
REGION,SDEL00TDTX,2032, 9.7039202797591557e-04
REGION,SDEL00TDTX,2033, 9.6437919764600288e-04
REGION,SDEL00TDTX,2034, 9.5814402227431842e-04
REGION,SDEL00TDTX,2035, 9.5779666717066465e-04
REGION,SDEL00TDTX,2036, 9.5187597751236882e-04
REGION,SDEL00TDTX,2037, 9.4572686928386248e-04
REGION,SDEL00TDTX,2038, 9.3527655508105531e-04
REGION,SDEL00TDTX,2039, 9.3266987576302851e-04
REGION,SDEL00TDTX,2040, 9.4081155284914727e-04
REGION,SDEL00TDTX,2041, 9.3440393497197657e-04
REGION,SDEL00TDTX,2042, 9.2777841905273715e-04
REGION,SDEL00TDTX,2043, 9.3151875064842883e-04
REGION,SDEL00TDTX,2044, 9.8500650887796870e-04
REGION,SDEL00TDTX,2045, 1.0020127552411440e-03
REGION,SDEL00TDTX,2046, 1.1047266642416757e-03
REGION,SDEL00TDTX,2047, 1.1714820504059153e-03
REGION,SDEL00TDTX,2048, 1.1483174783831513e-03
REGION,SDEL00TDTX,2049, 1.2351447939402040e-03
REGION,SDEL00TDTX,2050, 1.2824818699481754e-03
REGION,SDEL00TDTX,2051, 1.3140577753233628e-03
REGION,SDEL00TDTX,2052, 1.3678149669377872e-03
REGION,SDEL00TDTX,2053, 1.4042509903893535e-03
REGION,SDEL00TDTX,2054, 1.4526797036614558e-03
REGION,SDEL00TDTX,2055, 1.4044422112744006e-03
REGION,SDEL00TDTX,2056, 1.4545034902387741e-03
REGION,SDEL00TDTX,2057, 1.5173037096619163e-03
REGION,SDEL00TDTX,2058, 1.5969030710294989e-03
REGION,SDEL00TDTX,2059, 1.6841030907759080e-03
REGION,SDEL00TDTX,2060, 1.7772958870099064e-03
REGION,SDEL00TDTX,2061, 1.8201838665078908e-03
REGION,SDEL00TDTX,2062, 1.8728761320947372e-03
REGION,SDEL00TDTX,2063, 1.9270697090331792e-03
REGION,SDEL00TDTX,2064, 1.9506150667421372e-03
REGION,SDEL00TDTX,2065, 2.0155298404762973e-03
REGION,SDEL00TDTX,2066, 2.0204568858259819e-03
REGION,SDEL00TDTX,2067, 2.0674338318033411e-03
REGION,SDEL00TDTX,2068, 2.2018221237769344e-03
REGION,SDEL00TDTX,2069, 2.2585443268561853e-03
REGION,SDEL00TDTX,2070, 2.3818305987452141e-03
REGION,SDLFRCFURX,2015, 7.7418015945340819e-09
REGION,SDLFRCFURX,2016, 4.3527669175067779e-07
REGION,SDLFRCFURX,2017, 1.3734411418558246e-07
REGION,SDLFRCFURX,2021, 4.2100754904942584e-07
REGION,SDLFRCFURX,2022, 5.7419208252277329e-07
REGION,SDLFRCFURX,2023, 1.7688973890568783e-07
REGION,SDLFRCFURX,2024, 1.9090983727722668e-07
REGION,SDLFRCFURX,2025, 2.0590222636254652e-07
REGION,SDSOU1P03X,2052, 2.2123612783832189e-05
REGION,SDSOU1P03X,2053, 2.9855103797308156e-05
REGION,SDSOU1P03X,2054, 4.62626717046876e-05
REGION,SDSOU1P03X,2055, 2.2403170541897342e-04
REGION,SDSOU1P03X,2056, 4.0180073913325927e-04
REGION,SDSOU1P03X,2057, 5.7956977284754512e-04
REGION,SDSOU1P03X,2058, 0.000718156558311666
REGION,SDSOU1P03X,2059, 7.4305487688837869e-04
REGION,SDSOU1P03X,2060, 7.4532888686099476e-04
REGION,SDSOU1P03X,2061, 8.3039495463976365e-04
REGION,SDSOU1P03X,2062, 8.7365828702324288e-04
REGION,SDSOU1P03X,2063, 9.4103842206190132e-04
REGION,SDSOU1P03X,2064, 1.0717340627761876e-03
REGION,SDSOU1P03X,2065, 1.1817741356596660e-03
REGION,SDSOU1P03X,2066, 1.2382577037622453e-03
REGION,SDSOU1P03X,2067, 1.4177303878164849e-03
REGION,SDSOU1P03X,2068, 1.5651120285307706e-03
REGION,SDSOU1P03X,2069, 1.6159661432619344e-03
REGION,SDSOU1P03X,2070, 1.7363431286930321e-03
REGION,SDSOV1F01X,2015, 6.5774542474285763e-07
REGION,SDSOV1F01X,2016, 7.1700176931428621e-07
REGION,SDSOV1F01X,2017, 7.7625811388571469e-07
REGION,SDSOV1F01X,2018, 7.7625811388571469e-07
REGION,SDSOV1F01X,2019, 7.7625811388571469e-07
REGION,SDSOV1F01X,2020, 7.5225929433428623e-07
REGION,SDSOV1F01X,2021, 7.2826047478285756e-07
REGION,SDSOV1F01X,2022, 7.04261655231429e-07
REGION,SDSOV1F01X,2023, 6.8026283568000064e-07
REGION,SDSOV1F01X,2024, 6.5626401612857154e-07
REGION,SDSOV1F01X,2025, 6.3226519657714329e-07
REGION,SDSOV1F01X,2026, 6.0826637702571462e-07
REGION,SDSOV1F01X,2027, 5.84267557474286e-07
REGION,SDSOV1F01X,2028, 5.6026873792285759e-07
REGION,SDSOV1F01X,2029, 5.36269918371429e-07
REGION,SDSOV1F01X,2030, 5.1227109882000035e-07
REGION,SDSOV1F01X,2031, 3.0601731316511954e-05
REGION,SDSOV1F01X,2032, 9.00797693289015e-05
REGION,SDSOV1F01X,2033, 1.5711811759210612e-04
REGION,SDSOV1F01X,2034, 2.3241201910034913e-04
REGION,SDSOV1F01X,2035, 2.3221025124708336e-04
REGION,SDSOV1F01X,2036, 2.9745552358889752e-04
REGION,SDSOV1F01X,2037, 3.7118978126148054e-04
REGION,SDSOV1F01X,2038, 4.5795466943119841e-04
REGION,SDSOV1F01X,2039, 5.4681518746878982e-04
REGION,SDSOV1F01X,2040, 6.3569970432593285e-04
REGION,SDSOV1F01X,2041, 7.1786748931151553e-04
REGION,SDSOV1F01X,2042, 0.000807644286777391
REGION,SDSOV1F01X,2043, 8.9532833394707955e-04
REGION,SDSOV1F01X,2044, 9.4360282477007188e-04
REGION,SDSOV1F01X,2045, 1.0357659852632346e-03
REGION,SDSOV1F01X,2046, 1.0543529527616096e-03
REGION,SDSOV1F01X,2047, 1.1174113482027275e-03
REGION,SDSOV1F01X,2048, 1.2773588503512895e-03
REGION,SDSOV1F01X,2049, 1.3429340511007756e-03
REGION,SDSOV1F01X,2050, 1.4810300889261975e-03
REGION,SDSOV1F01X,2051, 1.5826763906335813e-03
REGION,SDSOV1F01X,2052, 1.6678925314294508e-03
REGION,SDSOV1F01X,2053, 1.7747786829576642e-03
REGION,SDSOV1F01X,2054, 1.8753767216830972e-03
REGION,SDSOV1F01X,2055, 0.00203308928081176
REGION,SDSOV1F01X,2056, 2.1431426340433909e-03
REGION,SDSOV1F01X,2057, 2.2467766438086334e-03
REGION,SDSOV1F01X,2058, 2.3661915589727033e-03
REGION,SDSOV1F01X,2059, 2.4550760758298464e-03
REGION,SDSOV1F01X,2060, 2.5439605926869894e-03
REGION,SDSOV1F01X,2061, 2.6395618414156927e-03
REGION,SDSOV1F01X,2062, 2.7275540776641027e-03
REGION,SDSOV1F01X,2063, 0.0028176390642087
REGION,SDSOV1F01X,2064, 2.9471336070999938e-03
REGION,SDSOV1F01X,2065, 3.0327394803211167e-03
REGION,SDSOV1F01X,2066, 3.1919215465370278e-03
REGION,SDSOV1F01X,2067, 3.3066321848101957e-03
REGION,SDSOV1F01X,2068, 3.3244537163759193e-03
REGION,SDSOV1F01X,2069, 3.4366475493407189e-03
REGION,SDSOV1F01X,2070, 3.4763205452295826e-03
REGION,SDSOV2F01X,2030, 2.2698086142857165e-05
REGION,SDSOV2F01X,2031, 6.80942584285715e-05
REGION,SDSOV2F01X,2032, 1.1349043071428581e-04
REGION,SDSOV2F01X,2033, 1.5888660300000018e-04
REGION,SDSOV2F01X,2034, 2.0428277528571447e-04
REGION,SDSOV2F01X,2035, 2.0858071163555613e-04
REGION,SDSOV2F01X,2036, 2.5397688392127043e-04
REGION,SDSOV2F01X,2037, 2.9937305620698483e-04
REGION,SDSOV2F01X,2038, 3.4476922849269913e-04
REGION,SDSOV2F01X,2039, 3.9016540077841343e-04
REGION,SDSOV2F01X,2040, 4.3556157306412778e-04
REGION,SDSOV2F01X,2041, 4.8095774534984208e-04
REGION,SDSOV2F01X,2042, 5.2635391763555643e-04
REGION,SDSOV2F01X,2043, 5.7175008992127073e-04
REGION,SDSOV2F01X,2044, 6.1714626220698491e-04
REGION,SDSOV2F01X,2045, 6.6254243449269932e-04
REGION,SDSOV2F01X,2046, 7.0793860677841383e-04
REGION,SDSOV2F01X,2047, 7.5333477906412813e-04
REGION,SDSOV2F01X,2048, 7.9873095134984243e-04
REGION,SDSOV2F01X,2049, 8.4412712363555673e-04
REGION,SDSOV2F01X,2050, 8.6682520977841382e-04
REGION,SDSOV2F01X,2051, 8.6682520977841382e-04
REGION,SDSOV2F01X,2052, 8.6682520977841382e-04
REGION,SDSOV2F01X,2053, 8.6682520977841393e-04
REGION,SDSOV2F01X,2054, 8.6682520977841393e-04
REGION,SDSOV2F01X,2055, 9.0792344571428659e-04
REGION,SDSOV2F01X,2056, 9.0792344571428659e-04
REGION,SDSOV2F01X,2057, 9.0792344571428659e-04
REGION,SDSOV2F01X,2058, 8.8202865519115782e-04
REGION,SDSOV2F01X,2059, 8.8558922644149587e-04
REGION,SDSOV2F01X,2060, 8.8983526518335982e-04
REGION,SDSOV2F01X,2061, 8.8784267017535945e-04
REGION,SDSOV2F01X,2062, 8.8752054907429074e-04
REGION,SDSOV2F01X,2063, 8.8721914654896173e-04
REGION,SDSOV2F01X,2064, 8.8056848778064170e-04
REGION,SDSOV2F01X,2065, 8.8181659596169493e-04
REGION,SDSOV2F01X,2066, 8.7089419393287832e-04
REGION,SDSOV2F01X,2067, 8.6799044384672621e-04
REGION,SDSOV2F01X,2068, 8.8207615076442620e-04
REGION,SDSOV2F01X,2069, 8.8046868853147448e-04
REGION,SDSOV2F01X,2070, 8.9170780293428053e-04
REGION,ETELKEBP00,2019, 6.1037988534930058e-04
REGION,ETELKEBP00,2020, 6.3072000000000063e-04
REGION,ETELKEBP00,2021, 6.3072000000000063e-04
REGION,ETELKEBP00,2022, 6.3072000000000063e-04
REGION,ETELKEBP00,2023, 6.3072000000000063e-04
REGION,ETELKEBP00,2024, 6.3072000000000063e-04
REGION,ETELKEBP00,2025, 6.3072000000000063e-04
REGION,ETELKEBP00,2026, 6.3072000000000063e-04
REGION,ETELKEBP00,2027, 6.3072000000000063e-04
REGION,ETELKEBP00,2028, 6.3072000000000063e-04
REGION,ETELKEBP00,2029, 6.3072000000000063e-04
REGION,ETELKEBP00,2030, 6.3072000000000063e-04
REGION,ETELKEBP00,2031, 6.3072000000000063e-04
REGION,ETELKEBP00,2032, 6.3072000000000063e-04
REGION,ETELKEBP00,2033, 6.3072000000000063e-04
REGION,ETELKEBP00,2034, 6.3072000000000063e-04
REGION,ETELKEBP00,2035, 6.3072000000000063e-04
REGION,ETELKEBP00,2036, 6.3072000000000063e-04
REGION,ETELKEBP00,2037, 6.3072000000000063e-04
REGION,ETELKEBP00,2038, 6.3072000000000063e-04
REGION,ETELKEBP00,2039, 6.3072000000000063e-04
REGION,ETELKEBP00,2040, 6.3072000000000063e-04
REGION,ETELKEBP00,2041, 6.3072000000000063e-04
REGION,ETELKEBP00,2042, 6.3072000000000063e-04
REGION,ETELKEBP00,2043, 6.3072000000000063e-04
REGION,ETELKEBP00,2044, 6.3072000000000063e-04
REGION,ETELKEBP00,2045, 6.3072000000000063e-04
REGION,ETELKEBP00,2046, 6.3072000000000063e-04
REGION,ETELKEBP00,2047, 6.3072000000000063e-04
REGION,ETELKEBP00,2048, 6.3072000000000063e-04
REGION,ETELKEBP00,2049, 6.3072000000000063e-04
REGION,ETELKEBP00,2050, 6.3072000000000063e-04
REGION,ETELKEBP00,2051, 6.3072000000000063e-04
REGION,ETELKEBP00,2052, 6.3072000000000063e-04
REGION,ETELKEBP00,2053, 6.3072000000000063e-04
REGION,ETELKEBP00,2054, 6.3072000000000063e-04
REGION,ETELKEBP00,2055, 6.3072000000000063e-04
REGION,ETELKEBP00,2056, 6.3072000000000063e-04
REGION,ETELKEBP00,2057, 6.3072000000000063e-04
REGION,ETELKEBP00,2058, 6.3072000000000063e-04
REGION,ETELKEBP00,2059, 5.3352000000000054e-04
REGION,ETELKEBP00,2060, 5.3352000000000054e-04
REGION,ETELKEBP00,2061, 4.7520000000000065e-04
REGION,ETELKEBP00,2062, 4.7520000000000065e-04
REGION,ETELKEBP00,2063, 4.7520000000000065e-04
REGION,ETELKEBP00,2064, 4.7520000000000065e-04
REGION,ETELKEBP00,2065, 5.3352000000000054e-04
REGION,ETELKEBP00,2066, 6.3072000000000063e-04
REGION,ETELKEBP00,2067, 6.3072000000000063e-04
REGION,ETELKEBP00,2068, 3.7692000000000075e-04
REGION,ETELKEBP00,2069, 3.7692000000000075e-04
REGION,ETELKEBP00,2070, 3.7692000000000075e-04
REGION,ETELDJBP00,2015, 5.6764800000000057e-05
REGION,ETELDJBP00,2016, 5.6764800000000057e-05
REGION,ETELDJBP00,2017, 5.6764800000000057e-05
REGION,ETELDJBP00,2018, 5.6764800000000057e-05
REGION,ETELDJBP00,2019, 5.3453848303684620e-05
REGION,ETELDJBP00,2020, 5.5226159709713996e-05
REGION,ETELDJBP00,2021, 5.4895380440818478e-05
REGION,ETELDJBP00,2022, 5.6764800000000057e-05
REGION,ETELDJBP00,2023, 5.6764800000000057e-05
REGION,ETELDJBP00,2024, 5.5253210045106546e-05
REGION,ETELDJBP00,2025, 5.5791833859727871e-05
REGION,ETELDJBP00,2026, 5.6764800000000057e-05
REGION,ETELDJBP00,2027, 5.6764800000000057e-05
REGION,ETELDJBP00,2028, 5.6764800000000057e-05
REGION,ETELDJBP00,2029, 5.6764800000000057e-05
REGION,ETELDJBP00,2030, 5.6764800000000057e-05
REGION,ETELDJBP00,2031, 5.6764800000000057e-05
REGION,ETELDJBP00,2032, 5.6764800000000057e-05
REGION,ETELDJBP00,2033, 5.6764800000000057e-05
REGION,ETELDJBP00,2034, 5.6764800000000057e-05
REGION,ETELDJBP00,2035, 5.6764800000000057e-05
REGION,ETELDJBP00,2036, 5.6764800000000057e-05
REGION,ETELDJBP00,2037, 5.6764800000000057e-05
REGION,ETELDJBP00,2038, 5.6764800000000057e-05
REGION,ETELDJBP00,2039, 5.6764800000000057e-05
REGION,ETELDJBP00,2040, 5.6764800000000057e-05
REGION,ETELDJBP00,2041, 5.6764800000000057e-05
REGION,ETELDJBP00,2042, 5.6764800000000057e-05
REGION,ETELDJBP00,2043, 5.6764800000000057e-05
REGION,ETELDJBP00,2044, 5.6764800000000057e-05
REGION,ETELDJBP00,2045, 5.6764800000000057e-05
REGION,ETELDJBP00,2046, 5.6764800000000057e-05
REGION,ETELDJBP00,2047, 5.6764800000000057e-05
REGION,ETELDJBP00,2048, 5.6764800000000057e-05
REGION,ETELDJBP00,2049, 5.6764800000000057e-05
REGION,ETELDJBP00,2050, 5.6764800000000057e-05
REGION,ETELDJBP00,2051, 5.6764800000000057e-05
REGION,ETELDJBP00,2052, 5.6764800000000057e-05
REGION,ETELDJBP00,2053, 5.6764800000000057e-05
REGION,ETELDJBP00,2054, 5.6764800000000057e-05
REGION,ETELDJBP00,2055, 5.6764800000000057e-05
REGION,ETELDJBP00,2056, 5.6764800000000057e-05
REGION,ETELDJBP00,2057, 5.6764800000000057e-05
REGION,ETELDJBP00,2058, 5.6764800000000057e-05
REGION,ETELDJBP00,2059, 4.8016800000000052e-05
REGION,ETELDJBP00,2060, 4.8016800000000052e-05
REGION,ETELDJBP00,2061, 4.2768000000000049e-05
REGION,ETELDJBP00,2062, 4.2768000000000049e-05
REGION,ETELDJBP00,2063, 4.2768000000000049e-05
REGION,ETELDJBP00,2064, 4.2768000000000049e-05
REGION,ETELDJBP00,2065, 4.8016800000000052e-05
REGION,ETELDJBP00,2066, 5.6764800000000057e-05
REGION,ETELDJBP00,2067, 5.6764800000000057e-05
REGION,ETELDJBP00,2068, 3.3922800000000061e-05
REGION,ETELDJBP00,2069, 3.3922800000000061e-05
REGION,ETELDJBP00,2070, 3.3922800000000061e-05
REGION,ETELSDBP00,2015, 6.3072000000000063e-05
REGION,ETELSDBP00,2016, 5.4843190066678125e-05
REGION,ETELSDBP00,2017, 6.3072000000000009e-05
REGION,ETELSDBP00,2018, 6.3072e-05
REGION,ETELSDBP00,2019, 6.3072000000000009e-05
REGION,ETELSDBP00,2020, 6.3072000000000063e-05
REGION,ETELSDBP00,2021, 6.3072000000000063e-05
REGION,ETELSDBP00,2022, 6.3072e-05
REGION,ETELSDBP00,2023, 6.3072e-05
REGION,ETELSDBP00,2024, 6.3072e-05
REGION,ETELSDBP00,2025, 6.3072000000000009e-05
REGION,ETELSDBP00,2026, 6.3072000000000009e-05
REGION,ETELSDBP00,2027, 6.3072000000000063e-05
REGION,ETELSDBP00,2028, 6.3072000000000063e-05
REGION,ETELSDBP00,2029, 6.3072000000000063e-05
REGION,ETELSDBP00,2030, 6.3072000000000063e-05
REGION,ETELSDBP00,2031, 6.3072000000000063e-05
REGION,ETELSDBP00,2032, 6.3072000000000063e-05
REGION,ETELSDBP00,2033, 6.3072000000000063e-05
REGION,ETELSDBP00,2034, 6.3072000000000063e-05
REGION,ETELSDBP00,2035, 6.3072e-05
REGION,ETELSDBP00,2036, 6.3072e-05
REGION,ETELSDBP00,2037, 5.3940631717226715e-05
REGION,ETELSDBP00,2038, 5.0518205028305382e-05
REGION,ETELSDBP00,2039, 5.6796396645821043e-05
REGION,ETELSDBP00,2040, 5.6967768013809523e-05
REGION,ETELSDBP00,2041, 6.1490943989326034e-05
REGION,ETELSDBP00,2042, 6.0204068654354278e-05
REGION,ETELSDBP00,2043, 5.7110400000000062e-05
REGION,ETELSDBP00,2044, 5.8788968834574334e-05
REGION,ETELSDBP00,2045, 6.3072000000000063e-05
REGION,ETELSDBP00,2046, 6.3072000000000063e-05
REGION,ETELSDBP00,2047, 6.3072000000000063e-05
REGION,ETELSDBP00,2048, 5.5265965043171690e-05
REGION,ETELSDBP00,2049, 5.5186387053899175e-05
REGION,ETELSDBP00,2050, 5.4158462972873518e-05
REGION,ETELSDBP00,2051, 5.4983335035728875e-05
REGION,ETELSDBP00,2052, 5.5703774381474124e-05
REGION,ETELSDBP00,2053, 5.6317149296615621e-05
REGION,ETELSDBP00,2054, 5.6820892971681070e-05
REGION,ETELSDBP00,2055, 5.1380470033157171e-05
REGION,ETELSDBP00,2056, 5.7143535126106463e-05
REGION,ETELSDBP00,2057, 5.7515425233711532e-05
REGION,ETELSDBP00,2058, 5.3761679736744778e-05
REGION,ETELSDBP00,2059, 6.1218554548364134e-05
REGION,ETELSDBP00,2060, 6.3072000000000063e-05
REGION,ETELSDBP00,2061, 6.3072000000000063e-05
REGION,ETELSDBP00,2062, 6.3072000000000063e-05
REGION,ETELSDBP00,2063, 6.3072000000000063e-05
REGION,ETELSDBP00,2064, 5.7240000000000069e-05
REGION,ETELSDBP00,2065, 6.3072000000000063e-05
REGION,ETELSDBP00,2066, 6.3072000000000063e-05
REGION,ETELSDBP00,2067, 5.7240000000000069e-05
REGION,ETELSDBP00,2068, 5.7240000000000069e-05
REGION,ETELSDBP00,2069, 5.1415245338496672e-05
REGION,ETELSDBP00,2070, 5.7240000000000069e-05
REGION,ETNGDJBP00,2021, -3.6177323027892150e+01
REGION,ETNGDJBP00,2022, -3.7532627946906132e+01
REGION,ETNGDJBP00,2023, -3.8871436934182285e+01
REGION,ETNGDJBP00,2024, -4.0193749989720409e+01
REGION,ETNGDJBP00,2025, -4.1499567113520683e+01
REGION,ETNGDJBP00,2026, -4.1454189037335517e+01
REGION,ETNGDJBP00,2027, -4.1406855887759185e+01
REGION,ETNGDJBP00,2028, -4.1357567664791759e+01
REGION,ETNGDJBP00,2029, -4.1306324368433188e+01
REGION,ETNGDJBP00,2030, -4.1253125998683430e+01
REGION,ETNGDJBP00,2031, -4.1340898607191264e+01
REGION,ETNGDJBP00,2032, -4.1428671215699069e+01
REGION,ETNGDJBP00,2033, -4.1516443824206910e+01
REGION,SSWA00000X,2015, 1.8455440146561146e-04
REGION,SSWA00000X,2016, 1.4830591675897849e-04
REGION,SSWA00000X,2017, 1.3788864038785355e-04
REGION,SSWA00000X,2018, 1.0721573621395815e-04
REGION,SSWA00000X,2019, 1.0721573621395815e-04
REGION,SSWA00000X,2020, 1.1494548662404146e-04
REGION,SSWA00000X,2021, 2.1768601798285249e-04
REGION,SSWA00000X,2022, 2.2472146458932506e-04
REGION,SSWA00000X,2023, 1.2010506501444141e-04
REGION,SSWA00000X,2024, 1.1673729819051620e-04
REGION,SSWA00000X,2025, 1.1643706185459511e-04
REGION,SSWA00000X,2026, 1.2211450481825422e-04
REGION,SSWA00000X,2027, 1.1578640721996643e-04
REGION,SSWA00000X,2028, 1.1543372482221503e-04
REGION,SSWA00000X,2029, 1.1504251585092635e-04
REGION,SSWA00000X,2030, 1.6950729733517220e-05
REGION,SSWA00000X,2031, 1.1996297875827630e-04
REGION,SSWA00000X,2032, 1.5974640416176354e-05
REGION,SSWA00000X,2033, 1.1759432065780575e-04
REGION,SSWA00000X,2034, 1.6960645646518356e-05
REGION,SSWA00000X,2035, 1.2108369396537818e-04
REGION,SSWA00000X,2036, 2.3355451941523494e-05
REGION,SSWA00000X,2037, 1.2898306369512865e-04
REGION,SSWA00000X,2038, 1.3054138833575875e-04
REGION,SSWA00000X,2039, 3.4723580726600115e-05
REGION,SSWA00000X,2040, 1.3966479403681545e-04
REGION,SSWA00000X,2041, 9.3634157454200548e-02
REGION,SSWA00000X,2042, 4.2935090449844305e-05
REGION,SSWA00000X,2043, 2.8370166005418229e-01
